ModelSEED ID	External ID	Source
cpd04109	cis-1,2-dihydroxy-1,2-dihydrodibenzothiophene	name
cpd04110	1,2-Dihydroxydibenzothiophene	name
cpd04110	1,2-dihydroxydibenzothiophene	name
cpd04111	2,3-Didehydro-pimeloyl-CoA	name
cpd04111	6-Carboxyhex-2-enoyl-CoA	name
cpd04111	6-carboxyhex-2-enoyl-CoA	name
cpd04111	7-[2-[3-[4-[[[5-[(6-amino-9H-purin-9-yl)]-4-hydroxy-3- phosphonooxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphinoyl] oxy-hydroxy-phosphinoyl]oxy-2-hydroxy-3,3-dimethyl-butanoyl] aminopropanoylamino]ethylsulfanyl]-7-oxo-hept-5-enoic acid	name
cpd04112	5,6-Dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline	name
cpd04112	5,6-dihydroxy-3-methyl-2-oxo-1,2-dihydroquinoline	name
cpd04112	5,6-dihydroxy-3-methylhydroquinolin-2-one	name
cpd04113	5,6-Dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline	name
cpd04113	5,6-dihydrodiol-3-methyl-2-oxo-1,2-dihydroquinoline	name
cpd04113	5,6-dihydroxy-3-methyl-1,5,6-trihydroquinolin-2-one	name
cpd04113	5,6-dihydroxy-3-methyl-2-oxo-1,2,5,6-tetrahydroquinoline	name
cpd04114	cis-1,2-Dihydro-3-ethylcatechol	name
cpd04114	cis-1,2-dihydro-3-ethylcatechol	name
cpd04114	cis-2,3-Dihydroxy-2,3-dihydroethylbenzene	name
cpd04114	cis-2,3-dihydroxy-2,3-dihydroethylbenzene	name
cpd04114	cis-3-Ethyl-cyclohexa-3,5-diene-1,2-diol	name
cpd04114	cis-3-ethyl-cyclohexa-3,5-diene-1,2-diol	name
cpd04115	2,3-Dihydroxyethylbenzene	name
cpd04115	2,3-dihydroxyethylbenzene	name
cpd04115	3-Ethyl-benzene-1,2-diol	name
cpd04115	3-Ethylcatechol	name
cpd04115	3-ethyl-benzene-1,2-diol	name
cpd04115	3-ethylcatechol	name
cpd04116	4-Methylcyclohexa-3,5-diene-1,2-cis-diol-1-carboxylic acid	name
cpd04116	4-methylcyclohexa-3,5-diene-1,2-cis-diol-1-carboxylic acid	name
cpd04116	cis-1,2-Dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate	name
cpd04116	cis-1,2-dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate	name
cpd04117	1,2-Dihydroxy-4-methylbenzene	name
cpd04117	3,4-Dihydroxytoluene	name
cpd04117	4-Methyl-1,2-benzenediol	name
cpd04117	4-Methylcatechol	name
cpd04117	4-methylcatechol	name
cpd04118	1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate	name
cpd04118	1,2-dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate	name
cpd04119	alpha,beta-Didehydrotryptophan	name
cpd04119	alpha,beta-didehydrotryptophan	name
cpd04120	2,6,11,15-tetramethyl-17-[(2,6,6-trimethyl-1-cyclohexenyl)] heptadeca-2,4,6,8,10,12,14,16-octaen-1-ol	name
cpd04120	8'-apo-beta-Carotenol	name
cpd04120	8'-apo-beta-carotenol	name
cpd04121	14'-apo-beta-Carotenal	name
cpd04121	14'-apo-beta-carotenal	name
cpd04121	5,9-dimethyl-11-[(2,6,6-trimethyl-1-cyclohexenyl)]undeca-2,4,6, 8,10-pentaenal	name
cpd04122	2-Aminoacetaldehyde	name
cpd04122	Aminoacetaldehyde	name
cpd04122	aminoacetaldehyde	name
cpd04123	(11E)-Tetradecenoyl-CoA	name
cpd04123	(E)-11-Tetradecenoyl-CoA	name
cpd04123	(E)-11-tetradecenoyl-CoA	name
cpd04123	[5-[(6-amino-9H-purin-9-yl)]-4-hydroxy-2-[[hydroxy-[hydroxy-[3- hydroxy-2,2-dimethyl-3-[2-(2-tetradec-11- enoylsulfanylethylcarbamoyl)ethylcarbamoyl]propoxy]-phosphinoyl] oxy-phosphinoyl]oxymethyl]tetrahydrofuran-3-yl]oxyphosphonic acid	name
cpd04124	(11Z)-Tetradecenoyl-CoA	name
cpd04124	(Z)-11-Tetradecenoyl-CoA	name
cpd04124	(Z)-11-tetradecenoyl-CoA	name
cpd04125	cis-p-Coumarate	name
cpd04125	cis-p-coumarate	name
cpd04126	2'-Hydroxybiphenyl-2-sulfinate	name
cpd04126	2'-hydroxybiphenyl-2-sulfinate	name
cpd04126	2-(2-Hydroxyphenyl)benzenesulfinate	name
cpd04126	2-(2-hydroxyphenyl)benzenesulfinate	name
cpd04126	HBPSi	name
cpd04127	N-(2-Phenylethyl)-acetamide	name
cpd04127	N-(2-phenylethyl)-acetamide	name
cpd04127	N-Acetyl-2-phenylethylamine	name
cpd04127	N-Acetylphenylethylamine	name
cpd04127	N-acetylphenylethylamine	name
cpd04128	Benzenemethanesulfonyl fluoride	name
cpd04128	PMSF	name
cpd04128	Phenylmethanesulfonyl fluoride	name
cpd04128	phenylmethanesulfonyl fluoride	name
cpd04129	2-Aminopropane	name
cpd04129	2-Propanamine	name
cpd04129	Isopropylamine	name
cpd04129	Monoisopropylamine	name
cpd04129	isopropylamine	name
cpd04130	3'-phosphoadenosine 5'-{3-[(3R)-3-hydroxy-4-{[3-({2-[(6-hydroxycyclohex-1-ene-1-carbonyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-2,2-dimethyl-4-oxobutyl] dihydrogen diphosphate}	name
cpd04130	6-Hydroxycyclohex-1-ene-1-carboxyl-CoA	name
cpd04130	6-Hydroxycyclohex-1-enecarbonyl-CoA	name
cpd04130	6-hydroxycyclohex-1-ene-1-carbonyl-CoA	name
cpd04130	6-hydroxycyclohex-1-ene-1-carboxyl-CoA	name
cpd04130	6-hydroxycyclohex-1-enecarbonyl-CoA	name
cpd04131	Prenyl-L-cysteine	name
cpd04131	S-Prenyl-L-cysteine	name
cpd04131	S-prenyl-L-cysteine	name
cpd04131	prenyl-L-cysteine	name
cpd04132	1,2-Dichloroethane	name
cpd04132	1,2-dichloroethane	name
cpd04132	Dutch liquid	name
cpd04132	Ethylene dichloride	name
cpd04132	Glycol dichloride	name
cpd04133	2-Chloroethanol	name
cpd04133	2-chloroethanol	name
cpd04133	Ethylene chlorohydrin	name
cpd04133	Glycol chlorohydrin	name
cpd04134	2-Chloroethanal	name
cpd04134	2-chloroacetaldehyde	name
cpd04134	2-chloroethanal	name
cpd04134	Chloroacetaldehyde	name
cpd04134	chloroacetaldehyde	name
cpd04134	chloroaldehyde	name
cpd04134	chloroethanal	name
cpd04134	monochloroacetaldehyde	name
cpd04135	Chloroacetic acid	name
cpd04135	Chloroethanoic acid	name
cpd04135	chloroacetate	name
cpd04135	chloroacetic acid	name
cpd04136	1,4-Dimethylbenzene	name
cpd04136	1,4-dimethylbenzene	name
cpd04136	p-Methyltoluene	name
cpd04136	p-Xylene	name
cpd04136	p-xylene	name
cpd04136	para-xylene	name
cpd04137	4-(hydroxymethyl)toluene	name
cpd04137	4-Methylbenzyl alcohol	name
cpd04137	4-Tolylcarbinol	name
cpd04137	4-methyl-benzenemethanol	name
cpd04137	4-methylbenzyl alcohol	name
cpd04137	4-tolylcarbinol	name
cpd04137	alpha-Hydroxy-p-xylene	name
cpd04137	p-methylbenzyl alcohol	name
cpd04137	p-tolyl alcohol	name
cpd04137	p-tolylcarbinol	name
cpd04138	4-Methylbenzaldehyde	name
cpd04138	4-Toluylaldehyde	name
cpd04138	4-methylbenzaldehyde	name
cpd04138	4-tolualdehyde	name
cpd04138	p-4-methylbenzaldehyde	name
cpd04138	p-Formyltoluene	name
cpd04138	p-Methylbenzaldehyde	name
cpd04138	p-Tolualdehyde	name
cpd04138	p-tolualdehyde	name
cpd04138	p-toluylaldehyde	name
cpd04138	para-tolualdehyde	name
cpd04139	(2E,4Z)-2-Hydroxy-5-methyl-6-oxohexa-2,4-dienoate	name
cpd04139	2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde	name
cpd04139	2-hydroxy-5-methylmuconate semialdehyde	name
cpd04140	(4E)-2-Oxohexenoic acid	name
cpd04140	2-Oxohex-trans-4-enoate	name
cpd04141	4-Hydroxy-2-oxohexanoate	name
cpd04141	4-Hydroxy-2-oxohexanoic acid	name
cpd04141	4-Hydroxy-2-oxohexanoicacid	name
cpd04141	4-hydroxy-2-oxohexanoate	name
cpd04142	5-Amino-5-deoxy-D-glucopyranose	name
cpd04142	5-amino-5-deoxy-D-galactopyranoside	name
cpd04142	Nojirimycin	name
cpd04143	Tetranactin	name
cpd04144	Bambermycin	name
cpd04144	Flavomycin	name
cpd04144	Moenomycin A	name
cpd04144	moenomycin	name
cpd04145	Hemin	name
cpd04145	Hemine	name
cpd04145	hemin	name
cpd04145	hemine	name
cpd04145	protohemin	name
cpd04146	Vibriobactin	name
cpd04146	vibriobactin	name
cpd04147	Actinomycin D	name
cpd04147	Dactinomycin	name
cpd04147	actinomycin D	name
cpd04148	Triethanolamine	name
cpd04148	Trolamine	name
cpd04148	triethanolamine	name
cpd04149	Diethanolamine	name
cpd04150	11-O-Demethylpradinone II	name
cpd04151	11-O-Demethyl-7-methoxypradinone II	name
cpd04152	11-O-Demethylpradinone I	name
cpd04153	11-O-Demethylpradimicinone I	name
cpd04154	Pradimicinone I	name
cpd04155	11-O-Demethylpradimicinone II	name
cpd04155	Benamicin C	name
cpd04156	11-O-Demethyl-7-methoxypradimicinone II	name
cpd04157	Pradimicinone II	name
cpd04158	7-Methoxypradimicinone II	name
cpd04159	7-Hydroxylpradimicin A	name
cpd04160	Pradimicin B	name
cpd04161	Pradimicin A	name
cpd04162	Dexylosylpradimicin C	name
cpd04163	Benanomicin B	name
cpd04163	Pradimicin C	name
cpd04164	Dexylosylbenanomicin A	name
cpd04165	Benanomicin A	name
cpd04166	1,1,2,2-tetrachloroethylene	name
cpd04166	PCE	name
cpd04166	Perchloroethylene	name
cpd04166	Tetrachloroethene	name
cpd04166	tetrachloroethene	name
cpd04166	tetrachloroethylene	name
cpd04167	TCE	name
cpd04167	Trichloroethene	name
cpd04167	Trichloroethylene	name
cpd04167	trichloroethene	name
cpd04167	trichloroethylene	name
cpd04168	trans-1,2-DCE	name
cpd04168	trans-1,2-Dichloroethene	name
cpd04168	trans-1,2-dichloroethene	name
cpd04168	trans-Acetylene dichloride	name
cpd04169	DCE	name
cpd04169	cis-1,2-DCE	name
cpd04169	cis-1,2-Dichloroethene	name
cpd04169	cis-1,2-dichloroethene	name
cpd04169	cis-Acetylene dichloride	name
cpd04169	dichloroethene	name
cpd04170	Chloroethylene	name
cpd04170	VC	name
cpd04170	Vinyl chloride	name
cpd04170	vinyl-chloride	name
cpd04171	Granaticin	name
cpd04171	granaticin	name
cpd04172	Aflatoxin B1	name
cpd04172	aflatoxin B1	name
cpd04173	Tetracenomycin C	name
cpd04174	Acarbose	name
cpd04175	Acebutolol	name
cpd04176	Acetaminophen	name
cpd04176	Paracetamol	name
cpd04176	acetaminophen	name
cpd04176	datril	name
cpd04176	paracetamol	name
cpd04176	tylenol	name
cpd04177	Acetazolamide	name
cpd04177	acetazolamide	name
cpd04178	Acetohexamide	name
cpd04179	Acetophenazine	name
cpd04180	Acetohydroxamic acid	name
cpd04181	Acetylcysteine	name
cpd04181	N-acetyl-L-cysteine	name
cpd04181	acetylcysteine	name
cpd04182	Aciclovir	name
cpd04182	Acyclovir	name
cpd04183	Lincomycin	name
cpd04184	Nitrobenzene	name
cpd04184	Nitrobenzol	name
cpd04184	benzene-NO2	name
cpd04184	nitro-benzene	name
cpd04184	nitrobenzene	name
cpd04185	D-Xylose-5-phosphate	name
cpd04186	Alprazolam	name
cpd04187	Amantadine	name
cpd04188	Amifostine	name
cpd04189	Amikacin	name
cpd04189	amikacin	name
cpd04190	Amiloride	name
cpd04190	Amipramidin	name
cpd04190	Amipramizid	name
cpd04190	Amipramizide	name
cpd04190	Guanamprazin	name
cpd04190	Guanamprazine	name
cpd04190	Midamor	name
cpd04190	amiloride	name
cpd04191	Amiodarone	name
cpd04192	Amitriptyline	name
cpd04193	Amlodipine	name
cpd04194	Amoxicillin	name
cpd04194	Amoxicillin anhydrous	name
cpd04195	Anisotropine methylbromide	name
cpd04195	Methyloctatropine bromide	name
cpd04196	Anthralin	name
cpd04196	Dithranol	name
cpd04197	Astemizole	name
cpd04198	Atorvastatin	name
cpd04199	Azithromycin	name
cpd04199	azithromycin	name
cpd04200	Azlocillin	name
cpd04201	Azactam	name
cpd04201	Aztreonam	name
cpd04201	Monobactam	name
cpd04201	Primbactam	name
cpd04201	aztreonam	name
cpd04202	Beclomethasone	name
cpd04203	Benazepril	name
cpd04204	Benzatropine	name
cpd04204	Benztropine	name
cpd04205	Bepridil	name
cpd04206	Betaxolol	name
cpd04207	Bethanechol	name
cpd04208	Bisoprolol	name
cpd04209	Bitolterol	name
cpd04210	Bleomycin A2	name
cpd04210	bleomycin A2	name
cpd04211	Bretylium	name
cpd04212	Bromocriptine	name
cpd04213	Brompheniramine	name
cpd04214	(+-)-1-(3-chlorophenyl)-2-((1,1-dimethylethyl)amino)-1-propanone	name
cpd04214	(-)-2-(tert-butylamino)-3'-chloropropiophenone	name
cpd04214	1-propanone, 1-(3-chlorophenyl)-2-((1,1-dimethylethyl)amino)-,(+-)-	name
cpd04214	Bupropion	name
cpd04214	alpha-(tert-butylamino)-m-chloropropiophenone	name
cpd04214	amfebutamonum	name
cpd04214	bupropion	name
cpd04215	Buspirone	name
cpd04216	Butorphanol	name
cpd04217	Calcitonin	name
cpd04217	Cibacalcin	name
cpd04218	Capsaicin	name
cpd04218	capsaicin	name
cpd04219	Carbamazepine	name
cpd04220	Carbenicillin	name
cpd04220	Pyopen	name
cpd04220	carbenicillin	name
cpd04220	carboxybenzylpenicillin	name
cpd04221	Carbidopa-levodopa	name
cpd04222	Carbinoxamine	name
cpd04223	Carboprost	name
cpd04224	Carteolol	name
cpd04225	Carvedilol	name
cpd04226	Nitrosobenzene	name
cpd04226	nitrosobenzene	name
cpd04227	Cefaclor	name
cpd04228	(6R,7R)-7-{[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	name
cpd04228	5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 7-(((2R)-amino(4-hydroxyphenyl)acetyl)amino)-3-methyl-8-oxo-, (6R,7R)-	name
cpd04228	Cefadroxil	name
cpd04228	cefadroxil	name
cpd04229	(6R,7R)-7-[[(2R)-2-hydroxy-2-phenylacetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	name
cpd04229	Cefamandole	name
cpd04229	cefamandole	name
cpd04230	Cefazolin	name
cpd04231	Cefixime	name
cpd04232	Cefonicid	name
cpd04233	Cefoperazone	name
cpd04234	Ceforanide	name
cpd04235	Cefotaxime	name
cpd04235	Claforan	name
cpd04235	cefotaxime	name
cpd04236	Cefotetan	name
cpd04237	Cefoxitin	name
cpd04237	Mefoxin	name
cpd04237	Mefoxitin	name
cpd04237	Spectrum 001399	name
cpd04237	cefoxitin	name
cpd04238	Cefprozil	name
cpd04238	Cefprozil anhydrous	name
cpd04239	Ceftazidime	name
cpd04240	Ceftizoxime	name
cpd04242	2-deoxy-5-keto-D-gluconic-acid	name
cpd04244	(6R,7R)-3-[(carbamoyloxy)methyl]-7-{[(2Z)-2-furan-2-yl-2-(methoxyimino)acetyl]amino}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	name
cpd04244	Cefuroxime	name
cpd04244	cefuroxime	name
cpd04245	Carnosporin	name
cpd04245	Cefaleksin	name
cpd04245	Cefalexin	name
cpd04245	Cefaseptin	name
cpd04245	Cephacillin	name
cpd04245	Cephalexin	name
cpd04245	Cephalexine	name
cpd04245	Cephalexinum	name
cpd04245	Keflet	name
cpd04245	Keflex	name
cpd04245	cephalexin	name
cpd04246	Cephapirin	name
cpd04247	(6R,7R)-7-{[(2R)-2-amino-2-cyclohexa-1,4-dien-1-ylacetyl]amino}-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	name
cpd04247	Anspor	name
cpd04247	Cefradine	name
cpd04247	Cephradine	name
cpd04247	Eskacef	name
cpd04247	Sefril	name
cpd04247	cephradine	name
cpd04248	Chloral hydrate	name
cpd04248	chloral hydrate	name
cpd04249	Chlorhexidine	name
cpd04250	Chlorphenamine	name
cpd04250	Chlorpheniramine	name
cpd04251	Chlorpromazine	name
cpd04252	Cidofovir	name
cpd04252	Cidofovir anhydrous	name
cpd04253	Cisapride	name
cpd04254	CDDP	name
cpd04254	Cisplatin	name
cpd04254	[PtCl2(NH3)2]	name
cpd04254	cis-Diamminedichloroplatinum(II)	name
cpd04254	cisplatin	name
cpd04255	Clarithromycin	name
cpd04255	clarithromycin	name
cpd04256	Clemastine	name
cpd04257	Clindamycin	name
cpd04257	clindamycin	name
cpd04258	Clofazimine	name
cpd04259	Clofibrate	name
cpd04260	Clomiphene	name
cpd04261	Clomipramine	name
cpd04262	Clorazepate	name
cpd04262	Clorazepic acid	name
cpd04263	Clotrimazole	name
cpd04263	clotrimazol	name
cpd04263	clotrimeizol	name
cpd04264	Clossacillina [DCIT]	name
cpd04264	Cloxacillin	name
cpd04264	Methocillin S	name
cpd04264	Spectrum 001345	name
cpd04264	Syntarpen	name
cpd04264	cloxacillin	name
cpd04265	Clozapine	name
cpd04266	Cosyntropin	name
cpd04267	Cromoglicic acid	name
cpd04267	Cromolyn	name
cpd04268	Cyclizine	name
cpd04269	Cyclobenzaprine	name
cpd04270	Cyclopentolate	name
cpd04271	Cyproheptadine	name
cpd04272	Dantrolene	name
cpd04273	Deferoxamine	name
cpd04273	deferoxamine mesylate	name
cpd04273	desferal	name
cpd04274	Delavirdine	name
cpd04275	Demeclocycline hydrochloride	name
cpd04275	Demethylchlortetracycline hydrochloride	name
cpd04275	Ledermycin hydrochloride	name
cpd04276	Desipramine	name
cpd04277	Desmopressin	name
cpd04278	Dexchlorpheniramine	name
cpd04279	Dextromethorphan	name
cpd04280	Diazepam	name
cpd04281	Diazoxide	name
cpd04282	Dicloxacilin	name
cpd04282	Dicloxacillin	name
cpd04282	Dicloxacycline	name
cpd04282	Maclicine	name
cpd04282	dicloxacillin	name
cpd04283	Dicyclomine	name
cpd04283	Dicycloverin	name
cpd04284	Didanosine	name
cpd04285	Amfepramone	name
cpd04285	Diethylpropion	name
cpd04286	Digitalis	name
cpd04286	Digitoxin	name
cpd04286	Digoxin	name
cpd04286	Gitaloxin	name
cpd04286	Gitoxin	name
cpd04287	Digoxin	name
cpd04288	Dihydrotachysterol	name
cpd04289	Diltiazem	name
cpd04290	Diphenidol	name
cpd04291	Dipivefrin	name
cpd04291	Dipivefrine	name
cpd04292	Disopyramide	name
cpd04293	Dobutamine	name
cpd04294	Dorzolamide	name
cpd04295	Doxazosin	name
cpd04296	Doxepin	name
cpd04297	Dronabinol	name
cpd04297	THC	name
cpd04297	Tetrahydrocannabinol	name
cpd04297	delta9-Tetrahydrocannabinol	name
cpd04297	delta9tetrahydrocannabinol	name
cpd04297	dronabinol	name
cpd04298	Doxycycline	name
cpd04299	Echothiophate	name
cpd04300	Edrophonium	name
cpd04301	Bonuten	name
cpd04301	Enalapril	name
cpd04301	Enalaprila	name
cpd04301	Enalaprilum	name
cpd04301	Kinfil	name
cpd04301	Renitek	name
cpd04301	enalapril	name
cpd04302	Encainide	name
cpd04303	Enoxacin	name
cpd04304	Esmolol	name
cpd04305	Ethambutol	name
cpd04306	Spirodilactone	name
cpd04307	beta-1,2,3,4,5,6-Hexachlorocyclohexane	name
cpd04307	beta-BHC	name
cpd04307	beta-Hexachlorocyclohexane	name
cpd04307	beta-Lindane	name
cpd04308	3,4,5,6-Tetrachlorocyclohexene	name
cpd04308	delta-3,4,5,6-Tetrachlorocyclohexene	name
cpd04309	Benzene chloride	name
cpd04309	Chlorobenzene	name
cpd04309	Monochlorobenzene	name
cpd04309	Phenyl chloride	name
cpd04309	chlorobenzene	name
cpd04309	monochlorobenzene	name
cpd04310	Fenfluramine	name
cpd04311	Fenoprofen	name
cpd04312	4-(1-Hydroxy-4-(4-(hydroxydiphenylmethyl)-1-piperidinyl)butyl)- alpha,alpha-dimethylbenzeneacetic acid	name
cpd04312	4-(1-Hydroxy-4-(4-(hydroxydiphenylmethyl)-1-piperidinyl)butyl)-alpha,alpha-dimethylbenzeneacetic acid	name
cpd04312	Fexofenadine	name
cpd04313	Flecainide	name
cpd04314	Fludrocortisone	name
cpd04315	Flunisolide	name
cpd04315	Flunisolide anhydrous	name
cpd04316	Fluocinolone	name
cpd04317	Fluphenazine	name
cpd04318	Fluvastatin	name
cpd04319	Fosinopril	name
cpd04320	Glibenclamide	name
cpd04320	Glyburide	name
cpd04321	Granisetron	name
cpd04322	3'-Keto-3'-deoxy-ATP	name
cpd04322	3'-keto-3'-dehydroATP	name
cpd04322	3'-keto-3'-deoxy-ATP	name
cpd04322	3'-keto-3'-deoxyATP	name
cpd04323	3'-Keto-3'-deoxy-AMP	name
cpd04324	3'-Amino-3'-deoxy-AMP	name
cpd04324	3'-amino-3'-deoxy AMP	name
cpd04324	3'-amino-3'-deoxy-AMP	name
cpd04324	3'-amino-3'-deoxyAMP	name
cpd04325	N6,N6,O-Tridemethylpuromycin-5'-phosphate	name
cpd04325	N6,N6,O-Trimethylpuromycin-5'-phosphate	name
cpd04326	N-Acetyl-N6,N6,O-tridemethylpuromycin-5'-phosphate	name
cpd04327	N-Acetyl-N6,O-didemethylpuromycin-5'-phosphate	name
cpd04328	N-Acetyl-O-demethylpuromycin-5'-phosphate	name
cpd04329	N-Acetyl-O-demethylpuromycin	name
cpd04329	N-acetyl-O-demethylpuromycin	name
cpd04330	N-Acetylpuromycin	name
cpd04330	N-acetylpuromycin	name
cpd04331	Guanabenz	name
cpd04332	Guanadrel	name
cpd04333	Guanethidine	name
cpd04334	Guanfacine	name
cpd04335	Hydralazine	name
cpd04336	Hydromorphone	name
cpd04337	Hydroxychloroquine	name
cpd04338	Hydroxycarbamide	name
cpd04338	Hydroxyurea	name
cpd04338	carbamide oxide	name
cpd04338	hydrea	name
cpd04338	hydroxy-urea	name
cpd04338	hydroxycarbamide	name
cpd04338	hydroxyurea	name
cpd04338	oncocarbide	name
cpd04339	Hydroxyzine	name
cpd04340	Antideprin	name
cpd04340	Berkomine	name
cpd04340	Dimipressin	name
cpd04340	Imidobenzyle	name
cpd04340	Imipramine	name
cpd04340	Intalpram	name
cpd04340	Melipramin	name
cpd04340	Melipramine	name
cpd04340	Nelipramin	name
cpd04340	imipramine	name
cpd04341	Indinavir	name
cpd04342	Ipratropium	name
cpd04343	Isoetharine	name
cpd04344	Isoniazid	name
cpd04344	isoniazid	name
cpd04344	isoniazide	name
cpd04344	isonicotinate hydrazide	name
cpd04345	Isopropamide	name
cpd04346	Isoprenaline	name
cpd04346	Isoproterenol	name
cpd04346	isoprenaline	name
cpd04347	Ketorolac	name
cpd04348	Labetalol	name
cpd04349	CEPHULAC (TN)	name
cpd04349	Lactulose	name
cpd04349	lactulose	name
cpd04350	2',3'-Dideoxy-3'-thiacytidine	name
cpd04350	3TC	name
cpd04350	Lamivudine	name
cpd04351	Levallorphan	name
cpd04351	levallorphan	name
cpd04352	Levamisole	name
cpd04353	Losartan	name
cpd04354	Lovastatin	name
cpd04354	lovastatin	name
cpd04356	Lomefloxacin	name
cpd04357	Loperamide	name
cpd04358	Phenylethylene	name
cpd04358	Styrene	name
cpd04358	styrene	name
cpd04359	Styrene cis-glycol	name
cpd04360	3-Vinylcatechol	name
cpd04362	2-Hydroxy-6-oxoocta-2,4,7-trienoate	name
cpd04363	4-CPA	name
cpd04363	4-Chlorophenoxyacetate	name
cpd04363	4-chlorophenoxyacetate	name
cpd04364	5-Chloro-2-hydroxymuconic semialdehyde	name
cpd04365	4-Methylenebut-2-en-4-olide	name
cpd04365	Protoanemonin	name
cpd04365	cis-4-Methylenebut-2-en-4-olide	name
cpd04365	protoanemonin	name
cpd04366	cis-Acetylacrylate	name
cpd04367	1,4-Dichlorobenzene	name
cpd04367	1,4-dichlorobenzene	name
cpd04367	DCB	name
cpd04367	Dichloricide	name
cpd04367	Evola	name
cpd04367	PARA	name
cpd04367	PDB	name
cpd04367	PDCB	name
cpd04367	Para-zene	name
cpd04367	Paracide	name
cpd04367	Paradow	name
cpd04367	Paramoth	name
cpd04367	globol	name
cpd04367	p-Dichlorobenzene	name
cpd04367	p-chlorophenyl chloride	name
cpd04367	p-dichlorobenzol	name
cpd04367	para-Dichlorobenzene	name
cpd04367	paranuggets	name
cpd04367	persia-perazol	name
cpd04367	santochlor	name
cpd04368	1,4-dichlorobenzene dihydrodiol	name
cpd04368	3,6-Dichloro-cis-1,2-dihydroxycyclohexa-3,5-diene	name
cpd04368	3,6-dichloro-cis-1,2-dihydroxycyclohexa-3,5-diene	name
cpd04368	p-dichlorobenzene dihydrodiol	name
cpd04369	3,6-Dichlorocatechol	name
cpd04369	3,6-dichloro-1,2-benzenediol	name
cpd04369	3,6-dichloro-1,2-dihydroxybenzene	name
cpd04369	3,6-dichlorocatechol	name
cpd04369	3,6-dichloropyrocatechol	name
cpd04370	2,5-Dichloro-cis,cis-muconate	name
cpd04370	2,5-dichloro-cis,cis-muconate	name
cpd04370	2,5-dichloro-cis,cis-muconic acid	name
cpd04371	2,6-DCP	name
cpd04371	2,6-Dichlorophenol	name
cpd04371	2,6-dichlorophenol	name
cpd04372	2,6-DiCH	name
cpd04372	2,6-Dichlorohydroquinone	name
cpd04372	2,6-dichloro-p-hydroquinone	name
cpd04372	DiCH	name
cpd04373	2,4,6-Trichlorophenol	name
cpd04373	2,4,6-trichlorophenol	name
cpd04374	2,3,6-Trichlorohydroquinone	name
cpd04374	2,3,6-trichlorohydroquinone	name
cpd04375	2,4,5-T	name
cpd04375	2,4,5-Trichlorophenoxyacetic acid	name
cpd04375	2,4,5-trichloro-phenoxyacetate	name
cpd04375	2,4,5-trichloro-phenoxyacetic acid	name
cpd04376	2,4,5-TCP	name
cpd04376	2,4,5-Trichlorophenol	name
cpd04376	2,4,5-trichlorophenol	name
cpd04377	5-Chloro-1,2,4-trihydroxybenzene	name
cpd04377	5-chlorohydroxyquinol	name
cpd04378	2-Hydroxy-1,4-benzoquinone	name
cpd04378	2-hydroxy-1,4-benzoquinone	name
cpd04378	2-hydroxycyclohexa-2,5-diene-1,4-dione	name
cpd04378	Hydroxybenzoquinone	name
cpd04378	hydroxybenzoquinone	name
cpd04379	Loxapine	name
cpd04380	Mafenide	name
cpd04381	Maprotiline	name
cpd04382	Tamoxifen	name
cpd04382	tamoxifen	name
cpd04383	Ethylbenzene	name
cpd04383	Ethylbenzol	name
cpd04383	Ethylenzene	name
cpd04383	Phenylethane	name
cpd04383	ethylbenzene	name
cpd04384	1-Phenylethanol	name
cpd04384	Methylphenyl carbinol	name
cpd04384	alpha-Methylbenzyl alcohol	name
cpd04385	1-Phenylethanone	name
cpd04385	Acetophenone	name
cpd04385	Acetylbenzene	name
cpd04385	Methyl phenyl ketone	name
cpd04385	Phenyl methyl ketone	name
cpd04385	acetophenone	name
cpd04385	methylphenylketone	name
cpd04385	phenylmethylketone	name
cpd04386	3-Oxo-3-phenylpropanoate	name
cpd04386	3-Oxo-3-phenylpropionate	name
cpd04386	3-Oxo-3-phenylpropionic acid	name
cpd04386	3-oxo-3-phenylpropanoate	name
cpd04386	Benzoyl acetate	name
cpd04386	Benzoylacetate	name
cpd04386	benzoyl-acetate	name
cpd04387	Chlormethine	name
cpd04387	Mechlorethamine	name
