ID	Name	Reversible	Reactants	Products	E.C.	Pathway
R_MAL0451	aromatic-L-amino-acid decarboxylase	false	M_his_c[1];	M_co2_c[1];M_hisan_c[1];			
R_MAL0452	L-Histidinol:NAD+ oxidoreductase	false	M_nad_c[1];M_hisol_c[1];	M_h_c[1];M_nadh_c[1];M_hidal_c[1];			
R_MAL0453	histidinol-phosphate transaminase	false	M_glu_c[1];M_imacp_c[1];	M_akg_c[1];M_hisolp_c[1];			
R_MAL0454	cystathionine lyase	false	M_h2o_c[1];M_llct_c[1];	M_pyr_c[1];M_nh3_c[1];M_hcys_c[1];			
R_MAL0455	glycine dehydrogenase (decarboxylating)	false	M_nad_m[1];M_dhplys_m[1];	M_nadh_m[1];M_h_m[1];M_hplys_m[1];			
R_MAL0456	Amine oxidase	false	M_h2o_m[1];M_o2_m[1];M_amac_m[1];	M_h2o2_m[1];M_nh3_m[1];M_mgxl_m[1];			
R_MAL0457	diamine N-acetyltransferase	false	M_accoa_c[1];M_ptrsc_c[1];	M_h_c[1];M_coa_c[1];M_naps_c[1];			
R_MAL0458	aldehyde dehydrogenase (NAD[c] +)	false	M_h2o_c[1];M_nad_c[1];M_aproa_c[1];	M_h_c[2];M_nadh_c[1];M_bala_c[1];			
R_MAL0459	aldehyde dehydrogenase (NAD[c] +)	false	M_nad_m[1];M_h2o_m[1];M_aproa_m[1];	M_nadh_m[1];M_h_m[2];M_bala_m[1];			
R_MAL0460	aldehyde dehydrogenase (NAD[c] +)	false	M_h2o_c[1];M_nad_c[1];M_gabal_c[1];	M_h_c[2];M_nadh_c[1];M_gaba_c[1];			
R_MAL0461	aldehyde dehydrogenase (NAD[c] +)	false	M_nad_m[1];M_h2o_m[1];M_gabal_m[1];	M_nadh_m[1];M_h_m[2];M_gaba_m[1];			
R_MAL0462	glutamate decarboxylase	true	M_h_c[1];M_asp_c[1];	M_co2_c[1];M_bala_c[1];			
R_MAL0463	Pantoate-beta-alanine ligase	false	M_atp_c[1];M_bala_c[1];M_pant_c[1];	M_h_c[1];M_amp_c[1];M_ppi_c[1];M_pnto_c[1];			
R_MAL0464	glutamate decarboxylase	false	M_h_c[1];M_cyse_c[1];	M_co2_c[1];M_taur_c[1];			
R_MAL0465	gamma-glutamyltransferase	false	M_gsh_m[1];M_ala_m[1];	M_alagly_m[1];M_cgly_m[1];			
R_MAL0466	taurine dioxygenase	false	M_akg_c[1];M_o2_c[1];M_taur_c[1];	M_co2_c[1];M_slfi_c[1];M_succ_c[1];M_amiace_c[1];			
R_MAL0467	ethanolamine-phosphate cytidylyltransferase	false	M_pen_c[1];M_ctp_c[1];	M_ppi_c[1];M_cdpea_c[1];			
R_MAL0468	ethanolaminephosphotransferase	false	M_h_c[3];M_dagly_c[1];M_cdpea_c[1];	M_cmp_c[1];M_pe_c[1];			
R_MAL0469	thioredoxin reductase (NADPH)	false	M_h_c[1];M_nadph_c[1];M_othio_c[1];	M_nadp_c[1];M_rthio_c[1];			
R_MAL0470	methionyl-tRNA synthetase	true	M_atp_m[1];M_semet_m[1];M_mtrna_m[1];	M_ppi_m[1];M_amp_m[1];M_h_m[1];M_selemettrna_m[1];			
R_MAL0471	glutamate dehydrogenase [NAD(P)[c] +]	false	M_h2o_c[1];M_o2_c[1];M_dorn_c[1];	M_h2o2_c[1];M_nh3_c[1];M_5a2opa_c[1];			
R_MAL0472	glutamate dehydrogenase [NAD(P)[c] +]	false	M_h2o_c[1];M_o2_c[1];M_darg_c[1];	M_h2o2_c[1];M_nh3_c[1];M_5g2ot_c[1];			
R_MAL0473	glutamate dehydrogenase [NAD(P)[p] +]	false	M_h2o_p[1];M_o2_p[1];M_darg_p[1];	M_h2o2_p[1];M_nh3_p[1];M_5g2ot_p[1];			
R_MAL0474	glutamate dehydrogenase [NAD(P)[p] +]	false	M_h2o_p[1];M_o2_p[1];M_dorn_p[1];	M_h2o2_p[1];M_nh3_p[1];M_5a2opa_p[1];			
R_MAL0475	glutamate dehydrogenase [NAD(P)[e] +]	false	M_h2o_e[1];M_o2_e[1];M_darg_e[1];	M_nh3_e[1];M_h2o2_e[1];M_5g2ot_e[1];			
R_MAL0476	glutamate dehydrogenase [NAD(P)[e] +]	false	M_h2o_e[1];M_o2_e[1];M_dorn_e[1];	M_nh3_e[1];M_h2o2_e[1];M_5a2opa_e[1];			
R_MAL0477	glutamate dehydrogenase [NAD(P)[m] +]	false	M_h2o_m[1];M_o2_m[1];M_darg_m[1];	M_h2o2_m[1];M_nh3_m[1];M_5g2ot_m[1];			
R_MAL0478	glutamate dehydrogenase [NAD(P)[m] +]	false	M_h2o_m[1];M_o2_m[1];M_dorn_m[1];	M_h2o2_m[1];M_nh3_m[1];M_5a2opa_m[1];			
R_MAL0479	D-alanine---poly(phosphoribitol) ligase	false	M_atp_c[1];M_dala_c[1];M_prp_c[1];	M_h_c[1];M_amp_c[1];M_ppi_c[1];M_odarp_c[1];			
R_MAL0480	5-oxoprolinase (ATP-hydrolysing)	false	M_atp_c[1];M_h2o_c[2];M_5opro_c[1];	M_adp_c[1];M_pi_c[1];M_glu_c[1];			
R_MAL0481	Glutamate-cysteine ligase	false	M_atp_c[1];M_glu_c[1];M_cys_c[1];	M_adp_c[1];M_pi_c[1];M_gc_c[1];			
R_MAL0482	Glutathione synthase	false	M_gly_e[1];M_atp_e[1];M_gc_e[1];	M_pi_e[1];M_adp_e[1];M_gsh_e[1];			
R_MAL0483	glutathione transferase	false	M_gsh_e[1];M_rx_e[1];	M_hx_e[1];M_rglutt_e[1];			
R_MAL0484	glutathione transferase	false	M_gsh_m[1];M_rx_m[1];	M_hx_m[1];M_rglutt_m[1];			
R_MAL0485	glutathione transferase	false	M_gsh_c[1];M_rx_c[1];	M_hx_c[1];M_rglutt_c[1];			
R_MAL0486	glutathione-disulfide reductase	false	M_h_c[1];M_nadph_c[1];M_gssg_c[1];	M_nadp_c[1];M_gsh_c[2];			
R_MAL0487	glutathione:hydrogen-peroxide oxidoreductase;Glutathione peroxidase	false	M_h2o2_c[1];M_gsh_c[2];	M_h2o_c[2];M_gssg_c[1];			
R_MAL0488	glutathione oxidase	false	M_o2_c[1];M_cys_c[2];	M_h2o2_c[1];M_cyst_c[1];			
R_MAL0489	Deoxyhypusine synthase	false	M_h2o_c[1];M_q_m[1];M_sprmd_c[1];	M_qh2_m[1];M_gabal_c[1];M_daprp_c[1];			
R_MAL0490	ADP-ribose diphosphatase	false	M_h2o_c[1];M_adprib_c[1];	M_h_c[2];M_amp_c[1];M_r5p_c[1];			
R_MAL0491	phosphoribosylamine-glycine ligase	false	M_atp_c[1];M_gly_c[1];M_pram_c[1];	M_adp_c[1];M_pi_c[1];M_gar_c[1];			
R_MAL0492	Phosphoribosylglycinamide formyltransferase	false	M_gar_c[1];M_fthf_c[1];	M_h_c[1];M_thf_c[1];M_fgar_c[1];			
R_MAL0493	phosphoribosylformylglycinamidine synthase	false	M_atp_c[1];M_h2o_c[1];M_gln_c[1];M_fgar_c[1];	M_adp_c[1];M_pi_c[1];M_glu_c[1];M_fgam_c[1];			
R_MAL0494	phosphoribosylaminoimidazole carboxylase	true	M_h_c[1];M_cair_c[1];	M_co2_c[1];M_air_c[1];			
R_MAL0495	phosphoribosylaminoimidazolesuccinocarboxamide synthase	true	M_atp_c[1];M_asp_c[1];M_cair_c[1];	M_h_c[1];M_adp_c[1];M_pi_c[1];M_saicar_c[1];			
R_MAL0496	adenylosuccinate lyase	true	M_saicar_c[1];	M_fum_c[1];M_aicar_c[1];			
R_MAL0497	phosphoribosylaminoimidazolecarboxamide formyltransferase	false	M_aicar_c[1];M_fthf_c[1];	M_thf_c[1];M_prfica_c[1];			
R_MAL0498	Adenine phosphoribosyltransferase	true	M_prpp_c[1];M_ad_c[1];	M_amp_c[1];M_ppi_c[1];			
R_MAL0499	5-nucleotidase	false	M_h2o_e[1];M_h_e[1];M_dgmp_e[1];	M_pi_e[1];M_dg_e[1];			
R_MAL0500	5-nucleotidase	false	M_h2o_e[1];M_h_e[1];M_dtmp_e[1];	M_pi_e[1];M_dt_e[1];			
R_MAL0501	5-nucleotidase	false	M_h2o_e[1];M_h_e[1];M_gmp_e[1];	M_pi_e[1];M_gsn_e[1];			
R_MAL0502	5-nucleotidase	false	M_h2o_e[1];M_h_e[1];M_imp_e[1];	M_pi_e[1];M_inos_e[1];			
R_MAL0503	5-nucleotidase	false	M_h2o_e[1];M_h_e[1];M_ump_e[1];	M_pi_e[1];M_uri_e[1];			
R_MAL0504	5-nucleotidase	false	M_h2o_e[1];M_h_e[1];M_xmp_e[1];	M_pi_e[1];M_xtsine_e[1];			
R_MAL0505	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_amp_c[1];	M_pi_c[1];M_adn_c[1];			
R_MAL0506	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_dtmp_c[1];	M_pi_c[1];M_dt_c[1];			
R_MAL0507	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_gmp_c[1];	M_pi_c[1];M_gsn_c[1];			
R_MAL0508	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_imp_c[1];	M_pi_c[1];M_inos_c[1];			
R_MAL0509	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_ump_c[1];	M_pi_c[1];M_uri_c[1];			
R_MAL0510	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_xmp_c[1];	M_pi_c[1];M_xtsine_c[1];			
R_MAL0511	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_damp_c[1];	M_pi_c[1];M_2dan_c[1];			
R_MAL0512	5-nucleotidase	false	M_h2o_e[1];M_h_e[1];M_damp_e[1];	M_pi_e[1];M_2dan_e[1];			
R_MAL0513	purine-nucleoside phosphorylase	true	M_pi_c[1];M_din_c[1];	M_h_c[1];M_2dr1p_c[1];M_hyxn_c[1];			
R_MAL0514	purine-nucleoside phosphorylase	true	M_pi_c[1];M_2dan_c[1];	M_h_c[1];M_2dr1p_c[1];M_ad_c[1];			
R_MAL0515	purine-nucleoside phosphorylase	true	M_h_c[1];M_2dr1p_c[1];M_gn_c[1];	M_pi_c[1];M_dg_c[1];			
R_MAL0516	Purine-nucleoside phosphorylase	false	M_pi_c[1];M_du_c[1];	M_h_c[1];M_2dr1p_c[1];M_ura_c[1];			
R_MAL0517	purine-nucleoside phosphorylase	true	M_pi_c[1];M_gsn_c[1];	M_h_c[1];M_r1p_c[1];M_gn_c[1];			
R_MAL0518	purine-nucleoside phosphorylase	false	M_pi_c[1];M_inos_c[1];	M_h_c[1];M_r1p_c[1];M_hyxn_c[1];			
R_MAL0519	purine-nucleoside phosphorylase	true	M_pi_c[1];M_xtsine_c[1];	M_h_c[1];M_r1p_c[1];M_xan_c[1];			
R_MAL0520	Hypoxanthine phosphoribosyltransferase	false	M_prpp_c[1];M_hyxn_c[1];	M_ppi_c[1];M_imp_c[1];			
R_MAL0521	IMP dehydrogenase	false	M_nad_m[1];M_h2o_m[1];M_imp_m[1];	M_nadh_m[1];M_h_m[1];M_xmp_m[1];			
R_MAL0522	IMP dehydrogenase	false	M_h2o_c[1];M_nad_c[1];M_imp_c[1];	M_h_c[1];M_nadh_c[1];M_xmp_c[1];			
R_MAL0523	Nucleoside diphosphate kinase	false	M_atp_c[1];M_cdp_c[1];	M_adp_c[1];M_ctp_c[1];			
R_MAL0524	Nucleoside diphosphate kinase	false	M_atp_c[1];M_h_c[1];M_dadp_c[1];	M_adp_c[1];M_datp_c[1];			
R_MAL0525	Nucleoside diphosphate kinase	false	M_atp_c[1];M_dcdp_c[1];	M_adp_c[1];M_dctp_c[1];			
R_MAL0526	Nucleoside diphosphate kinase	false	M_atp_c[1];M_dgdp_c[1];	M_adp_c[1];M_dgtp_c[1];			
R_MAL0527	Nucleoside diphosphate kinase	false	M_atp_c[1];M_dtdp_c[1];	M_adp_c[1];M_dttp_c[1];			
R_MAL0528	nucleoside-diphosphate kinase	false	M_atp_c[1];M_dudp_c[1];	M_adp_c[1];M_dutp_c[1];			
R_MAL0529	Nucleoside diphosphate kinase	true	M_atp_c[1];M_gdp_c[1];	M_adp_c[1];M_gtp_c[1];			
R_MAL0530	Nucleoside diphosphate kinase	false	M_atp_c[1];M_idp_c[1];	M_adp_c[1];M_itp_c[1];			
R_MAL0531	Nucleoside diphosphate kinase	false	M_atp_c[1];M_udp_c[1];	M_h_c[1];M_adp_c[1];M_utp_c[1];			
R_MAL0532	Nucleoside diphosphate kinase	false	M_atp_m[1];M_cdp_m[1];	M_adp_m[1];M_ctp_m[1];			
R_MAL0533	Nucleoside diphosphate kinase	false	M_atp_m[1];M_h_m[1];M_dadp_m[1];	M_adp_m[1];M_datp_m[1];			
R_MAL0534	Nucleoside diphosphate kinase	false	M_atp_m[1];M_dcdp_m[1];	M_adp_m[1];M_dctp_m[1];			
R_MAL0535	Nucleoside diphosphate kinase	false	M_atp_m[1];M_dgdp_m[1];	M_adp_m[1];M_dgtp_m[1];			
R_MAL0536	Nucleoside diphosphate kinase	false	M_atp_m[1];M_dtdp_m[1];	M_adp_m[1];M_dttp_m[1];			
R_MAL0537	nucleoside-diphosphate kinase	false	M_atp_m[1];M_dudp_m[1];	M_adp_m[1];M_dutp_m[1];			
R_MAL0538	Nucleoside diphosphate kinase	false	M_atp_m[1];M_gdp_m[1];	M_adp_m[1];M_gtp_m[1];			
R_MAL0539	Nucleoside diphosphate kinase	false	M_atp_m[1];M_idp_m[1];	M_adp_m[1];M_itp_m[1];			
R_MAL0540	Nucleoside diphosphate kinase	false	M_atp_m[1];M_udp_m[1];	M_adp_m[1];M_utp_m[1];			
R_MAL0541	dITP/XTP pyrophosphatase	false	M_h2o_c[1];M_dgtp_c[1];	M_ppi_c[1];M_dgmp_c[1];			
R_MAL0542	dITP/XTP pyrophosphatase	false	M_h2o_c[1];M_gtp_c[1];	M_h_c[1];M_ppi_c[1];M_gmp_c[1];			
R_MAL0543	dITP/XTP pyrophosphatase	false	M_h2o_c[1];M_itp_c[1];	M_h_c[1];M_ppi_c[1];M_imp_c[1];			
R_MAL0544	dITP/XTP pyrophosphatase	false	M_h2o_c[1];M_xtp_c[1];	M_ppi_c[1];M_xmp_c[1];			
R_MAL0545	dITP/XTP pyrophosphatase	false	M_h2o_c[1];M_ditp_c[1];	M_h_c[1];M_ppi_c[1];M_dimp_c[1];			
R_MAL0546	Xanthine dehydrogenase	false	M_h2o_c[1];M_nad_c[1];M_hyxn_c[1];	M_h_c[1];M_nadh_c[1];M_xan_c[1];			
R_MAL0547	Xanthine dehydrogenase	false	M_h2o_p[1];M_nad_p[1];M_hyxn_p[1];	M_h_p[1];M_nadh_p[1];M_xan_p[1];			
R_MAL0548	xanthine oxidase	false	M_h2o_c[1];M_o2_c[1];M_hyxn_c[1];	M_h2o2_c[1];M_xan_c[1];			
R_MAL0549	xanthine oxidase	false	M_h2o_p[1];M_o2_p[1];M_hyxn_p[1];	M_h2o2_p[1];M_xan_p[1];			
R_MAL0550	xanthine dehydrogenase	false	M_h2o_c[1];M_nad_c[1];M_xan_c[1];	M_h_c[1];M_nadh_c[1];M_urate_c[1];			
R_MAL0551	xanthine dehydrogenase	false	M_h2o_p[1];M_nad_p[1];M_xan_p[1];	M_h_p[1];M_nadh_p[1];M_urate_p[1];			
R_MAL0552	xanthine oxidase	false	M_h2o_c[1];M_o2_c[1];M_xan_c[1];	M_h2o2_c[1];M_urate_c[1];			
R_MAL0553	xanthine oxidase	false	M_h2o_p[1];M_o2_p[1];M_xan_p[1];	M_h2o2_p[1];M_urate_p[1];			
R_MAL0554	bis(5-nucleosyl)-tetraphosphatase (asymmetrical)	false	M_h2o_c[1];M_atrp_c[1];	M_atp_c[1];M_h_c[1];M_amp_c[1];			
R_MAL0555	bis(5-nucleosyl)-tetraphosphatase (asymmetrical)	false	M_h_c[1];M_gtp_c[1];M_gmp_c[1];	M_h2o_c[1];M_gtrp_c[1];			
R_MAL0556	bis(5-nucleosyl)-tetraphosphatase (asymmetrical)	true	M_h2o_c[1];M_ptphe_c[1];	M_h_c[1];M_utp_c[1];M_ump_c[1];			
R_MAL0557	bis(5-nucleosyl)-tetraphosphatase (asymmetrical)	true	M_h2o_c[1];M_tpate_c[1];	M_h_c[2];M_xmp_c[1];M_xtp_c[1];			
R_MAL0558	GMP synthase	true	M_atp_c[1];M_h2o_c[1];M_gln_c[1];M_xmp_c[1];	M_h_c[2];M_amp_c[1];M_ppi_c[1];M_glu_c[1];M_gmp_c[1];			
R_MAL0559	GMP synthase	true	M_h2o_e[1];M_atp_e[1];M_xmp_e[1];M_gln_e[1];	M_h_e[2];M_gmp_e[1];M_glu_e[1];M_amp_e[1];M_ppi_e[1];			
R_MAL0560	guanine deaminase	false	M_h_c[1];M_h2o_c[1];M_gn_c[1];	M_nh3_c[1];M_xan_c[1];			
R_MAL0561	Guanylate kinase	true	M_atp_m[1];M_dgmp_m[1];	M_adp_m[1];M_dgdp_m[1];			
R_MAL0562	Guanylate kinase	true	M_atp_c[1];M_dgmp_c[1];	M_adp_c[1];M_dgdp_c[1];			
R_MAL0563	Guanylate kinase	true	M_atp_m[1];M_h_m[1];M_gmp_m[1];	M_adp_m[1];M_gdp_m[1];			
R_MAL0564	Guanylate kinase	true	M_atp_c[1];M_h_c[1];M_gmp_c[1];	M_adp_c[1];M_gdp_c[1];			
R_MAL0565	ribonucleoside-diphosphate reductase	false	M_adp_c[1];M_rthio_c[1];	M_h_c[1];M_h2o_c[1];M_othio_c[1];M_dadp_c[1];			
R_MAL0566	ribonucleoside-diphosphate reductase	false	M_rthio_c[1];M_cdp_c[1];	M_h_c[1];M_h2o_c[1];M_othio_c[1];M_dcdp_c[1];			
R_MAL0567	ribonucleoside-diphosphate reductase	false	M_gdp_c[1];M_rthio_c[1];	M_h_c[1];M_h2o_c[1];M_othio_c[1];M_dgdp_c[1];			
R_MAL0568	exopolyphosphatase	true	M_h2o_c[1];M_pppgpp_c[1];	M_pi_c[1];M_ppgpp_c[1];			
R_MAL0569	Adenylate cyclase	false	M_atp_c[1];	M_ppi_c[1];M_camp_c[1];			
R_MAL0570	3,5-cyclic-nucleotide phosphodiesterase	false	M_h2o_c[1];M_camp_c[1];	M_h_c[1];M_amp_c[1];			
R_MAL0571	3,5-cyclic-nucleotide phosphodiesterase	false	M_h2o_c[1];M_cgmp_c[1];	M_h_c[1];M_gmp_c[1];			
R_MAL0572	3,5-cyclic-nucleotide phosphodiesterase	false	M_h2o_c[1];M_ccmp_c[1];	M_h_c[1];M_cmp_c[1];			
R_MAL0573	AMP deaminase	false	M_h_c[1];M_h2o_c[1];M_amp_c[1];	M_nh3_c[1];M_imp_c[1];			
R_MAL0574	Adenosine kinase	false	M_atp_c[1];M_adn_c[1];	M_h_c[1];M_adp_c[1];M_amp_c[1];			
R_MAL0575	Adenylate kinase	true	M_adp_m[2];	M_atp_m[1];M_amp_m[1];M_h_m[1];			
R_MAL0576	adenylate kinase	true	M_atp_m[1];M_damp_m[1];	M_adp_m[1];M_dadp_m[1];			
R_MAL0577	Adenylate kinase	true	M_adp_c[2];	M_atp_c[1];M_h_c[1];M_amp_c[1];			
R_MAL0578	adenylate kinase	true	M_atp_c[1];M_damp_c[1];	M_adp_c[1];M_dadp_c[1];			
R_MAL0579	bis(5-adenosyl)-triphosphatase	true	M_h2o_c[1];M_trip_c[1];	M_h_c[1];M_adp_c[1];M_amp_c[1];			
R_MAL0580	ATP adenylyltransferase	true	M_atp_c[1];M_adp_c[1];	M_pi_c[1];M_atrp_c[1];			
R_MAL0581	ATP adenylyltransferase	false	M_atp_m[1];M_aps_m[1];	M_h_m[1];M_adp_m[1];M_paps_m[1];			
R_MAL0582	ATP adenylyltransferase	false	M_atp_c[1];M_aps_c[1];	M_h_c[1];M_adp_c[1];M_paps_c[1];			
R_MAL0583	adenosine 3,5-bisphosphate,sulfite:oxidized-thioredoxin oxidoreductase	false	M_h2o_c[1];M_paps_c[1];	M_h_c[1];M_slf_c[1];M_pap_c[1];			
R_MAL0584	urate oxidase	false	M_h2o_c[1];M_o2_c[1];M_urate_c[1];	M_h2o2_c[1];M_hiura_c[1];			
R_MAL0585	5-hydroxyisourate hydrolase	false	M_h2o_m[1];M_hiura_m[1];	M_h_c[1];M_houdhic_m[1];			
R_MAL0586	no ec	false	M_h_c[1];M_houdhic_c[1];	M_co2_c[1];M_ratn_c[1];			
R_MAL0587	unknown	true	M_ratn_c[1];	M_satn_c[1];			
R_MAL0588	Allantoinase	false	M_h2o_c[1];M_satn_c[1];	M_h_c[1];M_att_c[1];			
R_MAL0589	allantoicase	false	M_h2o_c[1];M_att_c[1];	M_urea_c[1];M_uglx_c[1];			
R_MAL0590	ureidoglycolate hydrolase	true	M_h_c[2];M_h2o_c[1];M_uglx_c[1];	M_co2_c[1];M_nh3_c[2];M_glx_c[1];			
R_MAL0591	Adenylate cyclase	false	M_gtp_c[1];	M_ppi_c[1];M_cgmp_c[1];			
R_MAL0592	phosphoribosylformylglycinamidine cyclo-ligase	false	M_atp_c[1];M_fgam_c[1];	M_adp_c[1];M_pi_c[1];M_air_c[1];			
R_MAL0593	adenine phosphoribosyltransferase/Hypoxanthine phosphoribosyltransferase	true	M_prpp_c[1];M_gn_c[1];	M_ppi_c[1];M_gmp_c[1];			
R_MAL0594	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_gmp_c[1];	M_pi_c[1];M_gsn_c[1];			
R_MAL0595	5-nucleotidase	true	M_pi_c[1];M_dg_c[1];	M_h_c[1];M_h2o_c[1];M_dgmp_c[1];			
R_MAL0596	5-aminoimidazole-4-carboxamide ribonucleotide (AICAR) transformylase / IMP cyclohydrolase	true	M_prfica_c[1];	M_h2o_c[1];M_imp_c[1];			
R_MAL0597	Adenosine deaminase	false	M_h_c[1];M_h2o_c[1];M_adn_c[1];	M_nh3_c[1];M_inos_c[1];			
R_MAL0598	Adenosine deaminase	false	M_h_c[1];M_h2o_c[1];M_da_c[1];	M_nh3_c[1];M_din_c[1];			
R_MAL0599	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_dcmp_c[1];	M_pi_c[1];M_dc_c[1];			
R_MAL0600	pseudouridine-5-phosphate glycosidase	true	M_r5p_c[1];M_ura_c[1];	M_h2o_c[1];M_puri5p_c[1];			
R_MAL0601	ribonucleoside-diphosphate reductase	false	M_udp_c[1];M_rthio_c[1];	M_h_c[1];M_h2o_c[1];M_othio_c[1];M_dudp_c[1];			
R_MAL0602	5-nucleotidase	false	M_h_c[1];M_h2o_c[1];M_cmp_c[1];	M_pi_c[1];M_cytd_c[1];			
R_MAL0603	5-nucleotidase	false	M_h_c[1];M_h2o_e[1];M_cmp_e[1];	M_pi_e[1];M_cytd_e[1];			
R_MAL0604	Dihydroorotase	true	M_h2o_m[1];M_doroa_m[1];	M_h_m[1];M_caasp_m[1];			
R_MAL0605	Dihydroorotase	true	M_h2o_c[1];M_doroa_c[1];	M_h_c[1];M_caasp_c[1];			
R_MAL0606	dihydroorotate dehydrogenase	true	M_o2_m[1];M_doroa_m[1];	M_h2o2_m[1];M_oroa_m[1];			
R_MAL0607	Orotate phosphoribosyltransferase	true	M_prpp_c[1];M_oroa_c[1];	M_ppi_c[1];M_omp_c[1];			
R_MAL0608	Orotidine-5-phosphate decarboxylase	false	M_h_c[1];M_omp_c[1];	M_co2_c[1];M_ump_c[1];			
R_MAL0609	Cytidylate kinase	true	M_adp_c[1];M_cdp_c[1];	M_atp_c[1];M_h_c[1];M_cmp_c[1];			
R_MAL0610	Cytidylate kinase	true	M_adp_c[1];M_udp_c[1];	M_atp_c[1];M_h_c[2];M_ump_c[1];			
R_MAL0611	cytidylate kinase	true	M_atp_c[1];M_dcmp_c[1];	M_adp_c[1];M_dcdp_c[1];			
R_MAL0612	CTP synthase	false	M_atp_c[1];M_h2o_c[1];M_utp_c[1];M_gln_c[1];	M_h_c[1];M_adp_c[1];M_pi_c[1];M_glu_c[1];M_ctp_c[1];			
R_MAL0613	Uridine kinase	false	M_gtp_c[1];M_uri_c[1];	M_h_c[1];M_gdp_c[1];M_ump_c[1];			
R_MAL0614	Uridine kinase	false	M_atp_c[1];M_uri_c[1];	M_h_c[1];M_adp_c[1];M_ump_c[1];			
R_MAL0615	Uridine kinase	false	M_gtp_c[1];M_cytd_c[1];	M_h_c[1];M_gdp_c[1];M_cmp_c[1];			
R_MAL0616	uracil phosphoribosyltransferase	true	M_prpp_c[1];M_ura_c[1];	M_ppi_c[1];M_ump_c[1];			
R_MAL0617	dUTP pyrophosphatase	false	M_h2o_c[1];M_dutp_c[1];	M_h_c[1];M_ppi_c[1];M_dump_c[1];			
R_MAL0618	Thymidylate synthase	false	M_metthf_c[1];M_dump_c[1];	M_dtmp_c[1];M_dhf_c[1];			
R_MAL0619	cytidine deaminase	false	M_h_c[1];M_h2o_c[1];M_cytd_c[1];	M_nh3_c[1];M_uri_c[1];			
R_MAL0620	cytidine deaminase	false	M_h_c[1];M_h2o_c[1];M_dc_c[1];	M_nh3_c[1];M_du_c[1];			
R_MAL0621	dCMP deaminase	false	M_h_c[1];M_h2o_c[1];M_dcmp_c[1];	M_nh3_c[1];M_dump_c[1];			
R_MAL0622	dTMP kinase	false	M_atp_c[1];M_h_c[1];M_dtmp_c[1];	M_adp_c[1];M_dtdp_c[1];			
R_MAL0623	dTMP kinase	true	M_atp_c[1];M_h_c[1];M_dump_c[1];	M_adp_c[1];M_dudp_c[1];			
R_MAL0624	pseudouridine kinase	false	M_atp_c[1];M_psdine_c[1];	M_h_c[1];M_adp_c[1];M_puri5p_c[1];			
R_MAL0625	CTP synthase	false	M_atp_c[1];M_utp_c[1];M_nh3_c[1];	M_h_c[1];M_adp_c[1];M_pi_c[1];M_ctp_c[1];			
R_MAL0626	cytochrome-b5 reductase	false	M_nadh_c[1];M_ferrib5_c[2];	M_h_c[1];M_nad_c[1];M_ferrob5_c[2];			
R_MAL0627	cytochrome-b5 reductase	false	M_nadh_m[1];M_ferrib5_m[2];	M_nad_m[1];M_h_m[1];M_ferrob5_m[2];			
R_MAL0628	H+-exporting ATPase	false	M_atp_c[1];M_h_c[3];M_h2o_c[1];	M_adp_c[1];M_pi_c[1];M_h_e[4];			
R_MAL0629	H+-exporting ATPase	false	M_atp_m[1];M_h_m[3];M_h2o_m[1];	M_h_c[4];M_pi_m[1];M_adp_m[1];			
R_MAL0630	H+/K+-exchanging ATPase	false	M_atp_c[1];M_h2o_c[1];M_k_e[1];	M_adp_c[1];M_pi_c[1];M_k_c[1];			
R_MAL0631	Inorganic diphosphatase	false	M_h2o_c[1];M_ppi_c[1];	M_pi_c[2];			
R_MAL0632	polyphosphate kinase	true	M_h_c[1];M_h2o_c[1];M_pppi_c[1];	M_pi_c[1];M_ppi_c[1];			
R_MAL0633	catalase/peroxidase	false	M_h2o2_p[1];M_meth_p[1];	M_h2o_p[2];M_fald_p[1];			
R_MAL0634	catalase/peroxidase	false	M_h2o2_m[1];M_meth_m[1];	M_h2o_m[2];M_fald_m[1];			
R_MAL0635	catalase/peroxidase	false	M_h2o2_c[1];M_meth_c[1];	M_h2o_c[2];M_fald_c[1];			
R_MAL0636	ethanol degradation IV	false	M_eth_c[1];M_h2o2_c[1];	M_h2o_c[2];M_acal_c[1];			
R_MAL0637	ethanol degradation IV	false	M_h2o2_m[1];M_eth_m[1];	M_h2o_m[2];M_acal_m[1];			
R_MAL0638	ethanol degradation IV	false	M_h2o2_p[1];M_eth_p[1];	M_h2o_p[2];M_acal_p[1];			
R_MAL0639	S-(hydroxymethyl)glutathione dehydrogenase	false	M_nad_c[1];M_hygta_c[1];	M_h_c[1];M_nadh_c[1];M_fgt_c[1];			
