ID	NAMES	EQUATION
00369	R08181_C4__(gamma-Linolenoyl-CoA+H2O<=>CoA+(6Z,9Z,12Z)-Octadecatrienoicacid)	00107[0] 00573[0] => 00205[0] 00574[0]
00370	R08176_C4__(Oleoyl-CoA+H2O<=>CoA+(9Z)-Octadecenoicacid)	00107[0] 00575[0] => 00205[0] 00576[0]
00371	R02556_C3__(Deoxyadenosine+H2O=>Deoxyinosine+NH3)	00013[0] 00465[0] => 00036[0] 00464[0]
00372	T00714_749_0_C7__(1.0Riboflavin(EXTR)+1.0H+(CYTO)=>1.0Riboflavin(CYTO)+1.0H+(EXTR))	00577[0] 00041[1] => 00020[1] 00098[0]
00373	R08177_C4__(Linoleoyl-CoA+H2O=>CoA+Linoleate)	00107[0] 00578[0] => 00205[0] 00221[0]
00374	R08178_C4__((9Z,12Z,15Z)-Octadecatrienoyl-CoA+H2O<=>CoA+(9Z,12Z,15Z)-Octadecatrienoicacid)	00107[0] 00580[0] => 00205[0] 00579[0]
00375	R01274_C4__(Palmitoyl-CoA+H2O=>CoA+Hexadecanoicacid)	00107[0] 00581[0] => 00205[0] 00582[0]
00376	R01878_C3__(Cytidine+H2O=>Uridine+NH3)	00013[0] 00348[0] => 00317[0] 00036[0]
00377	R08180_C4__((4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA+H2O<=>CoA+(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoicacid)	00107[0] 00584[0] => 00583[0] 00205[0]
00378	T00183_C7__(1.0Glycerol(EXTR)+1.0H+(EXTR)<=>1.0Glycerol(CYTO)+1.0H+(CYTO))	00585[0] 00098[0] => 00256[1] 00041[1]
00379	T02790_1512_0_0_0_0_C7__(1.0Phosphatidylcholine(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Phosphatidylcholine(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	00195[0] 00012[0] 00013[0] => 00194[1] 00015[0] 00016[0]
00380	T00180_C7__(1.0D-Ribose(EXTR)+1.0H+(EXTR)<=>1.0D-Ribose(CYTO)+1.0H+(CYTO))	00586[0] 00098[0] => 00587[1] 00041[1]
00381	R02731_C3__(beta-D-Fructose2,6-bisphosphate+H2O=>beta-D-Fructose6-phosphate+Orthophosphate)	00013[0] 00588[0] => 00430[0] 00015[0]
00382	R00494_C3__(Glutathione+H2O=>Cys-Gly+L-Glutamate)	00013[0] 00514[0] => 00024[0] 00589[0]
00383	R06128_C3__(G10526+GDP-D-mannose<=>G00006+GDP)	00590[0] 00164[0] => 00166[0] 00254[0]
00384	T00192_C7__(1.0D-Xylose(EXTR)<=>1.0D-Xylose(CYTO))	00591[0] => 00192[1]
00385	R00763_C3__(beta-D-Fructose2,6-bisphosphate+H2O=>D-Fructose6-phosphate+Orthophosphate)	00013[0] 00588[0] => 00034[0] 00015[0]
00386	R01049_C3__(ATP+D-Ribose5-phosphate=>AMP+5-Phospho-alpha-D-ribose1-diphosphate)	00592[0] 00012[0] => 00243[0] 00250[0]
00387	R04724_C4__(Dodecanoyl-[acyl-carrierprotein]+NAD+<=>trans-Dodec-2-enoyl-[acp]+NADH+H+)	00004[0] 00593[0] => 00005[0] 00006[0] 00594[0]
00388	R00092_C3__(NAD++2Fe2++H+<=>NADH+2Fe3+)	(2) 00596[0] 00037[0] 00041[0] => (2) 00595[0] 00039[0]
00389	R03158_C4__(3-Hydroxypropanoate+CoA<=>3-Hydroxypropionyl-CoA+H2O)	00205[0] 00598[0] => 00597[0] 00107[0]
00390	R04958_C4__(Octanoyl-[acp]+NAD+<=>trans-Oct-2-enoyl-[acp]+NADH+H+)	00269[0] 00004[0] => 00005[0] 00006[0] 00599[0]
00391	R04537_C4__((3R)-3-Hydroxyoctanoyl-[acyl-carrierprotein]<=>trans-Oct-2-enoyl-[acp]+H2O)	00600[0] => 00107[0] 00599[0]
00392	R04954_C4__((R)-3-Hydroxyhexanoyl-[acp]<=>trans-Hex-2-enoyl-[acp]+H2O)	00601[0] => 00107[0] 00602[0]
00393	R04390_C3__(alpha-Aminoadipoyl-S-acylenzyme+NADPH+H+=>L-2-Aminoadipate6-semialdehyde+Holo-Lys2+NADP+)	00604[0] 00156[0] 00041[0] => 00603[0] 00174[0] 00154[0]
00394	R04955_C4__(Hexanoyl-[acp]+NAD+<=>trans-Hex-2-enoyl-[acp]+NADH+H+)	00004[0] 00605[0] => 00602[0] 00005[0] 00006[0]
00395	R04428_C4__((3R)-3-Hydroxybutanoyl-[acyl-carrierprotein]<=>But-2-enoyl-[acyl-carrierprotein]+H2O)	00606[0] => 00107[0] 00607[0]
00396	R04863_C3__(L-2-Aminoadipateadenylate+Holo-Lys2<=>alpha-Aminoadipoyl-S-acylenzyme+AMP)	00608[0] 00603[0] => 00604[0] 00250[0]
00397	R04429_C4__(Butyryl-[acp]+NAD+<=>But-2-enoyl-[acyl-carrierprotein]+NADH+H+)	00004[0] 00609[0] => 00005[0] 00607[0] 00006[0]
00398	R03102_C3__(L-2-Aminoadipate6-semialdehyde+NAD++H2O<=>L-2-Aminoadipate+NADH+H+)	00013[0] 00037[0] 00174[0] => 00039[0] 00041[0] 00342[0]
00399	R02527_C4__((R)-Lactaldehyde+NAD+<=>Methylglyoxal+NADH+H+)	00004[0] 00611[0] => 00005[0] 00610[0] 00006[0]
00400	R01392_C3__(D-Glycerate+NADP+<=>Hydroxypyruvate+NADPH+H+)	00480[0] 00154[0] => 00156[0] 00041[0] 00612[0]
00401	T00714_19_0_C7__(1.02-Naphthol(CYTO)+1.0H+(EXTR)<=>1.02-Naphthol(EXTR)+1.0H+(CYTO))	00062[0] 00098[1] => 00061[1] 00041[0]
00402	R00616_C3__(ATP+Thiamindiphosphate=>ADP+Thiamintriphosphate)	00012[0] 00613[0] => 00016[0] 00614[0]
00403	T00014_C9__(1.0Formate(EXTR)<=>1.0Formate(CYTO))	00615[0] => 00002[1]
00404	R03443_C4__(N-Acetyl-L-glutamate5-phosphate+NADPH+H+=>N-Acetyl-L-glutamate5-semialdehyde+Orthophosphate+NADP+)	00181[0] 00616[0] 00006[0] => 00201[0] 00182[0] 00617[0]
00405	R03103_C3__(L-2-Aminoadipate6-semialdehyde+NADP++H2O<=>L-2-Aminoadipate+NADPH+H+)	00013[0] 00154[0] 00174[0] => 00156[0] 00041[0] 00342[0]
00406	T00189_C7__(1.0Xylitol(EXTR)+1.0H+(EXTR)<=>1.0Xylitol(CYTO)+1.0H+(CYTO))	00618[0] 00098[0] => 00193[1] 00041[1]
00407	T00187_C7__(1.0D-Sorbitol(EXTR)+1.0H+(EXTR)<=>1.0D-Sorbitol(CYTO)+1.0H+(CYTO))	00207[0] 00098[0] => 00206[1] 00041[1]
00408	T00015_C9__(1.0Nitrate(EXTR)<=>1.0Nitrate(CYTO))	00619[0] => 00538[1]
00409	T00748_2_C7__(1.0L-Histidine(EXTR)<=>1.0L-Histidine(CYTO))	00077[0] => 00078[1]
00410	R03503_C3__(ATP+2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine=>AMP+2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine)	00012[0] 00621[0] => 00620[0] 00250[0]
00411	R00994_C4__(2-Oxobutanoate+CO2+NADH+H+=>D-erythro-3-Methylmalate+NAD+)	00005[0] 00622[0] 00091[0] 00006[0] => 00004[0] 00623[0]
00412	R07765_C4__((2E)-Octadecenoyl-[acp]+NADH+H+=>Octadecanoyl-[acyl-carrierprotein]+NAD+)	00005[0] 00624[0] 00006[0] => 00004[0] 00145[0]
00413	R04969_C4__(Hexadecanoyl-[acp]+NAD+<=>trans-Hexadec-2-enoyl-[acp]+NADH+H+)	00278[0] 00004[0] => 00005[0] 00625[0] 00006[0]
00414	R00619_C3__(ATP+Thiamine=>AMP+Thiamindiphosphate)	00012[0] 00505[0] => 00613[0] 00250[0]
00415	R04426_C4__((2R,3S)-3-Isopropylmalate+NAD+<=>(2S)-2-Isopropyl-3-oxosuccinate+NADH+H+)	00626[0] 00004[0] => 00005[0] 00006[0] 00627[0]
00416	R07764_C3__(3-Hydroxyoctadecanoyl-[acp]=>(2E)-Octadecenoyl-[acp]+H2O)	00628[0] => 00013[0] 00450[0]
00417	R01736_C4__((R)-S-Lactoylglutathione+H2O<=>Glutathione+(R)-Lactate)	00107[0] 00629[0] => 00332[0] 00508[0]
00418	R06127_C3__(G00005+GDP-D-mannose<=>G10526+GDP)	00167[0] 00164[0] => 00590[0] 00166[0]
00419	R02536_C3__(Phenylacetaldehyde+NAD++H2O<=>Phenylaceticacid+NADH+H+)	00013[0] 00037[0] 00431[0] => 00039[0] 00041[0] 00432[0]
00420	R04966_C4__(Tetradecanoyl-[acp]+NAD+<=>trans-Tetradec-2-enoyl-[acp]+NADH+H+)	00272[0] 00004[0] => 00005[0] 00630[0] 00006[0]
00421	R04544_C4__((3R)-3-Hydroxypalmitoyl-[acyl-carrierprotein]<=>trans-Hexadec-2-enoyl-[acp]+H2O)	00631[0] => 00107[0] 00625[0]
00422	R00994_C3__(2-Oxobutanoate+CO2+NADH+H+=>D-erythro-3-Methylmalate+NAD+)	00039[0] 00632[0] 00168[0] 00041[0] => 00037[0] 00633[0]
00423	R04568_C4__((3R)-3-Hydroxytetradecanoyl-[acyl-carrierprotein]<=>trans-Tetradec-2-enoyl-[acp]+H2O)	00634[0] => 00107[0] 00630[0]
00424	R02736_C3__(beta-D-Glucose6-phosphate+NADP+=>D-Glucono-1,5-lactone6-phosphate+NADPH+H+)	00635[0] 00154[0] => 00156[0] 00041[0] 00636[0]
00425	R01652_C4__((2S)-2-Isopropyl-3-oxosuccinate=>4-Methyl-2-oxopentanoate+CO2)	00627[0] => 00022[0] 00091[0]
00426	R00278_C3__(Pyridoxinephosphate+Oxygen=>Hydrogenperoxide+Pyridoxalphosphate)	00510[0] 00208[0] => 00545[0] 00496[0]
00427	T02790_1344_0_0_0_0_C7__(1.0Ergosterol(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Ergosterol(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	00322[0] 00012[0] 00013[0] => 00321[1] 00015[0] 00016[0]
00428	T00016_970_C9__(1.08-Amino-7-oxononanoate(CYTO)<=>1.08-Amino-7-oxononanoate(EXTR))	00637[0] => 00638[1]
00429	T02790_13_0_0_0_0_C7__(1.04alpha-Methylzymosterol-4-carboxylate(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.04alpha-Methylzymosterol-4-carboxylate(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	00639[0] 00012[0] 00013[0] => 00640[1] 00015[0] 00016[0]
00430	R10065_C3__(2ATP+D-myo-Inositol1,4,5-trisphosphate=>2ADP+1D-myo-Inositol1,3,4,5,6-pentakisphosphate)	(2) 00012[0] 00641[0] => (2) 00016[0] 00642[0]
00431	R05800_C3__(ATP+D-myo-Inositol1,4,5-trisphosphate<=>ADP+1D-myo-Inositol1,4,5,6-tetrakisphosphate)	00012[0] 00641[0] => 00643[0] 00016[0]
00432	R05802_C3__(ATP+1-Phosphatidyl-1D-myo-inositol3-phosphate<=>ADP+1-Phosphatidyl-1D-myo-inositol3,5-bisphosphate)	00012[0] 00247[0] => 00644[0] 00016[0]
00433	T00131_32_C7__(1.0Thioredoxindisulfide(CYTO)<=>1.0Thioredoxindisulfide(EXTR))	00645[0] => 00646[1]
00434	T00131_32_C4__(1.0Thioredoxindisulfide(MITO)<=>1.0Thioredoxindisulfide(CYTO))	00647[0] => 00645[1]
00435	R04725_C4__(Dodecanoyl-[acyl-carrierprotein]+NADP+<=>trans-Dodec-2-enoyl-[acp]+NADPH+H+)	00593[0] 00182[0] => 00181[0] 00006[0] 00594[0]
00436	R02536_C4__(Phenylacetaldehyde+NAD++H2O<=>Phenylaceticacid+NADH+H+)	00107[0] 00004[0] 00414[0] => 00005[0] 00006[0] 00415[0]
00437	R03302_C4__(3,4-Dihydroxyphenylacetaldehyde+NADP++H2O<=>3,4-Dihydroxyphenylacetate+NADPH+H+)	00107[0] 00408[0] 00182[0] => 00351[0] 00181[0] 00006[0]
00438	R04967_C4__(Tetradecanoyl-[acp]+NADP+<=>trans-Tetradec-2-enoyl-[acp]+NADPH+H+)	00272[0] 00182[0] => 00630[0] 00181[0] 00006[0]
00439	R03302_C3__(3,4-Dihydroxyphenylacetaldehyde+NADP++H2O<=>3,4-Dihydroxyphenylacetate+NADPH+H+)	00013[0] 00648[0] 00154[0] => 00352[0] 00156[0] 00041[0]
00440	R04430_C4__(Butyryl-[acp]+NADP+<=>But-2-enoyl-[acyl-carrierprotein]+NADPH+H+)	00609[0] 00182[0] => 00607[0] 00181[0] 00006[0]
00441	R00710_C4__(Acetaldehyde+NAD++H2O<=>Acetate+NADH+H+)	00107[0] 00004[0] 00232[0] => 00005[0] 00006[0] 00649[0]
00442	R04959_C4__(Octanoyl-[acp]+NADP+<=>trans-Oct-2-enoyl-[acp]+NADPH+H+)	00269[0] 00182[0] => 00599[0] 00181[0] 00006[0]
00443	R00710_C3__(Acetaldehyde+NAD++H2O<=>Acetate+NADH+H+)	00013[0] 00037[0] 00230[0] => 00039[0] 00041[0] 00475[0]
00444	R05801_C3__(ATP+1D-myo-Inositol1,4,5,6-tetrakisphosphate<=>ADP+1D-myo-Inositol1,3,4,5,6-pentakisphosphate)	00012[0] 00643[0] => 00016[0] 00642[0]
00445	T00016_907_C9__(1.0HCO3-(CYTO)<=>1.0HCO3-(EXTR))	00084[0] => 00650[1]
00446	R04962_C4__(Decanoyl-[acp]+NADP+<=>trans-Dec-2-enoyl-[acp]+NADPH+H+)	00182[0] 00153[0] => 00150[0] 00181[0] 00006[0]
00447	R00711_C4__(Acetaldehyde+NADP++H2O<=>Acetate+NADPH+H+)	00107[0] 00182[0] 00232[0] => 00181[0] 00006[0] 00649[0]
00448	T00714_838_0_C7__(1.0H+(EXTR)+1.0Ethanol(CYTO)<=>1.0H+(CYTO)+1.0Ethanol(EXTR))	00098[0] 00231[1] => 00041[1] 00529[0]
00449	R08283_C4__(Aldophosphamide+NADP++H2O<=>Carboxyphosphamide+NADPH+H+)	00107[0] 00367[0] 00182[0] => 00368[0] 00181[0] 00006[0]
00450	R00711_C3__(Acetaldehyde+NADP++H2O<=>Acetate+NADPH+H+)	00013[0] 00154[0] 00230[0] => 00156[0] 00041[0] 00475[0]
00451	R08283_C3__(Aldophosphamide+NADP++H2O<=>Carboxyphosphamide+NADPH+H+)	00013[0] 00370[0] 00154[0] => 00371[0] 00156[0] 00041[0]
00452	R03128_C3__(Dihydroxyfumarate<=>2-Hydroxy-3-oxosuccinate)	00651[0] => 00652[0]
00453	T02790_1168_0_0_0_0_C7__(1.0Phosphatidate(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Phosphatidate(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	00653[0] 00012[0] 00013[0] => 00654[1] 00015[0] 00016[0]
00454	R01899_C3__(Isocitrate+NADP+=>Oxalosuccinate+NADPH+H+)	00060[0] 00154[0] => 00655[0] 00156[0] 00041[0]
00455	R01899_C4__(Isocitrate+NADP+=>Oxalosuccinate+NADPH+H+)	00059[0] 00182[0] => 00656[0] 00181[0] 00006[0]
00456	R00267_C3__(Isocitrate+NADP+=>2-Oxoglutarate+CO2+NADPH+H+)	00060[0] 00154[0] => 00210[0] 00168[0] 00156[0] 00041[0]
00457	R00267_C4__(Isocitrate+NADP+=>2-Oxoglutarate+CO2+NADPH+H+)	00059[0] 00182[0] => 00489[0] 00091[0] 00181[0] 00006[0]
00458	T00644_2_0_C7__(1.0H+(EXTR)+1.0L-Arginine(CYTO)<=>1.0H+(CYTO)+1.0L-Arginine(EXTR))	00098[0] 00086[1] => 00041[1] 00085[0]
00459	R01528_C3__(6-Phospho-D-gluconate+NADP+=>D-Ribulose5-phosphate+CO2+NADPH+H+)	00154[0] 00657[0] => 00168[0] 00156[0] 00041[0] 00495[0]
00460	R00709_C4__(Isocitrate+NAD+=>2-Oxoglutarate+CO2+NADH+H+)	00004[0] 00059[0] => 00489[0] 00091[0] 00005[0] 00006[0]
00461	T00016_874_C9__(1.0Adipatesemialdehyde(CYTO)<=>1.0Adipatesemialdehyde(EXTR))	00241[0] => 00242[1]
00462	T00714_2391_0_C7__(1.0Glycine(CYTO)+1.0H+(EXTR)<=>1.0Glycine(EXTR)+1.0H+(CYTO))	00026[0] 00098[1] => 00027[1] 00041[0]
00463	T00714_901_0_C7__(1.0H+(EXTR)+1.0L-Threonine(CYTO)<=>1.0H+(CYTO)+1.0L-Threonine(EXTR))	00098[0] 00056[1] => 00041[1] 00055[0]
00464	R00268_C3__(Oxalosuccinate=>2-Oxoglutarate+CO2)	00655[0] => 00210[0] 00168[0]
00465	R00268_C4__(Oxalosuccinate=>2-Oxoglutarate+CO2)	00656[0] => 00489[0] 00091[0]
00466	R08769_C4__(2-Polyprenyl-6-hydroxyphenol+S-Adenosyl-L-methionine<=>2-Polyprenyl-6-methoxyphenol+S-Adenosyl-L-homocysteine)	00659[0] 00660[0] => 00658[0] 00661[0]
00467	R04996_C3__(Methylimidazoleacetaldehyde+NAD++H2O<=>Methylimidazoleaceticacid+NADH+H+)	00013[0] 00663[0] 00037[0] => 00662[0] 00039[0] 00041[0]
00468	R03098_C3__(L-2-Aminoadipate+ATP=>L-2-Aminoadipateadenylate+Diphosphate)	00342[0] 00012[0] => 00217[0] 00608[0]
00469	R04888_C3__(3-Methoxy-4-hydroxyphenylacetaldehyde+NAD++H2O<=>Homovanillate+NADH+H+)	00664[0] 00013[0] 00037[0] => 00039[0] 00665[0] 00041[0]
00470	R04888_C4__(3-Methoxy-4-hydroxyphenylacetaldehyde+NAD++H2O<=>Homovanillate+NADH+H+)	00666[0] 00107[0] 00004[0] => 00005[0] 00667[0] 00006[0]
00471	R01618_C3__(Adenylylsulfate+ATP=>Sulfate+P1,P4-Bis(5'-adenosyl)tetraphosphate)	00012[0] 00670[0] => 00668[0] 00669[0]
00472	R00126_C3__(ADP+ATP=>Orthophosphate+P1,P4-Bis(5'-adenosyl)tetraphosphate)	00012[0] 00016[0] => 00668[0] 00015[0]
00473	R00306_C3__(Cellobiose+H2O=>2D-Glucose)	00013[0] 00671[0] => (2) 00672[0]
00474	R01010_C3__(Glyceronephosphate+H2O=>Glycerone+Orthophosphate)	00013[0] 00018[0] => 00019[0] 00015[0]
00475	R00548_C3__(FMN+H2O=>Riboflavin+Orthophosphate)	00013[0] 00021[0] => 00020[0] 00015[0]
00476	R00430_C3__(GDP+Phosphoenolpyruvate=>GTP+Pyruvate)	00053[0] 00293[0] => 00264[0] 00355[0]
00477	R04620_C3__(7,8-Dihydroneopterin3'-triphosphate+3H2O=>2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine+3Orthophosphate)	(3) 00013[0] 00674[0] => 00673[0] (3) 00015[0]
00478	T00016_798_C9__(1.03-Phosphonooxypyruvate(CYTO)<=>1.03-Phosphonooxypyruvate(EXTR))	00675[0] => 00676[1]
00479	R05099_C3__(Adipatesemialdehyde+NADP++H2O<=>Adipate+NADPH+H+)	00013[0] 00154[0] 00241[0] => 00677[0] 00156[0] 00041[0]
00480	R01655_C4__(5,10-Methenyltetrahydrofolate+H2O<=>10-Formyltetrahydrofolate+H+)	00107[0] 00678[0] => 00006[0] 00679[0]
00481	R03451_C3__(N6,N6,N6-Trimethyl-L-lysine+2-Oxoglutarate+Oxygen=>3-Hydroxy-N6,N6,N6-trimethyl-L-lysine+Succinate+CO2)	00210[0] 00525[0] 00208[0] => 00168[0] 00680[0] 00080[0]
00482	R04970_C4__(Hexadecanoyl-[acp]+NADP+<=>trans-Hexadec-2-enoyl-[acp]+NADPH+H+)	00278[0] 00182[0] => 00625[0] 00181[0] 00006[0]
00483	R05202_C3__(Phyticacid+ADP=>1D-myo-Inositol1,3,4,5,6-pentakisphosphate+ATP)	00681[0] 00016[0] => 00012[0] 00642[0]
00484	R01655_C3__(5,10-Methenyltetrahydrofolate+H2O<=>10-Formyltetrahydrofolate+H+)	00013[0] 00682[0] => 00041[0] 00683[0]
00485	R00986_C3__(Chorismate+L-Glutamine=>Anthranilate+Pyruvate+L-Glutamate)	00302[0] 00114[0] => 00024[0] 00301[0] 00264[0]
00486	R01867_C3__((S)-Dihydroorotate+Fumarate<=>Orotate+Succinate)	00097[0] 00684[0] => 00080[0] 00685[0]
00487	R01845_C3__(Sedoheptulose1,7-bisphosphate+H2O=>Sedoheptulose7-phosphate+Orthophosphate)	00013[0] 00455[0] => 00686[0] 00015[0]
00488	R02923_C3__(D-Arginine+H2O+Oxygen=>5-Guanidino-2-oxopentanoate+NH3+Hydrogenperoxide)	00013[0] 00208[0] 00401[0] => 00545[0] 00036[0] 00687[0]
00489	R04404_C3__(1-Phosphatidyl-D-myo-inositol4,5-bisphosphate+H2O=>1-Phosphatidyl-1D-myo-inositol4-phosphate+Orthophosphate)	00013[0] 00689[0] => 00688[0] 00015[0]
00490	R01730_C3__(Prephenate+NADP+=>3-(4-Hydroxyphenyl)pyruvate+CO2+NADPH+H+)	00490[0] 00154[0] => 00228[0] 00168[0] 00156[0] 00041[0]
00491	R01704_C3__(Hexadecanal+NAD++H2O<=>Hexadecanoicacid+NADH+H+)	00013[0] 00037[0] 00690[0] => 00039[0] 00041[0] 00306[0]
00492	R04956_C4__(Hexanoyl-[acp]+NADP+<=>trans-Hex-2-enoyl-[acp]+NADPH+H+)	00605[0] 00182[0] => 00602[0] 00181[0] 00006[0]
00493	R00205_C3__(Methylglyoxal+NADP++H2O=>Pyruvate+NADPH+H+)	00013[0] 00691[0] 00154[0] => 00156[0] 00041[0] 00264[0]
00494	R02260_C4__((S)-Lactaldehyde+NADP+<=>Methylglyoxal+NADPH+H+)	00182[0] 00692[0] => 00610[0] 00181[0] 00006[0]
00495	T00714_2078_0_C7__(1.0Phosphatidylcholine(CYTO)+1.0H+(EXTR)<=>1.0Phosphatidylcholine(EXTR)+1.0H+(CYTO))	00195[0] 00098[1] => 00194[1] 00041[0]
00496	T00120_2264_C4__(1.0Isocitrate(MITO)=>1.0Isocitrate(CYTO))	00059[0] => 00060[1]
00497	T01743_C7__(1.0Selenite(EXTR)+1.0H+(EXTR)=>1.0Selenite(CYTO)+1.0H+(CYTO))	00693[0] 00098[0] => 00449[1] 00041[1]
00498	T00120_2276_C4__(1.0Acetate(MITO)=>1.0Acetate(CYTO))	00649[0] => 00475[1]
00499	T00290_C7__(1.0Riboflavin(EXTR)=>1.0Riboflavin(CYTO))	00577[0] => 00020[1]
00500	R03314_C3__(L-Glutamate5-semialdehyde<=>(S)-1-Pyrroline-5-carboxylate+H2O)	00694[0] => 00013[0] 00695[0]
00501	R03199_C3__((S)-2,3-Epoxysqualene=>Lanosterol)	00361[0] => 00696[0]
00502	R00966_C3__(UMP+Diphosphate=>Uracil+5-Phospho-alpha-D-ribose1-diphosphate)	00217[0] 00316[0] => 00552[0] 00243[0]
00503	T00624_C7__(1.0(9Z)-Octadecenoicacid(CYTO)+1.0H+(EXTR)<=>1.0(9Z)-Octadecenoicacid(EXTR)+1.0H+(CYTO))	00697[0] 00098[1] => 00698[1] 00041[0]
00504	R02150_C3__(Histamine+Oxygen+H2O=>Imidazole-4-acetaldehyde+NH3+Hydrogenperoxide)	00013[0] 00700[0] 00208[0] => 00545[0] 00699[0] 00036[0]
00505	T00283_C7__(1.0L-Phenylalanine(EXTR)<=>1.0L-Phenylalanine(CYTO))	00476[0] => 00212[1]
00506	R03313_C3__(L-Glutamyl5-phosphate+NADPH+H+=>L-Glutamate5-semialdehyde+Orthophosphate+NADP+)	00156[0] 00701[0] 00041[0] => 00015[0] 00154[0] 00694[0]
00507	T00622_C7__(1.0Linoleate(CYTO)+1.0H+(EXTR)<=>1.0Linoleate(EXTR)+1.0H+(CYTO))	00222[0] 00098[1] => 00702[1] 00041[0]
00508	T00621_C7__(1.0Dodecanoicacid(CYTO)+1.0H+(EXTR)<=>1.0Dodecanoicacid(EXTR)+1.0H+(CYTO))	00703[0] 00098[1] => 00704[1] 00041[0]
00509	R01715_C3__(Chorismate=>Prephenate)	00302[0] => 00490[0]
00510	R00751_C3__(L-Threonine<=>Glycine+Acetaldehyde)	00056[0] => 00026[0] 00230[0]
00511	R07608_C3__(L-Methionine+Thioredoxindisulfide+H2O<=>L-Methionine(R)-S-oxide+Thioredoxin)	00013[0] 00058[0] 00645[0] => 00705[0] 00416[0]
00512	R06171_C3__(L-Allothreonine<=>Glycine+Acetaldehyde)	00706[0] => 00026[0] 00230[0]
00513	R00713_C4__(Succinatesemialdehyde+NAD++H2O=>Succinate+NADH+H+)	00107[0] 00707[0] 00004[0] => 00005[0] 00006[0] 00227[0]
00514	R00714_C3__(Succinatesemialdehyde+NADP++H2O=>Succinate+NADPH+H+)	00013[0] 00708[0] 00154[0] => 00156[0] 00041[0] 00080[0]
00515	R00714_C4__(Succinatesemialdehyde+NADP++H2O=>Succinate+NADPH+H+)	00107[0] 00707[0] 00182[0] => 00181[0] 00006[0] 00227[0]
00516	T00714_935_0_C7__(1.0H+(EXTR)+1.0TamoxifenN-oxide(CYTO)<=>1.0H+(CYTO)+1.0TamoxifenN-oxide(EXTR))	00098[0] 00063[1] => 00041[1] 00064[0]
00517	T02578_0_0_1295_0_0_C7__(1.0ATP(CYTO)+1.0H2O(CYTO)+1.0Uracil(CYTO)=>1.0Orthophosphate(CYTO)+1.0ADP(CYTO)+1.0Uracil(EXTR))	00012[0] 00013[0] 00552[0] => 00015[0] 00016[0] 00709[1]
00518	R02340_C3__(Indoleglycerolphosphate=>Indole+D-Glyceraldehyde3-phosphate)	00188[0] => 00446[0] 00296[0]
00519	T00120_2403_C4__(1.03-Methyl-2-oxobutanoicacid(MITO)=>1.03-Methyl-2-oxobutanoicacid(CYTO))	00094[0] => 00095[1]
00520	R02237_C3__(ATP+Dihydropteroate+L-Glutamate=>ADP+Orthophosphate+Dihydrofolate)	00024[0] 00012[0] 00334[0] => 00016[0] 00710[0] 00015[0]
00521	T01652_C7__(1.0Nicotinamide-beta-riboside(EXTR)+1.0H+(EXTR)=>1.0Nicotinamide-beta-riboside(CYTO)+1.0H+(CYTO))	00711[0] 00098[0] => 00470[1] 00041[1]
00522	R00942_C3__(ATP+Tetrahydrofolate+L-Glutamate<=>ADP+Orthophosphate+Tetrahydrofolyl-[Glu](2))	00024[0] 00012[0] 00713[0] => 00016[0] 00712[0] 00015[0]
00523	R04241_C3__(ATP+Tetrahydrofolate+L-Glutamate<=>ADP+Orthophosphate+Tetrahydrofolyl-[Glu](n)(n+1))	00024[0] 00012[0] 00713[0] => 00714[0] 00016[0] 00015[0]
00524	R00864_C3__(Sulfite+Sulfur<=>Thiosulfate+H+)	00715[0] 00477[0] => 00716[0] 00041[0]
00525	R04035_C3__(1-(5-Phospho-D-ribosyl)-ATP+H2O=>Phosphoribosyl-AMP+Diphosphate)	00717[0] 00013[0] => 00217[0] 00718[0]
00526	T01685_2_2_C7__(1.0L-Arginine(EXTR)+1.0L-Lysine(EXTR)=>1.0L-Arginine(CYTO)+1.0L-Lysine(CYTO))	00085[0] 00530[0] => 00086[1] 00376[1]
00527	T02098_C7__(1.0Estrone3-sulfate(CYTO)+1.0H+(EXTR)=>1.0Estrone3-sulfate(EXTR)+1.0H+(CYTO))	00719[0] 00098[1] => 00720[1] 00041[0]
00528	R05861_C3__(D-Alanine+H2O+Oxygen<=>Pyruvate+NH3+Hydrogenperoxide)	00013[0] 00208[0] 00721[0] => 00545[0] 00036[0] 00264[0]
