ID	NAMES	KEGG	COMPARTMENT	MATCH	MODELSEED	MS NAMES
00250	C00020_AMP_C10H14N5O7P	C00020	C_00003	Y	cpd00018	AMP
00251	C00020_AMP_C10H14N5O7P	C00020	C_00001	Y	cpd00018	AMP
00252	C00147_Adenine_C5H5N5	C00147	C_00003	Y	cpd00128	Adenine
00253	G10595	G10595	C_00003	Y	cpd21695	(GlcNAc)2(Man)6(PP-Dol)1
00254	G00006	G00006	C_00003	Y	cpd21503	(GlcNAc)2(Man)5(PP-Dol)1
00255	C00153_Nicotinamide_C6H6N2O	C00153	C_00001	Y	cpd00133	Nicotinamide
00256	C00116_Glycerol_C3H8O3	C00116	C_00003	Y	cpd00100	Glycerol
00257	C01180_4-Methylthio-2-oxobutanoic acid_C5H8O3S	C01180	C_00003	Y	cpd00869	4-methylthio 2-oxobutyrate
00258	C04332_6,7-Dimethyl-8-(D-ribityl)lumazine_C13H18N4O6	C04332	C_00003	Y	cpd02656	6-7-Dimethyl-8--1-D-ribityllumazine
00259	C04732_5-Amino-6-(1-D-ribitylamino)uracil_C9H16N4O6	C04732	C_00003	Y	cpd02882	4--1-D-Ribitylamino-5-aminouracil
00260	C05577_3,4-Dihydroxymandelaldehyde_C8H8O4	C05577	C_00003	Y	cpd03307	3,4-Dihydroxymandelaldehyde
00261	C05576_3,4-Dihydroxyphenylethyleneglycol_C8H10O4	C05576	C_00003	Y	cpd03306	3,4-Dihydroxyphenylethyleneglycol
00262	C11355_4-Amino-4-deoxychorismate_C10H11NO5	C11355	C_00003	Y	cpd08210	ADC
00263	C00568_4-Aminobenzoate_C7H7NO2	C00568	C_00003	Y	cpd00443	ABEE
00264	C00022_Pyruvate_C3H4O3	C00022	C_00003	Y	cpd00020	Pyruvate
00265	C05444_3alpha,7alpha,26-Trihydroxy-5beta-cholestane_C27H48O3	C05444	C_00003	Y	cpd03227	5beta-Cholestane-3alpha,7alpha,26-triol
00266	C05445_3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al_C27H46O3	C05445	C_00003	Y	cpd03228	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al
00267	C00576_Betaine aldehyde_C5H12NO	C00576	C_00003	Y	cpd00447	Betaine aldehyde
00268	C00114_Choline_C5H14NO	C00114	C_00003	Y	cpd00098	Choline
00269	C05752_Octanoyl-[acp]_C8H15OSR	C05752	C_00002	Y	cpd11470	Octanoyl-ACP
00270	C05752_Octanoyl-[acp]_C8H15OSR	C05752	C_00003	Y	cpd11470	Octanoyl-ACP
00271	C05752_Octanoyl-[acp]_C8H15OSR	C05752	C_00001	Y	cpd11470	Octanoyl-ACP
00272	C05761_Tetradecanoyl-[acp]_C14H27OSR	C05761	C_00002	Y	cpd11466	Myristoyl-ACP
00273	C05761_Tetradecanoyl-[acp]_C14H27OSR	C05761	C_00003	Y	cpd11466	Myristoyl-ACP
00274	C00078_L-Tryptophan_C11H12N2O2	C00078	C_00003	Y	cpd00065	L-Tryptophan
00275	C01652_tRNA(Trp)	C01652	C_00003	Y	cpd11923	tRNA(Trp)
00276	C03512_L-Tryptophanyl-tRNA(Trp)_C26H31N7O11PR(C5H8O6PR)n	C03512	C_00003	Y	cpd12336	L-Tryptophanyl-tRNA(Trp)
00277	C05761_Tetradecanoyl-[acp]_C14H27OSR	C05761	C_00001	Y	cpd11466	Myristoyl-ACP
00278	C05764_Hexadecanoyl-[acp]_C16H31OSR	C05764	C_00002	Y	cpd11476	hexadecanoyl-acp
00279	C05764_Hexadecanoyl-[acp]_C16H31OSR	C05764	C_00003	Y	cpd11476	hexadecanoyl-acp
00280	C05764_Hexadecanoyl-[acp]_C16H31OSR	C05764	C_00001	Y	cpd11476	hexadecanoyl-acp
00281	C05662_Homoisocitrate_C7H10O7	C05662	C_00002	Y	cpd03372	Homoisocitrate
00282	C04002_(Z)-But-1-ene-1,2,4-tricarboxylate_C7H8O6	C04002	C_00002	Y	cpd02483	cis-Homoaconitate
00283	C01651_tRNA(Thr)	C01651	C_00003	Y	cpd11922	tRNA(Thr)
00284	C02992_L-Threonyl-tRNA(Thr)_C14H24NO12PR2(C5H8O6PR)n	C02992	C_00003	Y	cpd12229	L-Threonyl-tRNA(Thr)
00285	C01251_(R)-2-Hydroxybutane-1,2,4-tricarboxylate_C7H10O7	C01251	C_00002	Y	cpd00919	Homocitrate
00286	C00399_Ubiquinone_C14H18O4(C5H8)n	C00399	C_00002	Y	cpd11669	Q
00287	C00390_Ubiquinol_C14H20O4(C5H8)n	C00390	C_00002	Y	cpd11665	QH2
00288	C01352_FADH2_C27H35N9O15P2	C01352	C_00002	Y	cpd00982	FADH2
00289	C00016_FAD_C27H33N9O15P2	C00016	C_00002	Y	cpd00015	FAD
00290	C05668_3-Hydroxypropionyl-CoA_C24H40N7O18P3S	C05668	C_00003	Y	cpd03375	3-Hydroxypropanoyl-CoA
00291	C00894_Propenoyl-CoA_C24H38N7O17P3S	C00894	C_00003	Y	cpd00663	Acrylyl-CoA
00292	C00144_GMP_C10H14N5O8P	C00144	C_00003	Y	cpd00126	GMP
00293	C00035_GDP_C10H15N5O11P2	C00035	C_00003	Y	cpd00031	GDP
00294	C01251_(R)-2-Hydroxybutane-1,2,4-tricarboxylate_C7H10O7	C01251	C_00003	Y	cpd00919	Homocitrate
00295	C05662_Homoisocitrate_C7H10O7	C05662	C_00003	Y	cpd03372	Homoisocitrate
00296	C00463_Indole_C8H7N	C00463	C_00003	Y	cpd00359	indol
00297	C04556_4-Amino-2-methyl-5-phosphomethylpyrimidine_C6H10N3O4P	C04556	C_00003	Y	cpd02775	4-Amino-5-phosphomethyl-2-methylpyrimidine
00298	C01279_4-Amino-5-hydroxymethyl-2-methylpyrimidine_C6H9N3O	C01279	C_00003	Y	cpd00939	Toxopyrimidine
00299	C05584_3-Methoxy-4-hydroxymandelate_C9H10O5	C05584	C_00001	Y	cpd03314	Vanillylmandelic acid
00300	C05584_3-Methoxy-4-hydroxymandelate_C9H10O5	C05584	C_00003	Y	cpd03314	Vanillylmandelic acid
00301	C00108_Anthranilate_C7H7NO2	C00108	C_00003	Y	cpd00093	Anthranilate
00302	C00251_Chorismate_C10H10O6	C00251	C_00003	Y	cpd00216	Chorismate
00303	C00473_Retinol_C20H30O	C00473	C_00003	Y	cpd00365	Retinol
00304	C00376_Retinal_C20H28O	C00376	C_00003	Y	cpd00304	Retinal
00305	C00249_Hexadecanoic acid_C16H32O2	C00249	C_00001	Y	cpd00214	Palmitate
00306	C00249_Hexadecanoic acid_C16H32O2	C00249	C_00003	Y	cpd00214	Palmitate
00307	C05437_Zymosterol_C27H44O	C05437	C_00001	Y	cpd03221	Zymosterol
00308	C05437_Zymosterol_C27H44O	C05437	C_00003	Y	cpd03221	Zymosterol
00309	C06124_Sphingosine 1-phosphate_C18H38NO5P	C06124	C_00003	Y	cpd03651	Sphingosine 1-phosphate
00310	C06124_Sphingosine 1-phosphate_C18H38NO5P	C06124	C_00001	Y	cpd03651	Sphingosine 1-phosphate
00311	C04884_N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide_C50H86N3O26R	C04884	C_00003	Y	cpd02996	GM2
00312	C04884_N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide_C50H86N3O26R	C04884	C_00001	Y	cpd02996	GM2
00313	C05378_beta-D-Fructose 1,6-bisphosphate_C6H14O12P2	C05378	C_00003	Y	cpd19036	beta-D-Fructose 1,6-bisphosphate
00314	C00354_D-Fructose 1,6-bisphosphate_C6H14O12P2	C00354	C_00003	Y	cpd00290	D-fructose-1,6-bisphosphate
00315	C00075_UTP_C9H15N2O15P3	C00075	C_00003	Y	cpd00062	UTP
00316	C00105_UMP_C9H13N2O9P	C00105	C_00003	Y	cpd00091	UMP
00317	C00299_Uridine_C9H12N2O6	C00299	C_00003	Y	cpd00249	Uridine
00318	C00015_UDP_C9H14N2O12P2	C00015	C_00003	Y	cpd00014	UDP
00319	C03263_Coproporphyrinogen III_C36H44N4O8	C03263	C_00002	Y	cpd02083	CoproporphyrinogenIII
00320	C01051_Uroporphyrinogen III_C40H44N4O16	C01051	C_00002	Y	cpd00774	UroporphyrinogenIII
00321	C01694_Ergosterol_C28H44O	C01694	C_00001	Y	cpd01170	Ergosterol
00322	C01694_Ergosterol_C28H44O	C01694	C_00003	Y	cpd01170	Ergosterol
00323	C04593_(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate_C7H10O7	C04593	C_00002	Y	cpd02799	Methylisocitrate
00324	C00022_Pyruvate_C3H4O3	C00022	C_00002	Y	cpd00020	Pyruvate
00325	C05861_alpha-D-Mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol_C48H84N2O27P2(C5H8)n	C05861	C_00003	Y	cpd12790	Man-alpha1->3Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol
00326	C05861_alpha-D-Mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol_C48H84N2O27P2(C5H8)n	C05861	C_00001	Y	cpd12790	Man-alpha1->3Man-beta1->4GlcNAc-beta1->4GlcNAc-PP-Dol
00327	C00344_Phosphatidylglycerol_C8H13O10PR2	C00344	C_00002	Y	cpd11652	Phosphatidylglycerol
00328	C03892_Phosphatidylglycerophosphate_C8H14O13P2R2	C03892	C_00002	Y	cpd11454	Phosphatidylglycerophosphate
00329	C00460_dUTP_C9H15N2O14P3	C00460	C_00003	Y	cpd00358	dUTP
00330	C01346_dUDP_C9H14N2O11P2	C01346	C_00003	Y	cpd00978	dUDP
00331	C00256_(R)-Lactate_C3H6O3	C00256	C_00001	Y	cpd00221	D-Lactate
00332	C00256_(R)-Lactate_C3H6O3	C00256	C_00002	Y	cpd00221	D-Lactate
00333	C00921_Dihydropteroate_C14H14N6O3	C00921	C_00001	Y	cpd00683	Dihydropteroate
00334	C00921_Dihydropteroate_C14H14N6O3	C00921	C_00003	Y	cpd00683	Dihydropteroate
00335	C00341_Geranyl diphosphate_C10H20O7P2	C00341	C_00003	Y	cpd00283	Geranyldiphosphate
00336	C00341_Geranyl diphosphate_C10H20O7P2	C00341	C_00001	Y	cpd00283	Geranyldiphosphate
00337	C16634_5-Fluorouridine monophosphate_C9H12FN2O9P	C16634	C_00003	Y	cpd16438	5-Fluorouridine monophosphate
00338	C16633_5-Fluorouridine_C9H11FN2O6	C16633	C_00003	Y	cpd16437	5-Fluorouridine
00339	C02336_beta-D-Fructose_C6H12O6	C02336	C_00003	Y	cpd30321	beta-D-Fructose
00340	C00095_D-Fructose_C6H12O6	C00095	C_00003	Y	cpd00082	D-Fructose
00341	C00956_L-2-Aminoadipate_C6H11NO4	C00956	C_00001	Y	cpd00705	L-2-Aminoadipate
00342	C00956_L-2-Aminoadipate_C6H11NO4	C00956	C_00003	Y	cpd00705	L-2-Aminoadipate
00343	C00186_(S)-Lactate_C3H6O3	C00186	C_00001	Y	cpd00159	L-Lactate
00344	C00186_(S)-Lactate_C3H6O3	C00186	C_00002	Y	cpd00159	L-Lactate
00345	C00459_dTTP_C10H17N2O14P3	C00459	C_00003	Y	cpd00357	TTP
00346	C00363_dTDP_C10H16N2O11P2	C00363	C_00003	Y	cpd00297	dTDP
00347	C00104_IDP_C10H14N4O11P2	C00104	C_00003	Y	cpd00090	IDP
00348	C00475_Cytidine_C9H13N3O5	C00475	C_00003	Y	cpd00367	Cytidine
00349	C00055_CMP_C9H14N3O8P	C00055	C_00003	Y	cpd00046	CMP
00350	C00081_ITP_C10H15N4O14P3	C00081	C_00003	Y	cpd00068	ITP
00351	C01161_3,4-Dihydroxyphenylacetate_C8H8O4	C01161	C_00002	Y	cpd00854	Homoprotocatechuate
00352	C01161_3,4-Dihydroxyphenylacetate_C8H8O4	C01161	C_00003	Y	cpd00854	Homoprotocatechuate
00353	C06125_Sulfatide_C25H46NO11SR	C06125	C_00003	Y	cpd12830	Sulfatide
00354	C06125_Sulfatide_C25H46NO11SR	C06125	C_00001	Y	cpd12830	Sulfatide
00355	C00044_GTP_C10H16N5O14P3	C00044	C_00003	Y	cpd00038	GTP
00356	C00043_UDP-N-acetyl-alpha-D-glucosamine_C17H27N3O17P2	C00043	C_00003	Y	cpd00037	UDP-N-acetylglucosamine
00357	C00110_Dolichyl phosphate_C20H37O4P(C5H8)n	C00110	C_00003	Y	cpd11619	Dolichyl phosphate
00358	G00001_N-Acetyl-D-glucosaminyldiphosphodolichol	G00001	C_00003	Y	cpd12559	N-Acetyl-D-glucosaminyldiphosphodolichol
00359	C00315_Spermidine_C7H19N3	C00315	C_00001	Y	cpd00264	Spermidine
00360	C00315_Spermidine_C7H19N3	C00315	C_00003	Y	cpd00264	Spermidine
00361	C01054_(S)-2,3-Epoxysqualene_C30H50O	C01054	C_00003	Y	cpd00776	Squalene 2,3-oxide
00362	C01054_(S)-2,3-Epoxysqualene_C30H50O	C01054	C_00001	Y	cpd00776	Squalene 2,3-oxide
00363	C00250_Pyridoxal_C8H9NO3	C00250	C_00003	Y	cpd00215	Pyridoxal
00364	C00314_Pyridoxine_C8H11NO3	C00314	C_00003	Y	cpd00263	Pyridoxol
00365	C06010_(S)-2-Acetolactate_C5H8O4	C06010	C_00003	Y	cpd19047	(S)-2-Acetolactate
00366	C06010_(S)-2-Acetolactate_C5H8O4	C06010	C_00001	Y	cpd19047	(S)-2-Acetolactate
00367	C07645_Aldophosphamide_C7H15Cl2N2O3P	C07645	C_00002	Y	cpd04806	Aldophosphamide
00368	C07646_Carboxyphosphamide_C7H15Cl2N2O4P	C07646	C_00002	Y	cpd04807	Carboxyphosphamide
00369	C06103_6-Hydroxyhexanoic acid_C6H12O3	C06103	C_00003	Y	cpd03641	6-Hydroxyhexanoate
00370	C07645_Aldophosphamide_C7H15Cl2N2O3P	C07645	C_00003	Y	cpd04806	Aldophosphamide
00371	C07646_Carboxyphosphamide_C7H15Cl2N2O4P	C07646	C_00003	Y	cpd04807	Carboxyphosphamide
00372	C05584_3-Methoxy-4-hydroxymandelate_C9H10O5	C05584	C_00002	Y	cpd03314	Vanillylmandelic acid
00373	C05583_3-Methoxy-4-hydroxyphenylglycolaldehyde_C9H10O4	C05583	C_00002	Y	cpd03313	3-Methoxy-4-hydroxyphenylglycolaldehyde
00374	C05583_3-Methoxy-4-hydroxyphenylglycolaldehyde_C9H10O4	C05583	C_00003	Y	cpd03313	3-Methoxy-4-hydroxyphenylglycolaldehyde
00375	C00017_Protein_C2H4NO2R(C2H2NOR)n	C00017	C_00003	Y	cpd11463	Protein
00376	C00047_L-Lysine_C6H14N2O2	C00047	C_00003	Y	cpd00039	L-Lysine
00377	C00080_H+_H	C00080	C_00005	Y	cpd00067	H+
00378	C00077_L-Ornithine_C5H12N2O2	C00077	C_00001	Y	cpd00064	Ornithine
00379	C00077_L-Ornithine_C5H12N2O2	C00077	C_00003	Y	cpd00064	Ornithine
00380	C04525_Fecosterol_C28H46O	C04525	C_00003	Y	cpd02755	Fecosterol
00381	C01120_Sphinganine 1-phosphate_C18H40NO5P	C01120	C_00003	Y	cpd00824	Sphinganine 1-phosphate
00382	C01931_L-Lysyl-tRNA_C16H29N2O11PR2(C5H8O6PR)n	C01931	C_00003	Y	cpd01326	L-Lysyl-tRNA
00383	C01646_tRNA(Lys)	C01646	C_00003	Y	cpd11917	tRNA(Lys)
00384	C00705_dCDP_C9H15N3O10P2	C00705	C_00003	Y	cpd00533	dCDP
00385	C00458_dCTP_C9H16N3O13P3	C00458	C_00003	Y	cpd00356	dCTP
00386	C00011_CO2_CO2	C00011	C_00001	Y	cpd00011	CO2
00387	C00206_dADP_C10H15N5O9P2	C00206	C_00003	Y	cpd00177	dADP
00388	C00131_dATP_C10H16N5O12P3	C00131	C_00003	Y	cpd00115	dATP
00389	C00269_CDP-diacylglycerol_C14H19N3O15P2R2	C00269	C_00003	Y	cpd11427	CDP-diacylglycerol
00390	C00137_myo-Inositol_C6H12O6	C00137	C_00003	Y	cpd00121	L-Inositol
00391	C01694_Ergosterol_C28H44O	C01694	C_00005	Y	cpd01170	Ergosterol
00392	C01143_(R)-5-Diphosphomevalonate_C6H14O10P2	C01143	C_00003	Y	cpd00841	5-diphosphomevalonate
00393	C00005_NADPH_C21H30N7O17P3	C00005	C_00005	Y	cpd00005	NADPH
00394	C00006_NADP+_C21H29N7O17P3	C00006	C_00005	Y	cpd00006	NADP
00395	C05762_3-Oxohexadecanoyl-[acp]_C16H29O2SR	C05762	C_00003	Y	cpd11485	3-oxohexadecanoyl-acp
00396	C05762_3-Oxohexadecanoyl-[acp]_C16H29O2SR	C05762	C_00001	Y	cpd11485	3-oxohexadecanoyl-acp
00397	C00082_L-Tyrosine_C9H11NO3	C00082	C_00001	Y	cpd00069	L-Tyrosine
00398	C00048_Glyoxylate_C2H2O3	C00048	C_00003	Y	cpd00040	Glyoxalate
00399	C00792_D-Arginine_C6H14N4O2	C00792	C_00001	Y	cpd00586	D-Arginine
00400	C00179_Agmatine_C5H14N4	C00179	C_00003	Y	cpd00152	Agmatine
00401	C00792_D-Arginine_C6H14N4O2	C00792	C_00003	Y	cpd00586	D-Arginine
00402	C00179_Agmatine_C5H14N4	C00179	C_00001	Y	cpd00152	Agmatine
00403	C15602_Quinone	C15602	C_00002	Y	cpd19168	C15602
00404	C15603_Hydroquinone	C15603	C_00002	Y	cpd30750	p-Hydroquinone
00405	C05580_3,4-Dihydroxymandelate_C8H8O5	C05580	C_00003	Y	cpd03310	Dihydroxymandelic acid
00406	C04840_3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate_C29H48O3	C04840	C_00003	Y	cpd02939	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate
00407	C04840_3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate_C29H48O3	C04840	C_00001	Y	cpd02939	3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylate
00408	C04043_3,4-Dihydroxyphenylacetaldehyde_C8H8O3	C04043	C_00002	Y	cpd02500	Protocatechuatealdehyde
00409	C00577_D-Glyceraldehyde_C3H6O3	C00577	C_00003	Y	cpd00448	D-Glyceraldehyde
00410	C03765_4-Hydroxyphenylacetaldehyde_C8H8O2	C03765	C_00002	Y	cpd02361	4-Hydroxyphenylacetaldehyde
00411	C00642_4-Hydroxyphenylacetate_C8H8O3	C00642	C_00002	Y	cpd00489	4-Hydroxyphenylacetate
00412	C00125_Ferricytochrome c_C42H44FeN8O8S2R4	C00125	C_00002	Y	cpd00109	Cytochrome c3+
00413	C00126_Ferrocytochrome c_C42H44FeN8O8S2R4	C00126	C_00002	Y	cpd00110	Cytochrome c2+
00414	C00601_Phenylacetaldehyde_C8H8O	C00601	C_00002	Y	cpd00464	alpha-Tolualdehyde
00415	C07086_Phenylacetic acid_C8H8O2	C07086	C_00002	Y	cpd19069	Phenylacetic acid
00416	C00342_Thioredoxin_C10H14N4O4S2R4	C00342	C_00003	Y	cpd11421	trdrd
00417	C00342_Thioredoxin_C10H14N4O4S2R4	C00342	C_00001	Y	cpd11421	trdrd
00418	C04225_(Z)-But-2-ene-1,2,3-tricarboxylate_C7H8O6	C04225	C_00002	Y	cpd02597	cis-2-Methylaconitate
00419	C05755_Decanoyl-[acp]_C10H19OSR	C05755	C_00001	Y	cpd11474	Decanoyl-ACP
00420	C00329_D-Glucosamine_C6H13NO5	C00329	C_00001	Y	cpd00276	GLUM
00421	C00329_D-Glucosamine_C6H13NO5	C00329	C_00003	Y	cpd00276	GLUM
00422	C11455_4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol_C29H46O	C11455	C_00003	Y	cpd08302	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol
00423	C05108_14-Demethyllanosterol_C29H48O	C05108	C_00003	Y	cpd03038	14-Demethyllanosterol
00424	C04352_(R)-4'-Phosphopantothenoyl-L-cysteine_C12H23N2O9PS	C04352	C_00003	Y	cpd02666	(R)-4'-Phosphopantothenoyl-L-cysteine
00425	C01134_Pantetheine 4'-phosphate_C11H23N2O7PS	C01134	C_00003	Y	cpd00834	Phosphopantetheine
00426	C01717_4-Hydroxy-2-quinolinecarboxylic acid_C10H7NO3	C01717	C_00001	Y	cpd01182	Kynurenate
00427	C01717_4-Hydroxy-2-quinolinecarboxylic acid_C10H7NO3	C01717	C_00003	Y	cpd01182	Kynurenate
00428	C05580_3,4-Dihydroxymandelate_C8H8O5	C05580	C_00002	Y	cpd03310	Dihydroxymandelic acid
00429	C05577_3,4-Dihydroxymandelaldehyde_C8H8O4	C05577	C_00002	Y	cpd03307	3,4-Dihydroxymandelaldehyde
00430	C05345_beta-D-Fructose 6-phosphate_C6H13O9P	C05345	C_00003	Y	cpd19035	beta-D-Fructose 6-phosphate
00431	C00601_Phenylacetaldehyde_C8H8O	C00601	C_00003	Y	cpd00464	alpha-Tolualdehyde
00432	C07086_Phenylacetic acid_C8H8O2	C07086	C_00003	Y	cpd19069	Phenylacetic acid
00433	C02047_L-Leucyl-tRNA_C21H32N6O11PR(C5H8O6PR)n	C02047	C_00003	Y	cpd12003	L-Leucyl-tRNA
00434	C01645_tRNA(Leu)	C01645	C_00003	Y	cpd11916	tRNA(Leu)
00435	C01644_tRNA(Ile)	C01644	C_00003	Y	cpd11915	tRNA(Ile)
00436	C03127_L-Isoleucyl-tRNA(Ile)_C21H32N6O11PR(C5H8O6PR)n	C03127	C_00003	Y	cpd12256	L-Isoleucyl-tRNA(Ile)
00437	C00437_N-Acetylornithine_C7H14N2O3	C00437	C_00002	Y	cpd00342	N-Acetylornithine
00438	C00025_L-Glutamate_C5H9NO4	C00025	C_00002	Y	cpd00023	L-Glutamate
00439	C00077_L-Ornithine_C5H12N2O2	C00077	C_00002	Y	cpd00064	Ornithine
00440	C00624_N-Acetyl-L-glutamate_C7H11NO5	C00624	C_00002	Y	cpd00477	N-Acetyl-L-glutamate
00441	C00886_L-Alanyl-tRNA_C13H22NO11PR2(C5H8O6PR)n	C00886	C_00003	Y	cpd11770	L-Alanyl-tRNA
00442	C01635_tRNA(Ala)	C01635	C_00003	Y	cpd11906	tRNA(Ala)
00443	C00286_dGTP_C10H16N5O13P3	C00286	C_00003	Y	cpd00241	dGTP
00444	C00361_dGDP_C10H15N5O10P2	C00361	C_00003	Y	cpd00295	dGDP
00445	C00342_Thioredoxin_C10H14N4O4S2R4	C00342	C_00002	Y	cpd11421	trdrd
00446	C00118_D-Glyceraldehyde 3-phosphate_C3H7O6P	C00118	C_00003	Y	cpd00102	Glyceraldehyde3-phosphate
00447	C00067_Formaldehyde_CH2O	C00067	C_00003	Y	cpd00055	Formaldehyde
00448	C01528_Hydrogen selenide_H2Se	C01528	C_00003	Y	cpd01078	Selenide
00449	C05684_Selenite_SeO3	C05684	C_00003	Y	cpd03387	Selenite
00450	C16221_(2E)-Octadecenoyl-[acp]_C18H33OSR	C16221	C_00003	Y	cpd14940	(2E)-Octadecenoyl-[acp]
00451	C18902_Methylselenic acid_CH4O2Se	C18902	C_00003	Y	cpd20163	Methylselenic acid
00452	C05703_Methaneselenol_CH4Se	C05703	C_00003	Y	cpd03401	Methaneselenol
00453	C00641_1,2-Diacyl-sn-glycerol_C5H6O5R2	C00641	C_00003	Y	cpd19004	1,2-Diacyl-sn-glycerol
00454	C00641_1,2-Diacyl-sn-glycerol_C5H6O5R2	C00641	C_00001	Y	cpd19004	1,2-Diacyl-sn-glycerol
00455	C00447_Sedoheptulose 1,7-bisphosphate_C7H16O13P2	C00447	C_00003	Y	cpd00349	Sedoheptulose 1,7-bisphosphate
00456	C15650_2,3-Diketo-5-methylthiopentyl-1-phosphate_C6H11O6PS	C15650	C_00003	Y	cpd11295	2,3-diketo5-methylthio-1-phosphopentane
00457	C04582_S-Methyl-5-thio-D-ribulose 1-phosphate_C6H13O7PS	C04582	C_00003	Y	cpd02791	methylthioribulose-1-phosphate
00458	C00620_alpha-D-Ribose 1-phosphate_C5H11O8P	C00620	C_00003	Y	cpd00475	Ribose 1-phosphate
00459	C00253_Nicotinate_C6H5NO2	C00253	C_00003	Y	cpd00218	Niacin
00460	C05841_Nicotinate D-ribonucleoside_C11H14NO6	C05841	C_00003	Y	cpd03471	Nicotinate D-ribonucleoside
00461	C00385_Xanthine_C5H4N4O2	C00385	C_00003	Y	cpd00309	XAN
00462	C01762_Xanthosine_C10H12N4O6	C01762	C_00003	Y	cpd01217	Xanthosine
00463	C00672_2-Deoxy-D-ribose 1-phosphate_C5H11O7P	C00672	C_00003	Y	cpd00509	deoxyribose-1-phosphate
00464	C05512_Deoxyinosine_C10H12N4O4	C05512	C_00003	Y	cpd03279	Deoxyinosine
00465	C00559_Deoxyadenosine_C10H13N5O3	C00559	C_00003	Y	cpd00438	Deoxyadenosine
00466	C00049_L-Aspartate_C4H7NO4	C00049	C_00002	Y	cpd00041	L-Aspartate
00467	C00078_L-Tryptophan_C11H12N2O2	C00078	C_00001	Y	cpd00065	L-Tryptophan
00468	C00242_Guanine_C5H5N5O	C00242	C_00003	Y	cpd00207	Guanine
00469	C00330_Deoxyguanosine_C10H13N5O4	C00330	C_00003	Y	cpd00277	Deoxyguanosine
00470	C03150_Nicotinamide-beta-riboside_C11H15N2O5	C03150	C_00003	Y	cpd02016	N-Ribosylnicotinamide
00471	C05947_L-erythro-4-Hydroxyglutamate_C5H9NO5	C05947	C_00002	Y	cpd19042	L-erythro-4-Hydroxyglutamate
00472	C05947_L-erythro-4-Hydroxyglutamate_C5H9NO5	C05947	C_00003	Y	cpd19042	L-erythro-4-Hydroxyglutamate
00473	C00253_Nicotinate_C6H5NO2	C00253	C_00001	Y	cpd00218	Niacin
00474	C00283_Hydrogen sulfide_H2S	C00283	C_00003	Y	cpd00239	H2S
00475	C00033_Acetate_C2H4O2	C00033	C_00003	Y	cpd00029	Acetate
00476	C00079_L-Phenylalanine_C9H11NO2	C00079	C_00001	Y	cpd00066	L-Phenylalanine
00477	C00094_Sulfite_H2SO3	C00094	C_00003	Y	cpd00081	Sulfite
00478	C00424_(S)-Lactaldehyde_C3H6O2	C00424	C_00003	Y	cpd00334	L-Lactaldehyde
00479	C01099_L-Fuculose 1-phosphate_C6H13O8P	C01099	C_00003	Y	cpd00806	L-Fuculose1-phosphate
00480	C00258_D-Glycerate_C3H6O4	C00258	C_00003	Y	cpd00223	Glycerate
00481	C00197_3-Phospho-D-glycerate_C3H7O7P	C00197	C_00003	Y	cpd00169	3-Phosphoglycerate
00482	C00588_Choline phosphate_C5H15NO4P	C00588	C_00003	Y	cpd00457	Phosphocholine
00483	C15972_Enzyme N6-(lipoyl)lysine_C8H14NOS2R	C15972	C_00002	Y	cpd19171	Enzyme N6-(lipoyl)lysine
00484	C00101_Tetrahydrofolate_C19H23N7O6	C00101	C_00002	Y	cpd00087	Tetrahydrofolate
00485	C00037_Glycine_C2H5NO2	C00037	C_00002	Y	cpd00033	Glycine
00486	C00143_5,10-Methylenetetrahydrofolate_C20H23N7O6	C00143	C_00002	Y	cpd00125	5-10-Methylenetetrahydrofolate
00487	C00864_Pantothenate_C9H17NO5	C00864	C_00003	Y	cpd00644	PAN
00488	C03492_D-4'-Phosphopantothenate_C9H18NO8P	C03492	C_00003	Y	cpd02201	4-phosphopantothenate
00489	C00026_2-Oxoglutarate_C5H6O5	C00026	C_00002	Y	cpd00024	2-Oxoglutarate
00490	C00254_Prephenate_C10H10O6	C00254	C_00003	Y	cpd00219	Prephenate
00491	C06424_Tetradecanoic acid_C14H28O2	C06424	C_00003	Y	cpd03847	Myristic acid
00492	C06424_Tetradecanoic acid_C14H28O2	C06424	C_00001	Y	cpd03847	Myristic acid
00493	C00418_(R)-Mevalonate_C6H12O4	C00418	C_00003	Y	cpd00332	Mevalonic acid
