ID	NAMES	KEGG	COMPARTMENT
00856	2.7.1.74		C_00003
00857	1.5.1.2		C_00003
00858	1.5.1.2		C_00002
00859	3.1.4.53		C_00003
00860	5.3.1.6		C_00003
00861	1.14.13.132		C_00003
00001	C00058_Formate_CH2O2	C00058	C_00002
00002	C00058_Formate_CH2O2	C00058	C_00003
00003	C05269_3-Oxohexanoyl-CoA_C27H44N7O18P3S	C05269	C_00002
00004	C00003_NAD+_C21H28N7O14P2	C00003	C_00002
00005	C00004_NADH_C21H29N7O14P2	C00004	C_00002
00006	C00080_H+_H	C00080	C_00002
00007	C05268_(S)-Hydroxyhexanoyl-CoA_C27H46N7O18P3S	C05268	C_00002
00008	C05259_3-Oxopalmitoyl-CoA_C37H64N7O18P3S	C05259	C_00002
00009	C05258_(S)-3-Hydroxyhexadecanoyl-CoA_C37H66N7O18P3S	C05258	C_00002
00010	C00441_L-Aspartate 4-semialdehyde_C4H7NO3	C00441	C_00002
00011	C00441_L-Aspartate 4-semialdehyde_C4H7NO3	C00441	C_00003
00012	C00002_ATP_C10H16N5O13P3	C00002	C_00003
00013	C00001_H2O_H2O	C00001	C_00003
00014	C00533_Nitric oxide_NO	C00533	C_00003
00015	C00009_Orthophosphate_H3PO4	C00009	C_00003
00016	C00008_ADP_C10H15N5O10P2	C00008	C_00003
00017	C00533_Nitric oxide_NO	C00533	C_00001
00018	C00111_Glycerone phosphate_C3H7O6P	C00111	C_00003
00019	C00184_Glycerone_C3H6O3	C00184	C_00003
00020	C00255_Riboflavin_C17H20N4O6	C00255	C_00003
00021	C00061_FMN_C17H21N4O9P	C00061	C_00003
00022	C00233_4-Methyl-2-oxopentanoate_C6H10O3	C00233	C_00002
00023	C00233_4-Methyl-2-oxopentanoate_C6H10O3	C00233	C_00003
00024	C00025_L-Glutamate_C5H9NO4	C00025	C_00003
00025	C00025_L-Glutamate_C5H9NO4	C00025	C_00001
00026	C00037_Glycine_C2H5NO2	C00037	C_00003
00027	C00037_Glycine_C2H5NO2	C00037	C_00001
00028	G10618_Dolichyl D-glucosyl phosphate	G10618	C_00003
00029	G10622_Dolichyl phosphate	G10622	C_00003
00030	G10599	G10599	C_00003
00031	G10598	G10598	C_00003
00032	C05266_(S)-3-Hydroxyoctanoyl-CoA_C29H50N7O18P3S	C05266	C_00002
00033	C05267_3-Oxooctanoyl-CoA_C29H48N7O18P3S	C05267	C_00002
00034	C00085_D-Fructose 6-phosphate_C6H13O9P	C00085	C_00003
00035	C00352_D-Glucosamine 6-phosphate_C6H14NO8P	C00352	C_00003
00036	C00014_NH3_NH3	C00014	C_00003
00037	C00003_NAD+_C21H28N7O14P2	C00003	C_00003
00038	C16329_3-Hydroxy-OPC8-CoA_C39H64N7O19P3S	C16329	C_00003
00039	C00004_NADH_C21H29N7O14P2	C00004	C_00003
00040	C16330_3-Oxo-OPC8-CoA_C39H62N7O19P3S	C16330	C_00003
00041	C00080_H+_H	C00080	C_00003
00042	C05262_(S)-3-Hydroxydodecanoyl-CoA_C33H58N7O18P3S	C05262	C_00003
00043	C05263_3-Oxododecanoyl-CoA_C33H56N7O18P3S	C05263	C_00003
00044	C00235_Dimethylallyl diphosphate_C5H12O7P2	C00235	C_00003
00045	C00235_Dimethylallyl diphosphate_C5H12O7P2	C00235	C_00001
00046	C05264_(S)-Hydroxydecanoyl-CoA_C31H54N7O18P3S	C05264	C_00002
00047	C05265_3-Oxodecanoyl-CoA_C31H52N7O18P3S	C05265	C_00002
00048	C16334_3-Oxo-OPC6-CoA_C37H58N7O19P3S	C16334	C_00003
00049	C16333_3-Hydroxy-OPC6-CoA_C37H60N7O19P3S	C16333	C_00003
00050	C16338_3-Oxo-OPC4-CoA_C35H54N7O19P3S	C16338	C_00003
00051	C16337_3-Hydroxy-OPC4-CoA_C35H56N7O19P3S	C16337	C_00003
00052	C04691_2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate_C7H13O10P	C04691	C_00003
00053	C00074_Phosphoenolpyruvate_C3H5O6P	C00074	C_00003
00054	C00279_D-Erythrose 4-phosphate_C4H9O7P	C00279	C_00003
00055	C00188_L-Threonine_C4H9NO3	C00188	C_00001
00056	C00188_L-Threonine_C4H9NO3	C00188	C_00003
00057	C00073_L-Methionine_C5H11NO2S	C00073	C_00001
00058	C00073_L-Methionine_C5H11NO2S	C00073	C_00003
00059	C00311_Isocitrate_C6H8O7	C00311	C_00002
00060	C00311_Isocitrate_C6H8O7	C00311	C_00003
00061	C11713_2-Naphthol_C10H8O	C11713	C_00001
00062	C11713_2-Naphthol_C10H8O	C11713	C_00003
00063	C16545_Tamoxifen N-oxide_C26H29NO2	C16545	C_00003
00064	C16545_Tamoxifen N-oxide_C26H29NO2	C16545	C_00001
00065	C00327_L-Citrulline_C6H13N3O3	C00327	C_00001
00066	C00327_L-Citrulline_C6H13N3O3	C00327	C_00003
00067	C03428_Presqualene diphosphate_C30H52O7P2	C03428	C_00003
00068	C03428_Presqualene diphosphate_C30H52O7P2	C03428	C_00001
00069	C00040_Acyl-CoA_C22H35N7O17P3SR	C00040	C_00003
00070	C00010_CoA_C21H36N7O16P3S	C00010	C_00003
00071	C00093_sn-Glycerol 3-phosphate_C3H9O6P	C00093	C_00003
00072	C00681_1-Acyl-sn-glycerol 3-phosphate_C4H8O7PR	C00681	C_00003
00073	C00036_Oxaloacetate_C4H4O5	C00036	C_00003
00074	C00036_Oxaloacetate_C4H4O5	C00036	C_00002
00075	C00966_2-Dehydropantoate_C6H10O4	C00966	C_00002
00076	C00966_2-Dehydropantoate_C6H10O4	C00966	C_00003
00077	C00135_L-Histidine_C6H9N3O2	C00135	C_00001
00078	C00135_L-Histidine_C6H9N3O2	C00135	C_00003
00079	C00042_Succinate_C4H6O4	C00042	C_00001
00080	C00042_Succinate_C4H6O4	C00042	C_00003
00081	C01144_(S)-3-Hydroxybutanoyl-CoA_C25H42N7O18P3S	C01144	C_00003
00082	C00877_Crotonoyl-CoA_C25H40N7O17P3S	C00877	C_00003
00083	C00288_HCO3-_HCO3	C00288	C_00002
00084	C00288_HCO3-_HCO3	C00288	C_00003
00085	C00062_L-Arginine_C6H14N4O2	C00062	C_00001
00086	C00062_L-Arginine_C6H14N4O2	C00062	C_00003
00087	C00183_L-Valine_C5H11NO2	C00183	C_00001
00088	C00183_L-Valine_C5H11NO2	C00183	C_00003
00089	C05802_2-Hexaprenyl-6-methoxyphenol_C37H56O2	C05802	C_00002
00090	C05313_3-Hexaprenyl-4-hydroxy-5-methoxybenzoate_C38H56O4	C05313	C_00002
00091	C00011_CO2_CO2	C00011	C_00002
00092	C02232_3-Oxoadipyl-CoA_C27H42N7O20P3S	C02232	C_00003
00093	C14145_(3S)-3-Hydroxyadipyl-CoA_C27H44N7O20P3S	C14145	C_00003
00094	C00141_3-Methyl-2-oxobutanoic acid_C5H8O3	C00141	C_00002
00095	C00141_3-Methyl-2-oxobutanoic acid_C5H8O3	C00141	C_00003
00096	C00438_N-Carbamoyl-L-aspartate_C5H8N2O5	C00438	C_00003
00097	C00337_(S)-Dihydroorotate_C5H6N2O4	C00337	C_00003
00098	C00080_H+_H	C00080	C_00001
00099	C00143_5,10-Methylenetetrahydrofolate_C20H23N7O6	C00143	C_00003
00100	C00440_5-Methyltetrahydrofolate_C20H25N7O6	C00440	C_00003
00101	G00007	G00007	C_00003
00102	G10617_Dolichyl phosphate D-mannose	G10617	C_00003
00103	G10597	G10597	C_00003
00104	C00162_Fatty acid_CHO2R	C00162	C_00003
00105	C00195_N-Acylsphingosine_C19H36NO3R	C00195	C_00003
00106	C00319_Sphingosine_C18H37NO2	C00319	C_00003
00107	C00001_H2O_H2O	C00001	C_00002
00108	C01024_Hydroxymethylbilane_C40H46N4O17	C01024	C_00002
00109	C00931_Porphobilinogen_C10H14N2O4	C00931	C_00002
00110	C00014_NH3_NH3	C00014	C_00002
00111	C00152_L-Asparagine_C4H8N2O3	C00152	C_00003
00112	C00049_L-Aspartate_C4H7NO4	C00049	C_00003
00113	C00064_L-Glutamine_C5H10N2O3	C00064	C_00001
00114	C00064_L-Glutamine_C5H10N2O3	C00064	C_00003
00115	C00152_L-Asparagine_C4H8N2O3	C00152	C_00001
00116	C00322_2-Oxoadipate_C6H8O5	C00322	C_00003
00117	C00322_2-Oxoadipate_C6H8O5	C00322	C_00002
00118	C20378_Enoylpimeloyl-[acp] methyl ester_C8H11O3SR	C20378	C_00003
00119	C20377_3-Hydroxypimeloyl-[acp] methyl ester_C8H13O4SR	C20377	C_00003
00120	C00407_L-Isoleucine_C6H13NO2	C00407	C_00001
00121	C00407_L-Isoleucine_C6H13NO2	C00407	C_00003
00122	C00123_L-Leucine_C6H13NO2	C00123	C_00001
00123	C00123_L-Leucine_C6H13NO2	C00123	C_00003
00124	C04618_(3R)-3-Hydroxybutanoyl-[acyl-carrier protein]_C4H7O2SR	C04618	C_00003
00125	C04246_But-2-enoyl-[acyl-carrier protein]_C4H5OSR	C04246	C_00003
00126	C03078_4-Guanidinobutanamide_C5H12N4O	C03078	C_00003
00127	C01035_4-Guanidinobutanoate_C5H11N3O2	C01035	C_00003
00128	C00148_L-Proline_C5H9NO2	C00148	C_00001
00129	C00148_L-Proline_C5H9NO2	C00148	C_00003
00130	C20374_Enoylglutaryl-[acp] methyl ester_C6H7O3SR	C20374	C_00003
00131	C20373_3-Hydroxyglutaryl-[acp] methyl ester_C6H9O4SR	C20373	C_00003
00132	C15777_Episterol_C28H46O	C15777	C_00005
00133	C04525_Fecosterol_C28H46O	C04525	C_00005
00134	C00041_L-Alanine_C3H7NO2	C00041	C_00001
00135	C00041_L-Alanine_C3H7NO2	C00041	C_00003
00136	C00499_Allantoate_C4H8N4O4	C00499	C_00003
00137	C02350_(S)(+)-Allantoin_C4H6N4O3	C02350	C_00003
00138	C12126_Dihydroceramide_C19H38NO3R	C12126	C_00003
00139	C00836_Sphinganine_C18H39NO2	C00836	C_00003
00140	C12144_Phytosphingosine_C18H39NO3	C12144	C_00003
00141	C12145_Phytoceramide_C19H38NO4R	C12145	C_00003
00142	G10596	G10596	C_00003
00143	C16520_Hexadecenoyl-[acyl-carrier protein]_C16H29OSR	C16520	C_00002
00144	C16520_Hexadecenoyl-[acyl-carrier protein]_C16H29OSR	C16520	C_00003
00145	C04088_Octadecanoyl-[acyl-carrier protein]_C18H35OSR	C04088	C_00002
00146	C04088_Octadecanoyl-[acyl-carrier protein]_C18H35OSR	C04088	C_00003
00147	C01203_Oleoyl-[acyl-carrier protein]_C18H33OSR	C01203	C_00002
00148	C01203_Oleoyl-[acyl-carrier protein]_C18H33OSR	C01203	C_00003
00149	C04619_(3R)-3-Hydroxydecanoyl-[acyl-carrier protein]_C10H19O2SR	C04619	C_00002
00150	C05754_trans-Dec-2-enoyl-[acp]_C10H17OSR	C05754	C_00002
00151	C00153_Nicotinamide_C6H6N2O	C00153	C_00003
00152	C00301_ADP-ribose_C15H23N5O14P2	C00301	C_00003
00153	C05755_Decanoyl-[acp]_C10H19OSR	C05755	C_00002
00154	C00006_NADP+_C21H29N7O17P3	C00006	C_00003
00155	C05745_Butyryl-[acp]_C4H7OSR	C05745	C_00003
00156	C00005_NADPH_C21H30N7O17P3	C00005	C_00003
00157	C00007_Oxygen_O2	C00007	C_00002
00158	C16160_Linoleoyl-[acyl-carrier protein]_C18H31OSR	C16160	C_00002
00159	C00065_L-Serine_C3H7NO3	C00065	C_00003
00160	C00024_Acetyl-CoA_C23H38N7O17P3S	C00024	C_00003
00161	C00979_O-Acetyl-L-serine_C5H9NO4	C00979	C_00003
00162	C00263_L-Homoserine_C4H9NO3	C00263	C_00002
00163	C00263_L-Homoserine_C4H9NO3	C00263	C_00003
00164	G10614_GDP-D-mannose	G10614	C_00003
00165	G00004	G00004	C_00003
00166	G10620_GDP	G10620	C_00003
00167	G00005	G00005	C_00003
00168	C00011_CO2_CO2	C00011	C_00003
00169	C01010_Urea-1-carboxylate_C2H4N2O3	C01010	C_00003
00170	C00097_L-Cysteine_C3H7NO2S	C00097	C_00003
00171	C02291_L-Cystathionine_C7H14N2O4S	C02291	C_00003
00172	C01118_O-Succinyl-L-homoserine_C8H13NO6	C01118	C_00003
00173	C00450_(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate_C6H9NO2	C00450	C_00003
00174	C04076_L-2-Aminoadipate 6-semialdehyde_C6H11NO3	C04076	C_00003
00175	C03939_Acetyl-[acyl-carrier protein]_C2H3OSR	C03939	C_00002
00176	C00229_Acyl-carrier protein_HSR	C00229	C_00002
00177	C01209_Malonyl-[acyl-carrier protein]_C3H3O3SR	C01209	C_00002
00178	C05744_Acetoacetyl-[acp]_C4H5O2SR	C05744	C_00002
00179	C00487_Carnitine_C7H16NO3	C00487	C_00001
00180	C00487_Carnitine_C7H16NO3	C00487	C_00003
00181	C00005_NADPH_C21H30N7O17P3	C00005	C_00002
00182	C00006_NADP+_C21H29N7O17P3	C00006	C_00002
00183	C00189_Ethanolamine_C2H7NO	C00189	C_00001
00184	C00189_Ethanolamine_C2H7NO	C00189	C_00003
00185	C08362_(9Z)-Hexadecenoic acid_C16H30O2	C08362	C_00002
00186	C01530_Octadecanoic acid_C18H36O2	C01530	C_00002
00187	C01302_1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate_C12H16NO9P	C01302	C_00003
00188	C03506_Indoleglycerol phosphate_C11H14NO6P	C03506	C_00003
00189	C00162_Fatty acid_CHO2R	C00162	C_00002
00190	C05980_Cardiolipin_C13H18O17P2R4	C05980	C_00002
00191	C18129_Monolysocardiolipin_C12H19O16P2R3	C18129	C_00002
00192	C00181_D-Xylose_C5H10O5	C00181	C_00003
00193	C00379_Xylitol_C5H12O5	C00379	C_00003
00194	C00157_Phosphatidylcholine_C10H18NO8PR2	C00157	C_00001
00195	C00157_Phosphatidylcholine_C10H18NO8PR2	C00157	C_00003
00196	C05755_Decanoyl-[acp]_C10H19OSR	C05755	C_00003
00197	C00229_Acyl-carrier protein_HSR	C00229	C_00003
00198	C01571_Decanoic acid_C10H20O2	C01571	C_00003
00199	C06250_Holo-[carboxylase]_C17H27N5O4SR2	C06250	C_00002
00200	C00002_ATP_C10H16N5O13P3	C00002	C_00002
00201	C00009_Orthophosphate_H3PO4	C00009	C_00002
00202	C04419_Carboxybiotin-carboxyl-carrier protein_C18H26N5O6SR2	C04419	C_00002
00203	C00008_ADP_C10H15N5O10P2	C00008	C_00002
00204	C00024_Acetyl-CoA_C23H38N7O17P3S	C00024	C_00002
00205	C00010_CoA_C21H36N7O16P3S	C00010	C_00002
00206	C00794_D-Sorbitol_C6H14O6	C00794	C_00003
00207	C00794_D-Sorbitol_C6H14O6	C00794	C_00001
00208	C00007_Oxygen_O2	C00007	C_00003
00209	C00083_Malonyl-CoA_C24H38N7O19P3S	C00083	C_00002
00210	C00026_2-Oxoglutarate_C5H6O5	C00026	C_00003
00211	C00166_Phenylpyruvate_C9H8O3	C00166	C_00003
00212	C00079_L-Phenylalanine_C9H11NO2	C00079	C_00003
00213	C01267_3-(Imidazol-4-yl)-2-oxopropyl phosphate_C6H9N2O5P	C01267	C_00003
00214	C01100_L-Histidinol phosphate_C6H12N3O4P	C01100	C_00003
00215	G00008	G00008	C_00003
00216	C04327_4-Methyl-5-(2-phosphoethyl)-thiazole_C6H10NO4PS	C04327	C_00003
00217	C00013_Diphosphate_H4P2O7	C00013	C_00003
00218	C01081_Thiamin monophosphate_C12H18N4O4PS	C01081	C_00003
00219	C04752_2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate_C6H11N3O7P2	C04752	C_00003
00220	C00019_S-Adenosyl-L-methionine_C15H22N6O5S	C00019	C_00003
00221	C01595_Linoleate_C18H32O2	C01595	C_00002
00222	C01595_Linoleate_C18H32O2	C01595	C_00003
00223	C07108_Tamoxifen_C26H29NO	C07108	C_00003
00224	C07108_Tamoxifen_C26H29NO	C07108	C_00001
00225	C02504_alpha-Isopropylmalate_C7H12O5	C02504	C_00002
00226	C02504_alpha-Isopropylmalate_C7H12O5	C02504	C_00003
00227	C00042_Succinate_C4H6O4	C00042	C_00002
00228	C01179_3-(4-Hydroxyphenyl)pyruvate_C9H8O4	C01179	C_00003
00229	C00082_L-Tyrosine_C9H11NO3	C00082	C_00003
00230	C00084_Acetaldehyde_C2H4O	C00084	C_00003
00231	C00469_Ethanol_C2H6O	C00469	C_00003
00232	C00084_Acetaldehyde_C2H4O	C00084	C_00002
00233	C00469_Ethanol_C2H6O	C00469	C_00002
00234	C00129_Isopentenyl diphosphate_C5H12O7P2	C00129	C_00003
00235	C00129_Isopentenyl diphosphate_C5H12O7P2	C00129	C_00001
00236	C00019_S-Adenosyl-L-methionine_C15H22N6O5S	C00019	C_00001
00237	C16255_[Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine_C10H18NO2S2R	C16255	C_00002
00238	C15973_Enzyme N6-(dihydrolipoyl)lysine_C8H16NOS2R	C15973	C_00002
00239	C00212_Adenosine_C10H13N5O4	C00212	C_00003
00240	C00212_Adenosine_C10H13N5O4	C00212	C_00001
00241	C06102_Adipate semialdehyde_C6H10O3	C06102	C_00003
00242	C06102_Adipate semialdehyde_C6H10O3	C06102	C_00001
00243	C00119_5-Phospho-alpha-D-ribose 1-diphosphate_C5H13O14P3	C00119	C_00003
00244	C00262_Hypoxanthine_C5H4N4O	C00262	C_00003
00245	C00130_IMP_C10H13N4O8P	C00130	C_00003
00246	C04549_1-Phosphatidyl-1D-myo-inositol 3-phosphate_C11H18O16P2R2	C04549	C_00001
00247	C04549_1-Phosphatidyl-1D-myo-inositol 3-phosphate_C11H18O16P2R2	C04549	C_00003
00248	C01194_1-Phosphatidyl-D-myo-inositol_C11H17O13PR2	C01194	C_00001
00249	C01194_1-Phosphatidyl-D-myo-inositol_C11H17O13PR2	C01194	C_00003
00250	C00020_AMP_C10H14N5O7P	C00020	C_00003
00251	C00020_AMP_C10H14N5O7P	C00020	C_00001
00252	C00147_Adenine_C5H5N5	C00147	C_00003
00253	G10595	G10595	C_00003
00254	G00006	G00006	C_00003
00255	C00153_Nicotinamide_C6H6N2O	C00153	C_00001
00256	C00116_Glycerol_C3H8O3	C00116	C_00003
00257	C01180_4-Methylthio-2-oxobutanoic acid_C5H8O3S	C01180	C_00003
00258	C04332_6,7-Dimethyl-8-(D-ribityl)lumazine_C13H18N4O6	C04332	C_00003
00259	C04732_5-Amino-6-(1-D-ribitylamino)uracil_C9H16N4O6	C04732	C_00003
00260	C05577_3,4-Dihydroxymandelaldehyde_C8H8O4	C05577	C_00003
00261	C05576_3,4-Dihydroxyphenylethyleneglycol_C8H10O4	C05576	C_00003
00262	C11355_4-Amino-4-deoxychorismate_C10H11NO5	C11355	C_00003
00263	C00568_4-Aminobenzoate_C7H7NO2	C00568	C_00003
00264	C00022_Pyruvate_C3H4O3	C00022	C_00003
00265	C05444_3alpha,7alpha,26-Trihydroxy-5beta-cholestane_C27H48O3	C05444	C_00003
00266	C05445_3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al_C27H46O3	C05445	C_00003
00267	C00576_Betaine aldehyde_C5H12NO	C00576	C_00003
00268	C00114_Choline_C5H14NO	C00114	C_00003
00269	C05752_Octanoyl-[acp]_C8H15OSR	C05752	C_00002
00270	C05752_Octanoyl-[acp]_C8H15OSR	C05752	C_00003
00271	C05752_Octanoyl-[acp]_C8H15OSR	C05752	C_00001
00272	C05761_Tetradecanoyl-[acp]_C14H27OSR	C05761	C_00002
00273	C05761_Tetradecanoyl-[acp]_C14H27OSR	C05761	C_00003
00274	C00078_L-Tryptophan_C11H12N2O2	C00078	C_00003
00275	C01652_tRNA(Trp)	C01652	C_00003
00276	C03512_L-Tryptophanyl-tRNA(Trp)_C26H31N7O11PR(C5H8O6PR)n	C03512	C_00003
00277	C05761_Tetradecanoyl-[acp]_C14H27OSR	C05761	C_00001
00278	C05764_Hexadecanoyl-[acp]_C16H31OSR	C05764	C_00002
00279	C05764_Hexadecanoyl-[acp]_C16H31OSR	C05764	C_00003
00280	C05764_Hexadecanoyl-[acp]_C16H31OSR	C05764	C_00001
00281	C05662_Homoisocitrate_C7H10O7	C05662	C_00002
00282	C04002_(Z)-But-1-ene-1,2,4-tricarboxylate_C7H8O6	C04002	C_00002
00283	C01651_tRNA(Thr)	C01651	C_00003
00284	C02992_L-Threonyl-tRNA(Thr)_C14H24NO12PR2(C5H8O6PR)n	C02992	C_00003
00285	C01251_(R)-2-Hydroxybutane-1,2,4-tricarboxylate_C7H10O7	C01251	C_00002
00286	C00399_Ubiquinone_C14H18O4(C5H8)n	C00399	C_00002
00287	C00390_Ubiquinol_C14H20O4(C5H8)n	C00390	C_00002
00288	C01352_FADH2_C27H35N9O15P2	C01352	C_00002
00289	C00016_FAD_C27H33N9O15P2	C00016	C_00002
00290	C05668_3-Hydroxypropionyl-CoA_C24H40N7O18P3S	C05668	C_00003
00291	C00894_Propenoyl-CoA_C24H38N7O17P3S	C00894	C_00003
00292	C00144_GMP_C10H14N5O8P	C00144	C_00003
00293	C00035_GDP_C10H15N5O11P2	C00035	C_00003
00294	C01251_(R)-2-Hydroxybutane-1,2,4-tricarboxylate_C7H10O7	C01251	C_00003
00295	C05662_Homoisocitrate_C7H10O7	C05662	C_00003
00296	C00463_Indole_C8H7N	C00463	C_00003
00297	C04556_4-Amino-2-methyl-5-phosphomethylpyrimidine_C6H10N3O4P	C04556	C_00003
00298	C01279_4-Amino-5-hydroxymethyl-2-methylpyrimidine_C6H9N3O	C01279	C_00003
00299	C05584_3-Methoxy-4-hydroxymandelate_C9H10O5	C05584	C_00001
00300	C05584_3-Methoxy-4-hydroxymandelate_C9H10O5	C05584	C_00003
00301	C00108_Anthranilate_C7H7NO2	C00108	C_00003
00302	C00251_Chorismate_C10H10O6	C00251	C_00003
00303	C00473_Retinol_C20H30O	C00473	C_00003
00304	C00376_Retinal_C20H28O	C00376	C_00003
00305	C00249_Hexadecanoic acid_C16H32O2	C00249	C_00001
00306	C00249_Hexadecanoic acid_C16H32O2	C00249	C_00003
00307	C05437_Zymosterol_C27H44O	C05437	C_00001
00308	C05437_Zymosterol_C27H44O	C05437	C_00003
00309	C06124_Sphingosine 1-phosphate_C18H38NO5P	C06124	C_00003
00310	C06124_Sphingosine 1-phosphate_C18H38NO5P	C06124	C_00001
00311	C04884_N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide_C50H86N3O26R	C04884	C_00003
00312	C04884_N-Acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide_C50H86N3O26R	C04884	C_00001
00313	C05378_beta-D-Fructose 1,6-bisphosphate_C6H14O12P2	C05378	C_00003
00314	C00354_D-Fructose 1,6-bisphosphate_C6H14O12P2	C00354	C_00003
00315	C00075_UTP_C9H15N2O15P3	C00075	C_00003
00316	C00105_UMP_C9H13N2O9P	C00105	C_00003
00317	C00299_Uridine_C9H12N2O6	C00299	C_00003
00318	C00015_UDP_C9H14N2O12P2	C00015	C_00003
00319	C03263_Coproporphyrinogen III_C36H44N4O8	C03263	C_00002
00320	C01051_Uroporphyrinogen III_C40H44N4O16	C01051	C_00002
00321	C01694_Ergosterol_C28H44O	C01694	C_00001
00322	C01694_Ergosterol_C28H44O	C01694	C_00003
00323	C04593_(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate_C7H10O7	C04593	C_00002
00324	C00022_Pyruvate_C3H4O3	C00022	C_00002
00325	C05861_alpha-D-Mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol_C48H84N2O27P2(C5H8)n	C05861	C_00003
00326	C05861_alpha-D-Mannosyl-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol_C48H84N2O27P2(C5H8)n	C05861	C_00001
00327	C00344_Phosphatidylglycerol_C8H13O10PR2	C00344	C_00002
00328	C03892_Phosphatidylglycerophosphate_C8H14O13P2R2	C03892	C_00002
00329	C00460_dUTP_C9H15N2O14P3	C00460	C_00003
00330	C01346_dUDP_C9H14N2O11P2	C01346	C_00003
00331	C00256_(R)-Lactate_C3H6O3	C00256	C_00001
00332	C00256_(R)-Lactate_C3H6O3	C00256	C_00002
00333	C00921_Dihydropteroate_C14H14N6O3	C00921	C_00001
00334	C00921_Dihydropteroate_C14H14N6O3	C00921	C_00003
00335	C00341_Geranyl diphosphate_C10H20O7P2	C00341	C_00003
00336	C00341_Geranyl diphosphate_C10H20O7P2	C00341	C_00001
00337	C16634_5-Fluorouridine monophosphate_C9H12FN2O9P	C16634	C_00003
00338	C16633_5-Fluorouridine_C9H11FN2O6	C16633	C_00003
00339	C02336_beta-D-Fructose_C6H12O6	C02336	C_00003
00340	C00095_D-Fructose_C6H12O6	C00095	C_00003
00341	C00956_L-2-Aminoadipate_C6H11NO4	C00956	C_00001
00342	C00956_L-2-Aminoadipate_C6H11NO4	C00956	C_00003
00343	C00186_(S)-Lactate_C3H6O3	C00186	C_00001
00344	C00186_(S)-Lactate_C3H6O3	C00186	C_00002
00345	C00459_dTTP_C10H17N2O14P3	C00459	C_00003
00346	C00363_dTDP_C10H16N2O11P2	C00363	C_00003
00347	C00104_IDP_C10H14N4O11P2	C00104	C_00003
00348	C00475_Cytidine_C9H13N3O5	C00475	C_00003
00349	C00055_CMP_C9H14N3O8P	C00055	C_00003
00350	C00081_ITP_C10H15N4O14P3	C00081	C_00003
00351	C01161_3,4-Dihydroxyphenylacetate_C8H8O4	C01161	C_00002
00352	C01161_3,4-Dihydroxyphenylacetate_C8H8O4	C01161	C_00003
00353	C06125_Sulfatide_C25H46NO11SR	C06125	C_00003
00354	C06125_Sulfatide_C25H46NO11SR	C06125	C_00001
00355	C00044_GTP_C10H16N5O14P3	C00044	C_00003
00356	C00043_UDP-N-acetyl-alpha-D-glucosamine_C17H27N3O17P2	C00043	C_00003
00357	C00110_Dolichyl phosphate_C20H37O4P(C5H8)n	C00110	C_00003
00358	G00001_N-Acetyl-D-glucosaminyldiphosphodolichol	G00001	C_00003
00359	C00315_Spermidine_C7H19N3	C00315	C_00001
00360	C00315_Spermidine_C7H19N3	C00315	C_00003
00361	C01054_(S)-2,3-Epoxysqualene_C30H50O	C01054	C_00003
00362	C01054_(S)-2,3-Epoxysqualene_C30H50O	C01054	C_00001
00363	C00250_Pyridoxal_C8H9NO3	C00250	C_00003
00364	C00314_Pyridoxine_C8H11NO3	C00314	C_00003
00365	C06010_(S)-2-Acetolactate_C5H8O4	C06010	C_00003
00366	C06010_(S)-2-Acetolactate_C5H8O4	C06010	C_00001
00367	C07645_Aldophosphamide_C7H15Cl2N2O3P	C07645	C_00002
00368	C07646_Carboxyphosphamide_C7H15Cl2N2O4P	C07646	C_00002
00369	C06103_6-Hydroxyhexanoic acid_C6H12O3	C06103	C_00003
00370	C07645_Aldophosphamide_C7H15Cl2N2O3P	C07645	C_00003
00371	C07646_Carboxyphosphamide_C7H15Cl2N2O4P	C07646	C_00003
00372	C05584_3-Methoxy-4-hydroxymandelate_C9H10O5	C05584	C_00002
00373	C05583_3-Methoxy-4-hydroxyphenylglycolaldehyde_C9H10O4	C05583	C_00002
00374	C05583_3-Methoxy-4-hydroxyphenylglycolaldehyde_C9H10O4	C05583	C_00003
00375	C00017_Protein_C2H4NO2R(C2H2NOR)n	C00017	C_00003
00376	C00047_L-Lysine_C6H14N2O2	C00047	C_00003
00377	C00080_H+_H	C00080	C_00005
00378	C00077_L-Ornithine_C5H12N2O2	C00077	C_00001
00379	C00077_L-Ornithine_C5H12N2O2	C00077	C_00003
00380	C04525_Fecosterol_C28H46O	C04525	C_00003
00381	C01120_Sphinganine 1-phosphate_C18H40NO5P	C01120	C_00003
00382	C01931_L-Lysyl-tRNA_C16H29N2O11PR2(C5H8O6PR)n	C01931	C_00003
