ID	NAMES	EQUATION	TRANSPORT	ADJUSTED	MATCH	COMPLETE	MODELSEED	MS DEFINITION
00422	R00994_C3__(2-Oxobutanoate+CO2+NADH+H+=>D-erythro-3-Methylmalate+NAD+)	00039(cpd00004)[0] 00632(cpd00094)[0] 00168(cpd00011)[0] 00041(cpd00067)[0] => 00037(cpd00003)[0] 00633(cpd03593)[0]	N	N	Y	Y	rxn00735	(1) NADH[0] + (1) CO2[0] + (1) 2-Oxobutyrate[0] <= (1) NAD[0] + (1) D-erythro-3-Methylmalate[0]
00423	R04568_C4__((3R)-3-Hydroxytetradecanoyl-[acyl-carrierprotein]<=>trans-Tetradec-2-enoyl-[acp]+H2O)	00634(cpd11484)[0] => 00107(cpd00001)[0] 00630(cpd11467)[0]	N	N	Y	Y	rxn05335	(1) HMA[0] <=> (1) H2O[0] + (1) (2E)-Tetradecenoyl-[acp][0]
00424	R02736_C3__(beta-D-Glucose6-phosphate+NADP+=>D-Glucono-1,5-lactone6-phosphate+NADPH+H+)	00635(cpd00863)[0] 00154(cpd00006)[0] => 00156(cpd00005)[0] 00041(cpd00067)[0] 00636(cpd00911)[0]	N	N	Y	Y	rxn01975	(1) NADP[0] + (1) beta-D-Glucose 6-phosphate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) 6-phospho-D-glucono-1-5-lactone[0]
00425	R01652_C4__((2S)-2-Isopropyl-3-oxosuccinate=>4-Methyl-2-oxopentanoate+CO2)	00627(cpd02605)[0] => 00022(cpd00200)[0] 00091(cpd00011)[0]	N	N	Y	Y	rxn01208	(1) CO2[0] + (1) 4MOP[0] <= (1) H+[0] + (1) 2-isopropyl-3-oxosuccinate[0]
00426	R00278_C3__(Pyridoxinephosphate+Oxygen=>Hydrogenperoxide+Pyridoxalphosphate)	00510(cpd00478)[0] 00208(cpd00007)[0] => 00545(cpd00025)[0] 00496(cpd00016)[0]	N	N	Y	Y	rxn00209	(1) O2[0] + (1) Pyridoxine phosphate[0] => (1) Pyridoxal phosphate[0] + (1) H2O2[0]
00427	T02790_1344_0_0_0_0_C7__(1.0Ergosterol(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Ergosterol(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	00322(cpd01170)[0] 00012(cpd00002)[0] 00013(cpd00001)[0] => 00321(cpd01170)[1] 00015(cpd00009)[0] 00016(cpd00008)[0]	Y	N	N	Y	frxn00088	
00428	T00016_970_C9__(1.08-Amino-7-oxononanoate(CYTO)<=>1.08-Amino-7-oxononanoate(EXTR))	00637(cpd00800)[0] => 00638(cpd00800)[1]	Y	N	Y	Y	rxn38788	(1) 8-Amino-7-oxononanoate[1] <=> (1) 8-Amino-7-oxononanoate[0]
00429	T02790_13_0_0_0_0_C7__(1.04alpha-Methylzymosterol-4-carboxylate(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.04alpha-Methylzymosterol-4-carboxylate(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	00639(cpd14544)[0] 00012(cpd00002)[0] 00013(cpd00001)[0] => 00640(cpd14544)[1] 00015(cpd00009)[0] 00016(cpd00008)[0]	Y	N	N	Y	frxn00089	
00430	R10065_C3__(2ATP+D-myo-Inositol1,4,5-trisphosphate=>2ADP+1D-myo-Inositol1,3,4,5,6-pentakisphosphate)	(2) 00012(cpd00002)[0] 00641(cpd00916)[0] => (2) 00016(cpd00008)[0] 00642(cpd00943)[0]	N	N	Y	Y	rxn23463	(2) ATP[0] + (1) Ins(1,4,5)P3[0] => (2) ADP[0] + (2) H+[0] + (1) Inositol 1,3,4,5,6-pentakisphosphate[0]
00431	R05800_C3__(ATP+D-myo-Inositol1,4,5-trisphosphate<=>ADP+1D-myo-Inositol1,4,5,6-tetrakisphosphate)	00012(cpd00002)[0] 00641(cpd00916)[0] => 00643(cpd08377)[0] 00016(cpd00008)[0]	N	N	Y	Y	rxn04040	(1) ATP[0] + (1) Ins(1,4,5)P3[0] => (1) ADP[0] + (1) H+[0] + (1) Inositol 1,4,5,6-tetrakisphosphate[0]
00432	R05802_C3__(ATP+1-Phosphatidyl-1D-myo-inositol3-phosphate<=>ADP+1-Phosphatidyl-1D-myo-inositol3,5-bisphosphate)	00012(cpd00002)[0] 00247(cpd12572)[0] => 00644(cpd13384)[0] 00016(cpd00008)[0]	N	N	Y	Y	rxn06976	(1) ATP[0] + (1) 1-Phosphatidyl-1D-myo-inositol 3-phosphate[0] <=> (1) ADP[0] + (1) H+[0] + (1) 1-Phosphatidyl-1D-myo-inositol 3,5-bisphosphate[0]
00433	T00131_32_C7__(1.0Thioredoxindisulfide(CYTO)<=>1.0Thioredoxindisulfide(EXTR))	00645(cpd11420)[0] => 00646(cpd11420)[1]	Y	N	Y	Y	rxn13406	(1) trdox[0] <=> (1) trdox[1]
00434	T00131_32_C4__(1.0Thioredoxindisulfide(MITO)<=>1.0Thioredoxindisulfide(CYTO))	00647(cpd11420)[0] => 00645(cpd11420)[1]	Y	N	Y	Y	rxn13406	(1) trdox[0] <=> (1) trdox[1]
00435	R04725_C4__(Dodecanoyl-[acyl-carrierprotein]+NADP+<=>trans-Dodec-2-enoyl-[acp]+NADPH+H+)	00593(cpd11468)[0] 00182(cpd00006)[0] => 00181(cpd00005)[0] 00006(cpd00067)[0] 00594(cpd11469)[0]	N	N	Y	Y	rxn05355	(1) NADP[0] + (1) Dodecanoyl-ACP[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Dodecenoyl-[acp][0]
00436	R02536_C4__(Phenylacetaldehyde+NAD++H2O<=>Phenylaceticacid+NADH+H+)	00107(cpd00001)[0] 00004(cpd00003)[0] 00414(cpd00464)[0] => 00005(cpd00004)[0] 00006(cpd00067)[0] 00415(cpd19069)[0]	N	N	Y	Y	rxn20533	(1) H2O[0] + (1) NAD[0] + (1) alpha-Tolualdehyde[0] <=> (1) NADH[0] + (2) H+[0] + (1) Phenylacetic acid[0]
00437	R03302_C4__(3,4-Dihydroxyphenylacetaldehyde+NADP++H2O<=>3,4-Dihydroxyphenylacetate+NADPH+H+)	00107(cpd00001)[0] 00408(cpd02500)[0] 00182(cpd00006)[0] => 00351(cpd00854)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn02365	(1) H2O[0] + (1) NADP[0] + (1) Protocatechuatealdehyde[0] <=> (1) NADPH[0] + (2) H+[0] + (1) Homoprotocatechuate[0]
00438	R04967_C4__(Tetradecanoyl-[acp]+NADP+<=>trans-Tetradec-2-enoyl-[acp]+NADPH+H+)	00272(cpd11466)[0] 00182(cpd00006)[0] => 00630(cpd11467)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn05351	(1) NADP[0] + (1) Myristoyl-ACP[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Tetradecenoyl-[acp][0]
00439	R03302_C3__(3,4-Dihydroxyphenylacetaldehyde+NADP++H2O<=>3,4-Dihydroxyphenylacetate+NADPH+H+)	00013(cpd00001)[0] 00648(cpd02500)[0] 00154(cpd00006)[0] => 00352(cpd00854)[0] 00156(cpd00005)[0] 00041(cpd00067)[0]	N	N	Y	Y	rxn02365	(1) H2O[0] + (1) NADP[0] + (1) Protocatechuatealdehyde[0] <=> (1) NADPH[0] + (2) H+[0] + (1) Homoprotocatechuate[0]
00440	R04430_C4__(Butyryl-[acp]+NADP+<=>But-2-enoyl-[acyl-carrierprotein]+NADPH+H+)	00609(cpd11464)[0] 00182(cpd00006)[0] => 00607(cpd11465)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn05353	(1) NADP[0] + (1) Butyryl-ACP[0] <= (1) NADPH[0] + (1) H+[0] + (1) But-2-enoyl-[acyl-carrier protein][0]
00441	R00710_C4__(Acetaldehyde+NAD++H2O<=>Acetate+NADH+H+)	00107(cpd00001)[0] 00004(cpd00003)[0] 00232(cpd00071)[0] => 00005(cpd00004)[0] 00006(cpd00067)[0] 00649(cpd00029)[0]	N	N	Y	Y	rxn00506	(1) H2O[0] + (1) NAD[0] + (1) Acetaldehyde[0] => (1) NADH[0] + (1) Acetate[0] + (2) H+[0]
00442	R04959_C4__(Octanoyl-[acp]+NADP+<=>trans-Oct-2-enoyl-[acp]+NADPH+H+)	00269(cpd11470)[0] 00182(cpd00006)[0] => 00599(cpd11471)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn05352	(1) NADP[0] + (1) Octanoyl-ACP[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Octenoyl-[acp][0]
00443	R00710_C3__(Acetaldehyde+NAD++H2O<=>Acetate+NADH+H+)	00013(cpd00001)[0] 00037(cpd00003)[0] 00230(cpd00071)[0] => 00039(cpd00004)[0] 00041(cpd00067)[0] 00475(cpd00029)[0]	N	N	Y	Y	rxn00506	(1) H2O[0] + (1) NAD[0] + (1) Acetaldehyde[0] => (1) NADH[0] + (1) Acetate[0] + (2) H+[0]
00444	R05801_C3__(ATP+1D-myo-Inositol1,4,5,6-tetrakisphosphate<=>ADP+1D-myo-Inositol1,3,4,5,6-pentakisphosphate)	00012(cpd00002)[0] 00643(cpd08377)[0] => 00016(cpd00008)[0] 00642(cpd00943)[0]	N	N	Y	Y	rxn04041	(1) ATP[0] + (1) Inositol 1,4,5,6-tetrakisphosphate[0] => (1) ADP[0] + (1) H+[0] + (1) Inositol 1,3,4,5,6-pentakisphosphate[0]
00445	T00016_907_C9__(1.0HCO3-(CYTO)<=>1.0HCO3-(EXTR))	00084(cpd00242)[0] => 00650(cpd00242)[1]	Y	N	Y	Y	rxn10826	(1) H2CO3[1] <=> (1) H2CO3[0]
00446	R04962_C4__(Decanoyl-[acp]+NADP+<=>trans-Dec-2-enoyl-[acp]+NADPH+H+)	00182(cpd00006)[0] 00153(cpd11474)[0] => 00150(cpd11475)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn05356	(1) NADP[0] + (1) Decanoyl-ACP[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Decenoyl-[acp][0]
00447	R00711_C4__(Acetaldehyde+NADP++H2O<=>Acetate+NADPH+H+)	00107(cpd00001)[0] 00182(cpd00006)[0] 00232(cpd00071)[0] => 00181(cpd00005)[0] 00006(cpd00067)[0] 00649(cpd00029)[0]	N	N	Y	Y	rxn00507	(1) H2O[0] + (1) NADP[0] + (1) Acetaldehyde[0] => (1) NADPH[0] + (1) Acetate[0] + (2) H+[0]
00448	T00714_838_0_C7__(1.0H+(EXTR)+1.0Ethanol(CYTO)<=>1.0H+(CYTO)+1.0Ethanol(EXTR))	00098(cpd00067)[0] 00231(cpd00363)[1] => 00041(cpd00067)[1] 00529(cpd00363)[0]	Y	N	Y	Y	rxn05553	(1) H+[1] + (1) Ethanol[0] <=> (1) H+[0] + (1) Ethanol[1]
00449	R08283_C4__(Aldophosphamide+NADP++H2O<=>Carboxyphosphamide+NADPH+H+)	00107(cpd00001)[0] 00367(cpd04806)[0] 00182(cpd00006)[0] => 00368(cpd04807)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn11811	(1) H2O[0] + (1) NADP[0] + (1) Aldophosphamide[0] <=> (1) NADPH[0] + (2) H+[0] + (1) Carboxyphosphamide[0]
00450	R00711_C3__(Acetaldehyde+NADP++H2O<=>Acetate+NADPH+H+)	00013(cpd00001)[0] 00154(cpd00006)[0] 00230(cpd00071)[0] => 00156(cpd00005)[0] 00041(cpd00067)[0] 00475(cpd00029)[0]	N	N	Y	Y	rxn00507	(1) H2O[0] + (1) NADP[0] + (1) Acetaldehyde[0] => (1) NADPH[0] + (1) Acetate[0] + (2) H+[0]
00451	R08283_C3__(Aldophosphamide+NADP++H2O<=>Carboxyphosphamide+NADPH+H+)	00013(cpd00001)[0] 00370(cpd04806)[0] 00154(cpd00006)[0] => 00371(cpd04807)[0] 00156(cpd00005)[0] 00041(cpd00067)[0]	N	N	Y	Y	rxn11811	(1) H2O[0] + (1) NADP[0] + (1) Aldophosphamide[0] <=> (1) NADPH[0] + (2) H+[0] + (1) Carboxyphosphamide[0]
00452	R03128_C3__(Dihydroxyfumarate<=>2-Hydroxy-3-oxosuccinate)	00651(cpd00718)[0] => 00652(cpd02186)[0]	N	N	Y	Y	rxn02243	(1) Dihydroxyfumarate[0] => (1) Oxaloglycolate[0]
00453	T02790_1168_0_0_0_0_C7__(1.0Phosphatidate(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Phosphatidate(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	00653(cpd11422)[0] 00012(cpd00002)[0] 00013(cpd00001)[0] => 00654(cpd11422)[1] 00015(cpd00009)[0] 00016(cpd00008)[0]	Y	N	N	Y	frxn00090	
00454	R01899_C3__(Isocitrate+NADP+=>Oxalosuccinate+NADPH+H+)	00060(cpd00260)[0] 00154(cpd00006)[0] => 00655(cpd03187)[0] 00156(cpd00005)[0] 00041(cpd00067)[0]	N	N	Y	Y	rxn01387	(1) NADP[0] + (1) Isocitrate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]
00455	R01899_C4__(Isocitrate+NADP+=>Oxalosuccinate+NADPH+H+)	00059(cpd00260)[0] 00182(cpd00006)[0] => 00656(cpd03187)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn01387	(1) NADP[0] + (1) Isocitrate[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Oxalosuccinate[0]
00456	R00267_C3__(Isocitrate+NADP+=>2-Oxoglutarate+CO2+NADPH+H+)	00060(cpd00260)[0] 00154(cpd00006)[0] => 00210(cpd00024)[0] 00168(cpd00011)[0] 00156(cpd00005)[0] 00041(cpd00067)[0]	N	N	Y	Y	rxn00198	(1) NADP[0] + (1) Isocitrate[0] => (1) NADPH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]
00457	R00267_C4__(Isocitrate+NADP+=>2-Oxoglutarate+CO2+NADPH+H+)	00059(cpd00260)[0] 00182(cpd00006)[0] => 00489(cpd00024)[0] 00091(cpd00011)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn00198	(1) NADP[0] + (1) Isocitrate[0] => (1) NADPH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]
00458	T00644_2_0_C7__(1.0H+(EXTR)+1.0L-Arginine(CYTO)<=>1.0H+(CYTO)+1.0L-Arginine(EXTR))	00098(cpd00067)[0] 00086(cpd00051)[1] => 00041(cpd00067)[1] 00085(cpd00051)[0]	Y	N	Y	Y	rxn08154	(1) L-Arginine[0] + (1) H+[1] <=> (1) L-Arginine[1] + (1) H+[0]
00459	R01528_C3__(6-Phospho-D-gluconate+NADP+=>D-Ribulose5-phosphate+CO2+NADPH+H+)	00154(cpd00006)[0] 00657(cpd00284)[0] => 00168(cpd00011)[0] 00156(cpd00005)[0] 00041(cpd00067)[0] 00495(cpd00171)[0]	N	N	Y	Y	rxn01115	(1) NADP[0] + (1) 6-Phospho-D-gluconate[0] => (1) NADPH[0] + (1) CO2[0] + (1) D-Ribulose5-phosphate[0]
00460	R00709_C4__(Isocitrate+NAD+=>2-Oxoglutarate+CO2+NADH+H+)	00004(cpd00003)[0] 00059(cpd00260)[0] => 00489(cpd00024)[0] 00091(cpd00011)[0] 00005(cpd00004)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn00505	(1) NAD[0] + (1) Isocitrate[0] => (1) NADH[0] + (1) CO2[0] + (1) 2-Oxoglutarate[0]
00461	T00016_874_C9__(1.0Adipatesemialdehyde(CYTO)<=>1.0Adipatesemialdehyde(EXTR))	00241(cpd03640)[0] => 00242(cpd03640)[1]	Y	N	N	Y	frxn00091	
00462	T00714_2391_0_C7__(1.0Glycine(CYTO)+1.0H+(EXTR)<=>1.0Glycine(EXTR)+1.0H+(CYTO))	00026(cpd00033)[0] 00098(cpd00067)[1] => 00027(cpd00033)[1] 00041(cpd00067)[0]	Y	N	N	Y	frxn00092	
00463	T00714_901_0_C7__(1.0H+(EXTR)+1.0L-Threonine(CYTO)<=>1.0H+(CYTO)+1.0L-Threonine(EXTR))	00098(cpd00067)[0] 00056(cpd00161)[1] => 00041(cpd00067)[1] 00055(cpd00161)[0]	Y	N	Y	Y	rxn09304	(1) H+[1] + (1) L-Threonine[0] <=> (1) H+[0] + (1) L-Threonine[1]
00464	R00268_C3__(Oxalosuccinate=>2-Oxoglutarate+CO2)	00655(cpd03187)[0] => 00210(cpd00024)[0] 00168(cpd00011)[0]	N	N	Y	Y	rxn00199	(1) H+[0] + (1) Oxalosuccinate[0] => (1) CO2[0] + (1) 2-Oxoglutarate[0]
00465	R00268_C4__(Oxalosuccinate=>2-Oxoglutarate+CO2)	00656(cpd03187)[0] => 00489(cpd00024)[0] 00091(cpd00011)[0]	N	N	Y	Y	rxn00199	(1) H+[0] + (1) Oxalosuccinate[0] => (1) CO2[0] + (1) 2-Oxoglutarate[0]
00466	R08769_C4__(2-Polyprenyl-6-hydroxyphenol+S-Adenosyl-L-methionine<=>2-Polyprenyl-6-methoxyphenol+S-Adenosyl-L-homocysteine)	00659(cpd17676)[0] 00660(cpd00017)[0] => 00658(cpd17677)[0] 00661(cpd00019)[0]	N	N	Y	Y	rxn14029	(1) S-Adenosyl-L-methionine[0] + (1) 3-Polyprenylcatechol[0] <=> (1) S-Adenosyl-homocysteine[0] + (1) H+[0] + (1) 2-Polyprenyl-6-methoxyphenol[0]
00467	R04996_C3__(Methylimidazoleacetaldehyde+NAD++H2O<=>Methylimidazoleaceticacid+NADH+H+)	00013(cpd00001)[0] 00663(cpd03458)[0] 00037(cpd00003)[0] => 00662(cpd03459)[0] 00039(cpd00004)[0] 00041(cpd00067)[0]	N	N	Y	Y	rxn03400	(1) H2O[0] + (1) NAD[0] + (1) Methylimidazoleacetaldehyde[0] <=> (1) NADH[0] + (2) H+[0] + (1) Methylimidazoleacetate[0]
00468	R03098_C3__(L-2-Aminoadipate+ATP=>L-2-Aminoadipateadenylate+Diphosphate)	00342(cpd00705)[0] 00012(cpd00002)[0] => 00217(cpd00012)[0] 00608(cpd03297)[0]	N	N	Y	Y	rxn02224	(1) ATP[0] + (1) L-2-Aminoadipate[0] <= (1) PPi[0] + (1) alpha-Aminoadipoyl-C6-AMP[0]
00469	R04888_C3__(3-Methoxy-4-hydroxyphenylacetaldehyde+NAD++H2O<=>Homovanillate+NADH+H+)	00664(cpd03311)[0] 00013(cpd00001)[0] 00037(cpd00003)[0] => 00039(cpd00004)[0] 00665(cpd03312)[0] 00041(cpd00067)[0]	N	N	Y	Y	rxn03340	(1) H2O[0] + (1) NAD[0] + (1) 3-Methoxy-4-hydroxyphenylacetaldehyde[0] <=> (1) NADH[0] + (2) H+[0] + (1) Homovanillate[0]
00470	R04888_C4__(3-Methoxy-4-hydroxyphenylacetaldehyde+NAD++H2O<=>Homovanillate+NADH+H+)	00666(cpd03311)[0] 00107(cpd00001)[0] 00004(cpd00003)[0] => 00005(cpd00004)[0] 00667(cpd03312)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn03340	(1) H2O[0] + (1) NAD[0] + (1) 3-Methoxy-4-hydroxyphenylacetaldehyde[0] <=> (1) NADH[0] + (2) H+[0] + (1) Homovanillate[0]
00471	R01618_C3__(Adenylylsulfate+ATP=>Sulfate+P1,P4-Bis(5'-adenosyl)tetraphosphate)	00012(cpd00002)[0] 00670(cpd00193)[0] => 00668(cpd00924)[0] 00669(cpd00048)[0]	N	N	Y	Y	rxn01184	(1) ATP[0] + (1) APS[0] => (1) Sulfate[0] + (1) H+[0] + (1) AppppA[0]
00472	R00126_C3__(ADP+ATP=>Orthophosphate+P1,P4-Bis(5'-adenosyl)tetraphosphate)	00012(cpd00002)[0] 00016(cpd00008)[0] => 00668(cpd00924)[0] 00015(cpd00009)[0]	N	N	Y	Y	rxn00096	(1) ATP[0] + (1) ADP[0] <= (1) Phosphate[0] + (1) H+[0] + (1) AppppA[0]
00473	R00306_C3__(Cellobiose+H2O=>2D-Glucose)	00013(cpd00001)[0] 00671(cpd00158)[0] => (2) 00672(cpd00027)[0]	N	N	Y	Y	rxn00222	(1) H2O[0] + (1) CELB[0] => (2) D-Glucose[0]
00474	R01010_C3__(Glyceronephosphate+H2O=>Glycerone+Orthophosphate)	00013(cpd00001)[0] 00018(cpd00095)[0] => 00019(cpd00157)[0] 00015(cpd00009)[0]	N	N	Y	Y	rxn00743	(1) H2O[0] + (1) Glycerone-phosphate[0] <=> (1) Phosphate[0] + (1) Glycerone[0]
00475	R00548_C3__(FMN+H2O=>Riboflavin+Orthophosphate)	00013(cpd00001)[0] 00021(cpd00050)[0] => 00020(cpd00220)[0] 00015(cpd00009)[0]	N	N	Y	Y	rxn00391	(1) H2O[0] + (1) FMN[0] <=> (1) Phosphate[0] + (1) H+[0] + (1) Riboflavin[0]
00476	R00430_C3__(GDP+Phosphoenolpyruvate=>GTP+Pyruvate)	00053(cpd00061)[0] 00293(cpd00031)[0] => 00264(cpd00020)[0] 00355(cpd00038)[0]	N	N	Y	Y	rxn00304	(1) Pyruvate[0] + (1) GTP[0] <=> (1) GDP[0] + (1) Phosphoenolpyruvate[0] + (1) H+[0]
00477	R04620_C3__(7,8-Dihydroneopterin3'-triphosphate+3H2O=>2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine+3Orthophosphate)	(3) 00013(cpd00001)[0] 00674(cpd02978)[0] => 00673(cpd02961)[0] (3) 00015(cpd00009)[0]	N	N	Y	Y	rxn03167	(3) H2O[0] + (1) 7,8-Dihydroneopterin 3'-triphosphate[0] => (3) Phosphate[0] + (2) H+[0] + (1) Dihydroneopterin[0]
00478	T00016_798_C9__(1.03-Phosphonooxypyruvate(CYTO)<=>1.03-Phosphonooxypyruvate(EXTR))	00675(cpd02069)[0] => 00676(cpd02069)[1]	Y	N	Y	Y	rxn33366	(1) 3-Phosphonooxypyruvate[0] <=> (1) 3-Phosphonooxypyruvate[1]
00479	R05099_C3__(Adipatesemialdehyde+NADP++H2O<=>Adipate+NADPH+H+)	00013(cpd00001)[0] 00154(cpd00006)[0] 00241(cpd03640)[0] => 00677(cpd03642)[0] 00156(cpd00005)[0] 00041(cpd00067)[0]	N	N	Y	Y	rxn03455	(1) H2O[0] + (1) NADP[0] + (1) 6-Oxohexanoate[0] <=> (1) NADPH[0] + (2) H+[0] + (1) Adipate[0]
00480	R01655_C4__(5,10-Methenyltetrahydrofolate+H2O<=>10-Formyltetrahydrofolate+H+)	00107(cpd00001)[0] 00678(cpd00347)[0] => 00006(cpd00067)[0] 00679(cpd00201)[0]	N	N	Y	Y	rxn01211	(1) H2O[0] + (1) 5-10-Methenyltetrahydrofolate[0] <= (1) H+[0] + (1) 10-Formyltetrahydrofolate[0]
00481	R03451_C3__(N6,N6,N6-Trimethyl-L-lysine+2-Oxoglutarate+Oxygen=>3-Hydroxy-N6,N6,N6-trimethyl-L-lysine+Succinate+CO2)	00210(cpd00024)[0] 00525(cpd02374)[0] 00208(cpd00007)[0] => 00168(cpd00011)[0] 00680(cpd00923)[0] 00080(cpd00036)[0]	N	N	Y	Y	rxn02469	(1) O2[0] + (1) 2-Oxoglutarate[0] + (1) N6,N6,N6-Trimethyl-L-lysine[0] => (1) CO2[0] + (1) Succinate[0] + (1) 3-Hydroxy-N6,N6,N6-trimethyl-L-lysine[0]
00482	R04970_C4__(Hexadecanoyl-[acp]+NADP+<=>trans-Hexadec-2-enoyl-[acp]+NADPH+H+)	00278(cpd11476)[0] 00182(cpd00006)[0] => 00625(cpd11477)[0] 00181(cpd00005)[0] 00006(cpd00067)[0]	N	N	Y	Y	rxn05354	(1) NADP[0] + (1) hexadecanoyl-acp[0] <= (1) NADPH[0] + (1) H+[0] + (1) (2E)-Hexadecenoyl-[acp][0]
00483	R05202_C3__(Phyticacid+ADP=>1D-myo-Inositol1,3,4,5,6-pentakisphosphate+ATP)	00681(cpd00885)[0] 00016(cpd00008)[0] => 00012(cpd00002)[0] 00642(cpd00943)[0]	N	N	Y	Y	rxn03519	(1) ADP[0] + (1) H+[0] + (1) Phytate[0] <= (1) ATP[0] + (1) Inositol 1,3,4,5,6-pentakisphosphate[0]
00484	R01655_C3__(5,10-Methenyltetrahydrofolate+H2O<=>10-Formyltetrahydrofolate+H+)	00013(cpd00001)[0] 00682(cpd00347)[0] => 00041(cpd00067)[0] 00683(cpd00201)[0]	N	N	Y	Y	rxn01211	(1) H2O[0] + (1) 5-10-Methenyltetrahydrofolate[0] <= (1) H+[0] + (1) 10-Formyltetrahydrofolate[0]
00485	R00986_C3__(Chorismate+L-Glutamine=>Anthranilate+Pyruvate+L-Glutamate)	00302(cpd00216)[0] 00114(cpd00053)[0] => 00024(cpd00023)[0] 00301(cpd00093)[0] 00264(cpd00020)[0]	N	N	Y	Y	rxn00727	(1) L-Glutamine[0] + (1) Chorismate[0] => (1) Pyruvate[0] + (1) L-Glutamate[0] + (1) H+[0] + (1) Anthranilate[0]
00486	R01867_C3__((S)-Dihydroorotate+Fumarate<=>Orotate+Succinate)	00097(cpd00282)[0] 00684(cpd00106)[0] => 00080(cpd00036)[0] 00685(cpd00247)[0]	N	N	Y	Y	rxn13251	(1) Fumarate[0] + (1) S-Dihydroorotate[0] <=> (1) Succinate[0] + (1) Orotate[0]
00487	R01845_C3__(Sedoheptulose1,7-bisphosphate+H2O=>Sedoheptulose7-phosphate+Orthophosphate)	00013(cpd00001)[0] 00455(cpd00349)[0] => 00686(cpd00238)[0] 00015(cpd00009)[0]	N	N	Y	Y	rxn01345	(1) H2O[0] + (1) Sedoheptulose 1,7-bisphosphate[0] <=> (1) Phosphate[0] + (1) Sedoheptulose7-phosphate[0]
00488	R02923_C3__(D-Arginine+H2O+Oxygen=>5-Guanidino-2-oxopentanoate+NH3+Hydrogenperoxide)	00013(cpd00001)[0] 00208(cpd00007)[0] 00401(cpd00586)[0] => 00545(cpd00025)[0] 00036(cpd00013)[0] 00687(cpd02364)[0]	N	N	Y	Y	rxn02091	(1) H2O[0] + (1) O2[0] + (1) D-Arginine[0] => (1) NH3[0] + (1) H2O2[0] + (1) 2-Oxo-5-guanidinopentanoate[0]
00489	R04404_C3__(1-Phosphatidyl-D-myo-inositol4,5-bisphosphate+H2O=>1-Phosphatidyl-1D-myo-inositol4-phosphate+Orthophosphate)	00013(cpd00001)[0] 00689(cpd12582)[0] => 00688(cpd11837)[0] 00015(cpd00009)[0]	N	N	Y	Y	rxn06682	(1) H2O[0] + (1) Phosphatidylinositol-4,5-bisphosphate[0] => (1) Phosphate[0] + (1) Phosphatidylinositol 4-phosphate[0]
00490	R01730_C3__(Prephenate+NADP+=>3-(4-Hydroxyphenyl)pyruvate+CO2+NADPH+H+)	00490(cpd00219)[0] 00154(cpd00006)[0] => 00228(cpd00868)[0] 00168(cpd00011)[0] 00156(cpd00005)[0] 00041(cpd00067)[0]	N	N	Y	Y	rxn01269	(1) NADP[0] + (1) Prephenate[0] => (1) NADPH[0] + (1) CO2[0] + (1) p-hydroxyphenylpyruvate[0]
00491	R01704_C3__(Hexadecanal+NAD++H2O<=>Hexadecanoicacid+NADH+H+)	00013(cpd00001)[0] 00037(cpd00003)[0] 00690(cpd00405)[0] => 00039(cpd00004)[0] 00041(cpd00067)[0] 00306(cpd00214)[0]	N	N	Y	Y	rxn01247	(1) H2O[0] + (1) NAD[0] + (1) Hexadecanal[0] <=> (1) NADH[0] + (2) H+[0] + (1) Palmitate[0]
