ID	Name	Reversible	Reactants	Products	E.C.	Pathway
R_00469	R04888_C3__(3-Methoxy-4-hydroxyphenylacetaldehyde+NAD++H2O<=>Homovanillate+NADH+H+)	true	M_00664[1];M_00013[1];M_00037[1];	M_00039[1];M_00665[1];M_00041[1];			
R_00470	R04888_C4__(3-Methoxy-4-hydroxyphenylacetaldehyde+NAD++H2O<=>Homovanillate+NADH+H+)	true	M_00666[1];M_00107[1];M_00004[1];	M_00005[1];M_00667[1];M_00006[1];			
R_00471	R01618_C3__(Adenylylsulfate+ATP=>Sulfate+P1,P4-Bis(5'-adenosyl)tetraphosphate)	false	M_00012[1];M_00670[1];	M_00668[1];M_00669[1];			
R_00472	R00126_C3__(ADP+ATP=>Orthophosphate+P1,P4-Bis(5'-adenosyl)tetraphosphate)	false	M_00012[1];M_00016[1];	M_00668[1];M_00015[1];			
R_00473	R00306_C3__(Cellobiose+H2O=>2D-Glucose)	false	M_00013[1];M_00671[1];	M_00672[2];			
R_00474	R01010_C3__(Glyceronephosphate+H2O=>Glycerone+Orthophosphate)	false	M_00013[1];M_00018[1];	M_00019[1];M_00015[1];			
R_00475	R00548_C3__(FMN+H2O=>Riboflavin+Orthophosphate)	false	M_00013[1];M_00021[1];	M_00020[1];M_00015[1];			
R_00476	R00430_C3__(GDP+Phosphoenolpyruvate=>GTP+Pyruvate)	false	M_00053[1];M_00293[1];	M_00264[1];M_00355[1];			
R_00477	R04620_C3__(7,8-Dihydroneopterin3'-triphosphate+3H2O=>2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine+3Orthophosphate)	false	M_00013[3];M_00674[1];	M_00673[1];M_00015[3];			
R_00478	T00016_798_C9__(1.03-Phosphonooxypyruvate(CYTO)<=>1.03-Phosphonooxypyruvate(EXTR))	true	M_00675[1];	M_00676[1];			
R_EX_00676_	R_EX_C03232_3-Phosphonooxypyruvate_C3H5O7P	false	M_00676[1];				
R_00479	R05099_C3__(Adipatesemialdehyde+NADP++H2O<=>Adipate+NADPH+H+)	true	M_00013[1];M_00154[1];M_00241[1];	M_00677[1];M_00156[1];M_00041[1];			
R_00480	R01655_C4__(5,10-Methenyltetrahydrofolate+H2O<=>10-Formyltetrahydrofolate+H+)	true	M_00107[1];M_00678[1];	M_00006[1];M_00679[1];			
R_00481	R03451_C3__(N6,N6,N6-Trimethyl-L-lysine+2-Oxoglutarate+Oxygen=>3-Hydroxy-N6,N6,N6-trimethyl-L-lysine+Succinate+CO2)	false	M_00210[1];M_00525[1];M_00208[1];	M_00168[1];M_00680[1];M_00080[1];			
R_00482	R04970_C4__(Hexadecanoyl-[acp]+NADP+<=>trans-Hexadec-2-enoyl-[acp]+NADPH+H+)	true	M_00278[1];M_00182[1];	M_00625[1];M_00181[1];M_00006[1];			
R_00483	R05202_C3__(Phyticacid+ADP=>1D-myo-Inositol1,3,4,5,6-pentakisphosphate+ATP)	false	M_00681[1];M_00016[1];	M_00012[1];M_00642[1];			
R_00484	R01655_C3__(5,10-Methenyltetrahydrofolate+H2O<=>10-Formyltetrahydrofolate+H+)	true	M_00013[1];M_00682[1];	M_00041[1];M_00683[1];			
R_00485	R00986_C3__(Chorismate+L-Glutamine=>Anthranilate+Pyruvate+L-Glutamate)	false	M_00302[1];M_00114[1];	M_00024[1];M_00301[1];M_00264[1];			
R_00486	R01867_C3__((S)-Dihydroorotate+Fumarate<=>Orotate+Succinate)	true	M_00097[1];M_00684[1];	M_00080[1];M_00685[1];			
R_00487	R01845_C3__(Sedoheptulose1,7-bisphosphate+H2O=>Sedoheptulose7-phosphate+Orthophosphate)	false	M_00013[1];M_00455[1];	M_00686[1];M_00015[1];			
R_00488	R02923_C3__(D-Arginine+H2O+Oxygen=>5-Guanidino-2-oxopentanoate+NH3+Hydrogenperoxide)	false	M_00013[1];M_00208[1];M_00401[1];	M_00545[1];M_00036[1];M_00687[1];			
R_00489	R04404_C3__(1-Phosphatidyl-D-myo-inositol4,5-bisphosphate+H2O=>1-Phosphatidyl-1D-myo-inositol4-phosphate+Orthophosphate)	false	M_00013[1];M_00689[1];	M_00688[1];M_00015[1];			
R_00490	R01730_C3__(Prephenate+NADP+=>3-(4-Hydroxyphenyl)pyruvate+CO2+NADPH+H+)	false	M_00490[1];M_00154[1];	M_00228[1];M_00168[1];M_00156[1];M_00041[1];			
R_00491	R01704_C3__(Hexadecanal+NAD++H2O<=>Hexadecanoicacid+NADH+H+)	true	M_00013[1];M_00037[1];M_00690[1];	M_00039[1];M_00041[1];M_00306[1];			
R_00492	R04956_C4__(Hexanoyl-[acp]+NADP+<=>trans-Hex-2-enoyl-[acp]+NADPH+H+)	true	M_00605[1];M_00182[1];	M_00602[1];M_00181[1];M_00006[1];			
R_00493	R00205_C3__(Methylglyoxal+NADP++H2O=>Pyruvate+NADPH+H+)	false	M_00013[1];M_00691[1];M_00154[1];	M_00156[1];M_00041[1];M_00264[1];			
R_00494	R02260_C4__((S)-Lactaldehyde+NADP+<=>Methylglyoxal+NADPH+H+)	true	M_00182[1];M_00692[1];	M_00610[1];M_00181[1];M_00006[1];			
R_00495	T00714_2078_0_C7__(1.0Phosphatidylcholine(CYTO)+1.0H+(EXTR)<=>1.0Phosphatidylcholine(EXTR)+1.0H+(CYTO))	true	M_00195[1];M_00098[1];	M_00194[1];M_00041[1];			
R_00496	T00120_2264_C4__(1.0Isocitrate(MITO)=>1.0Isocitrate(CYTO))	false	M_00059[1];	M_00060[1];			
R_00497	T01743_C7__(1.0Selenite(EXTR)+1.0H+(EXTR)=>1.0Selenite(CYTO)+1.0H+(CYTO))	false	M_00693[1];M_00098[1];	M_00449[1];M_00041[1];			
R_EX_00693_	R_EX_C05684_Selenite_SeO3	false	M_00693[1];				
R_00498	T00120_2276_C4__(1.0Acetate(MITO)=>1.0Acetate(CYTO))	false	M_00649[1];	M_00475[1];			
R_00499	T00290_C7__(1.0Riboflavin(EXTR)=>1.0Riboflavin(CYTO))	false	M_00577[1];	M_00020[1];			
R_00500	R03314_C3__(L-Glutamate5-semialdehyde<=>(S)-1-Pyrroline-5-carboxylate+H2O)	true	M_00694[1];	M_00013[1];M_00695[1];			
R_00501	R03199_C3__((S)-2,3-Epoxysqualene=>Lanosterol)	false	M_00361[1];	M_00696[1];			
R_00502	R00966_C3__(UMP+Diphosphate=>Uracil+5-Phospho-alpha-D-ribose1-diphosphate)	false	M_00217[1];M_00316[1];	M_00552[1];M_00243[1];			
R_00503	T00624_C7__(1.0(9Z)-Octadecenoicacid(CYTO)+1.0H+(EXTR)<=>1.0(9Z)-Octadecenoicacid(EXTR)+1.0H+(CYTO))	true	M_00697[1];M_00098[1];	M_00698[1];M_00041[1];			
R_EX_00698_	R_EX_C00712_(9Z)-Octadecenoic acid_C18H34O2	false	M_00698[1];				
R_00504	R02150_C3__(Histamine+Oxygen+H2O=>Imidazole-4-acetaldehyde+NH3+Hydrogenperoxide)	false	M_00013[1];M_00700[1];M_00208[1];	M_00545[1];M_00699[1];M_00036[1];			
R_00505	T00283_C7__(1.0L-Phenylalanine(EXTR)<=>1.0L-Phenylalanine(CYTO))	true	M_00476[1];	M_00212[1];			
R_00506	R03313_C3__(L-Glutamyl5-phosphate+NADPH+H+=>L-Glutamate5-semialdehyde+Orthophosphate+NADP+)	false	M_00156[1];M_00701[1];M_00041[1];	M_00015[1];M_00154[1];M_00694[1];			
R_00507	T00622_C7__(1.0Linoleate(CYTO)+1.0H+(EXTR)<=>1.0Linoleate(EXTR)+1.0H+(CYTO))	true	M_00222[1];M_00098[1];	M_00702[1];M_00041[1];			
R_EX_00702_	R_EX_C01595_Linoleate_C18H32O2	false	M_00702[1];				
R_00508	T00621_C7__(1.0Dodecanoicacid(CYTO)+1.0H+(EXTR)<=>1.0Dodecanoicacid(EXTR)+1.0H+(CYTO))	true	M_00703[1];M_00098[1];	M_00704[1];M_00041[1];			
R_EX_00704_	R_EX_C02679_Dodecanoic acid_C12H24O2	false	M_00704[1];				
R_00509	R01715_C3__(Chorismate=>Prephenate)	false	M_00302[1];	M_00490[1];			
R_00510	R00751_C3__(L-Threonine<=>Glycine+Acetaldehyde)	true	M_00056[1];	M_00026[1];M_00230[1];			
R_00511	R07608_C3__(L-Methionine+Thioredoxindisulfide+H2O<=>L-Methionine(R)-S-oxide+Thioredoxin)	true	M_00013[1];M_00058[1];M_00645[1];	M_00705[1];M_00416[1];			
R_00512	R06171_C3__(L-Allothreonine<=>Glycine+Acetaldehyde)	true	M_00706[1];	M_00026[1];M_00230[1];			
R_00513	R00713_C4__(Succinatesemialdehyde+NAD++H2O=>Succinate+NADH+H+)	false	M_00107[1];M_00707[1];M_00004[1];	M_00005[1];M_00006[1];M_00227[1];			
R_00514	R00714_C3__(Succinatesemialdehyde+NADP++H2O=>Succinate+NADPH+H+)	false	M_00013[1];M_00708[1];M_00154[1];	M_00156[1];M_00041[1];M_00080[1];			
R_00515	R00714_C4__(Succinatesemialdehyde+NADP++H2O=>Succinate+NADPH+H+)	false	M_00107[1];M_00707[1];M_00182[1];	M_00181[1];M_00006[1];M_00227[1];			
R_00516	T00714_935_0_C7__(1.0H+(EXTR)+1.0TamoxifenN-oxide(CYTO)<=>1.0H+(CYTO)+1.0TamoxifenN-oxide(EXTR))	true	M_00098[1];M_00063[1];	M_00041[1];M_00064[1];			
R_00517	T02578_0_0_1295_0_0_C7__(1.0ATP(CYTO)+1.0H2O(CYTO)+1.0Uracil(CYTO)=>1.0Orthophosphate(CYTO)+1.0ADP(CYTO)+1.0Uracil(EXTR))	false	M_00012[1];M_00013[1];M_00552[1];	M_00015[1];M_00016[1];M_00709[1];			
R_EX_00709_	R_EX_C00106_Uracil_C4H4N2O2	false	M_00709[1];				
R_00518	R02340_C3__(Indoleglycerolphosphate=>Indole+D-Glyceraldehyde3-phosphate)	false	M_00188[1];	M_00446[1];M_00296[1];			
R_00519	T00120_2403_C4__(1.03-Methyl-2-oxobutanoicacid(MITO)=>1.03-Methyl-2-oxobutanoicacid(CYTO))	false	M_00094[1];	M_00095[1];			
R_00520	R02237_C3__(ATP+Dihydropteroate+L-Glutamate=>ADP+Orthophosphate+Dihydrofolate)	false	M_00024[1];M_00012[1];M_00334[1];	M_00016[1];M_00710[1];M_00015[1];			
R_00521	T01652_C7__(1.0Nicotinamide-beta-riboside(EXTR)+1.0H+(EXTR)=>1.0Nicotinamide-beta-riboside(CYTO)+1.0H+(CYTO))	false	M_00711[1];M_00098[1];	M_00470[1];M_00041[1];			
R_EX_00711_	R_EX_C03150_Nicotinamide-beta-riboside_C11H15N2O5	false	M_00711[1];				
R_00522	R00942_C3__(ATP+Tetrahydrofolate+L-Glutamate<=>ADP+Orthophosphate+Tetrahydrofolyl-[Glu](2))	true	M_00024[1];M_00012[1];M_00713[1];	M_00016[1];M_00712[1];M_00015[1];			
R_00523	R04241_C3__(ATP+Tetrahydrofolate+L-Glutamate<=>ADP+Orthophosphate+Tetrahydrofolyl-[Glu](n)(n+1))	true	M_00024[1];M_00012[1];M_00713[1];	M_00714[1];M_00016[1];M_00015[1];			
R_00524	R00864_C3__(Sulfite+Sulfur<=>Thiosulfate+H+)	true	M_00715[1];M_00477[1];	M_00716[1];M_00041[1];			
R_00525	R04035_C3__(1-(5-Phospho-D-ribosyl)-ATP+H2O=>Phosphoribosyl-AMP+Diphosphate)	false	M_00717[1];M_00013[1];	M_00217[1];M_00718[1];			
R_00526	T01685_2_2_C7__(1.0L-Arginine(EXTR)+1.0L-Lysine(EXTR)=>1.0L-Arginine(CYTO)+1.0L-Lysine(CYTO))	false	M_00085[1];M_00530[1];	M_00086[1];M_00376[1];			
R_00527	T02098_C7__(1.0Estrone3-sulfate(CYTO)+1.0H+(EXTR)=>1.0Estrone3-sulfate(EXTR)+1.0H+(CYTO))	false	M_00719[1];M_00098[1];	M_00720[1];M_00041[1];			
R_EX_00720_	R_EX_C02538_Estrone 3-sulfate_C18H22O5S	false	M_00720[1];				
R_00528	R05861_C3__(D-Alanine+H2O+Oxygen<=>Pyruvate+NH3+Hydrogenperoxide)	true	M_00013[1];M_00208[1];M_00721[1];	M_00545[1];M_00036[1];M_00264[1];			
R_00529	R00366_C3__(Glycine+H2O+Oxygen=>Glyoxylate+NH3+Hydrogenperoxide)	false	M_00013[1];M_00208[1];M_00026[1];	M_00545[1];M_00398[1];M_00036[1];			
R_00530	T01647_2_0_C7__(1.0(S)(+)-Allantoin(EXTR)+1.0H+(EXTR)=>1.0(S)(+)-Allantoin(CYTO)+1.0H+(CYTO))	false	M_00722[1];M_00098[1];	M_00137[1];M_00041[1];			
R_EX_00722_	R_EX_C02350_(S)(+)-Allantoin_C4H6N4O3	false	M_00722[1];				
R_00531	T01649_C7__(1.0Uridine(EXTR)+1.0H+(EXTR)=>1.0Uridine(CYTO)+1.0H+(CYTO))	false	M_00723[1];M_00098[1];	M_00317[1];M_00041[1];			
R_EX_00723_	R_EX_C00299_Uridine_C9H12N2O6	false	M_00723[1];				
R_00532	T01647_C7__(1.0Allantoin(EXTR)+1.0H+(EXTR)=>1.0Allantoin(CYTO)+1.0H+(CYTO))	false	M_00724[1];M_00098[1];	M_00725[1];M_00041[1];			
R_EX_00724_	R_EX_C01551_Allantoin_C4H6N4O3	false	M_00724[1];				
R_00533	T01647_1_0_C7__(1.0(R)(-)-Allantoin(EXTR)+1.0H+(EXTR)=>1.0(R)(-)-Allantoin(CYTO)+1.0H+(CYTO))	false	M_00726[1];M_00098[1];	M_00727[1];M_00041[1];			
R_EX_00726_	R_EX_C02348_(R)(-)-Allantoin_C4H6N4O3	false	M_00726[1];				
R_00534	R03311_C3__(7-Dehydrocholesterol+hn=>VitaminD3)	false	M_00533[1];M_00729[1];	M_00728[1];			
R_00535	R02778_C3__(alpha,alpha'-Trehalose6-phosphate+H2O=>alpha,alpha-Trehalose+Orthophosphate)	false	M_00013[1];M_00730[1];	M_00731[1];M_00015[1];			
R_00536	R00650_C3__(S-Adenosyl-L-methionine+L-Homocysteine=>S-Adenosyl-L-homocysteine+L-Methionine)	false	M_00732[1];M_00220[1];	M_00058[1];M_00733[1];			
R_00537	T01685_1_2_C7__(1.0D-Arginine(EXTR)+1.0L-Lysine(EXTR)=>1.0D-Arginine(CYTO)+1.0L-Lysine(CYTO))	false	M_00399[1];M_00530[1];	M_00401[1];M_00376[1];			
R_00538	R03013_C3__(L-Histidinolphosphate+H2O=>L-Histidinol+Orthophosphate)	false	M_00013[1];M_00214[1];	M_00734[1];M_00015[1];			
R_00539	R01151_C3__(Putrescine+Oxygen+H2O=>4-Aminobutyraldehyde+NH3+Hydrogenperoxide)	false	M_00013[1];M_00735[1];M_00208[1];	M_00545[1];M_00036[1];M_00736[1];			
R_00540	R00270_C3__(2-Oxoglutarate+NH3=>4-Oxoglutaramate+H2O)	false	M_00210[1];M_00036[1];	M_00737[1];M_00013[1];			
R_00541	R02056_C3__(S-Adenosyl-L-methionine+Phosphatidylethanolamine=>S-Adenosyl-L-homocysteine+Phosphatidyl-N-methylethanolamine)	false	M_00739[1];M_00220[1];	M_00738[1];M_00733[1];			
R_00542	R00158_C3__(ATP+UMP=>ADP+UDP)	false	M_00316[1];M_00012[1];	M_00318[1];M_00016[1];			
R_00543	R04780_C3__(beta-D-Fructose1,6-bisphosphate+H2O=>beta-D-Fructose6-phosphate+Orthophosphate)	false	M_00013[1];M_00313[1];	M_00430[1];M_00015[1];			
R_00544	T00860_C7__(1.0Choline(EXTR)+1.0H+(EXTR)=>1.0Choline(CYTO)+1.0H+(CYTO))	false	M_00740[1];M_00098[1];	M_00268[1];M_00041[1];			
R_EX_00740_	R_EX_C00114_Choline_C5H14NO	false	M_00740[1];				
R_00545	R00762_C3__(D-Fructose1,6-bisphosphate+H2O=>D-Fructose6-phosphate+Orthophosphate)	false	M_00013[1];M_00314[1];	M_00034[1];M_00015[1];			
R_00546	T00074_C7__(1.0Glycerol(EXTR)<=>1.0Glycerol(CYTO))	true	M_00585[1];	M_00256[1];			
R_00547	T02217_C7__(1.0GDP-mannose(EXTR)+1.0GMP(CYTO)<=>1.0GDP-mannose(CYTO)+1.0GMP(EXTR))	true	M_00741[1];M_00292[1];	M_00742[1];M_00743[1];			
R_EX_00741_	R_EX_C00096_GDP-mannose_C16H25N5O16P2	false	M_00741[1];				
R_EX_00743_	R_EX_C00144_GMP_C10H14N5O8P	false	M_00743[1];				
R_00548	R00946_C3__(5-Methyltetrahydrofolate+L-Homocysteine=>Tetrahydrofolate+L-Methionine)	false	M_00732[1];M_00100[1];	M_00058[1];M_00713[1];			
R_00549	R09365_C3__(Selenohomocysteine+5-Methyltetrahydropteroyltri-L-glutamate=>L-Selenomethionine+Tetrahydropteroyltri-L-glutamate)	false	M_00745[1];M_00746[1];	M_00744[1];M_00747[1];			
R_00550	T00120_2291_C4__(1.02-Dehydropantoate(MITO)=>1.02-Dehydropantoate(CYTO))	false	M_00075[1];	M_00076[1];			
R_00551	R04405_C3__(5-Methyltetrahydropteroyltri-L-glutamate+L-Homocysteine=>Tetrahydropteroyltri-L-glutamate+L-Methionine)	false	M_00732[1];M_00745[1];	M_00058[1];M_00747[1];			
R_00552	T01918_49_C7__(1.0UTP(EXTR)<=>1.0UTP(CYTO))	true	M_00748[1];	M_00315[1];			
R_EX_00748_	R_EX_C00075_UTP_C9H15N2O15P3	false	M_00748[1];				
R_00553	T01918_350_C7__(1.05'-Methylthioadenosine(EXTR)<=>1.05'-Methylthioadenosine(CYTO))	true	M_00749[1];	M_00750[1];			
R_EX_00749_	R_EX_C00170_5'-Methylthioadenosine_C11H15N5O3S	false	M_00749[1];				
R_00554	T01918_336_C7__(1.0Guanosine(EXTR)<=>1.0Guanosine(CYTO))	true	M_00751[1];	M_00752[1];			
R_EX_00751_	R_EX_C00387_Guanosine_C10H13N5O5	false	M_00751[1];				
R_00555	R02756_C3__(Acylglyceronephosphate+NADPH+H+=>1-Acyl-sn-glycerol3-phosphate+NADP+)	false	M_00156[1];M_00041[1];M_00753[1];	M_00154[1];M_00072[1];			
R_00556	R02697_C4__(4-Hydroxyphenylacetaldehyde+NADP++H2O<=>4-Hydroxyphenylacetate+NADPH+H+)	true	M_00107[1];M_00410[1];M_00182[1];	M_00411[1];M_00181[1];M_00006[1];			
R_00557	R03361_C3__(ATP+1-Phosphatidyl-D-myo-inositol=>ADP+1-Phosphatidyl-1D-myo-inositol4-phosphate)	false	M_00249[1];M_00012[1];	M_00688[1];M_00016[1];			
R_00558	R04882_C3__(3,4-Dihydroxymandelaldehyde+NAD++H2O<=>3,4-Dihydroxymandelate+NADH+H+)	true	M_00013[1];M_00037[1];M_00260[1];	M_00039[1];M_00405[1];M_00041[1];			
R_00559	R03469_C3__(ATP+1-Phosphatidyl-1D-myo-inositol4-phosphate=>ADP+1-Phosphatidyl-D-myo-inositol4,5-bisphosphate)	false	M_00012[1];M_00688[1];	M_00016[1];M_00689[1];			
R_00560	R02697_C3__(4-Hydroxyphenylacetaldehyde+NADP++H2O<=>4-Hydroxyphenylacetate+NADPH+H+)	true	M_00013[1];M_00754[1];M_00154[1];	M_00755[1];M_00156[1];M_00041[1];			
R_00561	R04882_C4__(3,4-Dihydroxymandelaldehyde+NAD++H2O<=>3,4-Dihydroxymandelate+NADH+H+)	true	M_00107[1];M_00004[1];M_00429[1];	M_00005[1];M_00428[1];M_00006[1];			
R_00562	R04889_C3__(3-Methoxy-4-hydroxyphenylacetaldehyde+NADP++H2O<=>Homovanillate+NADPH+H+)	true	M_00664[1];M_00013[1];M_00154[1];	M_00665[1];M_00156[1];M_00041[1];			
R_00563	T02340_C9__(1.0Choline(EXTR)<=>1.0Choline(CYTO))	true	M_00740[1];	M_00268[1];			
R_00564	R04889_C4__(3-Methoxy-4-hydroxyphenylacetaldehyde+NADP++H2O<=>Homovanillate+NADPH+H+)	true	M_00666[1];M_00107[1];M_00182[1];	M_00667[1];M_00181[1];M_00006[1];			
R_00565	R00802_C9__(Sucrose+H2O=>beta-D-Fructose+alpha-D-Glucose)	false	M_00756[1];M_00758[1];	M_00757[1];M_00759[1];			
R_EX_00756_	R_EX_C00001_H2O_H2O	false	M_00756[1];				
R_EX_00757_	R_EX_C00267_alpha-D-Glucose_C6H12O6	false	M_00757[1];				
R_EX_00758_	R_EX_C00089_Sucrose_C12H22O11	false	M_00758[1];				
R_EX_00759_	R_EX_C02336_beta-D-Fructose_C6H12O6	false	M_00759[1];				
R_00566	R03921_C9__(Sucrose6-phosphate+H2O<=>beta-D-Fructose+alpha-D-Glucose6-phosphate)	true	M_00756[1];M_00761[1];	M_00760[1];M_00759[1];			
R_EX_00760_	R_EX_C00668_alpha-D-Glucose 6-phosphate_C6H13O9P	false	M_00760[1];				
R_EX_00761_	R_EX_C16688_Sucrose 6-phosphate_C12H23O14P	false	M_00761[1];				
R_00567	R00178_C3__(S-Adenosyl-L-methionine+H+=>S-Adenosylmethioninamine+CO2)	false	M_00041[1];M_00220[1];	M_00762[1];M_00168[1];			
R_00568	R02410_C9__(Raffinose+H2O=>Melibiose+D-Fructose)	false	M_00756[1];M_00765[1];	M_00763[1];M_00764[1];			
R_EX_00763_	R_EX_C00095_D-Fructose_C6H12O6	false	M_00763[1];				
R_EX_00764_	R_EX_C05402_Melibiose_C12H22O11	false	M_00764[1];				
R_EX_00765_	R_EX_C00492_Raffinose_C18H32O16	false	M_00765[1];				
R_00569	R08358_C3__(Trypanothione+Dehydroascorbate<=>Trypanothionedisulfide+Ascorbate)	true	M_00768[1];M_00769[1];	M_00766[1];M_00767[1];			
R_00570	R00004_C3__(Diphosphate+H2O=>2Orthophosphate)	false	M_00217[1];M_00013[1];	M_00015[2];			
R_00571	R08677_C3__(Glutathione+Sulfur<=>S-Sulfanylglutathione)	true	M_00715[1];M_00514[1];	M_00770[1];			
R_00572	R01887_C3__(gamma-Amino-gamma-cyanobutanoate+2H2O=>DL-Glutamate+NH3)	false	M_00013[2];M_00771[1];	M_00036[1];M_00772[1];			
R_00573	T01918_50_C7__(1.0Thymidine(EXTR)<=>1.0Thymidine(CYTO))	true	M_00773[1];	M_00774[1];			
R_EX_00773_	R_EX_C00214_Thymidine_C10H14N2O5	false	M_00773[1];				
R_00574	T01918_54_C7__(1.0Deoxyuridine(EXTR)<=>1.0Deoxyuridine(CYTO))	true	M_00775[1];	M_00776[1];			
R_EX_00775_	R_EX_C00526_Deoxyuridine_C9H12N2O5	false	M_00775[1];				
R_00575	T02790_2274_0_0_0_0_C7__(1.0Phosphatidylethanolamine(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Phosphatidylethanolamine(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	false	M_00739[1];M_00012[1];M_00013[1];	M_00777[1];M_00015[1];M_00016[1];			
R_EX_00777_	R_EX_C00350_Phosphatidylethanolamine_C7H12NO8PR2	false	M_00777[1];				
R_00576	T00821_184_C7__(1.03-Dehydroquinate(EXTR)<=>1.03-Dehydroquinate(CYTO))	true	M_00778[1];	M_00779[1];			
R_EX_00778_	R_EX_C00944_3-Dehydroquinate_C7H10O6	false	M_00778[1];				
R_00577	T02384_C9__(1.0Acetate(EXTR)<=>1.0Acetate(CYTO))	true	M_00780[1];	M_00475[1];			
R_EX_00780_	R_EX_C00033_Acetate_C2H4O2	false	M_00780[1];				
R_00578	T02790_2273_0_0_0_0_C7__(1.0Phosphatidyl-N-methylethanolamine(CYTO)+1.0ATP(CYTO)+1.0H2O(CYTO)=>1.0Phosphatidyl-N-methylethanolamine(EXTR)+1.0Orthophosphate(CYTO)+1.0ADP(CYTO))	false	M_00738[1];M_00012[1];M_00013[1];	M_00781[1];M_00015[1];M_00016[1];			
R_EX_00781_	R_EX_C01241_Phosphatidyl-N-methylethanolamine_C8H14NO8PR2	false	M_00781[1];				
R_00579	R02038_C3__(CTP+Ethanolaminephosphate=>Diphosphate+CDP-ethanolamine)	false	M_00511[1];M_00783[1];	M_00782[1];M_00217[1];			
R_00580	T01918_26_C7__(1.0Deoxyguanosine(EXTR)<=>1.0Deoxyguanosine(CYTO))	true	M_00784[1];	M_00469[1];			
R_EX_00784_	R_EX_C00330_Deoxyguanosine_C10H13N5O4	false	M_00784[1];				
R_00581	R02978_C3__(3-Dehydrosphinganine+NADPH+H+=>Sphinganine+NADP+)	false	M_00156[1];M_00041[1];M_00785[1];	M_00154[1];M_00139[1];			
R_00582	T01918_267_C7__(1.0ADP(EXTR)<=>1.0ADP(CYTO))	true	M_00786[1];	M_00016[1];			
R_EX_00786_	R_EX_C00008_ADP_C10H15N5O10P2	false	M_00786[1];				
R_00583	T01918_265_C7__(1.0Inosine(EXTR)<=>1.0Inosine(CYTO))	true	M_00787[1];	M_00558[1];			
R_EX_00787_	R_EX_C00294_Inosine_C10H12N4O5	false	M_00787[1];				
R_00584	R04534_C4__((3R)-3-Hydroxydecanoyl-[acyl-carrierprotein]+NADP+<=>3-Oxodecanoyl-[acp]+NADPH+H+)	true	M_00149[1];M_00182[1];	M_00788[1];M_00181[1];M_00006[1];			
R_00585	T01918_263_C7__(1.0Deoxycytidine(EXTR)<=>1.0Deoxycytidine(CYTO))	true	M_00789[1];	M_00790[1];			
R_EX_00789_	R_EX_C00881_Deoxycytidine_C9H13N3O4	false	M_00789[1];				
R_00586	T01918_274_C7__(1.0Adenosine(EXTR)<=>1.0Adenosine(CYTO))	true	M_00240[1];	M_00239[1];			
R_00587	T01918_272_C7__(1.0S-Adenosyl-L-methionine(EXTR)<=>1.0S-Adenosyl-L-methionine(CYTO))	true	M_00236[1];	M_00220[1];			
R_00588	R03660_C3__(ATP+L-Phenylalanine+tRNA(Phe)=>AMP+Diphosphate+L-Phenylalanyl-tRNA(Phe)+H+)	false	M_00012[1];M_00212[1];M_00792[1];	M_00791[1];M_00217[1];M_00250[1];M_00041[1];			
R_00589	T00744_C7__(1.0L-Valine(EXTR)<=>1.0L-Valine(CYTO))	true	M_00087[1];	M_00088[1];			
R_00590	T00162_C7__(1.0myo-Inositol(EXTR)+1.0H+(EXTR)<=>1.0myo-Inositol(CYTO)+1.0H+(CYTO))	true	M_00793[1];M_00098[1];	M_00390[1];M_00041[1];			
R_EX_00793_	R_EX_C00137_myo-Inositol_C6H12O6	false	M_00793[1];				
R_00591	T00743_C7__(1.0L-Isoleucine(EXTR)<=>1.0L-Isoleucine(CYTO))	true	M_00120[1];	M_00121[1];			
R_00592	R03648_C3__(ATP+L-Asparagine+tRNA(Asn)=>AMP+Diphosphate+L-Asparaginyl-tRNA(Asn)+H+)	false	M_00111[1];M_00012[1];M_00795[1];	M_00794[1];M_00217[1];M_00250[1];M_00041[1];			
R_00593	T01643_C7__(1.0Pyridoxal(EXTR)+1.0H+(EXTR)=>1.0Pyridoxal(CYTO)+1.0H+(CYTO))	false	M_00796[1];M_00098[1];	M_00363[1];M_00041[1];			
R_EX_00796_	R_EX_C00250_Pyridoxal_C8H9NO3	false	M_00796[1];				
R_00594	T00821_376_C7__(1.0(R)-Pantoate(EXTR)=>1.0(R)-Pantoate(CYTO))	false	M_00797[1];	M_00535[1];			
R_EX_00797_	R_EX_C00522_(R)-Pantoate_C6H12O4	false	M_00797[1];				
R_00595	T00120_4036_C4__(1.0Citrate(MITO)=>1.0Citrate(CYTO))	false	M_00798[1];	M_00799[1];			
R_00596	R07763_C3__(3-Oxostearoyl-[acp]+NADPH+H+=>3-Hydroxyoctadecanoyl-[acp]+NADP+)	false	M_00800[1];M_00156[1];M_00041[1];	M_00628[1];M_00154[1];			
R_00597	T01918_286_C7__(1.0S-Adenosyl-L-homocysteine(EXTR)<=>1.0S-Adenosyl-L-homocysteine(CYTO))	true	M_00801[1];	M_00733[1];			
R_EX_00801_	R_EX_C00021_S-Adenosyl-L-homocysteine_C14H20N6O5S	false	M_00801[1];				
