ID	NAMES	EQUATION
r0269	Aconitate hydratase	cit[0] => aco[0] h2o[0]
r0270	Aconitate hydratase	aco[0] h2o[0] => icit[0]
r0271	Malate dehydrogenase	mal[0] nad[0] => h[0] nadh[0] oa[0]
r0272	Succinate-CoA ligase (ADP-forming)	atp[0] coa[0] succ[0] => adp[0] pi[0] succoa[0]
r0273	2-Oxoglutarate dehydrogenase complex	akg[0] coa[0] nad[0] => co2[0] nadh[0] succoa[0]
r0274	Succinate dehydrogenase	fadh2[0] fum[0] => fad[0] h[0] succ[0]
r0275	Succinate dehydrogenase	fadh2[0] fum[1] => fad[0] h[1] succ[1]
r0276	Succinate dehydrogenase (ubiquinone)	q[0] succ[0] => fum[0] qh2[0]
r0277	phosphopyruvate hydratase	2pg[0] => h2o[0] pep[0]
r0278	Fructose-bisphosphate aldolase	f16p[0] => t3p1[0] t3p2[0]
r0279	glyceraldehyde-3-phosphate dehydrogenase	nad[0] pi[0] t3p1[0] => 13pdg[0] h[0] nadh[0]
r0280	glucokinase	atp[0] dglc[0] => adp[0] dg6p[0] h[0]
r0281	Glucose-6-phosphate isomerase	dg6p[0] => f6p[0]
r0282	Phosphoglycerate kinase	13pdg[0] adp[0] => 3pg[0] atp[0]
r0283	Phosphoglycerate mutase	3pg[0] => 2pg[0]
r0284	fructose-bisphosphatase	f16p[0] h2o[0] => f6p[0] pi[0]
r0285	phosphoenolpyruvate carboxykinase	atp[0] oa[0] => adp[0] co2[0] pep[0]
r0286	Glucose-6-phosphate isomerase	adg6p[0] => f6p[0]
r0287	Glucose-6-phosphate isomerase	adg6p[0] => bdg6p[0]
r0288	6-phosphofructokinase;pfk	atp[0] f6p[0] => adp[0] f16p[0] h[0]
r0289	6-phosphofructokinase	atp[0] f6p[0] => adp[0] f16p[0] h[0]
r0290	Mannitol-1-phosphatase	h2o[0] mnt1p[0] => mnt[0] pi[0]
r0291	D-Sorbitol dehydrogenase (acceptor)	h[0] nadh[0] sor[0] => nad[0] sot[0]
r0292	UDP-glucose glycoprotein glucosyltransferase	gdpman[0] => gdp[0] mannan[0]
r0293	L-Iditol 2-dehydrogenase	idol[0] nad[0] => h[0] nadh[0] sor[0]
r0294	mannan endo-1,4-beta-mannosidase	14mnan[0] h2o[0] => man[0]
r0295	Mannitol-1-phosphate 5-dehydrogenase	mnt1p[0] nad[0] => f6p[0] h[0] nadh[0]
r0296	hexokinase	atp[0] man[0] => adp[0] h[0] man6p[0]
r0297	hexokinase	atp[0] dfru[0] => adp[0] f6p[0] h[0]
r0298	6-phosphofructo-2-kinase	atp[0] f6p[0] => adp[0] f26p[0] h[0]
r0299	Mannose-1-phosphate guanylyltransferase	gtp[0] man1p[0] => gdpman[0] ppi[0]
r0300	fructose-2,6-bisphosphate 2-phosphatase	f26p[0] h2o[0] => f6p[0] pi[0]
r0301	mannitol 2-dehydrogenase	dfru[0] h[0] nadh[0] => mnt[0] nad[0]
r0302	Mannose-6-phosphate isomerase	man6p[0] => f6p[0]
r0303	Phosphomannomutase	man1p[0] => man6p[0]
r0304	triosephosphate isomerase (TIM)	t3p2[0] => t3p1[0]
r0305	Beta-galactosidase	epm[0] h2o[0] => gal[0] man[0]
r0306	Beta-galactosidase	1dgali[0] h2o[0] => gal[0] ins[0]
r0307	Beta-galactosidase	ggl[0] h2o[0] => gal[0] gl[0]
r0308	Beta-galactosidase	h2o[0] melt[0] => gal[0] sot[0]
r0309	Beta-fructofuranosidase	(2) h2o[0] stac[0] => dfru[0] gal[0] meli[0]
r0310	aldehyde reductase	gal[0] h[0] nadph[0] => gali[0] nadp[0]
r0311	2-dehydro-3-deoxygalactonokinase:2-dehydro-3-deoxyphosphogalactonate aldolase	2d3dgalt[0] atp[0] => adp[0] h[0] pyr[0] t3p1[0]
r0312	Galactose oxidase	gal[0] h2o[0] o2[0] => galnt[0] h2o2[0] h[0]
r0313	Galactokinase	atp[0] gal[0] => adp[0] gal1p[0] h[0]
r0314	UTP-hexose-1-phosphate uridylyltransferase	gal1p[0] utp[0] => ppi[0] udpgal[0]
r0315	UDP-glucose-hexose-1-phosphate uridylyltransferase	g1p[0] udpgal[0] => gal1p[0] udpg[0]
r0316	Alpha-galactosidase	h2o[0] meli[0] => dglc[0] gal[0]
r0317	Beta-galactosidase	h2o[0] lact[0] => dglc[0] gal[0]
r0318	Beta-galactosidase	h2o[0] lact[0] => dglc[0] gal[0]
r0319	Beta-fructofuranosidase	h2o[0] raff[0] => dfru[0] meli[0]
r0320	Galactonate dehydratase	galnt[0] => 2d3dgalt[0] h2o[0]
r0321	UDP-glucose 4-epimerase	udpgal[0] => udpg[0]
r0322	Phosphoglucomutase	g1p[0] => dg6p[0]
r0323	Alpha-galactosidase	h2o[0] meli[0] => dglc[0] gal[0]
r0324	Alpha-galactosidase	h2o[0] stac[0] => gal[0] raff[0]
r0325	Alpha-galactosidase	h2o[0] raff[0] => gal[0] suc[0]
r0326	Alpha-glucosidase	h2o[0] suc[0] => dfru[0] dglc[0]
r0327	Alcohol dehydrogenase	eth[0] nad[0] => acal[0] h[0] nadh[0]
r0328	Alcohol dehydrogenase (NADP+)	eth[0] nadp[0] => acal[0] h[0] nadph[0]
r0329	Alcohol dehydrogenase	eth[0] nad[0] => acal[0] h[0] nadh[0]
r0330	Aldose 1-epimerase	bdglc[0] => adglc[0]
r0331	Aldose 1-epimerase	gal[0] => bgal[0]
r0332	Aldose 1-epimerase	larab[0] => arab[0]
r0333	Aldose 1-epimerase	dfru[0] => bdfru[0]
r0334	pyruvate kinase	adp[0] h[0] pep[0] => atp[0] pyr[0]
r0335	aldehyde dehydrogenase (NAD+)	acal[0] h2o[0] nad[0] => ac[0] (2) h[0] nadh[0]
r0336	L-lactate dehydrogenase	llac[0] nad[0] => h[0] nadh[0] pyr[0]
r0337	aldehyde dehydrogenase (NAD+)	acal[0] h2o[0] nad[0] => ac[0] (2) h[0] nadh[0]
r0338	acetyl-CoA synthetase	ac[0] atp[0] coa[0] => accoa[0] amp[0] h[0] ppi[0]
r0339	acetyl-CoA synthetase	ac[0] atp[0] coa[0] => accoa[0] amp[0] h[0] ppi[0]
r0340	(S)-2-hydroxy-acid oxidase	glya[0] o2[0] => glx[0] h2o2[0]
r0341	glycerate dehydrogenase	glya[0] nad[0] => glx[0] h[0] nadh[0]
r0342	phosphoglycolate phosphatase	h2o[0] pglya[0] => glya[0] pi[0]
r0343	(S)-2-hydroxy-acid oxidase	glya[0] o2[0] => glx[0] h2o2[0]
r0344	glycerate dehydrogenase	3hpyr[0] h[0] nadh[0] => g[0] nad[0]
r0345	Oxalate decarboxylase	h[0] oxal[0] => co2[0] for[0]
r0346	Isocitrate lyase	icit[0] => glx[0] succ[0]
r0347	glycerate kinase	atp[0] g[0] => 3pg[0] adp[0] h[0]
r0348	citrate synthase	accoa[0] h2o[0] oa[0] => cit[0] coa[0] h[0]
r0349	citrate synthase	accoa[0] h2o[0] oa[0] => cit[0] coa[0] h[0]
r0350	formate dehydrogenase	for[0] nad[0] => co2[0] nadh[0]
r0351	inositol-polyphosphate multikinase	atp[0] i4p[0] => adp[0] h[0] i5p[0]
r0352	malonate-semialdehyde dehydrogenase	coa[0] nad[0] oppa[0] => accoa[0] co2[0] nadh[0]
r0353	1-phosphatidylinositol-3-phosphate 5-kinase	atp[0] h[0] pinsp[0] => adp[0] pyi35bp[0]
r0354	myo-inositol 2-dehydrogenase	ins[0] nad[0] => h[0] kins[0] nadh[0]
r0355	inositol-polyphosphate multikinase	atp[0] tpi[0] => adp[0] h[0] i4p[0]
r0356	1D-myo-Inositol-1,2-cyclic-phosphate 2-inositolphosphohydrolase;myo-inositol-1(or 4)-monophosphatase	(2) h2o[0] myocypi[0] => h[0] ins[0] pi[0]
r0357	inositol oxygenase	ins[0] o2[0] => glcurn[0] h2o[0] h[0]
r0358	Methylmalonate-semialdehyde dehydrogenase	coa[0] h2o[0] mmshy[0] nad[0] => h[0] hco3[0] nadh[0] ppacoa[0]
r0359	phosphatidylinositol 3-kinase	atp[0] h[0] pins[0] => adp[0] pinsp[0]
r0360	inositol-phosphate phosphatase	h2o[0] mi3p[0] => ins[0] pi[0]
r0361	inositol-polyphosphate 5-phosphatase	h2o[0] tpi[0] => myobpi[0] pi[0]
r0362	3-phytase	h2o[0] i6p[0] => i5p2[0] pi[0]
r0363	phosphatidylinositol diacylglycerol-lyase	pins[0] => dagly[0] h[0] myocypi[0]
r0364	myo-inositol-1(or 4)-monophosphatase	h2o[0] ip4[0] => ins[0] pi[0]
r0365	myo-inositol-1-phosphate synthase	dg6p[0] => mi3p[0]
r0366	CDP-diacylglycerol-inositol 3-phosphatidyltransferase	cdpdg[0] ins[0] => cmp[0] (2) h[0] pins[0]
r0367	2-deoxy-D-gluconate 3-dehydrogenase	2ddglcn[0] nad[0] => 3d2ddglcn[0] h[0] nadh[0]
r0368	D-Xylose reductase (xyrA) (xylitol dehydrogenase)	h[0] nadh[0] xyl[0] => nad[0] xol[0]
r0369	D-xylulose reductase	nad[0] xol[0] => h[0] nadh[0] xul[0]
r0370	L-iditol 2-dehydrogenase	nad[0] sot[0] => dfru[0] h[0] nadh[0]
r0371	L-iditol 2-dehydrogenase	nad[0] sot[0] => dfru[0] h[0] nadh[0]
r0372	Formaldehyde dehydrogenase	fald[0] h2o[0] nad[0] => for[0] (2) h[0] nadh[0]
r0373	L-Arabinitol 4-dehydrogenase	laol[0] nad[0] => h[0] lxul[0] nadh[0]
r0374	L-arabinose reductase	h[0] larab[0] nadph[0] => laol[0] nadp[0]
r0375	D-Xylose reductase (xyrA) (xylitol dehydrogenase)	h[0] nadph[0] xyl[0] => nadp[0] xol[0]
r0376	Aldehyde reductase	arab[0] h[0] nadph[0] => aol[0] nadp[0]
r0377	UDP-glucose 6-dehydrogenase	h2o[0] (2) nad[0] udpg[0] => (3) h[0] (2) nadh[0] udpge[0]
r0378	L-Xylulose reductase	h[0] lxul[0] nadph[0] => nadp[0] xol[0]
r0379	Beta-glucuronidase	glucur[0] h2o[0] => eth[0] glcurn[0] h[0]
r0380	ribitol 2-dehydrogenase	nad[0] ribol[0] => h[0] nadh[0] rl[0]
r0381	ribitol 2-dehydrogenase	nadp[0] ribol[0] => h[0] nadph[0] rl[0]
r0382	fructuronate reductase	frutn[0] h[0] nadh[0] => manoe[0] nad[0]
r0383	D-Ribose reductase	h[0] nadph[0] rib[0] => nadp[0] ribol[0]
r0384	Phosphoglucomutase	r1p[0] => r5p[0]
r0385	xylulokinase	atp[0] xul[0] => adp[0] h[0] x5p[0]
r0386	UTP-glucose-1-phosphate uridylyltransferase	g1p[0] utp[0] => ppi[0] udpg[0]
r0387	L-ribulose-5-phosphate 4-epimerase	lrl5p[0] => x5p[0]
r0388	Gluconolactonase;lactonase	g15l[0] h2o[0] => glcnt[0]
r0389	ribokinase	adp[0] dor5p[0] h[0] => atp[0] doris[0]
r0390	Gluconokinase	atp[0] glcnt[0] => adp[0] d6pgc[0] h[0]
r0391	Glucose oxidase	dglc[0] o2[0] => g15l[0] h2o2[0]
r0392	Ribokinase	atp[0] rib[0] => adp[0] h[0] r5p[0]
r0393	Deoxyribose-phosphate aldolase	dor5p[0] => acal[0] t3p1[0]
r0394	Transaldolase	s7p[0] t3p1[0] => e4p[0] f6p[0]
r0395	Transketolase	e4p[0] x5p[0] => f6p[0] t3p1[0]
r0396	Ribose-5-phosphate isomerase	rl5p[0] => r5p[0]
r0397	6-phosphogluconolactonase	d6pgl[0] h2o[0] => d6pgc[0] h[0]
r0398	Phosphogluconate dehydrogenase (decarboxylating)	d6pgc[0] nadp[0] => co2[0] nadph[0] rl5p[0]
r0399	6-phosphogluconolactonase	d6pgl[0] h2o[0] => d6pgc[0] h[0]
r0400	Transketolase	r5p[0] x5p[0] => s7p[0] t3p1[0]
r0401	glucose-6-phosphate dehydrogenase	dg6p[0] nadp[0] => d6pgl[0] h[0] nadph[0]
r0402	Ribulose-phosphate 3-epimerase	rl5p[0] => x5p[0]
r0403	Methylisocitrate lyase	2micit[0] => pyr[0] succ[0]
r0404	malonate-semialdehyde dehydrogenase	coa[0] nadp[0] oppa[0] => h[0] malcoa[0] nadph[0]
r0405	2-methylisocitrate dehydratase	2maco[0] h2o[0] => 2micit[0]
r0406	2-Methylcitrate synthase	2mcit[0] coa[0] h[0] => h2o[0] oa[0] ppacoa[0]
r0407	Methylisocitrate lyase	2micit[0] => pyr[0] succ[0]
r0408	2-Methylcitrate dehydratase	2mcit[0] => 2maco[0] h2o[0]
r0409	D-lactate dehydrogenase 	lac[0] nad[0] => h[0] nadh[0] pyr[0]
r0410	D-lactate dehydrogenase (cytochrome)	(2) feri[0] lac[0] => (2) fero[0] pyr[0]
r0411	Pyruvate dehydrogenase complex	coa[0] nad[0] pyr[0] => accoa[0] co2[0] nadh[0]
r0412	Pyruvate carboxylase	atp[0] co2[0] h2o[0] pyr[0] => adp[0] (2) h[0] oa[0] pi[0]
r0413	L-lactate dehydrogenase (cytochrome)	(2) feri[0] llac[0] => (2) fero[0] (2) h[0] pyr[0]
r0414	D-lactate dehydrogenase 	lac[0] nad[0] => h[0] nadh[0] pyr[0]
r0415	aldehyde dehydrogenase [NAD(P)+]	acal[0] h2o[0] nadp[0] => ac[0] (2) h[0] nadph[0]
r0416	hydroxyacylglutathione hydrolase	h2o[0] lgt[0] => gsh[0] h[0] lac[0]
r0417	Pyruvate decarboxylase	h[0] pyr[0] => acal[0] co2[0]
r0418	lactoylglutathione lyase	lgt[0] => gsh[0] mgxl[0]
r0419	Acetyl-CoA hydrolase	accoa[0] h2o[0] => ac[0] coa[0] h[0]
r0420	Acetyl-CoA hydrolase	accoa[0] h2o[0] => ac[0] coa[0] h[0]
r0421	Malate synthase	accoa[0] glx[0] h2o[0] => coa[0] h[0] mal[0]
r0422	Acetyl-CoA carboxylase	accoa[0] atp[0] hco3[0] => adp[0] h[0] malcoa[0] pi[0]
r0423	Acetyl-CoA carboxylase	accoa[0] atp[0] hco3[0] => adp[0] h[0] malcoa[0] pi[0]
r0424	malate dehydrogenase (oxaloacetate-decarboxylating)	mal[0] nad[0] => co2[0] nadh[0] pyr[0]
r0425	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	mal[0] nadp[0] => co2[0] nadph[0] pyr[0]
r0426	pyruvate, water dikinase	atp[0] h2o[0] pyr[0] => amp[0] (3) h[0] pep[0] pi[0]
r0427	pyruvate, water dikinase	atp[0] h2o[0] pyr[0] => amp[0] (3) h[0] pep[0] pi[0]
r0428	Endo-1,3-beta-glucanase	13glucan[0] h2o[0] => dglc[0]
r0429	1,4-alpha-glucan branching enzyme	14glucan[0] => glycogen[0] h2o[0]
r0430	glycogen debranching enzyme	h2o[0] star[0] => 14glucan[0] adglc[0]
r0431	glycogen debranching enzyme	mlt[0] mltiose[0] => dglc[0] mltose[0]
r0432	starch phosphorylase	mltose[0] pi[0] => g1p[0] mltiose[0]
r0433	Glycogen phosphorylase	glycogen[0] pi[0] => g1p[0]
r0434	Glycogen synthase	udpg[0] => 14glucan[0] udp[0]
r0435	Glycogen synthase	udpg[0] => glycogen[0] udp[0]
r0436	1,3-beta-Glucan synthase	udpg[0] => 13glucan[0] udp[0]
r0437	Chitinase	(2) chit[0] h2o[0] => chib[0]
r0438	Chitinase	(2) chit[0] h2o[0] => chib[0]
r0439	Alpha-glucosidase	h2o[0] mltiose[0] => dglc[0] mlt[0]
r0440	Beta-glucosidase	cellob[0] h2o[0] => (2) dglc[0]
r0441	Alpha-amylase	glycogen[0] => dglc[0]
r0442	Alpha-amylase	h2o[0] star[0] => dglc[0]
r0443	xylan 1,4-beta-xylosidase	xylan[0] => xyl[0]
r0444	xylan 1,4-beta-xylosidase	xylan[0] => xyl[0]
r0445	cellulase	cellu[0] (2) h[0] => 13glucan[0] h2o[0]
r0446	cellulase	cellob[0] => (2) 13glucan[0] h2o[0]
r0447	glucan 1,3-beta-glucosidase	13glucan[0] h2o[0] => adglc[0]
r0448	Cellulose 1,4-beta-cellobiosidase	(6) cellu[0] (12) h[0] => cellob[0] cellot[0] dglc[0] (3) h2o[0]
r0449	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	dg6p[0] udpg[0] => tre6p[0] udp[0]
r0450	Alpha-glucosidase	h2o[0] mlt[0] => (2) dglc[0]
r0451	Alpha-glucosidase	h2o[0] mlt[0] => (2) dglc[0]
r0452	trehalose-phosphatase	h2o[0] tre6p[0] => pi[0] tre[0]
r0453	Neutral trehalase	h2o[0] tre[0] => (2) dglc[0]
r0454	acid trehalase	h2o[0] tre[0] => (2) dglc[0]
r0455	Polygalacturonase-4	h2o[0] ptate[0] => galunt[0]
r0456	aldehyde dehydrogenase (NAD+)	glyal[0] h2o[0] nad[0] => g[0] (2) h[0] nadh[0]
r0457	acetate kinase	ac[0] atp[0] => acpi[0] adp[0]
r0458	dethiobiotin synthetase	atp[0] co2[0] danna[0] => adp[0] dtb[0] (3) h[0] pi[0]
r0459	dethiobiotin synthetase	atp[0] co2[0] danna[0] => adp[0] dtb[0] (3) h[0] pi[0]
r0460	biotin synthase	dtb[0] s[0] (2) sam[0] => bt[0] (2) da[0] (2) met[0]
r0461	biotin--protein ligase	atp[0] bt[0] => btamp[0] ppi[0]
r0462	biotin--protein ligase	btamp[0] => amp[0] bccp[0]
r0463	B-ketoacyl-ACP synthase (c10,0), fatty acyl CoA synthase	(6) h[0] (3) malcoa[0] (4) nadph[0] => chcoa[0] (2) co2[0] (2) coa[0] (2) h2o[0] (4) nadp[0]
r0464	8-Amino-7-oxononanoate synthase	ala[0] chcoa[0] h[0] => aona[0] co2[0] coa[0]
r0465	Adenosylmethionine-8-amino-7-oxononanoate transaminase	aona[0] sam[0] => danna[0] samob[0]
r0466	Adenosylmethionine-8-amino-7-oxononanoate transaminase	aona[0] sam[0] => danna[0] samob[0]
r0467	biotin synthase	dtb[0] s[0] (2) sam[0] => bt[0] (2) da[0] (2) met[0]
r0468	GTP cyclohydrolase I	gtp[0] h2o[0] => ahtd[0] for[0] h[0]
r0469	Dihydropteroate synthase	abee[0] ahhmp[0] => dhpt[0] h2o[0]
r0470	Dihydrofolate reductase	fot[0] (2) h[0] (2) nadph[0] => (2) nadp[0] thf[0]
r0471	Dihydrofolate reductase	dhf[0] nadp[0] => fot[0] h[0] nadph[0]
r0472	folylpolyglutamate synthase	atp[0] dhpt[0] glu[0] => adp[0] dhf[0] h[0] pi[0]
r0473	Dihydrofolate reductase	dhf[0] h[0] nadph[0] => nadp[0] thf[0]
r0474	Dihydrofolate reductase	dhf[0] h[0] nadph[0] => nadp[0] thf[0]
r0475	Dihydropteroate synthase	abee[0] ahhmd[0] => dhpt[0] h[0] ppi[0]
r0476	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	ahhmp[0] atp[0] => ahhmd[0] amp[0] h[0]
r0477	alkaline phosphatase	ahtd[0] (3) h2o[0] => dhp[0] (3) h[0] (3) pi[0]
r0478	GTP cyclohydrolase I	gtp[0] h2o[0] => ahtd[0] for[0] h[0]
r0479	Dihydroneopterin aldolase	dhp[0] => ahhmp[0] glal[0]
r0480	alkaline phosphatase	d6pgc[0] h2o[0] => glcnt[0] pi[0]
r0481	NADH kinase	atp[0] nadh[0] => adp[0] h[0] nadph[0]
r0482	Nicotinamide-nucleotide adenylyltransferase	atp[0] nmn[0] => nad[0] ppi[0]
r0483	Nicotinate phosphoribosyltransferase	nica[0] prpp[0] => ncn[0] ppi[0]
r0484	nicotinate-nucleotide diphosphorylase (carboxylating)	h[0] prpp[0] qa[0] => co2[0] ncn[0] ppi[0]
r0485	NAD+ kinase	atp[0] nad[0] => adp[0] h[0] nadp[0]
r0486	Nicotinamide-nucleotide adenylyltransferase	atp[0] ncn[0] => dmnad[0] ppi[0]
r0487	aspartate dehydrogenase	asp[0] nadp[0] => (2) h[0] iasp[0] nadph[0]
r0488	purine-nucleoside phosphorylase	nar[0] pi[0] => h[0] nica[0] r1p[0]
r0489	purine-nucleoside phosphorylase	nnr[0] pi[0] => h[0] nicd[0] r1p[0]
r0490	NAD+ synthase	atp[0] dmnad[0] gln[0] h2o[0] => amp[0] glu[0] (2) h[0] nad[0] ppi[0]
r0491	NAD(P)+ transhydrogenase	nad[0] nadph[0] => nadh[0] nadp[0]
r0492	5'-nucleotidase	h2o[0] nmn[0] => nnr[0] pi[0]
r0493	5'-nucleotidase	h2o[0] ncn[0] => nar[0] pi[0]
r0494	Nicotinamidase	h2o[0] nicd[0] => nh3[0] nica[0]
r0495	NAD+ diphosphatase	h2o[0] nad[0] => amp[0] (2) h[0] nmn[0]
r0496	5-formyltetrahydrofolate cyclo-ligase	atp[0] foli[0] => adp[0] methf[0] pi[0]
r0497	methylenetetrahydrofolate dehydrogenase (NADP+)	methf[0] nadph[0] => metthf[0] nadp[0]
r0498	formate-tetrahydrofolate ligase	atp[0] for[0] thf[0] => adp[0] fthf[0] pi[0]
r0499	formate-tetrahydrofolate ligase	atp[0] for[0] thf[0] => adp[0] fthf[0] pi[0]
r0500	methylenetetrahydrofolate dehydrogenase (NAD+)	metthf[0] nad[0] => methf[0] nadh[0]
r0501	methylenetetrahydrofolate reductase [NAD(P)H]	h[0] metthf[0] nadph[0] => mthf[0] nadp[0]
r0502	methylenetetrahydrofolate reductase [NAD(P)H]	h[0] metthf[0] nadph[0] => mthf[0] nadp[0]
r0503	methylenetetrahydrofolate dehydrogenase (NADP+)	methf[0] nadph[0] => metthf[0] nadp[0]
r0504	Methenyltetrahydrofolate cyclohydrolase	fthf[0] h[0] => h2o[0] methf[0]
r0505	Methenyltetrahydrofolate cyclohydrolase	fthf[0] h[0] => h2o[0] methf[0]
r0506	formyltetrahydrofolate deformylase	fthf[0] h2o[0] => for[0] h[0] thf[0]
r0507	Phosphoribosylglycinamide formyltransferase	gar[0] h2o[0] methf[0] => fgar[0] (2) h[0] thf[0]
r0508	Phosphoribosylglycinamide formyltransferase	fthf[0] gar[0] => fgar[0] h[0] thf[0]
r0509	phosphoribosylaminoimidazolecarboxamide formyltransferase	aicar[0] fthf[0] => prfica[0] thf[0]
r0510	ATP citrate synthase	atp[0] cit[0] coa[0] => accoa[0] adp[0] oa[0] pi[0]
r0511	type II pantothenateKinase	atp[0] pnto[0] => adp[0] h[0] ppnto[0]
r0512	phosphopantothenate-cysteine ligase	ctp[0] cys[0] ppnto[0] => cmp[0] (2) h[0] ppi[0] ppntocys[0]
r0513	phosphopantothenoylcysteine decarboxylase	h[0] ppntocys[0] => co2[0] ppthe[0]
r0514	phosphopantetheine adenylyltransferase	atp[0] ppthe[0] => dpcoa[0] ppi[0]
r0515	dihydroxy-acid dehydratase	dhival[0] => h2o[0] oival[0]
r0516	ketol-acid reductoisomerase	aclac[0] h[0] nadph[0] => dhival[0] nadp[0]
r0517	Pantoate-beta-alanine ligase	atp[0] bala[0] pant[0] => amp[0] (2) h[0] pnto[0] ppi[0]
r0518	3-methyl-2-oxobutanoate hydroxymethyltransferase	h2o[0] metthf[0] oival[0] => akp[0] thf[0]
r0519	3-methyl-2-oxobutanoate hydroxymethyltransferase	h2o[0] metthf[0] oival[0] => akp[0] thf[0]
r0520	2-dehydropantoate 2-reductase	akp[0] h[0] nadph[0] => nadp[0] pant[0]
r0521	2-dehydropantoate 2-reductase	akp[0] h[0] nadph[0] => nadp[0] pant[0]
r0522	Dephospho-CoA kinase	atp[0] dpcoa[0] => adp[0] coa[0] h[0]
r0523	D-mandelate dehydrogenase	dmand[0] nad[0] => bfor[0] h[0] nadh[0]
r0524	beta-ureidopropionase	h2o[0] (2) h[0] uppe[0] => bala[0] co2[0] nh3[0]
r0525	Dihydropyrimidinase	dhura[0] h2o[0] => h[0] uppe[0]
r0526	glutamyl-tRNA synthetase	atp[0] glu[0] glutrna[0] => amp[0] h[0] lglutrna[0] ppi[0]
r0527	glutamate-1-semialdehyde 2,1-aminomutase	glu1sal[0] => amievul[0]
r0528	Uroporphyrinogen decarboxylase	upgi[0] => (4) co2[0] cpgi[0]
r0529	Uroporphyrinogen decarboxylase	(4) h[0] upgiii[0] => (4) co2[0] cpgiii[0]
r0530	glutamate-1-semialdehyde 2,1-aminomutase	glu1sal[0] => amievul[0]
r0531	cytochrome oxidase assembly factor COX15	h2o[0] hemeo[0] => (4) h[0] hemea[0]
r0532	Precorrin-2 dehydrogenase	nad[0] precor[0] => (2) h[0] nadh[0] shcr[0]
r0533	coproporphyrinogen oxidase	cpgiii[0] (2) h[0] o2[0] => (2) co2[0] (2) h2o[0] ppgix[0]
r0534	Protoporphyrinogen oxidase	(3) o2[0] ppgix[0] => (3) h2o2[0] pprix[0]
r0535	uroporphyrinogen-III C-methyltransferase	(2) sam[0] upgiii[0] => h[0] precor[0] (2) sah[0]
r0536	5-aminolevulinate synthase	gly[0] h[0] succoa[0] => amievul[0] co2[0] coa[0]
r0537	Heme O synthase	fpp[0] h2o[1] hemeb[1] => h[1] hemeo[1] ppi[1]
r0538	Hydroxymethylbilane synthase	h2o[0] (4) ppbg[0] => hmtb[0] (4) nh3[0]
r0539	Uroporphyrinogen decarboxylase	(4) h[0] upgiii[0] => (4) co2[0] cpgiii[0]
r0540	Porphobilinogen synthase	(2) amievul[0] => (2) h2o[0] h[0] ppbg[0]
r0541	Holocytochrome-c synthase	apoce[0] (2) h[0] hemeb[0] => cytc[0]
r0542	Ferrochelatase	fe[0] pprix[1] => (2) h[0] hemeb[1]
r0543	sirohydrochlorin ferrochelatase	fe[0] shcr[0] => (2) h[0] sihm[0]
r0544	GTP cyclohydrolase II	gtp[0] (3) h2o[0] => d6rp5p[0] for[0] (3) h[0] ppi[0]
r0545	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase	d6rp5p[0] h[0] nadh[0] => d6pr5po[0] nad[0]
r0546	riboflavin synthase	(2) dmlr[0] h[0] => aura[0] vb2[0]
r0547	5-amino-6-(5-phosphoribosylamino)uracil reductase	a6rp5p[0] h[0] nadph[0] => a6rp5p2[0] nadp[0]
r0548	Riboflavin kinase	atp[0] vb2[0] => adp[0] fmn[0] h[0]
r0549	FAD synthetase	atp[0] fmn[0] => fad[0] ppi[0]
r0550	GTP cyclohydrolase II	gtp[0] (3) h2o[0] => d6rp5p[0] for[0] (3) h[0] ppi[0]
r0551	3,4-dihydroxy-2-butanone 4-phosphate synthase	rl5p[0] => db4p[0] for[0] h[0]
r0552	Acid phosphatase	h2o[0] t3p2[0] => glyn[0] pi[0]
r0553	Acid phosphatase	fmn[0] h2o[0] => pi[0] vb2[0]
r0554	Riboflavin synthase	d8rl[0] => a6rp[0] vb2[0]
r0555	Acid phosphatase	fmn[0] h2o[0] => pi[0] vb2[0]
r0556	thiamine diphosphokinase	atp[0] thdp[0] => adp[0] thtp[0]
r0557	hydroxymethylpyrimidine/phosphomethylpyrimidineKinase	(2) atp[0] top[0] => (2) adp[0] ahmpp[0]
r0558	thiamine biosynthesis protein ThiC	air[0] => ac[0] pi[0] top[0]
r0559	thiamine-phosphate diphosphorylase	ahmpp[0] thzp[0] => ppi[0] thmp[0]
r0560	Hydroxyethylthiazole kinase	atp[0] thz[0] => adp[0] h[0] thzp[0]
r0561	thiamine diphosphokinase	atp[0] thm[0] => amp[0] h[0] thdp[0]
r0562	MPBQ/MSBQ methyltransferase	mpyq[0] sam[0] => dmpyq[0] h[0] sah[0]
r0563	homogenitisate phytyltransferase	homogen[0] pypp[0] => co2[0] mpyq[0] ppi[0]
r0564	3-demethylubiquinone-9 3-methyltransferase	omhmb[0] sam[0] => h[0] q[0] sah[0]
r0565	3-demethylubiquinone-9 3-methyltransferase	ohphl[0] sam[0] => h[0] om[0] sah[0]
r0566	2-octaprenyl-6-methoxyphenol hydroxylase	nadph[0] o2[0] om[0] => h2o[0] h[0] nadp[0] omb[0]
