ID	Name	Reversible	Reactants	Products	E.C.	Pathway
R_r1065	Diphosphomevalonate decarboxylase	false	M_atp_c[1];M_ppmvl_c[1];	M_adp_c[1];M_co2_c[1];M_ippp_c[1];M_pi_c[1];			
R_r1062	Mevalonate kinase	false	M_atp_c[1];M_mvl_c[1];	M_adp_c[1];M_h_c[1];M_pmvl_c[1];			
R_r1063	hydroxymethylglutaryl-CoA reductase (NADPH)	true	M_h_c[2];M_hmgcoa_c[1];M_nadph_c[2];	M_coa_c[1];M_mvl_c[1];M_nadp_c[2];			
R_r1060	geranyltranstransferase;farnesyl diphosphate synthase	false	M_gpp_c[1];M_ippp_c[1];	M_fpp_c[1];M_h_c[1];M_ppi_c[1];			
R_r1061	Squalene synthase	false	M_fpp_c[2];M_nadph_c[1];	M_h_c[1];M_nadp_c[1];M_ppi_c[2];M_sql_c[1];			
R_ex_larab_e	L-Arabinose exchange	true	M_larab_e[1];				
R_tr_sphep	ATP-binding cassette	true	M_sphep_c[1];	M_sphep_e[1];			
R_r0629	Phospholipid-translocating ATPase	false	M_atp_m[1];M_h2o_m[1];M_pg_m[1];	M_adp_m[1];M_h_c[1];M_pg_c[1];M_pi_m[1];			
R_r0628	Phospholipid-translocating ATPase	false	M_atp_m[1];M_h2o_m[1];M_ps_m[1];	M_adp_m[1];M_h_c[1];M_pi_m[1];M_ps_c[1];			
R_r0627	Phospholipid-translocating ATPase	false	M_atp_m[1];M_h2o_m[1];M_pe_m[1];	M_adp_m[1];M_h_m[1];M_pe_c[1];M_pi_m[1];			
R_r0626	acyl-CoA dehydrogenase	false	M_c80coa_m[1];M_fad_m[1];M_h_m[1];	M_c8dcoa_m[1];M_fadh2_m[1];			
R_r0625	acyl-CoA dehydrogenase	false	M_c100coa_m[1];M_fad_m[1];M_h_m[1];	M_c10dcoa_m[1];M_fadh2_m[1];			
R_r0624	acyl-CoA dehydrogenase	false	M_c120coa_m[1];M_fad_m[1];M_h_m[1];	M_c12dcoa_m[1];M_fadh2_m[1];			
R_r0623	acyl-CoA dehydrogenase	false	M_c140coa_m[1];M_fad_m[1];M_h_m[1];	M_c14dcoa_m[1];M_fadh2_m[1];			
R_r0622	acyl-CoA dehydrogenase	false	M_c160coa_m[1];M_fad_m[1];M_h_m[1];	M_c16dcoa_m[1];M_fadh2_m[1];			
R_r0621	acyl-CoA dehydrogenase	false	M_c180coa_m[1];M_fad_m[1];M_h_m[1];	M_c18dcoa_m[1];M_fadh2_m[1];			
R_r0620	cystathionine lyase	false	M_h2o_c[1];M_llct_c[1];	M_hcys_c[1];M_nh3_c[1];M_pyr_c[1];			
R_tr_arg	L-arginine transporter	true	M_arg_c[1];	M_arg_m[1];			
R_r0821	Palmitoyl-CoA hydrolase	false	M_c181coa_c[1];M_h2o_c[1];	M_c181_c[1];M_coa_c[1];M_h_c[1];			
R_r0820	Palmitoyl-CoA hydrolase	false	M_c180coa_c[1];M_h2o_c[1];	M_c180_c[1];M_coa_c[1];M_h_c[1];			
R_r0823	NAD-dependent alcohol dehydrogenase	false	M_gl_c[1];M_nad_c[1];	M_glyal_c[1];M_h_c[1];M_nadh_c[1];			
R_r0822	Palmitoyl-CoA hydrolase	false	M_c182coa_c[1];M_h2o_c[1];	M_c182_c[1];M_coa_c[1];M_h_c[1];			
R_r0825	Glutaryl-CoA dehydrogenase	false	M_fad_m[1];M_gltcoa_m[1];M_h_m[2];	M_co2_m[1];M_cronylcoa_m[1];M_fadh2_m[1];			
R_r0824	NADP-dependent alcohol dehydrogenase	false	M_gl_c[1];M_nadp_c[1];	M_glyal_c[1];M_h_c[1];M_nadph_c[1];			
R_r0827	Acyl-CoA dehydrogenase	false	M_c60coa_m[1];M_fad_m[1];M_h_m[1];	M_c6dcoa_m[1];M_fadh2_m[1];			
R_r0826	NADPH--cytochrome P450 reductase	false	M_feri_m[2];M_nadph_c[1];	M_fero_m[2];M_h_m[1];M_nadp_c[1];			
R_r0829	acetyl-CoA C-acyltransferase	false	M_c18ocoa_m[1];M_coa_m[1];	M_accoa_m[1];M_c160coa_m[1];			
R_r0828	Acyl-CoA dehydrogenase	false	M_c40coa_m[1];M_fad_m[1];M_h_m[1];	M_c4dcoa_m[1];M_fadh2_m[1];			
R_r0959	xanthine phosphoribosyltransferase	false	M_prpp_c[1];M_xan_c[1];	M_h_c[1];M_ppi_c[1];M_xmp_c[1];			
R_r0958	Adenylate cyclase	false	M_atp_c[1];	M_camp_c[1];M_h_c[1];M_ppi_c[1];			
R_r0489	purine-nucleoside phosphorylase	true	M_nnr_c[1];M_pi_c[1];	M_h_c[1];M_nicd_c[1];M_r1p_c[1];			
R_r0488	purine-nucleoside phosphorylase	true	M_nar_c[1];M_pi_c[1];	M_h_c[1];M_nica_c[1];M_r1p_c[1];			
R_r0483	Nicotinate phosphoribosyltransferase	true	M_nica_c[1];M_prpp_c[1];	M_ncn_c[1];M_ppi_c[1];			
R_r0950	guanine deaminase	false	M_gn_c[1];M_h2o_c[1];M_h_c[1];	M_nh3_c[1];M_xan_c[1];			
R_r0953	AMP deaminase	false	M_amp_c[1];M_h2o_c[1];M_h_c[1];	M_imp_c[1];M_nh3_c[1];			
R_r0480	alkaline phosphatase	false	M_d6pgc_c[1];M_h2o_c[1];	M_glcnt_c[1];M_pi_c[1];			
R_r0487	aspartate dehydrogenase	false	M_asp_c[1];M_nadp_c[1];	M_h_c[2];M_iasp_c[1];M_nadph_c[1];			
R_r0486	Nicotinamide-nucleotide adenylyltransferase	true	M_atp_c[1];M_ncn_c[1];	M_dmnad_c[1];M_ppi_c[1];			
R_r0957	adenylosuccinate lyase	false	M_asuc_c[1];	M_amp_c[1];M_fum_c[1];			
R_r0484	nicotinate-nucleotide diphosphorylase (carboxylating)	false	M_h_c[1];M_prpp_c[1];M_qa_c[1];	M_co2_c[1];M_ncn_c[1];M_ppi_c[1];			
R_r0139	L-aminoadipate-semialdehyde dehydrogenase	false	M_ama_m[1];M_h_m[2];M_nadph_m[1];	M_amasa_m[1];M_h2o_m[1];M_nadp_m[1];			
R_r0138	Homoisocitrate dehydrogenase	true	M_aka_m[1];M_co2_m[1];M_nadh_m[1];	M_hicit_m[1];M_nad_m[1];			
R_r0133	histidinol-phosphatase	false	M_h2o_c[1];M_hisolp_c[1];	M_hisol_c[1];M_pi_c[1];			
R_r0132	histidinol-phosphate transaminase	false	M_glu_c[1];M_imacp_c[1];	M_akg_c[1];M_hisolp_c[1];			
R_r0131	Glutamine amidotransferase:cyclase/imidazole glycerol phosphate synthase	true	M_gln_c[1];M_prlp_c[1];	M_aicar_c[1];M_dimgp_c[1];M_glu_c[1];M_h_c[2];			
R_r0130	ribose-phosphate diphosphokinase	false	M_atp_c[1];M_r5p_c[1];	M_amp_c[1];M_h_c[1];M_prpp_c[1];			
R_r0137	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	false	M_h_c[1];M_prfp_c[1];	M_prlp_c[1];			
R_r0136	Imidazoleglycerol-phosphate dehydratase	false	M_dimgp_c[1];	M_h2o_c[1];M_imacp_c[1];			
R_r0135	phosphoribosyl-ATP diphosphatase	false	M_h2o_c[1];M_prbatp_c[1];	M_h_c[2];M_ppi_c[1];M_prbamp_c[1];			
R_r0134	phosphoribosyl-AMP cyclohydrolase	false	M_h2o_c[1];M_prbamp_c[1];	M_prfp_c[1];			
R_ex_e4p_e	D-Erythrose-4-phosphate exchange	false	M_e4p_e[1];				
R_tr_akg	Mitochondrial 2-oxodicarboxylate carrier	false	M_akg_m[1];	M_akg_c[1];			
R_tr_aka	Mitochondrial 2-oxodicarboxylate carrier	false	M_aka_m[1];	M_aka_c[1];			
R_tr_car	Mitochondrial carnitine/acylcarnitine carrier protein	true	M_car_c[1];	M_car_m[1];			
R_r0555	Acid phosphatase	false	M_fmn_e[1];M_h2o_e[1];	M_pi_e[1];M_vb2_e[1];			
R_r0554	Riboflavin synthase	false	M_d8rl_c[1];	M_a6rp_c[1];M_vb2_c[1];			
R_r0557	hydroxymethylpyrimidine/phosphomethylpyrimidineKinase	false	M_atp_c[2];M_top_c[1];	M_adp_c[2];M_ahmpp_c[1];			
R_r0556	thiamine diphosphokinase	false	M_atp_c[1];M_thdp_c[1];	M_adp_c[1];M_thtp_c[1];			
R_r0551	3,4-dihydroxy-2-butanone 4-phosphate synthase	false	M_rl5p_c[1];	M_db4p_c[1];M_for_c[1];M_h_c[1];			
R_r0550	GTP cyclohydrolase II	false	M_gtp_c[1];M_h2o_c[3];	M_d6rp5p_c[1];M_for_c[1];M_h_c[3];M_ppi_c[1];			
R_r0553	Acid phosphatase	false	M_fmn_c[1];M_h2o_c[1];	M_pi_c[1];M_vb2_c[1];			
R_r0552	Acid phosphatase	true	M_h2o_m[1];M_t3p2_m[1];	M_glyn_m[1];M_pi_m[1];			
R_tr_satn	Allantoin permease	false	M_satn_e[1];	M_satn_c[1];			
R_r0559	thiamine-phosphate diphosphorylase	false	M_ahmpp_c[1];M_thzp_c[1];	M_ppi_c[1];M_thmp_c[1];			
R_r0558	thiamine biosynthesis protein ThiC	false	M_air_c[1];	M_ac_c[1];M_pi_c[1];M_top_c[1];			
R_r0009	Alanine transaminase	true	M_akg_m[1];M_ala_m[1];	M_glu_m[1];M_pyr_m[1];			
R_r0008	Alanine transaminase	true	M_akg_c[1];M_ala_c[1];	M_glu_c[1];M_pyr_c[1];			
R_ex_fum_e	Fumarate exchange	true	M_fum_e[1];				
R_ex_lovst_e	lovastatin exchange	false	M_lovst_c[1];				
R_ex_gdpman_e	GDP-mannose exchange	true	M_gdpman_e[1];				
R_ex_urea_e	Urea exchange	true	M_urea_e[1];				
R_ex_ala_e	L-Alanine exchange	true	M_ala_e[1];				
R_tr_mal/pi	Dicarboxylate carrier	true	M_mal_c[1];M_pi_m[1];	M_mal_m[1];M_pi_c[1];			
R_r0989	Purine-nucleoside phosphorylase	false	M_dt_c[1];M_pi_c[1];	M_dr1p_c[1];M_thy_c[1];			
R_ex_ptate_e	Pectate exchange	true	M_ptate_e[1];				
R_r0313	Galactokinase	false	M_atp_c[1];M_gal_c[1];	M_adp_c[1];M_gal1p_c[1];M_h_c[1];			
R_r0312	Galactose oxidase	false	M_gal_c[1];M_h2o_c[1];M_o2_c[1];	M_galnt_c[1];M_h2o2_c[1];M_h_c[1];			
R_r0311	2-dehydro-3-deoxygalactonokinase:2-dehydro-3-deoxyphosphogalactonate aldolase	false	M_2d3dgalt_c[1];M_atp_c[1];	M_adp_c[1];M_h_c[1];M_pyr_c[1];M_t3p1_c[1];			
R_r0310	aldehyde reductase	true	M_gal_c[1];M_h_c[1];M_nadph_c[1];	M_gali_c[1];M_nadp_c[1];			
R_r0317	Beta-galactosidase	false	M_h2o_c[1];M_lact_c[1];	M_dglc_c[1];M_gal_c[1];			
R_r0316	Alpha-galactosidase	false	M_h2o_c[1];M_meli_c[1];	M_dglc_c[1];M_gal_c[1];			
R_r0315	UDP-glucose-hexose-1-phosphate uridylyltransferase	true	M_g1p_c[1];M_udpgal_c[1];	M_gal1p_c[1];M_udpg_c[1];			
R_r0314	UTP-hexose-1-phosphate uridylyltransferase	false	M_gal1p_c[1];M_utp_c[1];	M_ppi_c[1];M_udpgal_c[1];			
R_ex_cyts_e	cytosine exchange	true	M_cyts_e[1];				
R_r0319	Beta-fructofuranosidase	false	M_h2o_e[1];M_raff_e[1];	M_dfru_e[1];M_meli_e[1];			
R_r0318	Beta-galactosidase	false	M_h2o_e[1];M_lact_e[1];	M_dglc_e[1];M_gal_e[1];			
R_ex_c181_e	C181 exchange	true	M_c181_e[1];				
R_tr_nad	The NAD+ transporter	true	M_nad_c[1];	M_nad_m[1];			
R_tr_nag	N-acetylglucosamine:H+ symporter	false	M_nag_e[1];	M_nag_c[1];			
R_tr_cdpcln	CDP-choline transporter	true	M_cdpcln_c[1];	M_cdpcln_m[1];			
R_tr_rl	D-Ribulose transporter	false	M_rl_e[1];	M_rl_c[1];			
R_r0436	1,3-beta-Glucan synthase	false	M_udpg_c[1];	M_13glucan_c[1];M_udp_c[1];			
R_r0437	Chitinase	false	M_chit_c[2];M_h2o_c[1];	M_chib_c[1];			
R_r0342	phosphoglycolate phosphatase	false	M_h2o_c[1];M_pglya_c[1];	M_glya_c[1];M_pi_c[1];			
R_r0435	Glycogen synthase	false	M_udpg_c[1];	M_glycogen_c[1];M_udp_c[1];			
R_tr_glcnt	D-gluconate transporter	true	M_glcnt_e[1];	M_glcnt_c[1];			
R_r0432	starch phosphorylase	false	M_mltose_c[1];M_pi_c[1];	M_g1p_c[1];M_mltiose_c[1];			
R_r0433	Glycogen phosphorylase	false	M_glycogen_c[1];M_pi_c[1];	M_g1p_c[1];			
R_r0430	glycogen debranching enzyme	false	M_h2o_c[1];M_star_c[1];	M_14glucan_c[1];M_adglc_c[1];			
R_r0431	glycogen debranching enzyme	true	M_mlt_c[1];M_mltiose_c[1];	M_dglc_c[1];M_mltose_c[1];			
R_tr_icit	Isocitrate transporter	true	M_icit_c[1];M_mal_m[1];	M_icit_m[1];M_mal_c[1];			
R_ex_i5p_e	Inositol 1,3,4,5,6-pentakisphosphate	true	M_i5p_e[1];				
R_r0865	Long-chain acyl-CoA synthetase	false	M_atp_c[1];M_c180_c[1];M_coa_c[1];	M_amp_c[1];M_c180coa_c[1];M_h_c[1];M_ppi_c[1];			
R_r0864	Long-chain acyl-CoA synthetase	false	M_atp_c[1];M_c162_c[1];M_coa_c[1];	M_amp_c[1];M_c162coa_c[1];M_h_c[1];M_ppi_c[1];			
R_r0867	Long-chain acyl-CoA synthetase	false	M_atp_c[1];M_c182_c[1];M_coa_c[1];	M_amp_c[1];M_c182coa_c[1];M_h_c[1];M_ppi_c[1];			
R_r0866	Long-chain acyl-CoA synthetase	false	M_atp_c[1];M_c181_c[1];M_coa_c[1];	M_amp_c[1];M_c181coa_c[1];M_h_c[1];M_ppi_c[1];			
R_r0713	3-sn-phosphatidate phosphohydrolase	false	M_dhsp_c[1];M_h2o_c[1];	M_pi_c[1];M_sph_c[1];			
R_r0712	Sphinganine kinase	false	M_atp_c[1];M_psph_c[1];	M_adp_c[1];M_h_c[1];M_phsp_c[1];			
R_r0863	Long-chain acyl-CoA synthetase	false	M_atp_c[1];M_c161_c[1];M_coa_c[1];	M_amp_c[1];M_c161coa_c[1];M_h_c[1];M_ppi_c[1];			
R_r0862	Long-chain acyl-CoA synthetase	false	M_atp_c[1];M_c160_c[1];M_coa_c[1];	M_amp_c[1];M_c160coa_c[1];M_h_c[1];M_ppi_c[1];			
R_ex_13glucan_e	Glucan exchange	true	M_13glucan_e[1];				
R_ex_dfru_e	D-Fructose exchange	true	M_dfru_e[1];				
R_ex_msali_e	6-methysalicylate acid exchange	true	M_msali_e[1];				
R_tr_cellob	Cellobiose transporter	true	M_cellob_e[1];	M_cellob_c[1];			
R_tr_cln	Choline transporter	true	M_cln_c[1];	M_cln_m[1];			
R_tr_fe	Iron transport multicopper oxidase FET3	true	M_fe_e[1];	M_fe_c[1];			
R_r1059	Squalene monooxygenase	false	M_h_c[1];M_nadph_c[1];M_o2_c[1];M_sql_c[1];	M_h2o_c[1];M_nadp_c[1];M_s23e_c[1];			
R_r1058	farnesyl diphosphate synthase	false	M_dmpp_c[1];M_ippp_c[1];	M_gpp_c[1];M_h_c[1];M_ppi_c[1];			
R_r1053	salicylate synthetase	false	M_ichor_c[1];	M_pyr_c[1];M_sali_c[1];			
R_r1052	dihydrogedin oxidase	false	M_dgeod_c[1];	M_geod_c[1];			
R_r1051	cytochrome-c peroxidase	false	M_fero_m[2];M_h2o2_m[1];M_h_m[2];	M_feri_m[2];M_h2o_m[2];			
R_r1050	Mannosyl-oligosaccharide 1,2-alpha-mannosidase	false	M_h2o_e[1];M_mannan_e[1];	M_man_e[1];			
R_r1057	acyltransferase	false	M_maclj_c[1];M_mbtac_c[1];	M_h2o_c[1];M_lovst_c[1];			
R_r1056	lovastatin diketide synthase	false	M_accoa_c[1];M_malcoa_c[1];	M_mbtac_c[1];			
R_r1055	Dihydromonacolin L oxidase	false	M_dhmacl_c[1];M_o2_c[1];	M_h2o_c[1];M_maclj_c[1];			
R_r1054	lovastatin nonaketide synthase (multi-step reaction)	false	M_accoa_c[1];M_malcoa_c[8];M_sam_c[1];	M_co2_c[8];M_coa_c[9];M_dhmacl_c[1];M_h2o_c[6];M_nadp_c[11];M_sah_c[1];			
R_ex_1dgali_e	Galactinol exchange	true	M_1dgali_e[1];				
R_ex_c182_e	C182 exchange	true	M_c182_e[1];				
R_r0638	Phospholipid diacylglycerol acyltransferase	false	M_dagly_c[1];M_ps_c[1];	M_lps_c[1];M_tagly_c[1];			
R_r0639	Phospholipid diacylglycerol acyltransferase	false	M_dagly_c[1];M_pdme_c[1];	M_lpdme_c[1];M_tagly_c[1];			
R_r0630	Phospholipid-translocating ATPase	false	M_atp_m[1];M_h2o_m[1];M_pa_m[1];	M_adp_m[1];M_h_m[1];M_pa_c[1];M_pi_m[1];			
R_r0631	lysophosphatidylcholine acyltransferase	false	M_acylcoa_c[1];M_lpc_c[1];	M_coa_c[1];M_h_c[2];M_pc_c[1];			
R_r0632	lysophosphatidylcholine acyltransferase	false	M_acylcoa_c[1];M_lpe_c[1];	M_coa_c[1];M_pe_c[1];			
R_r0633	Spontaneous conversion_from aory	false	M_nh4oh_c[1];M_pa_c[1];	M_h2o_c[1];M_paa_c[1];			
R_r0634	Diacylglycerol O-acyltransferase	false	M_acylcoa_c[1];M_dagly_c[1];	M_coa_c[1];M_tagly_c[1];			
R_r0635	Phospholipid diacylglycerol acyltransferase	false	M_dagly_c[1];M_h_c[2];M_pc_c[1];	M_lpc_c[1];M_tagly_c[1];			
R_r0636	Phospholipid diacylglycerol acyltransferase	false	M_dagly_c[1];M_pe_c[1];	M_lpe_c[1];M_tagly_c[1];			
R_r0637	Phospholipid diacylglycerol acyltransferase	false	M_dagly_c[1];M_paa_c[1];	M_lpaa_c[1];M_tagly_c[1];			
R_ex_dglc_e	D-Glucose exchange	true	M_dglc_e[1];				
R_ex_i5p2_e	Inositol 1,2,4,5,6-pentakisphosphate exchange	true	M_i5p2_e[1];				
R_tr_man	MFS monosaccharide transporter	false	M_man_e[1];	M_man_c[1];			
R_r0832	acetyl-CoA C-acyltransferase	false	M_c12ocoa_m[1];M_coa_m[1];	M_accoa_m[1];M_c100coa_m[1];			
R_r0833	acetyl-CoA C-acyltransferase	false	M_c10ocoa_m[1];M_coa_m[1];	M_accoa_m[1];M_c80coa_m[1];			
R_r0830	acetyl-CoA C-acyltransferase	false	M_c16ocoa_m[1];M_coa_m[1];	M_accoa_m[1];M_c140coa_m[1];			
R_r0831	acetyl-CoA C-acyltransferase	false	M_c14ocoa_m[1];M_coa_m[1];	M_accoa_m[1];M_c120coa_m[1];			
R_r0836	3-hydroxyacyl-CoA dehydrogenase	true	M_c18hcoa_m[1];M_nad_m[1];	M_c18ocoa_m[1];M_h_m[1];M_nadh_m[1];			
R_r0837	3-hydroxyacyl-CoA dehydrogenase	true	M_c16hcoa_m[1];M_nad_m[1];	M_c16ocoa_m[1];M_h_m[1];M_nadh_m[1];			
R_r0834	acetyl-CoA C-acyltransferase	false	M_c8ocoa_m[1];M_coa_m[1];	M_accoa_m[1];M_c60coa_m[1];			
R_r0835	acetyl-CoA C-acyltransferase	false	M_c6ocoa_m[1];M_coa_m[1];	M_accoa_m[1];M_c40coa_m[1];			
R_r0838	3-hydroxyacyl-CoA dehydrogenase	true	M_c14hcoa_m[1];M_nad_m[1];	M_c14ocoa_m[1];M_h_m[1];M_nadh_m[1];			
R_r0839	3-hydroxyacyl-CoA dehydrogenase	true	M_c12hcoa_m[1];M_nad_m[1];	M_c12ocoa_m[1];M_h_m[1];M_nadh_m[1];			
R_r0124	Aminomethyltransferase	true	M_dhplys_m[1];M_metthf_m[1];M_nh3_m[1];	M_h_m[1];M_hpsamlys_m[1];M_thf_m[1];			
R_r0125	Aminomethyltransferase	true	M_co2_m[1];M_hpsamlys_m[1];	M_gly_m[1];M_hplys_m[1];			
R_r0948	5-aminoimidazole-4-carboxamide ribonucleotide (AICAR) transformylase / IMP cyclohydrolase	true	M_prfica_c[1];	M_h2o_c[1];M_imp_c[1];			
R_r0949	Adenine deaminase	false	M_ad_c[1];M_h2o_c[1];M_h_c[1];	M_hyxn_c[1];M_nh3_c[1];			
R_r0120	homoserine dehydrogenase	false	M_aspsa_c[1];M_h_c[1];M_nadph_c[1];	M_hser_c[1];M_nadp_c[1];			
R_r0121	threonine dehydratase	false	M_thr_m[1];	M_nh3_m[1];M_obut_m[1];			
R_r0122	serine-glyoxylate transaminase	true	M_glx_c[1];M_ser_c[1];	M_3hpyr_c[1];M_gly_c[1];			
R_r0123	Aminomethyltransferase	false	M_h2o_m[1];M_methf_m[1];	M_foli_m[1];M_h_m[1];			
R_r0942	5'-nucleotidase	false	M_dgmp_c[1];M_h2o_c[1];	M_dg_c[1];M_pi_c[1];			
R_r0943	5'-nucleotidase	false	M_h2o_c[1];M_xmp_c[1];	M_pi_c[1];M_xtsine_c[1];			
R_r0940	5'-nucleotidase	false	M_h2o_c[1];M_imp_c[1];	M_inos_c[1];M_pi_c[1];			
R_r0941	5'-nucleotidase	false	M_gmp_c[1];M_h2o_c[1];	M_gsn_c[1];M_pi_c[1];			
R_r0946	3',5'-cyclic-nucleotide phosphodiesterase	false	M_ccmp_c[1];M_h2o_c[1];	M_cmp_c[1];M_h_c[1];			
R_r0947	Allantoinase	true	M_h2o_c[1];M_satn_c[1];	M_att_c[1];			
R_r0944	3',5'-cyclic-nucleotide phosphodiesterase	false	M_camp_c[1];M_h2o_c[1];	M_amp_c[1];M_h_c[1];			
R_r0945	3',5'-cyclic-nucleotide phosphodiesterase	false	M_cgmp_c[1];M_h2o_c[1];	M_gmp_c[1];M_h_c[1];			
R_tr_meli	Melibiose transporter	false	M_meli_e[1];	M_meli_c[1];			
R_ex_icit_e	Isocitrate exchange	true	M_icit_e[1];				
R_r0703	alkaline ceramidase	false	M_h2o_e[1];M_pcer2_e[1];	M_psph_e[1];			
R_r0546	riboflavin synthase	false	M_dmlr_c[2];M_h_c[1];	M_aura_c[1];M_vb2_c[1];			
R_r0547	5-amino-6-(5-phosphoribosylamino)uracil reductase	false	M_a6rp5p_c[1];M_h_c[1];M_nadph_c[1];	M_a6rp5p2_c[1];M_nadp_c[1];			
R_r0544	GTP cyclohydrolase II	false	M_gtp_m[1];M_h2o_m[3];	M_d6rp5p_m[1];M_for_m[1];M_h_m[3];M_ppi_m[1];			
R_r0545	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase	true	M_d6rp5p_c[1];M_h_c[1];M_nadh_c[1];	M_d6pr5po_c[1];M_nad_c[1];			
R_r0542	Ferrochelatase	false	M_fe_c[1];M_pprix_m[1];	M_h_c[2];M_hemeb_m[1];			
R_r0543	sirohydrochlorin ferrochelatase	false	M_fe_c[1];M_shcr_c[1];	M_h_c[2];M_sihm_c[1];			
R_r0540	Porphobilinogen synthase	false	M_amievul_c[2];	M_h2o_c[2];M_h_c[1];M_ppbg_c[1];			
R_r0541	Holocytochrome-c synthase	false	M_apoce_m[1];M_h_m[2];M_hemeb_m[1];	M_cytc_m[1];			
R_r0018	pyrroline-5-carboxylate reductase	false	M_h2o_c[2];M_nad_c[1];M_phc_c[1];	M_ehglu_c[1];M_h_c[1];M_nadh_c[1];			
R_r0019	L-aspartate:2-oxoglutarate aminotransferase	false	M_akg_c[1];M_ehglu_c[1];	M_glu_c[1];M_hakg_c[1];			
R_r0548	Riboflavin kinase	false	M_atp_c[1];M_vb2_c[1];	M_adp_c[1];M_fmn_c[1];M_h_c[1];			
R_r0549	FAD synthetase	false	M_atp_c[1];M_fmn_c[1];	M_fad_c[1];M_ppi_c[1];			
R_r0814	trans-2-enoyl-CoA reductase	false	M_c12dcoa_m[1];M_h_m[1];M_nadph_m[1];	M_c120coa_m[1];M_nadp_m[1];			
R_ex_co2_e	CO2 exchange	true	M_co2_e[1];				
R_r0494	Nicotinamidase	false	M_h2o_c[1];M_nicd_c[1];	M_nh3_c[1];M_nica_c[1];			
R_r0495	NAD+ diphosphatase	false	M_h2o_c[1];M_nad_c[1];	M_amp_c[1];M_h_c[2];M_nmn_c[1];			
R_r0496	5-formyltetrahydrofolate cyclo-ligase	false	M_atp_c[1];M_foli_c[1];	M_adp_c[1];M_methf_c[1];M_pi_c[1];			
R_r0497	methylenetetrahydrofolate dehydrogenase (NADP+)	true	M_methf_c[1];M_nadph_c[1];	M_metthf_c[1];M_nadp_c[1];			
R_r0490	NAD+ synthase	false	M_atp_c[1];M_dmnad_c[1];M_gln_c[1];M_h2o_c[1];	M_amp_c[1];M_glu_c[1];M_h_c[2];M_nad_c[1];M_ppi_c[1];			
R_r0491	NAD(P)+ transhydrogenase	true	M_nad_m[1];M_nadph_m[1];	M_nadh_m[1];M_nadp_m[1];			
R_r0492	5'-nucleotidase	false	M_h2o_c[1];M_nmn_c[1];	M_nnr_c[1];M_pi_c[1];			
R_r0493	5'-nucleotidase	false	M_h2o_c[1];M_ncn_c[1];	M_nar_c[1];M_pi_c[1];			
R_r0498	formate-tetrahydrofolate ligase	false	M_atp_c[1];M_for_c[1];M_thf_c[1];	M_adp_c[1];M_fthf_c[1];M_pi_c[1];			
R_r0499	formate-tetrahydrofolate ligase	false	M_atp_m[1];M_for_m[1];M_thf_m[1];	M_adp_m[1];M_fthf_m[1];M_pi_m[1];			
R_tr_qt	Quinate permease	true	M_qt_e[1];	M_qt_c[1];			
R_r0308	Beta-galactosidase	true	M_h2o_e[1];M_melt_e[1];	M_gal_e[1];M_sot_e[1];			
R_r0309	Beta-fructofuranosidase	false	M_h2o_e[2];M_stac_e[1];	M_dfru_e[1];M_gal_e[1];M_meli_e[1];			
R_r0304	triosephosphate isomerase (TIM)	true	M_t3p2_c[1];	M_t3p1_c[1];			
R_r0305	Beta-galactosidase	true	M_epm_e[1];M_h2o_e[1];	M_gal_e[1];M_man_e[1];			
R_r0306	Beta-galactosidase	true	M_1dgali_e[1];M_h2o_e[1];	M_gal_e[1];M_ins_e[1];			
R_r0307	Beta-galactosidase	true	M_ggl_e[1];M_h2o_e[1];	M_gal_e[1];M_gl_e[1];			
R_r0300	fructose-2,6-bisphosphate 2-phosphatase	false	M_f26p_c[1];M_h2o_c[1];	M_f6p_c[1];M_pi_c[1];			
R_r0301	mannitol 2-dehydrogenase	true	M_dfru_c[1];M_h_c[1];M_nadh_c[1];	M_mnt_c[1];M_nad_c[1];			
R_r0302	Mannose-6-phosphate isomerase	true	M_man6p_c[1];	M_f6p_c[1];			
R_r0303	Phosphomannomutase	true	M_man1p_c[1];	M_man6p_c[1];			
R_ex_sihm_e	Siroheme exchange	false	M_sihm_e[1];				
R_tr_p	CMP transporter	true	M_cmp_m[1];	M_cmp_c[1];			
R_tr_k	H+/K+-exchanging ATPase	false	M_atp_c[1];M_h2o_c[1];M_k_e[1];	M_adp_c[1];M_h_e[1];M_k_c[1];M_pi_c[1];			
R_ex_asn_e	L-Asparagine exchange	true	M_asn_e[1];				
R_tr_cu	Cu2+-exporting ATPase	false	M_atp_c[1];M_cu_c[1];M_h2o_c[1];	M_adp_c[1];M_cu_e[1];M_h_c[1];M_pi_c[1];			
R_ex_rib_e	D-Ribose exchange	true	M_rib_e[1];				
R_tr_ca	Calcium transporter	true	M_ca_e[1];	M_ca_c[1];			
R_tr_d6pgc	6-phospho-D-gluconate transporter	true	M_d6pgc_e[1];	M_d6pgc_c[1];			
R_tr_galnt	D-galactonate transporter	true	M_galnt_e[1];	M_galnt_c[1];			
R_ex_bt_e	Biotin exchange	true	M_bt_e[1];				
