id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	abstract_compound	comprised_of	aliases	smiles	notes
cpd31274	dTDP-alpha-D-fucofuranose	dTDP-alpha-D-fucofuranose	C16H23N2O15P2	548.0808	Primary Database	NPFKVELMLMVECN-LEBCEQFGSA-K	-3	0	0	null	0	null	null	Name: dTDP-alpha-D-Fucf(2-); dTDP-alpha-D-fucofuranose; thymidine 5'-[3-(6-deoxy-alpha-D-galactofuranosyl) diphosphate]; thymidine 5'-[3-(alpha-D-fucofuranosyl) diphosphate]|ChEBI: 76275|KEGG: C20682|metanetx.chemical: MNXM146387	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@@H]([C@@H](C)O)[C@H](O)[C@H]3O)O2)c(=O)nc1[O-]	GC|EQ|EQU
cpd31275	O-Carbamoyladenylate	O-Carbamoyladenylate	C11H14N6O8P	390.0689	Primary Database	CHSNPOFVFYPELH-KQYNXXCUSA-M	-1	0	0	null	0	null	null	Name: (<i>O</i>-carbamoyl)adenylate; (O-carbamoyl)adenylate; 5'-O-[(carbamoyloxy)phosphinato]adenosine; O-Carbamoyladenylate; carbamoyl adenylate|ChEBI: 73674|KEGG: C20684|MetaCyc: CPD-15424|metanetx.chemical: MNXM145614	N=C([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	GC|EQ
cpd31276	(R)-(2,4-Dichlorophenoxy)propanoate	(R)-(2,4-Dichlorophenoxy)propanoate	C9H7Cl2O3	233.9851	Primary Database	MZHCENGPTKEIGP-RXMQYKEDSA-M	-1	0	0	null	0	null	null	Name: (2R)-2-(2,4-dichlorophenoxy)propanoate; (<i>R</i>)-(2,4-dichlorophenoxy)propanoate = (R)-dichlorprop; (<i>R</i>)-dichlorprop; (R)-(2,4-Dichlorophenoxy)propanoate; (R)-(2,4-dichlorophenoxy)propanoate; (R)-(2,4-dichlorophenoxy)propanoate = (R)-dichlorprop; (R)-(2,4-dichlorophenoxy)propionate; (R)-Dichlorprop; (R)-dichlorprop|ChEBI: 75288|KEGG: C20685|MetaCyc: CPD-15728|metanetx.chemical: MNXM146330	C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)[O-]	GC|EQ|EQU
cpd31277	(S)-2-(4-Chloro-2-methylphenoxy)propanoate	(S)-2-(4-Chloro-2-methylphenoxy)propanoate	C10H10ClO3	214.0397	Primary Database	WNTGYJSOUMFZEP-ZETCQYMHSA-M	-1	0	0	null	0	null	null	Name: (2<i>S</i>)-2-(4-chloro-2-methylphenoxy)propanoate; (2S)-2-(4-chloro-2-methylphenoxy)propanoate; (2S)-2-(4-chloro-2-methylphenoxy)propionate; (<i>S</i>)-mecoprop; (S)-2-(4-Chloro-2-methylphenoxy)propanoate; (S)-2-(4-chloro-2-methylphenoxy)propanoate; (S)-Mecoprop; (S)-mecoprop|ChEBI: 75285|KEGG: C20686|MetaCyc: CPD-15724|metanetx.chemical: MNXM146334	Cc1cc(Cl)ccc1O[C@@H](C)C(=O)[O-]	GC|EQ|EQU
cpd31278	(S)-(2,4-Dichlorophenoxy)propanoate	(S)-(2,4-Dichlorophenoxy)propanoate	C9H7Cl2O3	233.9851	Primary Database	MZHCENGPTKEIGP-YFKPBYRVSA-M	-1	0	0	null	0	null	null	Name: (2<i>S</i>)-(2,4-dichlorophenoxy)propanoate; (2S)-(2,4-dichlorophenoxy)propanoate; (2S)-2-(2,4-dichlorophenoxy)propanoate; (2S)-2-(2,4-dichlorophenoxy)propionate; (<i>S</i>)-dichlorprop; (S)-(2,4-Dichlorophenoxy)propanoate; (S)-(2,4-dichlorophenoxy)propanoate; (S)-Dichlorprop; (S)-dichlorprop|ChEBI: 75287|KEGG: C20687|MetaCyc: CPD-15726|metanetx.chemical: MNXM146333	C[C@H](Oc1ccc(Cl)cc1Cl)C(=O)[O-]	GC|EQ|EQU
cpd31279	15-Demethylaclacinomycin T	15-Demethylaclacinomycin T	C29H33NO10	555.2104	Primary Database	HKQXZLWMWSFFJI-YTGURXTNSA-N	0	0	0	null	0	null	null	Name: (1R,2R,4S)-2-ethyl-2,5,7-trihydroxy-6,11-dioxo-4-{[2,3,6-trideoxy-3-(dimethylazaniumyl)-alpha-L-lyxo-hexopyranosyl]oxy}-1,2,3,4,6,11-hexahydrotetracene-1-carboxylate; 15-Demethylaclacinomycin T; 15-demethoxyaclacinomycin T; 15-demethylaclacinomycin T|ChEBI: 74354|KEGG: C20689|MetaCyc: CPD-15542|metanetx.chemical: MNXM145799	CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH+](C)C)[C@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)[O-]	GC|EQ
cpd31280	4-Demethylwyosine in tRNA(Phe)	4-Demethylwyosine in tRNA(Phe)	C23H28N5O20P3R2	0.0	Primary Database		-4	0	0	null	0	null	null	Name: 4-Demethylwyosine in tRNA(Phe); imG-14 in tRNA(Phe)|KEGG: C20691|metanetx.chemical: MNXM147824		null
cpd31281	2-Aminoethyl diphenylborinate	2-Aminoethyl diphenylborinate	C14H17BNO	225.1325	Primary Database	BLZVCIGGICSWIG-UHFFFAOYSA-O	1	0	0	null	0	null	null	Name: 2-APB; 2-Aminoethyl diphenylborinate|KEGG: C20698|metanetx.chemical: MNXM150490	[NH3+]CCOB(c1ccccc1)c1ccccc1	GC
cpd31282	6''-O-Carbamoylkanamycin A	6''-O-Carbamoylkanamycin A	C19H40N5O12	527.2439	Primary Database	PRWQRPNQDIKFBR-NOAMYHISSA-Q	3	0	0	null	0	null	null	Name: (1S,2R,3R,4S,6R)-4,6-diazaniumyl-3-[(6-azaniumyl-6-deoxy-alpha-D-glucopyranosyl)oxy]-2-hydroxycyclohexyl 3-azaniumyl-6-O-carbamoyl-3-deoxy-alpha-D-glucopyranoside; 6''-<i>O</i>-carbamoylkanamycin A; 6''-O-Carbamoylkanamycin A; 6''-O-carbamoylkanamycin A|ChEBI: 73675|KEGG: C20699|MetaCyc: CPD-15425|metanetx.chemical: MNXM145744	N=C([O-])OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]3O)[C@@H]([NH3+])C[C@H]2[NH3+])[C@H](O)[C@@H]([NH3+])[C@@H]1O	GC|EQ
cpd31283	(8E,10S)-10-Hydroperoxyoctadeca-8-enoate	(8E,10S)-10-Hydroperoxyoctadeca-8-enoate	C18H33O4	314.2457	Primary Database	HTIQDCPWTUODDW-VMEIHUARSA-M	-1	0	0	null	0	null	null	Name: (8<i>E</i>,10<i>S</i>)-10-hydroperoxyoctadec-8-enoate; (8E,10S)-10-Hydroperoxy-8-octadecenoate; (8E,10S)-10-Hydroperoxyoctadeca-8-enoate; (8E,10S)-10-hydroperoxy-octadeca-8-enoate; (8E,10S)-10-hydroperoxyoctadec-8-enoate|ChEBI: 75341|KEGG: C20702|MetaCyc: CPD-15840|metanetx.chemical: MNXM101330	CCCCCCCC[C@@H](/C=C/CCCCCCC(=O)[O-])OO	GC
cpd31284	(8E,10S,12Z)-10-Hydroperoxyoctadeca-8,12-dienoate	(8E,10S,12Z)-10-Hydroperoxyoctadeca-8,12-dienoate	C18H31O4	312.2301	Primary Database	YONQBPOWOZLKHS-NDTUJAEZSA-M	-1	0	0	null	0	null	null	Name: (10<i>S</i>)-HPODE; (10S)-HPODE; (8<i>E</i>,10<i>S</i>,12<i>Z</i>)-10-hydroperoxyoctadec-8,12-dienoate; (8E,10S,12Z)-10-Hydroperoxyoctadeca-8,12-dienoate; (8E,10S,12Z)-10-hydroperoxyoctadec-8,12-dienoate; (8E,10S,12Z)-10-hydroperoxyoctadeca-8,12-dienoate|ChEBI: 75346|KEGG: C20703|MetaCyc: CPD-15842|metanetx.chemical: MNXM146328	CCCCC/C=C\C[C@@H](/C=C/CCCCCCC(=O)[O-])OO	GC
cpd31285	(8E,10S,12Z,15Z)-10-Hydroperoxyoctadeca-8,12,15-trienoate	(8E,10S,12Z,15Z)-10-Hydroperoxyoctadeca-8,12,15-trienoate	C18H29O4	310.2144	Primary Database	PTYXOLTZOUXIKI-ZLXVQWIVSA-M	-1	0	0	null	0	null	null	Name: (8<i>E</i>,10<i>S</i>,12<i>Z</i>,15<i>Z</i>)-10-hydroperoxyoctadec-8,12,15-trienoate; (8E,10S,12Z,15Z)-10-Hydroperoxyoctadeca-8,12,15-trienoate; (8E,10S,12Z,15Z)-10-hydroperoxyoctadec-8,12,15-trienoate; (8E,10S,12Z,15Z)-10-hydroperoxyoctadeca-8,12,15-trienoate; 10(<i>S</i>)-HPOTE; 10(<i>S</i>)-HpOTre; 10(S)-HPOTE|ChEBI: 75348|KEGG: C20704|MetaCyc: CPD-15843|metanetx.chemical: MNXM146329	CC/C=C\C/C=C\C[C@@H](/C=C/CCCCCCC(=O)[O-])OO	GC
cpd31286	4-O-(beta-L-Arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline	4-O-(beta-L-Arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline	C20H33NO15	527.185	Primary Database	FLSWFDOLGDBPBF-MKAUJSBJSA-N	0	0	0	null	0	null	null	Name: (2S,4S)-4-{[beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl]oxy}pyrrolidinium-2-carboxylate; (Ara-f)3-Hyp; 4-O-(beta-L-Arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline; 4-O-(beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline; Ara-f-beta1->2-Ara-f-beta1->2-Ara-f-Hyp; Ara3-Hyp; Ara<sub>3</sub>-Hyp; beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(2S,4S)-4-hydroxyproline|ChEBI: 75879|KEGG: C20705|MetaCyc: CPD-15097|metanetx.chemical: MNXM114736	O=C([O-])[C@@H]1C[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)C[NH2+]1	GC|EQ|EQU
cpd31287	4-O-(beta-L-Arabinofuranosyl)-(2S,4S)-4-hydroxyproline	4-O-(beta-L-Arabinofuranosyl)-(2S,4S)-4-hydroxyproline	C10H17NO7	263.1005	Primary Database	ABCIYWCIWZHVKW-BFZMHJHUSA-N	0	0	0	null	0	null	null	Name: (2S,4S)-4-(beta-L-arabinofuranosyloxy)pyrrolidinium-2-carboxylate; 4-O-(beta-L-Arabinofuranosyl)-(2S,4S)-4-hydroxyproline; 4-O-(beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline; Ara-Hyp; beta-L-arabinofuranosyl-(2S,4S)-4-hydroxyproline|ChEBI: 75880|KEGG: C20706|MetaCyc: CPD-15095|metanetx.chemical: MNXM114737	O=C([O-])[C@@H]1C[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)C[NH2+]1	GC|EQ|EQU
cpd31288	26-Desgluco-avenacoside B	26-Desgluco-avenacoside B	C51H82O23	1062.5247	Primary Database	LULJIKDTCPPZPH-LIBRINKRSA-N	0	0	0	null	0	null	null	Name: (22S,25S)-3beta-{beta-D-glucopyranosyl-(1->3)-beta-D-glucopyranosyl-(1->4)-[alpha-L-rhamnosyl-(1->2)]-glucopyranosyloxy}-22,25-epoxyfurost-5-en-26-ol; (3beta,22S,25S)-26-hydroxy-22,25-epoxyfurost-5-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-[beta-D-glucopyranosyl-(1->3)-beta-D-glucopyranosyl-(1->4)]-beta-D-glucopyranoside; (3beta,22S,25S)-3-{[6-deoxy-alpha-L-mannopyranosyl-(1->2)-[beta-D-glucopyranosyl-(1->3)-beta-D-glucopyranosyl-(1->4)]-beta-D-glucopyranosyl]oxy}-22,25-epoxyfurost-5-en-26-ol; 26-Desgluco-avenacoside B; 26-desgluco-avenacoside B|ChEBI: 75931|KEGG: C20707|MetaCyc: CPD-15880|metanetx.chemical: MNXM117087	C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@@](C)(CO)O8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	GC|EQ
cpd31289	Robenacoxib	Robenacoxib	C16H12F4NO2	327.0882	Primary Database	ZEXGDYFACFXQPF-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: Robenacoxib; robenacoxib; robenacoxibum; {5-ethyl-2-[(2,3,5,6-tetrafluorophenyl)amino]phenyl}acetic acid|KEGG: C20708|MetaCyc: CPD-25164|metanetx.chemical: MNXM160874	CCc1ccc(Nc2c(F)c(F)cc(F)c2F)c(CC(=O)[O-])c1	GC|EQ|EQU
cpd31290	Diosgenin 3-O-beta-D-glucopyranoside	Diosgenin 3-O-beta-D-glucopyranoside	C33H52O8	576.3662	Primary Database	WXMARHKAXWRNDM-GAMIEDRGSA-N	0	0	0	null	0	null	null	Name: (25R)-3beta-(beta-D-Glucopyranosyloxy)spirost-5-ene; (25R)-spirost-5-en-3beta-ol 3-O-beta-D-glucopyranoside; (25R)-spirost-5-en-3beta-yl beta-D-glucopyranoside; (3beta,25R)-Spirost-5-en-3-ol 3-O-beta-D-glucopyranoside; (3beta,25R)-spirost-5-en-3-yl beta-D-glucopyranoside; 3-O-(Glcbeta)-(25R)-spirost-5en-3beta-ol; Diosgenin 3-O-beta-D-glucopyranoside; Diosgenin glucoside; collettiside I; diosgenin 3-O-beta-D-glucoside; diosgenin 3-beta-D-glucoside; disogluside; disoglusido; disoglusidum|ChEBI: 74020|KEGG: C20709|metanetx.chemical: MNXM88013	C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C	GC|EQ
cpd31291	(4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate	(4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate	C7H7O4	156.0423	Primary Database	HEZMWWAKWCSUCB-PHDIDXHHSA-M	-1	0	0	null	0	null	null	Name: (3<i>R</i>,4<i>R</i>)-3,4-dihydroxy-3,4-dihydrobenzoate; (3<i>R</i>,4<i>R</i>)-3,4-dihydroxycyclohexa-1,5-diene-1-carboxylate; (3R,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1-carboxylate; (3R,4R)-3,4-dihydroxy-3,4-dihydrobenzoate; (3R,4R)-3,4-dihydroxycyclohexa-1,5-diene-1-carboxylate; (4R,5R)-4,5-Dihydroxycyclohexa-1(6),2-diene-1-carboxylate; DCDC|ChEBI: 75717|KEGG: C20710|MetaCyc: CPD-15848|metanetx.chemical: MNXM146326	O=C([O-])C1=C[C@@H](O)[C@H](O)C=C1	GC|EQ|EQU
cpd31292	Ginsenoside Rb1	Ginsenoside Rb1	C54H92O23	1108.6029	Primary Database	GZYPWOGIYAIIPV-JBDTYSNRSA-N	0	0	0	null	0	null	null	Name: Ginsenoside Rb1|KEGG: C20713	CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C	GC|EQ
cpd31293	3-Oxodecanoate	3-Oxodecanoate	C10H17O3	186.1256	Primary Database	YXTHWTPUTHTODU-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: 3-Oxodecanoate; 3-oxodecanoate; 3-oxodecanoic acid; beta-ketodecanoate; beta-ketodecanoic acid|KEGG: C20714|MetaCyc: CPD-15743|metanetx.chemical: MNXM36754	CCCCCCCC(=O)CC(=O)[O-]	GC|EQ|EQU
cpd31294	Protopanaxadiol	Protopanaxadiol	C30H52O3	460.3916	Primary Database	PYXFVCFISTUSOO-HKUCOEKDSA-N	0	0	0	null	0	null	null	Name: (20<i>S</i>)-protopanaxadiol; (20<i>S</i>)-protopanaxadiol-type ginsenoside aglycone; (20S)-Protopanaxadiol; (20S)-protopanaxadiol; (20S)-protopanaxadiol-type ginsenoside aglycone; (3beta,12beta)-dammar-24-ene-3,12,20-triol; Dammar-24-ene-3beta,12beta,20-triol; Protopanaxadiol|KEGG: C20715|MetaCyc: CPD-15449|metanetx.chemical: MNXM119779	CC(C)=CCCC(C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C	GC|EQ
cpd31295	Protopanaxatriol	Protopanaxatriol	C30H52O4	476.3866	Primary Database	SHCBCKBYTHZQGZ-CJPZEJHVSA-N	0	0	0	null	0	null	null	Name: (3beta,6alpha,12beta)-dammar-24-ene-3,6,12,20-tetrol; Dammar-24-ene-3beta,6alpha,12beta,20-tetrol; Protopanaxatriol; protopanaxatriol; protopanaxatriol-type ginsenoside aglycone|KEGG: C20716|MetaCyc: CPD-15447|metanetx.chemical: MNXM145876	CC(C)=CCCC(C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C	GC|EQ
cpd31296	Vancomycin aglycone	Vancomycin aglycone	C53H45Cl2N8O17	1142.2827	Primary Database	JHIKFOISFAQTJQ-YZANBJIASA-G	-7	0	0	null	0	null	null	Name: (1S,2R,18R,19R,22S,25R,28R,40S)-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-{[(2R)-4-methyl-2-(methylazaniumyl)pentanoyl]amino}-48-oxido-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentaazaoctacyclo[26.14.2.2(3,6).2(14,17).1(8,12).1(29,33).0(10,25).0(34,39)]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34,36,38,46,49-pentadecaene-40-carboxylate; Vancomycin aglycone|ChEBI: 77981|KEGG: C20719|metanetx.chemical: MNXM146457	C[NH2+][C@H](CC(C)C)C([O-])=N[C@H]1C([O-])=N[C@@H](CC(=N)[O-])C([O-])=N[C@H]2C([O-])=N[C@H]3C([O-])=N[C@H](C([O-])=N[C@H](C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O)Oc2ccc(cc2Cl)[C@H]1O	GC
cpd31297	Desvancosaminyl-vancomycin	Desvancosaminyl-vancomycin	C59H55Cl2N8O22	1304.3356	Primary Database	QCHYVJAUGVHJHX-PZIRYZLHSA-G	-7	0	0	null	0	null	null	Name: Desvancosaminyl-vancomycin; Vancomycin pseudoaglycone; devancoaminyl-vancomycin|ChEBI: 75953|KEGG: C20720|metanetx.chemical: MNXM145599	C[NH2+][C@H](CC(C)C)C([O-])=N[C@H]1C([O-])=N[C@@H](CC(=N)[O-])C([O-])=N[C@H]2C([O-])=N[C@H]3C([O-])=N[C@H](C([O-])=N[C@H](C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Oc2ccc(cc2Cl)[C@H]1O	GC
cpd31298	Chloroorienticin B	Chloroorienticin B	C66H70Cl2N9O24	1447.4302	Primary Database	ATHQCOUEZPBNLP-JWYJDYCQSA-I	-5	0	0	null	0	null	null	Name: Chloroorienticin B|ChEBI: 75963|KEGG: C20721|metanetx.chemical: MNXM145804	C[NH2+][C@H](CC(C)C)C([O-])=N[C@H]1C([O-])=N[C@@H](CC(=N)[O-])C([O-])=N[C@H]2C([O-])=N[C@H]3C([O-])=[NH+][C@H](C([O-])=N[C@H](C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)([NH3+])[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Oc2ccc(cc2Cl)[C@H]1O	GC
cpd31299	3-O-(alpha-D-Mannosyl)-L-threonyl-[protein]	3-O-(alpha-D-Mannosyl)-L-threonyl-[protein]	C11H18N2O8R2	0.0	Primary Database		0	0	0	null	0	null	null	Name: 3-O-(alpha-D-Mannosyl)-L-threonyl-[protein]; 3-O-(alpha-D-mannosyl)-L-threonyl-[protein]; [Protein]-3-O-(alpha-D-mannosyl)-L-threonine|KEGG: C20722|Rhea: GENERIC:13547|metanetx.chemical: MNXM148645	*NC(=O)[C@@H](NC(*)=O)[C@@H](C)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	GC
cpd31300	3-O-[N-Acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl]-L-threonyl-[protein]	3-O-[N-Acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl]-L-threonyl-[protein]	C19H31N3O13R2	0.0	Primary Database		0	0	0	null	0	null	null	Name: 3-O-(N-acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl)-L-threonyl-[protein]; 3-O-[N-Acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-mannosyl]-L-threonyl-[protein]|KEGG: C20723|Rhea: GENERIC:13618|metanetx.chemical: MNXM147792	*NC(=O)[C@@H](NC(*)=O)[C@@H](C)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@@H]1O	GC
cpd31301	Ginsenoside Rd	Ginsenoside Rd	C48H82O18	946.5501	Primary Database	RLDVZILFNVRJTL-IWFVLDDISA-N	0	0	0	null	0	null	null	Name: Ginsenoside Rd|KEGG: C20725	CC(C)=CCCC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C	GC|EQ
cpd31302	Phenyl 5-phospho-alpha-D-ribofuranoside	Phenyl 5-phospho-alpha-D-ribofuranoside	C11H13O8P	306.0505	Primary Database	BOXHYNMLHLGCCA-DBIOUOCHSA-L	-2	0	0	null	0	null	null	Name: Phenyl 5-phospho-alpha-D-ribofuranoside; alpha-phenolyl-ribotide; alpha-phenyl-ribotide; alpha-phenyl-ribotide phosphate; phenyl 5-O-phosphonato-alpha-D-ribofuranoside; phenyl 5-phospho-alpha-D-ribofuranoside; phenyl ribotide phosphate|ChEBI: 75992|KEGG: C20726|MetaCyc: CPD-15539|metanetx.chemical: MNXM146441	O=P([O-])([O-])OC[C@H]1O[C@H](Oc2ccccc2)[C@H](O)[C@@H]1O	GC|EQ|EQU
cpd31303	Kaempferol 3-O-beta-D-xyloside	Kaempferol 3-O-beta-D-xyloside	C20H17O10	418.09	Primary Database	RNVUDWOQYYWXBJ-BWYUNELBSA-M	-1	0	0	null	0	null	null	Name: 5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-3-(beta-D-xylopyranosyloxy)-4H-chromen-7-olate; Kaempferol 3-O-beta-D-xyloside; kaempferol 3-O-beta-D-xyloside|ChEBI: 76272|KEGG: C20727|MetaCyc: CPD-15540|metanetx.chemical: MNXM58839	O=c1c(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc([O-])cc(O)c12	GC|EQ
cpd31304	[CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)-S-L-cysteine	[CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)-S-L-cysteine	C7H13N3O4RS	0.0	Primary Database		1	0	0	null	0	null	null	Name: C-terminal Gly-NH-CH(2)-C(O)S-L-Cys; CysO-S-Cysteine; [CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)-S-L-cysteine; a [CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)-S-L-cysteine|ChEBI: 90783|KEGG: C20729|MetaCyc: CysO-S-Cysteine|metanetx.chemical: MNXM147926; MNXM148689	*[NH2+]CC(=O)NCC(=O)SC[C@H]([NH3+])C(=O)[O-]	GC
cpd31305	[Protein]-FMN-L-Threonine	[Protein]-FMN-L-Threonine	C22H26N6O11PR2	0.0	Primary Database		-1	0	0	null	0	null	null	Name: [Protein]-FMN-L-Threonine; [Protein]-flavin mononucleotide-L-threonine; [Protein]-riboflavin-5'-phosphate-L-threonine|KEGG: C20730|metanetx.chemical: MNXM147957	*NC(=O)[C@@H](NC(*)=O)[C@@H](C)OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21	GC
cpd31306	Penitrem B	Penitrem B	C37H45NO5	583.3298	Primary Database	CRPJNVUYZRFGAK-WKAGVDCZSA-N	0	0	0	null	0	null	null	Name: Penitrem B|KEGG: C20731|metanetx.chemical: MNXM159509	C=C1Cc2ccc3[nH]c4c5c3c2[C@H]2[C@@H]1C[C@@H]2C(C)(C)O[C@H]5[C@@H]1CC[C@@]2(O)[C@@]35O[C@@H]3[C@@H](O)[C@@H](C(=C)C)O[C@H]5CC[C@]2(C)[C@@]41C	GC
cpd31307	Mycothiol S-conjugate	Mycothiol S-conjugate	C17H29N2O12RS	0.0	Primary Database		0	0	0	null	0	null	null	Name: CPD-15479; Mycothiol S-conjugate; a mycothiol <i>S</i>-conjugate|KEGG: C20732|MetaCyc: CPD-15479|metanetx.chemical: MNXM62735	*SC[C@H](NC(C)=O)C(=O)N[C@H]1[C@@H](O[C@@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	GC
