id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	abstract_compound	comprised_of	aliases	smiles	notes
cpd36227	CPD-19310	CPD-19310	C88H147N3O34P4R	10000000.0	Primary Database		-3	0	0	null	0	null	null	Name: 4-O-[4-O-(D-alanyl)-2-O-(beta-D-glucosyl)-ribityl]n-(ribityl)-(2R)-glycerophospho]-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol; CPD-19310; [(4-D-Ala)-(2-Glc)-Rib-ol]<sub>n</sub>-Rib-ol-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol; polyisoprenyl-wall teichoic acid (<i>B. subtilis</i> W23)|MetaCyc: CPD-19310|metanetx.chemical: MNXM165077	*C[C@H](OC(=O)[C@@H](C)[NH3+])[C@H](O)[C@@H](COP(=O)([O-])OC[C@@H](O)COP(=O)([O-])O[C@H]1[C@H](O)[C@H](NC(C)=O)[C@H](OC2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@@H]1CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	GC
cpd36228	Type-3-H-Antigen	Type-3-H-Antigen	C20H34NO15R	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: Type-3-H-Antigen; alpha-L-fucosyl-(1,2)-beta-D-galactosyl-(1,3)-N-acetyl-alpha-D-galactosamine-(1->protein]; alphaFuc-(1,2)-betaGal-(1->3)-alphaGalNac-(1->R); an H type 3 histo-blood group antigen|MetaCyc: Type-3-H-Antigen|metanetx.chemical: MNXM167015	*O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O	GC
cpd36229	Poly-U-Tails	Poly-U-Tails	null	10000000.0	Primary Database		10000000	0	0	null	0	null	null	Name: Poly-U-Tails; a poly (U) tail|MetaCyc: Poly-U-Tails|metanetx.chemical: MNXM97702		null
cpd36230	Bacillus-Teichuronic-Peptidoglycan	Bacillus-Teichuronic-Peptidoglycan	C96H143N12O69PR	10000000.0	Primary Database		-7	0	0	null	0	null	null	Name: Bacillus-Teichuronic-Peptidoglycan; a peptidoglycan-teichuronic acid complex (<i>B. subtilis</i> 168)|MetaCyc: Bacillus-Teichuronic-Peptidoglycan|metanetx.chemical: MNXM166811	*O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](OC[C@H]4O[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@H]6[C@H](O)[C@@H](O)[C@H](O[C@H]7[C@@H](O)[C@@H](CO)O[C@@H](OC[C@H]8O[C@H](OP(=O)([O-])OC[C@H]9O[C@H](O)[C@H](NC(C)=O)[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@@H]9O[C@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9NC(C)=O)[C@H](NC(C)=O)[C@@H](O)[C@H]8O)[C@@H]7NC(C)=O)O[C@@H]6C(=O)[O-])O[C@@H]5C(=O)[O-])[C@H](NC(C)=O)[C@@H](O)[C@H]4O)[C@@H]3NC(C)=O)O[C@@H]2C(=O)[O-])O[C@@H]1C(=O)[O-]	GC
cpd36231	Man3-GlcNAc4-Xyl-Fuc3-Gal2-Proteins	Man3-GlcNAc4-Xyl-Fuc3-Gal2-Proteins	C89H147N6O63R2	10000000.0	Primary Database		1	0	0	null	0	null	null	Name: Man3-GlcNAc4-Xyl-Fuc3-Gal2-Proteins; a beta-D-Gal-(1->3)-[alpha-L-Fuc-(1->4)]-beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-Gal-(1->3)-[alpha-L-Fuc-(1->4)]-beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-[beta-D-Xyl-(1->2)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-[alpha-L-Fuc-(1->3)]-beta-D-GlcNAc-N-Asn-[protein]|MetaCyc: Man3-GlcNAc4-Xyl-Fuc3-Gal2-Proteins	*[NH2+][C@@H](CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H]4NC(C)=O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H]4NC(C)=O)[C@@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]1NC(C)=O)C(*)=O	GC
cpd36232	CPD-18714	CPD-18714	C53H94O16R5S	10000000.0	Primary Database		-1	0	0	null	0	null	null	Name: CPD-18714; a 3'-(hydroxy)phthioceranyl-2'-palmitoyl(stearoyl)-2-O-sulfo-alpha,alpha-trehalose|MetaCyc: CPD-18714|metanetx.chemical: MNXM164183	*CCCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OS(=O)(=O)[O-])O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@@H](C)[C@H](*)[C@@H](*)[C@H](*)CC*	GC
cpd36233	Man-12-Man-Proteins	Man-12-Man-Proteins	C15H25NO12R3	10000000.0	Primary Database		1	0	0	null	0	null	null	Name: Man-12-Man-Proteins; an alpha-D-Man-(1->2)-alpha-D-Man-3-O-(Ser/Thr)-[protein]|MetaCyc: Man-12-Man-Proteins	*[NH2+][C@H](C(*)=O)C(*)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	GC
cpd36234	A-factor-type-lactones	A-factor-type-lactones	C7H9O4R	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: A-factor type gamma-butyrolactone; A-factor-type-lactones; a (3R,4R)-3-alkanoyl-4-(hydroxymethyl)oxolan-2-one; a (4R)-3-alkanoyl-4-(hydroxymethyl)oxolan-2-one; a 6-dehydro VB type gamma-butyrolactone; a 6-dehydro virginiae butanolide; an A-factor type gamma-butyrolactone|ChEBI: 138441|MetaCyc: A-factor-type-lactones	*CC(=O)[C@@H]1C(=O)OC[C@H]1CO	GC
cpd36235	BETA-ACIDS	BETA-ACIDS	C22H28O4R	10000000.0	Primary Database		-1	0	0	null	0	null	null	Name: 2-acyl-4,6,6-triprenylphloroglucinol(1-); BETA-ACIDS; a 2-acyl-4,6,6-triprenylphloroglucinol; a 2-acyl-4,6,6-trisprenylphloroglucinol; a beta bitter acid; beta-bitter acid anion|ChEBI: 134348|MetaCyc: BETA-ACIDS	*C(=O)C1=C([O-])C(CC=C(C)C)=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O	GC
cpd36236	CPD-17546	CPD-17546	C8H17N5O3R	10000000.0	Primary Database		1	0	0	null	0	null	null	Name: CPD-17546; L-Arg-L-Xaa; L-arginyl-L-alpha-amino acid; a dipeptide with an N-terminal L-arginine|ChEBI: 84315|MetaCyc: CPD-17546|metanetx.chemical: MNXM166783	*[C@H](NC(=O)[C@@H]([NH3+])CCCNC(N)=[NH2+])C(=O)[O-]	GC
cpd36237	1-Linoleoyl-2-acyl-glycerolipids	1-Linoleoyl-2-acyl-glycerolipids	C22H36O5R2	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: 1-Linoleoyl-2-acyl-glycerolipids; 1-[(9Z,12Z)-octadec-9,12-dienoyl]-2-acylglycerolipid; 1-[(9Z,12Z)-octadec-9,12-dienoyl]-2-acylglycerolipids; 1-linoleoyl-2-acylglycerolipids; a 1-[(9Z,12Z)-octadecdienoyl]-2-acyl-glycerolipid; a 1-linoleoyl 2-acyl-[glycerolipid]|ChEBI: 87010|MetaCyc: 1-Linoleoyl-2-acyl-glycerolipids|metanetx.chemical: MNXM147911	*OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(*)=O	GC
cpd36238	Microtubules	Microtubules	null	10000000.0	Primary Database		10000000	0	0	null	0	null	null	Name: Microtubules; a microtubule|MetaCyc: Microtubules|metanetx.chemical: MNXM145603		null
cpd36239	CPD-18683	CPD-18683	C99H177O18R6	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: CPD-18683; a [2-O-methyl-alpha-L-fucopyranosyl-(1->3)-alpha-L-rhamnopyranosyl-(1->3)-2-O-methyl-alpha-L-rhamnopyranosyl] dimycocerosyl phenol-phthiocerol|MetaCyc: CPD-18683|metanetx.chemical: MNXM164434	*CCCCCCCCCCCCC[C@@H](*)C[C@@H](C)C[C@@H](C)C[C@@H](C)C(=O)O[C@H](CCCCCCCCCCCCC*c1ccc(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4OC)[C@H]3O)[C@H]2OC)cc1)C[C@@H](CCCC[C@H](C)[C@@H](C*)OC)OC(=O)[C@H](C)C[C@H](C)C[C@H](C)C[C@H](*)CCCCCCCCCCCCC*	GC
cpd36240	CPD-18607	CPD-18607	C36H71O9PR	10000000.0	Primary Database		-1	0	0	null	0	null	null	Name: CPD-18607; a beta-D-mannosyl phosphomycoketide|MetaCyc: CPD-18607|metanetx.chemical: MNXM166775	*CCCCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCOP(=O)([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	GC
cpd36241	Protein-With-N-Terminal-X-Trp	Protein-With-N-Terminal-X-Trp	C15H16N4O3R3	10000000.0	Primary Database		1	0	0	null	0	null	null	Name: Protein-With-N-Terminal-X-Trp; a peptide with an N-terminal Xaa-Trp dipeptide|MetaCyc: Protein-With-N-Terminal-X-Trp	*C(=O)[C@H](*)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](*)[NH3+]	GC
cpd36242	DHB-glycyl-arginyl-DhbF	DHB-glycyl-arginyl-DhbF	C27H40N5O14PR2S	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: DHB-glycyl-arginyl-DhbF; a 2,3-dihydroxybenzoyl-glycyl-L-arginyl-[DhbF non-ribosomal peptide synthase]|MetaCyc: DHB-glycyl-arginyl-DhbF	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](NC(=O)CNC(=O)c1cccc(O)c1O)[C@@H](C)O)C(*)=O	GC
cpd36243	ssRNA-with-3phosphate	ssRNA-with-3phosphate	null	10000000.0	Primary Database		10000000	0	0	null	0	null	null	Name: an RNase product with a 3' phosphate; an endoribonuclease product with a 3' phosphate; ssRNA-with-3phosphate|MetaCyc: ssRNA-with-3phosphate|metanetx.chemical: MNXM148934		null
cpd36244	tRNA-uridine35	tRNA-uridine35	C9H10N2O12P2R2	10000000.0	Primary Database		-2	0	0	null	0	null	null	Name: a uridine<sup>35</sup> in tRNA; tRNA-uridine35|MetaCyc: tRNA-uridine35|metanetx.chemical: MNXM166836	*OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1OP(=O)([O-])O*	null
cpd36245	Glycosides	Glycosides	null	10000000.0	Primary Database		10000000	0	0	null	0	null	null	Name: Glycosides; a glycoside|MetaCyc: Glycosides|metanetx.chemical: MNXM55409		null
cpd36246	Diphthine-methyl-ester-EF2	Diphthine-methyl-ester-EF2	C14H25N4O3R2	10000000.0	Primary Database		3	0	0	null	0	null	null	Name: Diphthine-methyl-ester-EF2; a [translation elongation factor 2]-diphthine methyl ester; a diphthine methyl ester in eEF-2; a diphthine methyl ester-[translation elongation factor 2]; diphthine methyl ester residue; methylated diphthine residue|ChEBI: 79005|MetaCyc: Diphthine-methyl-ester-EF2|metanetx.chemical: MNXM147976	*[NH2+][C@@H](Cc1c[nH]c(CC[C@@H](C(=O)OC)[N+](C)(C)C)[nH+]1)C(*)=O	GC
cpd36247	CPD-17434	CPD-17434	C32H49N2O9PRS	10000000.0	Primary Database		-2	0	0	null	0	null	null	Name: CPD-17434; an 8,10,16-trimethyl-3-oxooctadeca-4,8,12,14,16-pentaenoyl-ACP; an 8,10,16-trimethyl-3-oxooctadeca-4,8,12,14,16-pentaenoyl-[acp]|MetaCyc: CPD-17434|metanetx.chemical: MNXM147882	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)/C=C/CC/C(C)=C/[C@@H](C)C/C=C/C=C/C(C)=C/C)C(*)=O	GC
cpd36248	an-Nsup3sup-methylcytosine-in-DNA	an-Nsup3sup-methylcytosine-in-DNA	C10H14N3O10P2R2	10000000.0	Primary Database		-1	0	0	null	0	null	null	Name: an <i>N</i><sup>3</sup>-methylcytosine in DNA; an-Nsup3sup-methylcytosine-in-DNA|MetaCyc: an-Nsup3sup-methylcytosine-in-DNA	*OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)[n+](C)c2=O)C[C@@H]1OP(=O)([O-])O*	GC
cpd36249	HypE-Proteins	HypE-Proteins	C3H6NO2RS	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: C-terminal L-cysteine; C-terminal L-cysteinyl residue; C-terminal L-cysteinyl(1-) residue; HypE protein; HypE-Proteins; a HypE [NiFe]-hydrogenase maturation protein; a [protein] C-terminal L-cysteine|ChEBI: 76913|MetaCyc: C-terminal-L-Cysteine; HypE-Proteins|metanetx.chemical: MNXM147987	*[NH2+][C@@H](CS)C(=O)[O-]	GC
cpd36250	CPD-18909	CPD-18909	C12H22O11	10000000.0	Primary Database	HIWPGCMGAMJNRG-FZFXURTHSA-N	0	0	0	null	0	null	null	Name: 2-O-beta-D-mannopyranosyl-D-mannopyranose; 2beta-Man; CPD-18909; WURCS=2.0/2,2,1/[a1122h-1x_1-5][a1122h-1b_1-5]/1-2/a2-b1; beta-1,2-D-mannobiose; beta-D-Man-(1->2)-D-Man; beta-D-Manp-(1-2)-D-Manp; beta-D-mannopyranosyl-(1->2)-D-mannopyranose|ChEBI: 62037|MetaCyc: CPD-18909|metanetx.chemical: MNXM44062	OC[C@H]1O[C@@H](O[C@@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	GC|EQ|EQU
cpd36251	O-Long-Chain-Acyl-L-Carnitines	O-Long-Chain-Acyl-L-Carnitines	C20H38NO4R	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: O-Long-Chain-Acyl-L-Carnitines; an <i>O</i>-(long-chain-acyl)-L-carnitine|MetaCyc: O-Long-Chain-Acyl-L-Carnitines	*CCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	GC
cpd36252	N-acetylarylamines	N-acetylarylamines	null	10000000.0	Primary Database		10000000	0	0	null	0	null	null	Name: N-acetylarylamines; an <i>N</i>-acetylarylamine|MetaCyc: N-acetylarylamines		null
cpd36253	C32-carboxyphthiodiolenone-PpsAE	C32-carboxyphthiodiolenone-PpsAE	C46H84N3O12PR2S	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: C32-carboxyphthiodiolenone-PpsAE; O-(S-C32-carboxyphthiodiolenoneylpantetheine-4'-phosphoryl)-L-serine residue; a C32-carboxyphthiodiolenone-[(phenol)carboxyphthiodiolenone synthase]|ChEBI: 142236|MetaCyc: C32-carboxyphthiodiolenone-PpsAE|metanetx.chemical: MNXM164631	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(C)C(=O)/C(C)=C/CCC[C@@H](O)C[C@H](O)CCCCCCCCCCCCCCCCCCC)C(*)=O	GC
cpd36254	2-4-2-N-linked-Glycan	2-4-2-N-linked-Glycan	C62H102N7O42R2	10000000.0	Primary Database		1	0	0	null	0	null	null	Name: 2-4-2-N-linked-Glycan; [(2),(4),(2)]-<i>N</i>-linked glycan; a {beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-[beta-D-GlcNAc-(1->4)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-N-Asn-[protein]; bis-2,2 <i>N</i>-glycan|MetaCyc: 2-4-2-N-linked-Glycan|metanetx.chemical: MNXM147394	*[NH2+][C@@H](CC(=O)N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O)C(*)=O	GC
cpd36255	Aminopeptidase-Ey-Substrates	Aminopeptidase-Ey-Substrates	C4H6N2O2R3	10000000.0	Primary Database		1	0	0	null	0	null	null	Name: Aminopeptidase-Ey-Substrates; an aminopeptidase Ey substrate|MetaCyc: Aminopeptidase-Ey-Substrates	*C(=O)[C@H](*)NC(=O)[C@H](*)[NH3+]	GC
cpd36256	CPD-17278	CPD-17278	C18H27OR	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: (6Z,9Z,12Z,15Z)-octadecatetraenoyl-containing glycerolipid; CPD-17278; a [glycerolipid]-(6Z,9Z,12Z,15Z)-octadecatetraenoate; a [glycerolipid]-stearidonate; stearidonoyl-containing glycerolipid|ChEBI: 90079|MetaCyc: CPD-17278|metanetx.chemical: MNXM147003	*C(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	GC
cpd36257	Peptide-containing-Lysine	Peptide-containing-Lysine	C10H18N4O3R4	10000000.0	Primary Database		2	0	0	null	0	null	null	Name: Peptide-containing-Lysine; a peptide containing an internal L-lysine|MetaCyc: Peptide-containing-Lysine|metanetx.chemical: MNXM148816	*[NH2+][C@@H](*)C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](*)C(*)=O	GC
cpd36258	CPD-17921	CPD-17921	C53H80N7O14PRS	10000000.0	Primary Database		-2	0	0	null	0	null	null	Name: CPD-17921; an R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucyl-ACP; an R-2-hydroxy-3-methylpentanoate-methylvaline-phenylalanine-methylphenylalanine-proline-allo-isoleucyl-[acp]; an R-Hmp-MeVal-Phe-MePhe-Pro-alle-ACP; an R-Hmp-MeVal-Phe-MePhe-Pro-alle-[acp]|MetaCyc: CPD-17921|metanetx.chemical: MNXM148186	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N(C)C(=O)C(O)[C@@H](C)CC)[C@H](C)CC)C(*)=O	GC
cpd36259	3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs	3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs	C29H50N2O9PRS	10000000.0	Primary Database		-2	0	0	null	0	null	null	Name: 3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs; a (3R,9Z)-3-hydroxy-octadec-9-enoyl-[acp]|MetaCyc: 3R-9Z-3-hydroxy-octadec-9-enoyl-ACPs|metanetx.chemical: MNXM147904	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)CCCCC/C=C\CCCCCCCC)C(*)=O	GC
cpd36260	Teichoic-Peptidoglycan-Complex	Teichoic-Peptidoglycan-Complex	C58H95N10O38P2R2	10000000.0	Primary Database		-3	0	0	null	0	null	null	Name: R-(2R)-glycerylphospho)-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-phospho-lipid II; Teichoic-Peptidoglycan-Complex; a peptidoglycan-wall teichoic acid complex|MetaCyc: Teichoic-Peptidoglycan-Complex|metanetx.chemical: MNXM166812	*OC[C@@H](O)COP(=O)([O-])O[C@H]1[C@H](O)[C@H](NC(C)=O)[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OC[C@H]3O[C@H](O)[C@H](NC(C)=O)[C@@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](*)[NH3+])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)O[C@@H]2CO)O[C@@H]1CO	GC
cpd36261	3-Methyl-Saturated-Fatty-Acyl-CoA	3-Methyl-Saturated-Fatty-Acyl-CoA	C26H40N7O17P3RS	10000000.0	Primary Database		-3	0	0	null	0	null	null	Name: 3-Methyl-Saturated-Fatty-Acyl-CoA; a 3-methyl-branched 2,3,4-saturated fatty acyl-CoA|MetaCyc: 3-Methyl-Saturated-Fatty-Acyl-CoA|metanetx.chemical: MNXM97424	*CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC
cpd36262	Trans-Delta2-meromycolyl-ACP-46-and-up	Trans-Delta2-meromycolyl-ACP-46-and-up	C60H113N3O9PR3S	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: Trans-Delta2-meromycolyl-ACP-46-and-up; a trans-delta2-meromycolyl-[acp] with a chain length larger than 46|MetaCyc: Trans-Delta2-meromycolyl-ACP-46-and-up	*CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H]([NH2+]*)C(*)=O	GC
cpd36263	Protein-N-terminal-N-Ac-L-threonine	Protein-N-terminal-N-Ac-L-threonine	C6H10NO3R	10000000.0	Primary Database		0	0	0	null	0	null	null	Name: N-terminal N(alpha)-acetyl-L-threonine residue; Protein-N-terminal-N-Ac-L-threonine; a [protein] N-terminal Nalpha-acetyl-L-threonine; an N-terminal Nalpha-acetyl-L-threonyl-[protein]|ChEBI: 133375|MetaCyc: Protein-N-terminal-N-Ac-L-threonine|metanetx.chemical: MNXM167044	*C(=O)[C@@H](NC(C)=O)[C@@H](C)O	GC
cpd36264	RNA-3prime-Adenosine-3prime-P	RNA-3prime-Adenosine-3prime-P	C10H12N5O10P2R	10000000.0	Primary Database		-2	0	0	null	0	null	null	Name: RNA-3prime-Adenosine-3prime-P; a 3'-phospho-[RNA]; a RNA with 3' phosphate; an RNA 3'-terminal-phosphate; an [RNA]-3'-adenosine-3'-phosphate; an [RNA]-3'-ribunucleoside-3'-phosphate|MetaCyc: RNA-3prime-Adenosine-3prime-P	*OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC
cpd36265	RNA-3-Uridine-23-Cyclophosphate	RNA-3-Uridine-23-Cyclophosphate	C9H9N2O11P2R	10000000.0	Primary Database		-2	0	0	null	0	null	null	Name: RNA-3-Uridine-23-Cyclophosphate; an [RNA]-3'-uridine-2',3'-cyclophosphate|MetaCyc: RNA-3-Uridine-23-Cyclophosphate	*OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@@H]2OP(=O)([O-])O[C@@H]21	GC
cpd36266	PigG-L-proline	PigG-L-proline	C19H34N4O9PR2S	10000000.0	Primary Database		1	0	0	null	0	null	null	Name: O-(S-L-prolylpantetheine-4'-phosphoryl)serine residue betaine; PigG-L-proline; an L-prolyl-[PigG prolyl-carrier protein]|ChEBI: 138622|MetaCyc: PigG-L-proline|metanetx.chemical: MNXM148318	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H]1CCC[NH2+]1)C(*)=O	GC
cpd36267	tRNAPhe-Containing-wyosine-37	tRNAPhe-Containing-wyosine-37	C14H15N5O11P2R2	10000000.0	Primary Database		-2	0	0	null	0	null	null	Name: imG<sup>37</sup> in tRNA<sup>Phe</sup>; tRNAPhe-Containing-wyosine-37; wyosine<sup>37</sup> in tRNA<sup>Phe</sup>|MetaCyc: tRNAPhe-Containing-wyosine-37|metanetx.chemical: MNXM148559	*OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)n4cc(C)nc4n(C)c32)[C@H](O)[C@@H]1OP(=O)([O-])O*	GC
cpd36268	N3-fumaramoyl-DAP-DdaD	N3-fumaramoyl-DAP-DdaD	C21H36N6O11PR2S	10000000.0	Primary Database		1	0	0	null	0	null	null	Name: N3-fumaramoyl-DAP-DdaD; an N-3-fumaramoyl-(S)-2,3-diaminopropanoyl-[DdaD non-ribosomal peptide synthase]|MetaCyc: N3-fumaramoyl-DAP-DdaD|metanetx.chemical: MNXM164542	*[NH2+][C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H]([NH3+])CNC(=O)/C=C/C(N)=O)C(*)=O	GC
cpd36269	Gro-P-Glc2-DAG	Gro-P-Glc2-DAG	C20H32O20PR2	10000000.0	Primary Database		-1	0	0	null	0	null	null	Name: 1,2-diacyl-3-O-[6-O-(sn-glycerol phospho)-(beta-D-glucopyranosyl-(1->6)-O-beta-D-glucopyranosyl)]-sn-glycerol; Gro-P-Glc2-DAG|MetaCyc: Gro-P-Glc2-DAG|metanetx.chemical: MNXM164018	*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](COP(=O)([O-])OC[C@H](O)CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)OC(*)=O	GC
