id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn23294	RXN-12991.c	RXN-12991.c	(1) cpd24137[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd17442[0]	-1:cpd00067:0:0:"H+";-1:cpd24137:0:0:"N,N-dihydroxyhexahomomethioniate";1:cpd00001:0:0:"H2O";1:cpd00011:0:0:"CO2";1:cpd17442:0:0:"9-Methylthiononanaldoxime"	0	(1) cpd00067[0] + (1) cpd24137[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd17442[0]	(1) H+[0] + (1) N,N-dihydroxyhexahomomethioniate[0] => (1) H2O[0] + (1) CO2[0] + (1) 9-Methylthiononanaldoxime[0]	>	>	null	null	MetaCyc: RXN-12991|Name: 	1.14.13.-	-15.4	3.75	cpd00001;cpd00011;cpd00067;cpd17442;cpd24137	OK	0	null	GCC|EQC	Primary Database
rxn23295	RXN-12992.c	RXN-12992.c	(1) cpd11493[0] + (1) cpd14883[0] <=> (1) cpd00010[0] + (1) cpd28510[0]	-1:cpd11493:0:0:"ACP";-1:cpd14883:0:0:"alpha-Linolenoyl-CoA";1:cpd00010:0:0:"CoA";1:cpd28510:0:0:"a linolenoyl [acp]"	0	(1) cpd11493[0] + (1) cpd14883[0] => (1) cpd00010[0] + (1) cpd28510[0]	(1) ACP[0] + (1) alpha-Linolenoyl-CoA[0] => (1) CoA[0] + (1) a linolenoyl [acp][0]	?	>	null	null	MetaCyc: RXN-12992|Name: 	null	10000000.0	10000000.0	cpd00010;cpd11493;cpd14883;cpd28510	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn23296	RXN-12993.c	RXN-12993.c	(1) cpd11492[0] + (1) cpd28510[0] <=> (1) cpd00011[0] + (1) cpd11493[0] + (1) cpd22080[0]	-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd28510:0:0:"a linolenoyl [acp]";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd22080:0:0:"3-oxo-eicosatrienoyl [acp]"	0	(1) cpd11492[0] + (1) cpd28510[0] => (1) cpd00011[0] + (1) cpd11493[0] + (1) cpd22080[0]	(1) Malonyl-acyl-carrierprotein-[0] + (1) a linolenoyl [acp][0] => (1) CO2[0] + (1) ACP[0] + (1) 3-oxo-eicosatrienoyl [acp][0]	?	>	null	null	MetaCyc: RXN-12993|Name: 	null	10000000.0	10000000.0	cpd00011;cpd11492;cpd11493;cpd22080;cpd28510	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn23297	RXN-12994.c	RXN-12994.c	(1) cpd22080[0] + (1) cpd27640[0] <=> (1) cpd22064[0] + (1) cpd27638[0]	-1:cpd00067:0:0:"H+";-1:cpd22080:0:0:"3-oxo-eicosatrienoyl [acp]";-1:cpd27640:0:0:"NADH-P-OR-NOP";1:cpd22064:0:0:"3-hydroxy-eicosatrienoyl [acp]";1:cpd27638:0:0:"NAD-P-OR-NOP"	0	(1) cpd00067[0] + (1) cpd22080[0] + (1) cpd27640[0] <=> (1) cpd22064[0] + (1) cpd27638[0]	(1) H+[0] + (1) 3-oxo-eicosatrienoyl [acp][0] + (1) NADH-P-OR-NOP[0] <=> (1) 3-hydroxy-eicosatrienoyl [acp][0] + (1) NAD-P-OR-NOP[0]	?	=	null	MetaCyc: Eicosapentaenoate-Biosynthesis (Icosapentaenoate Biosynthesis); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PUFA-Biosynthesis (Polyunsaturated Fatty Acid Biosynthesis); PWY-7602 (icosapentaenoate biosynthesis V (8-desaturase, lower eukaryotes)); PWY-7619 (juniperonate biosynthesis); PWY-7724 (icosapentaenoate biosynthesis III (8-desaturase, mammals)); Unsaturated-Fatty-Acids-Biosynthesis (Unsaturated Fatty Acid Biosynthesis)	AraCyc: RXN-12994|CornCyc: RXN-12994|MetaCyc: RXN-12994|Name: 	1.1.1.100	10000000.0	10000000.0	cpd00067;cpd22064;cpd22080;cpd27638;cpd27640	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn23298	RXN-12995.c	(-)-ent-copalol synthase	(1) cpd00001[0] + (1) cpd03629[0] <=> (1) cpd00012[0] + (1) cpd24130[0]	-1:cpd00001:0:0:"H2O";-1:cpd03629:0:0:"Copalyl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd24130:0:0:"(-)-ent-copalol"	0	(1) cpd00001[0] + (1) cpd03629[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd24130[0]	(1) H2O[0] + (1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (-)-ent-copalol[0]	>	>	null	null	MetaCyc: RXN-12995|Name: (-)-ent-copalol synthase	4.2.3.-	-6.24	0.59	cpd00001;cpd00012;cpd00067;cpd03629;cpd24130	OK	0	null	GCC|EQC|EQU	Primary Database
rxn23299	RXN-12996.c	ent-manool synthase	(1) cpd00001[0] + (1) cpd03629[0] <=> (1) cpd00012[0] + (1) cpd24132[0]	-1:cpd00001:0:0:"H2O";-1:cpd03629:0:0:"Copalyl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd24132:0:0:"ent-manool"	0	(1) cpd00001[0] + (1) cpd03629[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd24132[0]	(1) H2O[0] + (1) Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) ent-manool[0]	>	>	null	null	MetaCyc: RXN-12996|Name: ent-manool synthase	4.2.3.-	-7.15	0.85	cpd00001;cpd00012;cpd00067;cpd03629;cpd24132	OK	0	null	GCC|EQC|EQU	Primary Database
rxn23300	RXN-12997.c	RXN-12997.c	(1) cpd00004[0] + (1) cpd28509[0] <=> (1) cpd00003[0] + (1) cpd26995[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd28509:0:0:"eicosatrienoyl-2-enoyl [acp]";1:cpd00003:0:0:"NAD";1:cpd26995:0:0:"EICOSATRIENOYL-ACP"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd28509[0] <=> (1) cpd00003[0] + (1) cpd26995[0]	(1) NADH[0] + (1) H+[0] + (1) eicosatrienoyl-2-enoyl [acp][0] <=> (1) NAD[0] + (1) EICOSATRIENOYL-ACP[0]	?	=	null	MetaCyc: Eicosapentaenoate-Biosynthesis (Icosapentaenoate Biosynthesis); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PUFA-Biosynthesis (Polyunsaturated Fatty Acid Biosynthesis); PWY-7602 (icosapentaenoate biosynthesis V (8-desaturase, lower eukaryotes)); PWY-7619 (juniperonate biosynthesis); PWY-7724 (icosapentaenoate biosynthesis III (8-desaturase, mammals)); Unsaturated-Fatty-Acids-Biosynthesis (Unsaturated Fatty Acid Biosynthesis)	MetaCyc: RXN-12997|Name: 	1.3.1.-	10000000.0	10000000.0	cpd00003;cpd00004;cpd00067;cpd26995;cpd28509	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn23301	RXN-12998.c	RXN-12998.c	(1) cpd00001[0] + (1) cpd26995[0] <=> (1) cpd11493[0] + (1) cpd16337[0]	-1:cpd00001:0:0:"H2O";-1:cpd26995:0:0:"EICOSATRIENOYL-ACP";1:cpd00067:0:0:"H+";1:cpd11493:0:0:"ACP";1:cpd16337:0:0:"ETA"	0	(1) cpd00001[0] + (1) cpd26995[0] <= (1) cpd00067[0] + (1) cpd11493[0] + (1) cpd16337[0]	(1) H2O[0] + (1) EICOSATRIENOYL-ACP[0] <= (1) H+[0] + (1) ACP[0] + (1) ETA[0]	?	<	null	null	MetaCyc: RXN-12998|Name: 	3.1.2.14	10000000.0	10000000.0	cpd00001;cpd00067;cpd11493;cpd16337;cpd26995	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn23302	RXN-12999.c	syn-copalol synthase	(1) cpd00001[0] + (1) cpd08700[0] <=> (1) cpd00012[0] + (1) cpd24133[0]	-1:cpd00001:0:0:"H2O";-1:cpd08700:0:0:"syn-Copalyl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd24133:0:0:"syn-copalol"	0	(1) cpd00001[0] + (1) cpd08700[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd24133[0]	(1) H2O[0] + (1) syn-Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) syn-copalol[0]	>	>	null	null	MetaCyc: RXN-12999|Name: syn-copalol synthase	4.2.3.-	-6.24	0.59	cpd00001;cpd00012;cpd00067;cpd08700;cpd24133	OK	0	null	GCC|EQC|EQU	Primary Database
rxn23303	RXN-13000.c	(13S)-vitexifolin A synthase	(1) cpd00001[0] + (1) cpd08700[0] <=> (1) cpd00012[0] + (1) cpd24135[0]	-1:cpd00001:0:0:"H2O";-1:cpd08700:0:0:"syn-Copalyl diphosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+";1:cpd24135:0:0:"13S-vitexifolin A"	0	(1) cpd00001[0] + (1) cpd08700[0] => (1) cpd00012[0] + (1) cpd00067[0] + (1) cpd24135[0]	(1) H2O[0] + (1) syn-Copalyl diphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) 13S-vitexifolin A[0]	>	>	null	null	MetaCyc: RXN-13000|Name: (13S)-vitexifolin A synthase	4.2.3.-	-7.15	0.85	cpd00001;cpd00012;cpd00067;cpd08700;cpd24135	OK	0	null	GCC|EQC|EQU	Primary Database
rxn23304	RXN-13001.c	RXN-13001.c	(1) cpd22064[0] <=> (1) cpd00001[0] + (1) cpd28509[0]	-1:cpd22064:0:0:"3-hydroxy-eicosatrienoyl [acp]";1:cpd00001:0:0:"H2O";1:cpd28509:0:0:"eicosatrienoyl-2-enoyl [acp]"	0	(1) cpd22064[0] => (1) cpd00001[0] + (1) cpd28509[0]	(1) 3-hydroxy-eicosatrienoyl [acp][0] => (1) H2O[0] + (1) eicosatrienoyl-2-enoyl [acp][0]	?	>	null	MetaCyc: Eicosapentaenoate-Biosynthesis (Icosapentaenoate Biosynthesis); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PUFA-Biosynthesis (Polyunsaturated Fatty Acid Biosynthesis); PWY-7602 (icosapentaenoate biosynthesis V (8-desaturase, lower eukaryotes)); PWY-7619 (juniperonate biosynthesis); PWY-7724 (icosapentaenoate biosynthesis III (8-desaturase, mammals)); Unsaturated-Fatty-Acids-Biosynthesis (Unsaturated Fatty Acid Biosynthesis)	MetaCyc: RXN-13001|Name: 	4.2.1.-	10000000.0	10000000.0	cpd00001;cpd22064;cpd28509	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn23305	RXN-13003.c	RXN-13003.c	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd17419[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24138[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd17419:0:0:"Pentahomomethionine";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd24138:0:0:"N-hydroxypentahomomethionine"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd17419[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24138[0]	(1) NADPH[0] + (1) O2[0] + (1) Pentahomomethionine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-hydroxypentahomomethionine[0]	>	>	null	null	MetaCyc: RXN-13003|Name: 	1.14.13.-	-90.63	6.31	cpd00001;cpd00005;cpd00006;cpd00007;cpd17419;cpd24138	OK	0	null	GCC|EQC	Primary Database
rxn23306	RXN-13004.c	RXN-13004.c	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd24138[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24139[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd24138:0:0:"N-hydroxypentahomomethionine";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd24139:0:0:"N,N-dihydroxypentahomomethionine"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd24138[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24139[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) N-hydroxypentahomomethionine[0] => (1) H2O[0] + (1) NADP[0] + (1) N,N-dihydroxypentahomomethionine[0]	>	>	null	null	MetaCyc: RXN-13004|Name: 	1.14.13.-	-83.95	6.42	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd24138;cpd24139	OK	0	null	GCC|EQC	Primary Database
rxn23307	RXN-13005.c	RXN-13005.c	(1) cpd24139[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd17440[0]	-1:cpd00067:0:0:"H+";-1:cpd24139:0:0:"N,N-dihydroxypentahomomethionine";1:cpd00001:0:0:"H2O";1:cpd00011:0:0:"CO2";1:cpd17440:0:0:"8-Methylthiooctanaldoxime"	0	(1) cpd00067[0] + (1) cpd24139[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd17440[0]	(1) H+[0] + (1) N,N-dihydroxypentahomomethionine[0] => (1) H2O[0] + (1) CO2[0] + (1) 8-Methylthiooctanaldoxime[0]	>	>	null	null	MetaCyc: RXN-13005|Name: 	1.14.13.-	-15.4	3.72	cpd00001;cpd00011;cpd00067;cpd17440;cpd24139	OK	0	null	GCC|EQC	Primary Database
rxn23308	RXN-13006.c	RXN-13006.c	(1) cpd11493[0] + (1) cpd24122[0] <=> (1) cpd00010[0] + (1) cpd26994[0]	-1:cpd11493:0:0:"ACP";-1:cpd24122:0:0:"eicosapentaenoyl CoA";1:cpd00010:0:0:"CoA";1:cpd26994:0:0:"EICOSAPENTAENOYL-ACP"	0	(1) cpd11493[0] + (1) cpd24122[0] => (1) cpd00010[0] + (1) cpd26994[0]	(1) ACP[0] + (1) eicosapentaenoyl CoA[0] => (1) CoA[0] + (1) EICOSAPENTAENOYL-ACP[0]	?	>	null	null	MetaCyc: RXN-13006|Name: 	null	10000000.0	10000000.0	cpd00010;cpd11493;cpd24122;cpd26994	MI:C:3/H:4/N:1/O:1/R:1|CI:2	0	null	GCP|EQP	Primary Database
rxn23309	RXN-13007.c	RXN-13007.c	(1) cpd11492[0] + (1) cpd26994[0] <=> (1) cpd00011[0] + (1) cpd11493[0] + (1) cpd22044[0]	-1:cpd11492:0:0:"Malonyl-acyl-carrierprotein-";-1:cpd26994:0:0:"EICOSAPENTAENOYL-ACP";1:cpd00011:0:0:"CO2";1:cpd11493:0:0:"ACP";1:cpd22044:0:0:"3-OXO-EICOSAPENTAENOYL-ACP"	0	(1) cpd11492[0] + (1) cpd26994[0] => (1) cpd00011[0] + (1) cpd11493[0] + (1) cpd22044[0]	(1) Malonyl-acyl-carrierprotein-[0] + (1) EICOSAPENTAENOYL-ACP[0] => (1) CO2[0] + (1) ACP[0] + (1) 3-OXO-EICOSAPENTAENOYL-ACP[0]	?	>	null	null	MetaCyc: RXN-13007|Name: 	null	10000000.0	10000000.0	cpd00011;cpd11492;cpd11493;cpd22044;cpd26994	OK	0	null	HB|GCP|EQP	Primary Database
rxn23310	RXN-13008.c	RXN-13008.c	(1) cpd00005[0] + (1) cpd22044[0] <=> (1) cpd00006[0] + (1) cpd22015[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00067:0:0:"H+";-1:cpd22044:0:0:"3-OXO-EICOSAPENTAENOYL-ACP";1:cpd00006:0:0:"NADP";1:cpd22015:0:0:"3-HYDROXY-DOCOSAPENTAENOYL-ACP"	0	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd22044[0] <=> (1) cpd00006[0] + (1) cpd22015[0]	(1) NADPH[0] + (1) H+[0] + (1) 3-OXO-EICOSAPENTAENOYL-ACP[0] <=> (1) NADP[0] + (1) 3-HYDROXY-DOCOSAPENTAENOYL-ACP[0]	?	=	null	null	AraCyc: RXN-13008|CornCyc: RXN-13008|MetaCyc: RXN-13008|Name: 	1.1.1.100	10000000.0	10000000.0	cpd00005;cpd00006;cpd00067;cpd22015;cpd22044	OK	0	null	GCP|EQP	Primary Database
rxn23311	RXN-13009.c	RXN-13009.c	(1) cpd22015[0] <=> (1) cpd00001[0] + (1) cpd26915[0]	-1:cpd22015:0:0:"3-HYDROXY-DOCOSAPENTAENOYL-ACP";1:cpd00001:0:0:"H2O";1:cpd26915:0:0:"DOCOSAPENTAENOYL-2-ENOYL-ACP"	0	(1) cpd22015[0] => (1) cpd00001[0] + (1) cpd26915[0]	(1) 3-HYDROXY-DOCOSAPENTAENOYL-ACP[0] => (1) H2O[0] + (1) DOCOSAPENTAENOYL-2-ENOYL-ACP[0]	?	>	null	null	MetaCyc: RXN-13009|Name: 	4.2.1.-	10000000.0	10000000.0	cpd00001;cpd22015;cpd26915	OK	0	null	GCP|EQP	Primary Database
rxn23312	RXN-1301.c	ethylbenzene:(acceptor) oxidoreductase	(1) cpd00001[0] + (1) cpd04383[0] + (1) cpd22290[0] <=> (1) cpd08204[0] + (1) cpd26978[0]	-1:cpd00001:0:0:"H2O";-1:cpd04383:0:0:"Ethylenzene";-1:cpd22290:0:0:"Acceptor";1:cpd08204:0:0:"(S)-1-Phenylethanol";1:cpd26978:0:0:"Donor-H2"	0	(1) cpd00001[0] + (1) cpd04383[0] + (1) cpd22290[0] <=> (1) cpd08204[0] + (1) cpd26978[0]	(1) H2O[0] + (1) Ethylenzene[0] + (1) Acceptor[0] <=> (1) (S)-1-Phenylethanol[0] + (1) Donor-H2[0]	?	=	null	MetaCyc: AROMATIC-COMPOUNDS-DEGRADATION (Aromatic Compound Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-481 (ethylbenzene degradation (anaerobic))	MetaCyc: RXN-1301|Name: ethylbenzene dehydrogenase; ethylbenzene hydroxylase; ethylbenzene:(acceptor) oxidoreductase; ethylbenzene:acceptor oxidoreductase	1.17.99.2	10000000.0	10000000.0	cpd00001;cpd04383;cpd08204;cpd22290;cpd26978	CPDFORMERROR	0	rxn23313	GCP|EQP	Primary Database
rxn23313	RXN-1301.p	ethylbenzene:(acceptor) oxidoreductase	(1) cpd00001[0] + (1) cpd04383[0] + (1) cpd22290[0] <=> (1) cpd08204[0] + (1) cpd26978[0]	-1:cpd00001:0:0:"H2O";-1:cpd04383:0:0:"Ethylenzene";-1:cpd22290:0:0:"Acceptor";1:cpd08204:0:0:"(S)-1-Phenylethanol";1:cpd26978:0:0:"Donor-H2"	0	(1) cpd00001[0] + (1) cpd04383[0] + (1) cpd22290[0] <=> (1) cpd08204[0] + (1) cpd26978[0]	(1) H2O[0] + (1) Ethylenzene[0] + (1) Acceptor[0] <=> (1) (S)-1-Phenylethanol[0] + (1) Donor-H2[0]	?	=	null	MetaCyc: AROMATIC-COMPOUNDS-DEGRADATION (Aromatic Compound Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-481 (ethylbenzene degradation (anaerobic))	MetaCyc: RXN-1301|Name: ethylbenzene dehydrogenase; ethylbenzene hydroxylase; ethylbenzene:(acceptor) oxidoreductase; ethylbenzene:acceptor oxidoreductase	1.17.99.2	10000000.0	10000000.0	cpd00001;cpd04383;cpd08204;cpd22290;cpd26978	CPDFORMERROR	1	rxn23312	GCP|EQP	Primary Database
rxn23314	RXN-13010.c	RXN-13010.c	(1) cpd00004[0] + (1) cpd26915[0] <=> (1) cpd00003[0] + (1) cpd26916[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd26915:0:0:"DOCOSAPENTAENOYL-2-ENOYL-ACP";1:cpd00003:0:0:"NAD";1:cpd26916:0:0:"DOCOSAPENTAENOYL-ACP"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd26915[0] <=> (1) cpd00003[0] + (1) cpd26916[0]	(1) NADH[0] + (1) H+[0] + (1) DOCOSAPENTAENOYL-2-ENOYL-ACP[0] <=> (1) NAD[0] + (1) DOCOSAPENTAENOYL-ACP[0]	?	=	null	null	MetaCyc: RXN-13010|Name: 	1.3.1.-	10000000.0	10000000.0	cpd00003;cpd00004;cpd00067;cpd26915;cpd26916	OK	0	null	GCP|EQP	Primary Database
rxn23315	RXN-13011.c	RXN-13011.c	(1) cpd00001[0] + (1) cpd26916[0] <=> (1) cpd11493[0] + (1) cpd16301[0]	-1:cpd00001:0:0:"H2O";-1:cpd26916:0:0:"DOCOSAPENTAENOYL-ACP";1:cpd11493:0:0:"ACP";1:cpd16301:0:0:"Docosapentaenoic acid"	0	(1) cpd00001[0] + (1) cpd26916[0] <= (1) cpd11493[0] + (1) cpd16301[0]	(1) H2O[0] + (1) DOCOSAPENTAENOYL-ACP[0] <= (1) ACP[0] + (1) Docosapentaenoic acid[0]	?	<	null	null	AraCyc: RXN-13011|CornCyc: RXN-13011|MetaCyc: RXN-13011|Name: 	3.1.2.14	10000000.0	10000000.0	cpd00001;cpd11493;cpd16301;cpd26916	MI:C:-3/H:-5/N:-1/O:-1/R:-1|CI:-3	0	rxn37726	GCP|EQP	Primary Database
rxn23316	RXN-13014.c	RXN-13014.c	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd17403[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24141[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd17403:0:0:"Homomethionine";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd24141:0:0:"N-hydroxyhomomethionine"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd17403[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24141[0]	(1) NADPH[0] + (1) O2[0] + (1) Homomethionine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-hydroxyhomomethionine[0]	>	>	null	null	MetaCyc: RXN-13014|Name: 	1.14.13.-	-90.63	6.26	cpd00001;cpd00005;cpd00006;cpd00007;cpd17403;cpd24141	OK	0	null	GCC|EQC	Primary Database
rxn23317	RXN-13015.c	RXN-13015.c	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd24141[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24142[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd24141:0:0:"N-hydroxyhomomethionine";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd24142:0:0:"N,N-dihydroxyhomomethionine"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd24141[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24142[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) N-hydroxyhomomethionine[0] => (1) H2O[0] + (1) NADP[0] + (1) N,N-dihydroxyhomomethionine[0]	>	>	null	null	MetaCyc: RXN-13015|Name: 	1.14.13.-	-83.95	6.37	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd24141;cpd24142	OK	0	null	GCC|EQC	Primary Database
rxn23318	RXN-13016.c	RXN-13016.c	(1) cpd24142[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd17431[0]	-1:cpd00067:0:0:"H+";-1:cpd24142:0:0:"N,N-dihydroxyhomomethionine";1:cpd00001:0:0:"H2O";1:cpd00011:0:0:"CO2";1:cpd17431:0:0:"4-Methylthiobutanaldoxime"	0	(1) cpd00067[0] + (1) cpd24142[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd17431[0]	(1) H+[0] + (1) N,N-dihydroxyhomomethionine[0] => (1) H2O[0] + (1) CO2[0] + (1) 4-Methylthiobutanaldoxime[0]	>	>	null	null	MetaCyc: RXN-13016|Name: 	1.14.13.-	-15.4	3.63	cpd00001;cpd00011;cpd00067;cpd17431;cpd24142	OK	0	null	GCC|EQC	Primary Database
rxn23319	RXN-13017.c	RXN-13017.c	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd17407[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24143[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd17407:0:0:"Dihomomethionine";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd24143:0:0:"N-hydroxydihomomethionine"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd17407[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24143[0]	(1) NADPH[0] + (1) O2[0] + (1) Dihomomethionine[0] => (1) H2O[0] + (1) NADP[0] + (1) N-hydroxydihomomethionine[0]	>	>	null	null	MetaCyc: RXN-13017|Name: 	1.14.13.-	-90.63	6.27	cpd00001;cpd00005;cpd00006;cpd00007;cpd17407;cpd24143	OK	0	null	GCC|EQC	Primary Database
rxn23320	RXN-13019.c	RXN-13019.c	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd24143[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24144[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd24143:0:0:"N-hydroxydihomomethionine";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd24144:0:0:"N,N-dihydroxydihomomethionine"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd24143[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd24144[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) N-hydroxydihomomethionine[0] => (1) H2O[0] + (1) NADP[0] + (1) N,N-dihydroxydihomomethionine[0]	>	>	null	null	MetaCyc: RXN-13019|Name: 	1.14.13.-	-83.95	6.38	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd24143;cpd24144	OK	0	null	GCC|EQC	Primary Database
rxn23321	RXN-13020.c	RXN-13020.c	(1) cpd24144[0] <=> (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd17435[0]	-1:cpd00067:0:0:"H+";-1:cpd24144:0:0:"N,N-dihydroxydihomomethionine";1:cpd00001:0:0:"H2O";1:cpd00011:0:0:"CO2";1:cpd17435:0:0:"5-Methylthiopentanaldoxime"	0	(1) cpd00067[0] + (1) cpd24144[0] => (1) cpd00001[0] + (1) cpd00011[0] + (1) cpd17435[0]	(1) H+[0] + (1) N,N-dihydroxydihomomethionine[0] => (1) H2O[0] + (1) CO2[0] + (1) 5-Methylthiopentanaldoxime[0]	>	>	null	null	MetaCyc: RXN-13020|Name: 	1.14.13.-	-15.4	3.65	cpd00001;cpd00011;cpd00067;cpd17435;cpd24144	OK	0	null	GCC|EQC	Primary Database
