id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn21280	RXN-10980.c	dehydroascorbate reductase	(1) cpd00005[0] + (1) cpd00335[0] <=> (1) cpd00006[0] + (1) cpd00059[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00335:0:0:"Dehydroascorbate";1:cpd00006:0:0:"NADP";1:cpd00059:0:0:"L-Ascorbate"	0	(1) cpd00005[0] + (1) cpd00335[0] <=> (1) cpd00006[0] + (1) cpd00059[0]	(1) NADPH[0] + (1) Dehydroascorbate[0] <=> (1) NADP[0] + (1) L-Ascorbate[0]	=	=	null	MetaCyc: COFACTOR-DEGRADATION (Cofactor, Prosthetic Group, Electron Carrier Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-6370 (ascorbate recycling (cytosolic))	MetaCyc: RXN-10980|Name: dehydroascorbate reductase	null	-2.44	6.37	cpd00005;cpd00006;cpd00059;cpd00335	OK	0	null	GCC|HB|EQP	Primary Database
rxn21281	RXN-10981.c	ascorbate oxidase	(1) cpd00059[0] + (1) cpd22290[0] <=> (1) cpd00766[0] + (1) cpd26978[0]	-1:cpd00059:0:0:"L-Ascorbate";-1:cpd00067:0:0:"H+";-1:cpd22290:0:0:"Acceptor";1:cpd00766:0:0:"Ascorbate radical";1:cpd26978:0:0:"Donor-H2"	0	(1) cpd00059[0] + (1) cpd00067[0] + (1) cpd22290[0] <=> (1) cpd00766[0] + (1) cpd26978[0]	(1) L-Ascorbate[0] + (1) H+[0] + (1) Acceptor[0] <=> (1) Ascorbate radical[0] + (1) Donor-H2[0]	?	=	null	MetaCyc: COFACTOR-DEGRADATION (Cofactor, Prosthetic Group, Electron Carrier Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-6370 (ascorbate recycling (cytosolic))	AraCyc: RXN-10981|CornCyc: RXN-10981|EcoCyc: RXN-10981|MetaCyc: RXN-10981|PlantCyc: RXN-10981|Name: ascorbate oxidase	null	10000000.0	10000000.0	cpd00059;cpd00067;cpd00766;cpd22290;cpd26978	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn21282	RXN-10982.c	RXN-10982.c	(1) cpd00002[0] + (1) cpd02484[0] <=> (1) cpd00008[0] + (1) cpd23148[0]	-1:cpd00002:0:0:"ATP";-1:cpd02484:0:0:"Inositol 3-phosphate";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd23148:0:0:"1D-myo-inositol (3,6)-bisphosphate"	0	(1) cpd00002[0] + (1) cpd02484[0] => (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd23148[0]	(1) ATP[0] + (1) Inositol 3-phosphate[0] => (1) ADP[0] + (1) H+[0] + (1) 1D-myo-inositol (3,6)-bisphosphate[0]	=	>	null	MetaCyc: Cyclitols-Biosynthesis (Cyclitol Biosynthesis); PWY-6372 (1D-<i>myo</i>-inositol hexakisphosphate biosynthesis IV (<i>Dictyostelium</i>)); Phytate-Biosynthesis (Phytate Biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); SUGAR-DERIVS (Sugar Derivative Biosynthesis); Sugar-Alcohols-Biosynthesis (Sugar Alcohol Biosynthesis)	MetaCyc: RXN-10982|Name: 	null	-2.18	0.33	cpd00002;cpd00008;cpd00067;cpd02484;cpd23148	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21283	RXN-10983.c	RXN-10983.c	(1) cpd00002[0] + (1) cpd23148[0] <=> (1) cpd00008[0] + (1) cpd24646[0]	-1:cpd00002:0:0:"ATP";-1:cpd23148:0:0:"1D-myo-inositol (3,6)-bisphosphate";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd24646:0:0:"1D-myo-inositol (3,4,6)-trisphosphate"	0	(1) cpd00002[0] + (1) cpd23148[0] => (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd24646[0]	(1) ATP[0] + (1) 1D-myo-inositol (3,6)-bisphosphate[0] => (1) ADP[0] + (1) H+[0] + (1) 1D-myo-inositol (3,4,6)-trisphosphate[0]	=	>	null	MetaCyc: Cyclitols-Biosynthesis (Cyclitol Biosynthesis); PWY-6372 (1D-<i>myo</i>-inositol hexakisphosphate biosynthesis IV (<i>Dictyostelium</i>)); Phytate-Biosynthesis (Phytate Biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); SUGAR-DERIVS (Sugar Derivative Biosynthesis); Sugar-Alcohols-Biosynthesis (Sugar Alcohol Biosynthesis)	MetaCyc: RXN-10983|Name: 	null	-3.73	0.33	cpd00002;cpd00008;cpd00067;cpd23148;cpd24646	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21284	RXN-10984.c	RXN-10984.c	(1) cpd00002[0] + (1) cpd24646[0] <=> (1) cpd00008[0] + (1) cpd02729[0]	-1:cpd00002:0:0:"ATP";-1:cpd24646:0:0:"1D-myo-inositol (3,4,6)-trisphosphate";1:cpd00008:0:0:"ADP";1:cpd00067:0:0:"H+";1:cpd02729:0:0:"Inositol 1,3,4,6-tetrakisphosphate"	0	(1) cpd00002[0] + (1) cpd24646[0] => (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd02729[0]	(1) ATP[0] + (1) 1D-myo-inositol (3,4,6)-trisphosphate[0] => (1) ADP[0] + (1) H+[0] + (1) Inositol 1,3,4,6-tetrakisphosphate[0]	=	>	null	MetaCyc: Cyclitols-Biosynthesis (Cyclitol Biosynthesis); PWY-6372 (1D-<i>myo</i>-inositol hexakisphosphate biosynthesis IV (<i>Dictyostelium</i>)); Phytate-Biosynthesis (Phytate Biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); SUGAR-DERIVS (Sugar Derivative Biosynthesis); Sugar-Alcohols-Biosynthesis (Sugar Alcohol Biosynthesis)	MetaCyc: RXN-10984|Name: 	null	-5.28	0.33	cpd00002;cpd00008;cpd00067;cpd02729;cpd24646	OK	0	null	GCC|HB|EQC|EQU	Primary Database
rxn21285	RXN-10985.c	RXN-10985.c	(1) cpd00010[0] + (1) cpd00400[0] <=> (1) cpd00001[0] + (1) cpd00663[0]	-1:cpd00010:0:0:"CoA";-1:cpd00067:0:0:"H+";-1:cpd00400:0:0:"Acrylate";1:cpd00001:0:0:"H2O";1:cpd00663:0:0:"Acrylyl-CoA"	0	(1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00400[0] <= (1) cpd00001[0] + (1) cpd00663[0]	(1) CoA[0] + (1) H+[0] + (1) Acrylate[0] <= (1) H2O[0] + (1) Acrylyl-CoA[0]	<	<	null	MetaCyc: CARBOXYLATES-DEG (Carboxylate Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-6373 (acrylate degradation)	MetaCyc: RXN-10985|Name: 	null	5.81	0.35	cpd00001;cpd00010;cpd00067;cpd00400;cpd00663	OK	0	null	GCC|HB|EQC|EQU	Primary Database
rxn21286	RXN-10986.c	RXN-10986.c	(2) cpd00001[0] + (1) cpd00663[0] <=> (1) cpd00010[0] + (1) cpd00745[0]	-2:cpd00001:0:0:"H2O";-1:cpd00663:0:0:"Acrylyl-CoA";1:cpd00010:0:0:"CoA";1:cpd00067:0:0:"H+";1:cpd00745:0:0:"Hydracrylic acid"	0	(2) cpd00001[0] + (1) cpd00663[0] => (1) cpd00010[0] + (1) cpd00067[0] + (1) cpd00745[0]	(2) H2O[0] + (1) Acrylyl-CoA[0] => (1) CoA[0] + (1) H+[0] + (1) Hydracrylic acid[0]	>	>	null	MetaCyc: CARBOXYLATES-DEG (Carboxylate Degradation); Degradation (Degradation/Utilization/Assimilation); PWY-6373 (acrylate degradation)	MetaCyc: RXN-10986|Name: 	null	-8.38	0.9	cpd00001;cpd00010;cpd00067;cpd00663;cpd00745	OK	0	null	GCC|HB|EQC|EQU	Primary Database
rxn21287	RXN-10988.c	RXN-10988.c	(2) cpd00161[0] + (3) cpd00168[0] + (1) cpd02142[0] <=> (7) cpd00001[0] + (1) cpd04146[0]	-2:cpd00161:0:0:"L-Threonine";-3:cpd00168:0:0:"2,3-Dihydroxybenzoate";-1:cpd02142:0:0:"Bis(3-aminopropyl)amine";7:cpd00001:0:0:"H2O";1:cpd04146:0:0:"Vibriobactin"	0	(2) cpd00161[0] + (3) cpd00168[0] + (1) cpd02142[0] <=> (7) cpd00001[0] + (1) cpd04146[0]	(2) L-Threonine[0] + (3) 2,3-Dihydroxybenzoate[0] + (1) Bis(3-aminopropyl)amine[0] <=> (7) H2O[0] + (1) Vibriobactin[0]	=	=	null	null	MetaCyc: RXN-10988|Name: 	null	41.59	3.94	cpd00001;cpd00161;cpd00168;cpd02142;cpd04146	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21288	RXN-10989.c	RXN-10989.c	(1) cpd00161[0] + (1) cpd23154[0] + (1) cpd28331[0] <=> (2) cpd00001[0] + (1) cpd23152[0] + (1) cpd28330[0]	-1:cpd00161:0:0:"L-Threonine";-1:cpd23154:0:0:"2,3-dihydroxybenzoate-VibB";-1:cpd28331:0:0:"VibF";2:cpd00001:0:0:"H2O";1:cpd23152:0:0:"dihydroxyphenyl-5-methyloxazoline-VibF";1:cpd28330:0:0:"VibB"	0	(1) cpd00161[0] + (1) cpd23154[0] + (1) cpd28331[0] <=> (2) cpd00001[0] + (1) cpd23152[0] + (1) cpd28330[0]	(1) L-Threonine[0] + (1) 2,3-dihydroxybenzoate-VibB[0] + (1) VibF[0] <=> (2) H2O[0] + (1) dihydroxyphenyl-5-methyloxazoline-VibF[0] + (1) VibB[0]	?	=	null	MetaCyc: PWY-6374 (vibriobactin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MaizeCyc: RXN-10989|MetaCyc: RXN-10989|Name: 	null	10000000.0	10000000.0	cpd00001;cpd00161;cpd23152;cpd23154;cpd28330;cpd28331	MI:C:-11/H:-20/N:-2/O:-6/P:-1/S:-1|CI:1	0	null	GCP|EQP	Primary Database
rxn21289	RXN-10990.c	RXN-10990.c	(1) cpd02142[0] + (1) cpd23154[0] <=> (1) cpd00001[0] + (1) cpd23153[0] + (1) cpd28330[0]	-1:cpd02142:0:0:"Bis(3-aminopropyl)amine";-1:cpd23154:0:0:"2,3-dihydroxybenzoate-VibB";1:cpd00001:0:0:"H2O";1:cpd23153:0:0:"DHB-NSPD";1:cpd28330:0:0:"VibB"	0	(1) cpd02142[0] + (1) cpd23154[0] <=> (1) cpd00001[0] + (1) cpd23153[0] + (1) cpd28330[0]	(1) Bis(3-aminopropyl)amine[0] + (1) 2,3-dihydroxybenzoate-VibB[0] <=> (1) H2O[0] + (1) DHB-NSPD[0] + (1) VibB[0]	?	=	null	MetaCyc: PWY-6374 (vibriobactin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MaizeCyc: RXN-10990|MetaCyc: RXN-10990|Name: 	null	10000000.0	10000000.0	cpd00001;cpd02142;cpd23153;cpd23154;cpd28330	MI:C:-11/H:-19/N:-2/O:-5/P:-1/S:-1	0	null	GCP|EQP	Primary Database
rxn21290	RXN-10991.c	RXN-10991.c	(1) cpd02494[0] + (1) cpd28330[0] <=> (1) cpd00018[0] + (1) cpd23154[0]	-1:cpd02494:0:0:"(2,3-Dihydroxybenzoyl)adenylate";-1:cpd28330:0:0:"VibB";1:cpd00018:0:0:"AMP";1:cpd23154:0:0:"2,3-dihydroxybenzoate-VibB"	0	(1) cpd02494[0] + (1) cpd28330[0] <=> (1) cpd00018[0] + (1) cpd23154[0]	(1) (2,3-Dihydroxybenzoyl)adenylate[0] + (1) VibB[0] <=> (1) AMP[0] + (1) 2,3-dihydroxybenzoate-VibB[0]	?	=	null	MetaCyc: PWY-6374 (vibriobactin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MaizeCyc: RXN-10991|MetaCyc: RXN-10991|Name: 	null	10000000.0	10000000.0	cpd00018;cpd02494;cpd23154;cpd28330	MI:C:11/H:19/N:2/O:6/P:1/S:1|CI:-2	0	null	GCP|EQP	Primary Database
rxn21291	RXN-10992.c	RXN-10992.c	(1) cpd23152[0] + (1) cpd23153[0] <=> (1) cpd23155[0] + (1) cpd28331[0]	-1:cpd23152:0:0:"dihydroxyphenyl-5-methyloxazoline-VibF";-1:cpd23153:0:0:"DHB-NSPD";1:cpd00067:0:0:"H+";1:cpd23155:0:0:"DHP-mOx-NS-DHB";1:cpd28331:0:0:"VibF"	0	(1) cpd23152[0] + (1) cpd23153[0] <=> (1) cpd00067[0] + (1) cpd23155[0] + (1) cpd28331[0]	(1) dihydroxyphenyl-5-methyloxazoline-VibF[0] + (1) DHB-NSPD[0] <=> (1) H+[0] + (1) DHP-mOx-NS-DHB[0] + (1) VibF[0]	?	=	null	MetaCyc: PWY-6374 (vibriobactin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MaizeCyc: RXN-10992|MetaCyc: RXN-10992|Name: 	null	10000000.0	10000000.0	cpd00067;cpd23152;cpd23153;cpd23155;cpd28331	OK	0	null	HB|GCP|EQP	Primary Database
rxn21292	RXN-10993.c	RXN-10993.c	(1) cpd23152[0] + (1) cpd23155[0] <=> (1) cpd04146[0] + (1) cpd28331[0]	-1:cpd23152:0:0:"dihydroxyphenyl-5-methyloxazoline-VibF";-1:cpd23155:0:0:"DHP-mOx-NS-DHB";1:cpd00067:0:0:"H+";1:cpd04146:0:0:"Vibriobactin";1:cpd28331:0:0:"VibF"	0	(1) cpd23152[0] + (1) cpd23155[0] <=> (1) cpd00067[0] + (1) cpd04146[0] + (1) cpd28331[0]	(1) dihydroxyphenyl-5-methyloxazoline-VibF[0] + (1) DHP-mOx-NS-DHB[0] <=> (1) H+[0] + (1) Vibriobactin[0] + (1) VibF[0]	?	=	null	MetaCyc: PWY-6374 (vibriobactin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MaizeCyc: RXN-10993|MetaCyc: RXN-10993|Name: 	null	10000000.0	10000000.0	cpd00067;cpd04146;cpd23152;cpd23155;cpd28331	OK	0	null	HB|GCP|EQP	Primary Database
rxn21293	RXN-10994.c	RXN-10994.c	(1) cpd00010[0] + (1) cpd28319[0] <=> (1) cpd00045[0] + (1) cpd26660[0]	-1:cpd00010:0:0:"CoA";-1:cpd28319:0:0:"VC0771-MONOMER";1:cpd00045:0:0:"Adenosine 3-5-bisphosphate";1:cpd26660:0:0:"CPLX-7944"	0	(1) cpd00010[0] + (1) cpd28319[0] <= (1) cpd00045[0] + (1) cpd26660[0]	(1) CoA[0] + (1) VC0771-MONOMER[0] <= (1) Adenosine 3-5-bisphosphate[0] + (1) CPLX-7944[0]	?	<	null	null	MetaCyc: RXN-10994|Name: 	null	10000000.0	10000000.0	cpd00010;cpd00045;cpd26660;cpd28319	CPDFORMERROR	0	null	GCP|EQP	Primary Database
rxn21294	RXN-10995.c	RXN-10995.c	(1) cpd00007[0] + (1) cpd01155[0] <=> (1) cpd00001[0] + (1) cpd23156[0]	-1:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd01155:0:0:"Cadaverine";1:cpd00001:0:0:"H2O";1:cpd23156:0:0:"1-amino-5-hydroxyaminopentane"	0	(1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01155[0] => (1) cpd00001[0] + (1) cpd23156[0]	(1) O2[0] + (1) H+[0] + (1) Cadaverine[0] => (1) H2O[0] + (1) 1-amino-5-hydroxyaminopentane[0]	>	>	null	MetaCyc: PWY-6375 (desferrioxamine E biosynthesis); PWY-6376 (desferrioxamine B biosynthesis); PWY-6381 (bisucaberin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	AraCyc: RXN-10995|CornCyc: RXN-10995|MetaCyc: RXN-10995|Name: 	null	-75.83	1.17	cpd00001;cpd00007;cpd00067;cpd01155;cpd23156	CI:-2	0	rxn37701	GCC|EQC	Primary Database
rxn21295	RXN-10996.c	RXN-10996.c	(1) cpd00078[0] + (1) cpd23156[0] <=> (1) cpd00010[0] + (1) cpd23157[0]	-1:cpd00078:0:0:"Succinyl-CoA";-1:cpd23156:0:0:"1-amino-5-hydroxyaminopentane";1:cpd00010:0:0:"CoA";1:cpd23157:0:0:"3-[(5-aminopentyl)hydroxycarbamoyl] propanoate"	0	(1) cpd00078[0] + (1) cpd23156[0] <=> (1) cpd00010[0] + (1) cpd23157[0]	(1) Succinyl-CoA[0] + (1) 1-amino-5-hydroxyaminopentane[0] <=> (1) CoA[0] + (1) 3-[(5-aminopentyl)hydroxycarbamoyl] propanoate[0]	>	=	null	MetaCyc: PWY-6375 (desferrioxamine E biosynthesis); PWY-6376 (desferrioxamine B biosynthesis); PWY-6381 (bisucaberin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MetaCyc: RXN-10996|Name: 	null	-6.51	1.43	cpd00010;cpd00078;cpd23156;cpd23157	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21296	RXN-10997.c	RXN-10997.c	(1) cpd00002[0] + (3) cpd23157[0] <=> (1) cpd00001[0] + (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd23158[0]	-1:cpd00002:0:0:"ATP";-3:cpd23157:0:0:"3-[(5-aminopentyl)hydroxycarbamoyl] propanoate";1:cpd00001:0:0:"H2O";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";2:cpd00067:0:0:"H+";1:cpd23158:0:0:"deferrioxamine G"	0	(1) cpd00002[0] + (3) cpd23157[0] => (1) cpd00001[0] + (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd23158[0]	(1) ATP[0] + (3) 3-[(5-aminopentyl)hydroxycarbamoyl] propanoate[0] => (1) H2O[0] + (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) deferrioxamine G[0]	>	>	null	MetaCyc: PWY-6375 (desferrioxamine E biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MetaCyc: RXN-10997|Name: 	null	-10.16	0.83	cpd00001;cpd00002;cpd00012;cpd00018;cpd00067;cpd23157;cpd23158	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21297	RXN-10998.c	RXN-10998.c	(1) cpd00002[0] + (1) cpd23158[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd23159[0]	-1:cpd00002:0:0:"ATP";-1:cpd23158:0:0:"deferrioxamine G";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";2:cpd00067:0:0:"H+";1:cpd23159:0:0:"deferrioxamine E"	0	(1) cpd00002[0] + (1) cpd23158[0] => (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd23159[0]	(1) ATP[0] + (1) deferrioxamine G[0] => (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) deferrioxamine E[0]	<	>	null	MetaCyc: PWY-6375 (desferrioxamine E biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MetaCyc: RXN-10998|Name: 	6.3.3.-	68.99	11.69	cpd00002;cpd00012;cpd00018;cpd00067;cpd23158;cpd23159	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21298	RXN-10999.c	RXN-10999.c	(1) cpd00022[0] + (1) cpd23156[0] <=> (1) cpd00010[0] + (1) cpd23160[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd23156:0:0:"1-amino-5-hydroxyaminopentane";1:cpd00010:0:0:"CoA";1:cpd23160:0:0:"N-(5-aminopentyl)-N-hydroxyacetamide"	0	(1) cpd00022[0] + (1) cpd23156[0] <=> (1) cpd00010[0] + (1) cpd23160[0]	(1) Acetyl-CoA[0] + (1) 1-amino-5-hydroxyaminopentane[0] <=> (1) CoA[0] + (1) N-(5-aminopentyl)-N-hydroxyacetamide[0]	>	=	null	MetaCyc: PWY-6376 (desferrioxamine B biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MetaCyc: RXN-10999|Name: 	null	-6.65	1.32	cpd00010;cpd00022;cpd23156;cpd23160	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21299	RXN-11.c	RXN-11.c	(5) cpd00070[0] <=> (1) cpd00001[0] + (5) cpd00010[0] + (5) cpd00011[0] + (1) cpd22529[0]	-4:cpd00067:0:0:"H+";-5:cpd00070:0:0:"Malonyl-CoA";1:cpd00001:0:0:"H2O";5:cpd00010:0:0:"CoA";5:cpd00011:0:0:"CO2";1:cpd22529:0:0:"5,7-dihydroxy-2-methylchromone"	0	(4) cpd00067[0] + (5) cpd00070[0] => (1) cpd00001[0] + (5) cpd00010[0] + (5) cpd00011[0] + (1) cpd22529[0]	(4) H+[0] + (5) Malonyl-CoA[0] => (1) H2O[0] + (5) CoA[0] + (5) CO2[0] + (1) 5,7-dihydroxy-2-methylchromone[0]	>	>	null	MetaCyc: POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-12 (pentaketide chromone biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	KEGG: R10238|MetaCyc: RXN-11|PlantCyc: RXN-11|Name: malonyl-CoA:malonyl-CoA malonyltransferase (5,7-dihydroxy-2-methyl-4H-chromen-4-one-forming)	2.3.1.216	-11.81	24.93	cpd00001;cpd00010;cpd00011;cpd00067;cpd00070;cpd22529	OK	0	null	GCC|EQC	Primary Database
rxn21300	RXN-11000.c	RXN-11000.c	(1) cpd00002[0] + (3) cpd23157[0] <=> (1) cpd00001[0] + (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd23158[0]	-1:cpd00002:0:0:"ATP";-3:cpd23157:0:0:"3-[(5-aminopentyl)hydroxycarbamoyl] propanoate";1:cpd00001:0:0:"H2O";1:cpd00008:0:0:"ADP";1:cpd00009:0:0:"Phosphate";1:cpd00067:0:0:"H+";1:cpd23158:0:0:"deferrioxamine G"	0	(1) cpd00002[0] + (3) cpd23157[0] <=> (1) cpd00001[0] + (1) cpd00008[0] + (1) cpd00009[0] + (1) cpd00067[0] + (1) cpd23158[0]	(1) ATP[0] + (3) 3-[(5-aminopentyl)hydroxycarbamoyl] propanoate[0] <=> (1) H2O[0] + (1) ADP[0] + (1) Phosphate[0] + (1) H+[0] + (1) deferrioxamine G[0]	>	=	null	null	MetaCyc: RXN-11000|Name: 	null	-7.89	0.82	cpd00001;cpd00002;cpd00008;cpd00009;cpd00067;cpd23157;cpd23158	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21301	RXN-11001.c	RXN-11001.c	(1) cpd00002[0] + (2) cpd23157[0] + (1) cpd23160[0] <=> (1) cpd00001[0] + (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd04273[0]	-1:cpd00002:0:0:"ATP";-2:cpd23157:0:0:"3-[(5-aminopentyl)hydroxycarbamoyl] propanoate";-1:cpd23160:0:0:"N-(5-aminopentyl)-N-hydroxyacetamide";1:cpd00001:0:0:"H2O";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";2:cpd00067:0:0:"H+";1:cpd04273:0:0:"Deferoxamine"	0	(1) cpd00002[0] + (2) cpd23157[0] + (1) cpd23160[0] => (1) cpd00001[0] + (1) cpd00012[0] + (1) cpd00018[0] + (2) cpd00067[0] + (1) cpd04273[0]	(1) ATP[0] + (2) 3-[(5-aminopentyl)hydroxycarbamoyl] propanoate[0] + (1) N-(5-aminopentyl)-N-hydroxyacetamide[0] => (1) H2O[0] + (1) PPi[0] + (1) AMP[0] + (2) H+[0] + (1) Deferoxamine[0]	>	>	null	MetaCyc: PWY-6376 (desferrioxamine B biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MetaCyc: RXN-11001|Name: 	null	-10.48	0.83	cpd00001;cpd00002;cpd00012;cpd00018;cpd00067;cpd04273;cpd23157;cpd23160	OK	0	null	GCC|EQC|EQU	Primary Database
rxn21302	RXN-11003.c	alpha-tocopherol omega-hydroxylase	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd01628[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23161[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd01628:0:0:"Vitamin E";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd23161:0:0:"13'-OH-alpha-tocopherol"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01628[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23161[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Vitamin E[0] => (1) H2O[0] + (1) NADP[0] + (1) 13'-OH-alpha-tocopherol[0]	>	>	null	MetaCyc: Degradation (Degradation/Utilization/Assimilation); Other-Degradation (Degradation/Utilization/Assimilation-Other); PWY-6377 (&alpha;-tocopherol degradation)	MetaCyc: RXN-11003|PoplarCyc: RXN-11003|SoyCyc: RXN-11003|Name: alpha-tocopherol omega-hydroxylase	1.14.13.30	-92.58	7.03	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd01628;cpd23161	OK	0	rxn21303	GCC|EQP	Primary Database
rxn21303	RXN-11003.v	alpha-tocopherol omega-hydroxylase	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd01628[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23161[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd00067:0:0:"H+";-1:cpd01628:0:0:"Vitamin E";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd23161:0:0:"13'-OH-alpha-tocopherol"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd01628[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23161[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Vitamin E[0] => (1) H2O[0] + (1) NADP[0] + (1) 13'-OH-alpha-tocopherol[0]	>	>	null	MetaCyc: Degradation (Degradation/Utilization/Assimilation); Other-Degradation (Degradation/Utilization/Assimilation-Other); PWY-6377 (&alpha;-tocopherol degradation)	MetaCyc: RXN-11003|PoplarCyc: RXN-11003|SoyCyc: RXN-11003|Name: alpha-tocopherol omega-hydroxylase	1.14.13.30	-92.58	7.03	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd01628;cpd23161	OK	1	rxn21302	GCC|EQP	Primary Database
