cpd00222	glcn	GLCN	C6H11O7	195.0	Primary Database	RGHNJXZEOKUKBD-SQOUGZDYSA-M	-1	1	0	null	0	-162.74	0.71	1:1:15.09;1:8:3.39;1:9:15.87;1:10:12.59;1:11:13.36;1:12:14.22	1:1:-2.97;1:9:-3.52;1:10:-3.65;1:11:-4.25;1:12:-3.72	null	null	Name: D-Gluconate; D-Gluconic acid; D-gluco-Hexonic acid; D-gluconate; D-gluconic acid; GLCN; aldonic acid; dextronic acid; gluconate; gluconic acid; maltonic acid|AraCyc: GLUCONATE|BiGG: glcn; glcn__D|ChlamyCyc: GLUCONATE|KEGG: C00257|MetaCyc: GLUCONATE	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	GC|EQ|EQU
cpd00223	glyc-R	Glycerate	C3H5O4	105.0	Primary Database	RBNPOMFGQQGHHO-UWTATZPHSA-M	-1	1	0	null	0	-110.91	0.24	1:4:13.50;1:5:3.42;1:7:15.65	1:4:-4.13;1:7:-3.04	null	null	Name: (R)-Glycerate; (R)-glycerate; D-Glycerate; D-glycerate; D-glyceric acid; Glycerate; Glyceric acid; glycerate|AraCyc: GLYCERATE|BiGG: glyc__R|BrachyCyc: GLYCERATE|KEGG: C00258|MetaCyc: GLYCERATE	O=C([O-])[C@H](O)CO	GC|EQ|EQU
cpd00224	arab-L	L-Arabinose	C5H10O5	150.0	Primary Database	SRBFZHDQGSBBOR-HWQSCIPKSA-N	0	1	0	null	0	-84.87	0.33	1:4:14.97;1:6:12.79;1:8:13.76;1:10:11.31	1:4:-3.67;1:6:-3.94;1:8:-3.53;1:9:-4.35;1:10:-4.39	null	null	Name: L-(+)-Arabinose; L-Arabinopyranose; L-Arabinose; L-arabinopyranose; aldehydo-L-arabinose|AlgaGEM: S_L_45_Arabinose_c|AraGEM: S_L_45_Arabinose_c|BiGG: arab__L|KEGG: C00259|MetaCyc: CPD-15699; L-arabinopyranose	OC1OC[C@H](O)[C@H](O)[C@H]1O	GC|EQ|EQU
cpd00225	bzal	Benzaldehyde	C7H6O	106.0	Primary Database	HUMNYLRZRPPJDN-UHFFFAOYSA-N	0	1	0	null	0	59.3	0.62		1:7:-7.11	null	null	Name: Aromatic aldehyde; Benzaldehyde; Benzoic aldehyde; benzaldehyde; benzanoaldehyde|AraCyc: BENZALDEHYDE|BiGG: bzal|BrachyCyc: BENZALDEHYDE|KEGG: C00193; C00261|MetaCyc: BENZALDEHYDE	O=Cc1ccccc1	GC|EQ|EQU
cpd00226	hxan	HYXN	C5H4N4O	136.0	Primary Database	FDGQSTZJBFJUBT-UHFFFAOYSA-N	0	1	0	null	0	60.51	0.44	1:5:8.89;1:10:10.27	1:4:-4.44;1:8:1.00	null	null	Name: HYXN; Hypoxanthine; Purine-6-ol; hypoxanthine|AraCyc: HYPOXANTHINE|BiGG: hxan|BrachyCyc: HYPOXANTHINE|KEGG: C00262|MetaCyc: HYPOXANTHINE	O=c1[nH]cnc2[nH]cnc12	GC|EQ|EQU
cpd00227	hom-L	L-Homoserine	C4H9NO3	119.0	Primary Database	UKAUYVFTDYCKQA-VKHMYHEASA-N	0	1	0	null	0	-30.11	1.01	1:6:2.22;1:8:15.93	1:4:9.16;1:8:-2.40	null	null	Name: 2-Amino-4-hydroxybutyric acid; 2-amino-4-hydroxybutanoate; 2-amino-4-hydroxybutanoic acid; L-Homoserine; L-homoserine; homo-ser; homoserine|AraCyc: HOMO-SER|BiGG: hom__L|BrachyCyc: HOMO-SER|KEGG: C00263|MetaCyc: HOMO-SER	[NH3+][C@@H](CCO)C(=O)[O-]	GC|EQ|EQU
cpd00228	dtt	Dithiothreitol	C4H10O2S2	154.0	Primary Database	VHJLVAABSRFDPM-IMJSIDKUSA-N	0	1	0	null	0	-71.09	1.34	1:4:14.24;1:6:15.66;1:7:9.62;1:8:10.22	1:4:-3.29;1:6:-3.29	null	null	Name: 1,4-Dithio-dl-threitol; 1,4-Dithiothreitol; 1,4-disulfanylbutane-2,3-diol; DL-threo-1,4-Dimercapto-2,3-butanediol; DTT; Dithiothreitol; L-1,4-disulfanylbutane-2,3-diol; L-1,4-dithiothreitol; L-DTT; L-dithiothreitol; L-threo-1,4-dimercapto-2,3-butanediol; dithiolthreitol; dithiothreitol; threo-1,4-Dimercapto-2,3-butanediol|AraCyc: DITHIOTHREITOL|BiGG: dtt|EcoCyc: DITHIOTHREITOL|KEGG: C00265|MetaCyc: DITHIOTHREITOL	O[C@@H](CS)[C@@H](O)CS	GC
cpd00229	gcald	Glycolaldehyde	C2H4O2	60.0	Primary Database	WGCNASOHLSPBMP-UHFFFAOYSA-N	0	1	0	null	0	-31.38	0.4	1:3:14.27	1:3:-3.12;1:4:-7.52	null	null	Name: 2-OH-acetaldehyde; 2-hydroxyethanal; Glycolaldehyde; Hydroxyacetaldehyde; glycoaldehyde; glycolaldehyde; hydroxyacetaldehyde|AraCyc: GLYCOLALDEHYDE|BiGG: gcald|BrachyCyc: GLYCOLALDEHYDE|KEGG: C00266|MetaCyc: GLYCOLALDEHYDE	O=CCO	GC|EQ|EQU
cpd00231	dhbpt	Dihydrobiopterin	C9H13N5O3	239.0	Primary Database	ZHQJVZLJDXWFFX-RPDRRWSUSA-N	0	1	0	null	0	-35.76	2.71	1:3:18.15;1:12:19.30;1:15:13.30;1:17:15.33	1:5:-7.61;1:10:2.62;1:15:-3.53;1:17:-3.04	null	null	Name: (6R)-6,7-dihydrobiopterin; (6R)-6-(L-erythro-1,2-Dihydroxypropyl)-7,8-dihydro-6H-pterin; 6,7-Dihydrobiopterin; Dihydrobiopterin; Quinoid-dihydrobiopterin; quinoid dihydrobiopterin|AlgaGEM: S_Dihydrobiopterin_c|BiGG: dhbpt|KEGG: C00268|MetaCyc: CPD-15159|iJN746: dhbpt	C[C@H](O)[C@H](O)[C@H]1CNC2=NC(N)=NC(=O)C2=N1	GC
cpd00232	acnam	Neu5Ac	C11H18NO9	308.0	Primary Database	SQVRNKJHWKZAKO-LUWBGTNYSA-M	-1	1	0	cpd27569	0	-150.03	0.56	1:6:12.65;1:9:13.22;1:11:14.65;1:14:11.11;1:16:14.08;1:19:3.00;1:21:15.75	1:9:-3.63;1:11:-3.10;1:14:-5.17;1:16:-3.52;1:18:-1.34;1:21:-2.97	null	null	Name: 5-Acetamido-3,5-dideoxy-D-glycero-D-galacto-2-nonulosonic acid; N-ACETYLNEURAMINATE; N-Acetylneuraminate; N-Acetylneuraminic acid; Neu5Ac|AraCyc: N-ACETYLNEURAMINATE|BiGG: acnam|BrachyCyc: N-ACETYLNEURAMINATE|KEGG: C00270|MetaCyc: N-ACETYLNEURAMINATE	CC(=O)N[C@@H]1[C@@H](O)CC(O)(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO	GC|EQ|EQU
cpd00233	thbpt	Tetrahydrobiopterin	C9H15N5O3	241.0	Primary Database	FNKQXYHWGSIFBK-RPDRRWSUSA-N	0	1	0	null	0	-44.57	2.61	1:3:19.86;1:10:7.82;1:12:17.62;1:15:13.53;1:17:15.37	1:4:0.82;1:5:-9.77;1:12:-3.21;1:15:-3.42;1:17:-3.03	null	null	Name: (6R)-5,6,7,8-tetrahydrobiopterin; (6R)-L-erythro-5,6,7,8-tetrahydrobiopterin; 2-Amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydoro-4(1H)- pteridinone; 2-Amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydoro-4(1H)-pteridinone; 5,6,7,8-Tetrahydrobiopterin; L-erythro-5,6,7,8-tetrahydrobiopterin; L-erythro-Tetrahydrobiopterin; Tetrahydrobiopterin; sapropterin|AlgaGEM: S_Tetrahydrobiopterin_c|BiGG: thbpt|CornCyc: CPD-14053|KEGG: C00272|MetaCyc: CPD-14053	C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1	GC
cpd00234	5-Dehydro-D-fructose	5-Dehydro-D-fructose	C6H10O6	178.0	Primary Database	AWQIYVPBMVSGCL-PHDIDXHHSA-N	0	1	0	null	0	-112.68	0.41	1:7:13.73;1:9:11.87;1:10:13.12;1:12:14.26	1:7:-3.33;1:9:-4.03;1:10:-4.03;1:12:-3.33	null	null	Name: 5-Dehydro-D-fructose; 5-dehydro-D-fructose|KEGG: C00273|MetaCyc: CPD-382	O=C(CO)[C@@H](O)[C@H](O)C(=O)CO	GC|EQ|EQU
cpd00235	man6p	D-mannose-6-phosphate	C6H11O9P	259.0	Primary Database	NBSCHQHZLSJFNQ-QTVWNMPRSA-L	-2	1	0	null	0	-313.34	0.28	1:3:1.22;1:4:6.25;1:11:12.69;1:14:14.90;1:15:11.30;1:16:13.62	1:9:-4.39;1:11:-3.65;1:14:-3.68;1:15:-4.39;1:16:-3.94	null	null	Name: CPD-15979; D-Mannose 6-phosphate; D-Mannose6-phosphate; D-mannose 6-phosphate; D-mannose-6-phosphate; alpha-D-mannopyranose 6-phosphate; alpha-D-mannose-6-P; alpha-D-mannose-6-phosphate; mannose-6-phosphate|AraCyc: MANNOSE-6P|BiGG: man6p|BrachyCyc: MANNOSE-6P|KEGG: C00275|MetaCyc: CPD-15979; MANNOSE-6P	O=P([O-])([O-])OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O	GC|EQ|EQU
cpd00236	e4p	D-Erythrose4-phosphate	C4H7O7P	199.0	Primary Database	NGHMDNPXVRFFGS-IUYQGCFVSA-L	-2	1	0	null	0	-276.95	0.42	1:6:12.45;1:8:14.19;1:10:1.48;1:12:6.51	1:6:-3.88;1:7:-7.63;1:8:-3.57	null	null	Name: D-Erythrose 4-phosphate; D-Erythrose4-phosphate; D-erythrose 4-phosphate; D-erythrose-4-P; erythrose-4-P; erythrose-4-phosphate; erythrose-4P; threose 4-phosphate|AraCyc: ERYTHROSE-4P|BiGG: e4p|BrachyCyc: ERYTHROSE-4P|KEGG: C00279|MetaCyc: ERYTHROSE-4P	O=C[C@H](O)[C@H](O)COP(=O)([O-])[O-]	GC|EQ|EQU
cpd00237	Androstenedione	Androstenedione	C19H26O2	286.0	Primary Database	AEMFNILZOJDQLW-QAGGRKNESA-N	0	1	0	null	0	-18.43	6.89	1:7:18.52	1:18:-4.82;1:19:-7.48	null	null	Name: 4-Androstene-3,17-dione; 4-androstene-3,17-dione; Androst-4-ene-3,17-dione; Androstenedione; androst-4-en-3,17-dione; androst-4-ene-3,17-dione; androstenedione|AraCyc: ANDROST4ENE|BiGG: andrstndn|BrachyCyc: ANDROST4ENE|KEGG: C00280|MetaCyc: ANDROST4ENE	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O	GC|EQ
cpd00238	s7p	Sedoheptulose7-phosphate	C7H13O10P	289.0	Primary Database	JDTUMPKOJBQPKX-GBNDHIKLSA-L	-2	1	0	null	0	-330.86	0.46	1:9:15.17;1:10:12.97;1:11:13.73;1:12:14.28;1:13:12.11;1:16:1.49;1:18:6.52	1:9:-3.33;1:10:-3.65;1:11:-3.54;1:12:-3.69;1:13:-3.99	null	null	Name: D-SEDOHEPTULOSE-7-P; D-Sedoheptulose 7-phosphate; D-Sedoheptulose-7-P; D-altro-2-heptulose, 7-(dihydrogen phosphate); D-altro-Heptulose 7-phosphate; D-sedoheptulose 7-phosphate; Sedoheptulose 7-phosphate; Sedoheptulose7-phosphate; altro-Heptulose 7-phosphate; heptulose 7-phosphate; sedo-heptulose-7-phosphate; sedoheptulose-7-P; sedoheptulose-7-phosphate|AraCyc: D-SEDOHEPTULOSE-7-P|BiGG: s7p|BrachyCyc: D-SEDOHEPTULOSE-7-P|KEGG: C05382|MetaCyc: D-SEDOHEPTULOSE-7-P	O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]	GC|EQ|EQU
cpd00239	h2s	H2S	HS	34.0	Primary Database	RWSOTUBLDIXVET-UHFFFAOYSA-M	-1	1	0	cpd24697	0	12.31	0.71			null	null	Name: H2S; HS-; Hydrogen sulfide; Hydrogen-sulfide; Hydrogensulfide; S2-; Sulfide; hydrogen sulfide; hydrogen sulfide ion; sulfanediide; sulfide; sulfide(2-); sulfur(2-)|AraCyc: CPD-7046; HS|BiGG: h2s|BrachyCyc: CPD-7046; HS|KEGG: C00283|MetaCyc: CPD-7046; CPD-846; HS	[SH-]	GC|EQ|EQU
cpd00240	EDTA	EDTA	C10H13N2O8	289.0	Primary Database	KCXVZYZYPLLWCC-UHFFFAOYSA-K	-3	1	0	null	0	-282.78	1.77	1:9:2.36;1:11:1.50;1:17:2.86;1:19:3.37	1:1:7.52;1:8:4.40	null	null	Name: Chelating agents; EDTA; Edetic acid; Ethylenediaminetetraacetic acid; Metal chelating agent; ethylenediaminetetraacetate; ethylenediaminetetraacetic acid|AraCyc: EDTA|CornCyc: EDTA|EcoCyc: EDTA|KEGG: C00284|MetaCyc: EDTA	O=C([O-])CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]	GC|EQ
cpd00241	dgtp	dGTP	C10H13N5O13P3	504.0	Primary Database	HAAZLUGHYHWQIW-KVQBGUIXSA-K	-3	1	0	null	0	-684.46	2.69	1:12:10.16;1:18:13.98;1:22:3.30;1:26:1.04;1:29:2.54;1:30:7.42	1:4:-2.76;1:7:0.37;1:18:-3.24	null	null	Name: 2'-Deoxyguanosine 5'-triphosphate; 2'-deoxyguanosine-5'-triphosphate; Deoxyguanosine 5'-triphosphate; Deoxyguanosine triphosphate; dGTP; deoxy-GTP; deoxyguanosine-triphosphate|AraCyc: DGTP|BiGG: dgtp|BrachyCyc: DGTP|KEGG: C00286|MetaCyc: DGTP	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)c(=O)[nH]1	GC|EQ
cpd00242	hco3	H2CO3	CHO3	61.0	Primary Database	BVKZGUZCCUSVTD-UHFFFAOYSA-M	-1	1	0	null	0	-131.06	0.3	1:2:10.32;1:3:3.50		null	null	Name: Acid carbonate; Bicarbonate; CO3; CO3-2; CO32-; Carbonic acid; Dihydrogen carbonate; H2CO3; HCO(3-); HCO3; HCO3(-); HCO3-; Hydrogencarbonate; bicarbonate; carbonate; carbonic acid; carbonicacid; hydrogencarbonate|AraCyc: H2CO3; HCO3|BiGG: h2co3; hco3|BrachyCyc: H2CO3; HCO3|KEGG: C00288; C01353|MetaCyc: CO3; H2CO3; HCO3	O=C([O-])O	GC|EQ|EQU
cpd00243	Fibrin	Fibrin	C5H12N3O2	146.0	Primary Database		1	1	0	null	0	10000000.0	10000000.0			null	null	Name: Fibrin|KEGG: C00290		null
cpd00244	ni2	Ni2+	Ni	59.0	Primary Database		2	1	0	cpd20862	0	10000000.0	10000000.0			null	null	Name: Ni(II); Ni++; Ni+2; Ni2+; Nickel; Nickel(2+); nickel|AraCyc: NI+2|BiGG: ni2|CornCyc: NI+2|KEGG: C00291; C19609|MetaCyc: NI+2		null
cpd00245	Aniline	Aniline	C6H7N	93.0	Primary Database	PAYRUJLWNCNPSJ-UHFFFAOYSA-N	0	1	0	null	0	99.74	0.79		1:4:4.64	null	null	Name: Aniline; Arylamine; Benzenamine; Phenylamine; aminobenzene; aniline; benzenamine; phenylamine|CornCyc: ANILINE|KEGG: C00292|MetaCyc: ANILINE|PlantCyc: ANILINE|SoyCyc: ANILINE	Nc1ccccc1	GC|EQ|EQU
cpd00246	ins	Inosine	C10H12N4O5	268.0	Primary Database	UGQMRVRMYYASKQ-KQYNXXCUSA-N	0	1	0	null	0	18.72	0.38	1:14:12.45;1:15:8.93;1:18:13.89;1:19:14.78	1:6:-5.28;1:7:-4.48;1:9:0.58;1:14:-3.85;1:18:-3.67;1:19:-2.98	null	null	Name: Inosine; hypoxanthine-ribose; inosine; iso-prinosine; riboxine|AraCyc: INOSINE|BiGG: ins|BrachyCyc: INOSINE|KEGG: C00294|MetaCyc: INOSINE	O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	GC|EQ|EQU
cpd00247	orot	Orotate	C5H3N2O4	155.0	Primary Database	PXQPEWDEAKTCGB-UHFFFAOYSA-M	-1	1	0	null	0	-110.55	1.27	1:3:13.57;1:7:2.64;1:9:8.78	1:10:-6.03	null	null	Name: Orotate; Orotic acid; Uracil-6-carboxylic acid; orotate; orotic acid|AraCyc: OROTATE|BiGG: orot|BrachyCyc: OROTATE|KEGG: C00295|MetaCyc: OROTATE	O=C([O-])c1cc(=O)[nH]c(=O)[nH]1	GC|EQ|EQU
cpd00248	quin-kt	Quinate	C7H11O6	191.0	Primary Database	AAWZDTNXLSGCEK-WYWMIBKRSA-M	-1	1	0	null	0	-128.74	1.64	1:5:13.02;1:6:3.46;1:11:14.70;1:12:15.52;1:13:13.78	1:5:-4.02;1:11:-3.23;1:12:-3.23;1:13:-3.57	null	null	Name: (-)-Quinic acid; (-)-quinate; (-)-quinic acid; (1S,3R,4S,5R)-1,3,4,5-tetrahydroxycyclohexanecarboxylate; Chinic acid; Kinic acid; L-Quinate; L-Quinic acid; L-quinate; Quinate; Quinic acid|AraCyc: QUINATE|BiGG: quin; quin_kt|BrachyCyc: QUINATE|KEGG: C00296|MetaCyc: QUINATE	O=C([O-])[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1	GC|EQ|EQU
cpd00249	uri	Uridine	C9H12N2O6	244.0	Primary Database	DRTQHJPVMGBUCF-XVFCMESISA-N	0	1	0	null	0	-57.82	0.92	1:9:12.62;1:10:9.70;1:14:13.97;1:16:14.80	1:3:-4.29;1:9:-3.79;1:14:-3.66;1:16:-2.98;1:17:-5.40	null	null	Name: Uridine; uridine|AraCyc: URIDINE|BiGG: uri|BrachyCyc: URIDINE|KEGG: C00299|MetaCyc: URIDINE	O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1	GC|EQ|EQU
cpd00250	Creatine	Creatine	C4H9N3O2	131.0	Primary Database	CVSVTCORWBXHQV-UHFFFAOYSA-N	0	1	0	null	0	25.69	0.71	1:6:3.50	1:1:-3.61;1:8:12.43	null	null	Name: Creatine; Methylglycocyamine; N-amidinosarcosine; N-methyl-N-guanylglycine; alpha-Methylguanidino acetic acid; creatine; methylglycocyamine; methylguanidinoacetic acid|AraCyc: CREATINE|BiGG: creat|ChlamyCyc: CREATINE|KEGG: C00300|MetaCyc: CREATINE	CN(CC(=O)[O-])C(N)=[NH2+]	GC|EQ|EQU
cpd00251	adprib	ADPribose	C15H21N5O14P2	557.0	Primary Database	SRNWOUGRCWSEMX-TYASJMOZSA-L	-2	1	0	null	0	-383.29	0.81	1:14:12.54;1:22:2.28;1:26:1.85;1:35:11.29;1:36:13.36	1:6:-7.46;1:9:-1.05;1:14:-3.85;1:15:4.93;1:35:-4.39;1:36:-3.94	null	null	Name: ADP-D-ribose; ADP-ribose; ADPribose; Adenosine diphosphate ribose; adenosine 5'-(5-deoxy-D-ribofuranos-5-yl diphosphate); adenosine diphosphate D-ribose; adenosine diphosphate ribose|AraCyc: ADENOSINE_DIPHOSPHATE_RIBOSE|BiGG: adprib|BrachyCyc: ADENOSINE_DIPHOSPHATE_RIBOSE|KEGG: C00301|MetaCyc: ADENOSINE_DIPHOSPHATE_RIBOSE	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2OC(O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O	GC|EQ|EQU
cpd00253	cll_204	Glutamine	C5H10N2O3	146.0	Primary Database	ZDXPYRJPNDTMRX-UHFFFAOYSA-N	0	1	0	null	0	-121.69	0.61	1:7:2.15;1:9:16.24	1:4:9.31;1:10:-1.63	null	null	Name: 2-Aminoglutaramic acid; Glutamine|JM_Creinhardtii: Gln; Gln_c; Gln_m|KEGG: C00303|iAO358: cll_204	NC(=O)CCC([NH3+])C(=O)[O-]	GC
cpd00254	mg2	Mg	Mg	24.0	Primary Database	JLVVSXFLKOJNIY-UHFFFAOYSA-N	2	1	0	null	0	-109.58	0.71	1:1:3.09		null	null	Name: Magnesium; Magnesium cation; Magnesium ion; Magnesium(2+); Mg(2+); Mg++; Mg+2; Mg2+; magnesium; magnesium ion|AraCyc: MG+2|BiGG: mg2|BrachyCyc: MG+2|KEGG: C00305|MetaCyc: MG+2	[Mg+2]	GC|EQ|EQU
cpd00255	Bradykinin	Bradykinin	C50H75N15O11	1061.0	Primary Database	QXZGBUJJYSLZLT-FDISYFBBSA-P	2	1	0	null	0	533.66	6.14	1:30:11.50;1:56:13.47;1:59:3.39	1:1:7.76;1:8:-0.45;1:10:11.98;1:66:-1.05;1:69:12.44	null	null	Name: Bradykinin|KEGG: C00306	NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)[O-]	GC|EQ|EQU
cpd00256	cdpchol	CDPcholine	C14H25N4O11P2	487.0	Primary Database	RZZPDXZPRHQOCG-OJAKKHQRSA-M	-1	1	0	null	0	-479.69	2.78	1:9:14.03;1:10:12.56;1:17:19.22;1:23:1.81;1:25:3.19	1:4:-4.79;1:9:-3.66;1:10:-3.79;1:14:4.34	null	null	Name: CDP-choline; CDPcholine; Citicoline; Cytidine 5'-diphosphocholine; cidifos; citicholine; citicoline; cyticholine; cytidine 5'-diphosphocholine; cytidine diphosphate choline|AraCyc: CDP-CHOLINE|BiGG: cdpchol|BrachyCyc: CDP-CHOLINE|KEGG: C00307|MetaCyc: CDP-CHOLINE	C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O	GC|EQ
cpd00257	Canavanine	Canavanine	C5H13N4O3	177.0	Primary Database	FSBIGDSBMBYOPN-VKHMYHEASA-O	1	1	0	null	0	-98.59	1.6	1:1:19.41;1:3:19.23;1:9:2.10	1:3:-4.66;1:11:9.03;1:12:10.34	null	null	Name: 2-Amino-4-(guanidinooxy)butyric acid; 2-amino-4-(guanidinooxy)butyrate; 2-amino-4-(guanidinooxy)butyric acid; Canavanine; L-Canavanine; L-canavanine; canavanine|AraCyc: CANAVANINE|BrachyCyc: CANAVANINE|ChlamyCyc: CANAVANINE|KEGG: C00308|MetaCyc: CANAVANINE	NC(=[NH2+])NOCC[C@H]([NH3+])C(=O)[O-]	GC|EQ
cpd00258	rbl-D	D-Ribulose	C5H10O5	150.0	Primary Database	ZAQJHHRNXZUBTE-NQXXGFSBSA-N	0	1	0	null	0	-79.63	0.37	1:5:10.29;1:7:12.84;1:9:14.75;1:10:14.12	1:3:-4.38;1:5:-4.86;1:7:-4.03;1:9:-3.45;1:10:-3.56	null	null	Name: D-Arabinoketose; D-Arabinulose; D-Riboketose; D-Ribulose; D-erythro-2-Pentulose; D-erythro-pentulose; D-erythropentulose; D-ribulose; erythropentulose|BiGG: rbl__D|EcoCyc: D-RIBULOSE|KEGG: C00309|MetaCyc: D-RIBULOSE|iGT196: rbl-D	O=C(CO)[C@H](O)[C@H](O)CO	GC|EQ|EQU
cpd00259	xylu-D	D-Lyxulose	C5H10O5	150.0	Primary Database	ZAQJHHRNXZUBTE-WUJLRWPWSA-N	0	1	0	null	0	-81.05	0.38	1:5:10.29;1:7:12.84;1:9:14.75;1:10:14.12	1:3:-4.38;1:5:-4.86;1:7:-4.03;1:9:-3.45;1:10:-3.56	null	null	Name: D-Lyxulose; D-Xylulose; D-threo-Pentulose; D-threo-pentulose; D-xylulose; xylulose|AraCyc: D-XYLULOSE|BiGG: rbl__L; xylu__D|BrachyCyc: D-XYLULOSE|KEGG: C00310|MetaCyc: D-XYLULOSE	O=C(CO)[C@@H](O)[C@H](O)CO	GC|EQ|EQU
cpd00260	icit	Isocitrate	C6H5O7	189.0	Primary Database	ODBLHEXUDAPZAU-UHFFFAOYSA-K	-3	1	0	null	0	-229.22	0.28	1:6:14.06;1:8:4.68;1:10:3.07;1:12:5.41	1:6:-4.02	null	null	Name: 1-Hydroxypropane-1,2,3-tricarboxylic acid; 1-Hydroxytricarballylic acid; Isocitrate; Isocitric acid|AlgaGEM: S_Isocitrate_c; S_Isocitrate_m; S_Isocitrate_x|BiGG: icit|JM_Creinhardtii: ICT; ICT_m|JP_Creinhardtii_MSB: M_icit_c; M_icit_h; M_icit_m; M_icit_x|KEGG: C00311	O=C([O-])CC(C(=O)[O-])C(O)C(=O)[O-]	GC|EQ|EQU
cpd00261	xylu-L	L-Lyxulose	C5H10O5	150.0	Primary Database	ZAQJHHRNXZUBTE-WVZVXSGGSA-N	0	1	0	null	0	-81.13	0.52	1:5:10.29;1:7:12.84;1:9:14.75;1:10:14.12	1:3:-4.38;1:5:-4.86;1:7:-4.03;1:9:-3.45;1:10:-3.56	null	null	Name: L-Lyxulose; L-Xylulose; L-threo-Pentulose; L-threo-pent-2-ulose; L-xylulose|BiGG: xylu__L|BrachyCyc: L-XYLULOSE|EcoCyc: L-XYLULOSE|KEGG: C00312|MetaCyc: L-XYLULOSE	O=C(CO)[C@H](O)[C@@H](O)CO	GC|EQ|EQU
cpd00262	oxalcoa	Oxalyl-CoA	C23H31N7O19P3S	835.0	Primary Database	QVXMZFTWJVBUHP-IBOSZNHHSA-I	-5	1	0	null	0	-550.35	1.93	1:24:3.37;1:34:0.86;1:35:5.94;1:49:0.82;1:52:2.65	1:41:-1.06;1:43:4.89;1:45:-7.46	null	null	Name: CoA-oxalate; Oxalyl-CoA; oxalyl-CoA|AraCyc: OXALYL-COA|BiGG: oxalcoa|CornCyc: OXALYL-COA|KEGG: C00313|MetaCyc: OXALYL-COA	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(=O)[O-]	GC|EQ|EQU
cpd00263	pydxn	Pyridoxol	C8H11NO3	169.0	Primary Database	LXNHXLLTXMVWPM-UHFFFAOYSA-N	0	1	0	null	0	18.85	0.96	1:8:9.40;1:9:15.20;1:11:14.53	1:8:-5.11;1:9:-3.04;1:10:5.58;1:11:-2.98	null	null	Name: 2-methyl-3-hydroxy-4,5-bis(hydroxy-methyl) pyridine; Pyridoxine; Pyridoxol; pyridoxine; pyridoxol|AraCyc: PYRIDOXINE|BiGG: pydxn|BrachyCyc: PYRIDOXINE|KEGG: C00314|MetaCyc: PYRIDOXINE	Cc1ncc(CO)c(CO)c1O	GC|EQ|EQU
cpd00264	spmd	Spermidine	C7H22N3	148.0	Primary Database	ATHGHQPFGPMSJY-UHFFFAOYSA-Q	3	1	0	null	0	208.49	1.5		1:2:10.68;1:9:10.02;1:10:8.15	null	null	Name: N-(3-Aminopropyl)-1,4-butane-diamine; N-(3-aminopropyl)butane-1,4-diamine; Spermidine; spermidine|AraCyc: SPERMIDINE|BiGG: spmd|BrachyCyc: SPERMIDINE|KEGG: C00315|MetaCyc: SPERMIDINE	[NH3+]CCCC[NH2+]CCC[NH3+]	GC|EQ|EQU
