id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn36268	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8709_CPD-8724_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd25391[0] <=> (1) cpd00005[0] + (1) cpd25399[0]	-1:cpd00006:0:"NADP";-1:cpd25391:0:"neoabietadienol";1:cpd00005:0:"NADPH";3:cpd00067:0:"H+";1:cpd25399:0:"dehydroabietadienal"	0	(1) cpd00006[0] + (1) cpd25391[0] => (1) cpd00005[0] + (3) cpd00067[0] + (1) cpd25399[0]	(1) NADP[0] + (1) neoabietadienol[0] => (1) NADPH[0] + (3) H+[0] + (1) dehydroabietadienal[0]	>	>	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-50.58	8.45	cpd00005;cpd00006;cpd00067;cpd25391;cpd25399	CI:2	0	null	GCC|EQP	Primary Database
rxn36269	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8709_CPD-8724_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd25391[0] <=> (1) cpd00004[0] + (1) cpd25399[0]	-1:cpd00003:0:"NAD";-1:cpd25391:0:"neoabietadienol";1:cpd00004:0:"NADH";3:cpd00067:0:"H+";1:cpd25399:0:"dehydroabietadienal"	0	(1) cpd00003[0] + (1) cpd25391[0] => (1) cpd00004[0] + (3) cpd00067[0] + (1) cpd25399[0]	(1) NAD[0] + (1) neoabietadienol[0] => (1) NADH[0] + (3) H+[0] + (1) dehydroabietadienal[0]	>	>	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-50.58	8.46	cpd00003;cpd00004;cpd00067;cpd25391;cpd25399	CI:2	0	null	GCC|EQP	Primary Database
rxn36270	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8709_CPD-8728_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd25391[0] <=> (1) cpd00005[0] + (1) cpd19490[0]	-1:cpd00006:0:"NADP";-1:cpd25391:0:"neoabietadienol";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd19490:0:"Isopimaradienal"	0	(1) cpd00006[0] + (1) cpd25391[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd19490[0]	(1) NADP[0] + (1) neoabietadienol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Isopimaradienal[0]	<	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	17.65	1.15	cpd00005;cpd00006;cpd00067;cpd19490;cpd25391	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36271	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8709_CPD-8728_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd25391[0] <=> (1) cpd00004[0] + (1) cpd19490[0]	-1:cpd00003:0:"NAD";-1:cpd25391:0:"neoabietadienol";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd19490:0:"Isopimaradienal"	0	(1) cpd00003[0] + (1) cpd25391[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd19490[0]	(1) NAD[0] + (1) neoabietadienol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Isopimaradienal[0]	<	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	17.65	1.14	cpd00003;cpd00004;cpd00067;cpd19490;cpd25391	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36272	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8711_CPD-8714_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd19487[0] <=> (1) cpd00005[0] + (1) cpd25393[0]	-1:cpd00006:0:"NADP";-1:cpd19487:0:"Palustradienol";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd25393:0:"neoabietadienal"	0	(1) cpd00006[0] + (1) cpd19487[0] <= (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd25393[0]	(1) NADP[0] + (1) Palustradienol[0] <= (1) NADPH[0] + (1) H+[0] + (1) neoabietadienal[0]	=	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	9.58	1.77	cpd00005;cpd00006;cpd00067;cpd19487;cpd25393	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36273	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8711_CPD-8714_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd19487[0] <=> (1) cpd00004[0] + (1) cpd25393[0]	-1:cpd00003:0:"NAD";-1:cpd19487:0:"Palustradienol";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd25393:0:"neoabietadienal"	0	(1) cpd00003[0] + (1) cpd19487[0] <= (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd25393[0]	(1) NAD[0] + (1) Palustradienol[0] <= (1) NADH[0] + (1) H+[0] + (1) neoabietadienal[0]	=	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	9.57	1.77	cpd00003;cpd00004;cpd00067;cpd19487;cpd25393	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36274	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8711_CPD-8722_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd25397[0] <=> (1) cpd00005[0] + (1) cpd25393[0]	-1:cpd00006:0:"NADP";-1:cpd00067:0:"H+";-1:cpd25397:0:"dehydroabietadienol";1:cpd00005:0:"NADPH";1:cpd25393:0:"neoabietadienal"	0	(1) cpd00006[0] + (1) cpd00067[0] + (1) cpd25397[0] <= (1) cpd00005[0] + (1) cpd25393[0]	(1) NADP[0] + (1) H+[0] + (1) dehydroabietadienol[0] <= (1) NADPH[0] + (1) neoabietadienal[0]	<	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	61.02	8.45	cpd00005;cpd00006;cpd00067;cpd25393;cpd25397	CI:-2	0	null	GCC|EQP	Primary Database
rxn36275	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8711_CPD-8722_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd25397[0] <=> (1) cpd00004[0] + (1) cpd25393[0]	-1:cpd00003:0:"NAD";-1:cpd00067:0:"H+";-1:cpd25397:0:"dehydroabietadienol";1:cpd00004:0:"NADH";1:cpd25393:0:"neoabietadienal"	0	(1) cpd00003[0] + (1) cpd00067[0] + (1) cpd25397[0] <= (1) cpd00004[0] + (1) cpd25393[0]	(1) NAD[0] + (1) H+[0] + (1) dehydroabietadienol[0] <= (1) NADH[0] + (1) neoabietadienal[0]	<	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	61.02	8.46	cpd00003;cpd00004;cpd00067;cpd25393;cpd25397	CI:-2	0	null	GCC|EQP	Primary Database
rxn36276	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8711_CPD-8726_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd19489[0] <=> (1) cpd00005[0] + (1) cpd25393[0]	-1:cpd00006:0:"NADP";-1:cpd19489:0:"Isopimaradienol";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd25393:0:"neoabietadienal"	0	(1) cpd00006[0] + (1) cpd19489[0] <= (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd25393[0]	(1) NADP[0] + (1) Isopimaradienol[0] <= (1) NADPH[0] + (1) H+[0] + (1) neoabietadienal[0]	>	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-7.87	1.09	cpd00005;cpd00006;cpd00067;cpd19489;cpd25393	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36277	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8711_CPD-8726_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd19489[0] <=> (1) cpd00004[0] + (1) cpd25393[0]	-1:cpd00003:0:"NAD";-1:cpd19489:0:"Isopimaradienol";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd25393:0:"neoabietadienal"	0	(1) cpd00003[0] + (1) cpd19489[0] <= (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd25393[0]	(1) NAD[0] + (1) Isopimaradienol[0] <= (1) NADH[0] + (1) H+[0] + (1) neoabietadienal[0]	>	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-7.87	1.09	cpd00003;cpd00004;cpd00067;cpd19489;cpd25393	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36278	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8714_CPD-8716_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd19487[0] <=> (1) cpd00005[0] + (1) cpd19488[0]	-1:cpd00006:0:"NADP";-1:cpd19487:0:"Palustradienol";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd19488:0:"Palustradienal"	0	(1) cpd00006[0] + (1) cpd19487[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd19488[0]	(1) NADP[0] + (1) Palustradienol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Palustradienal[0]	=	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	4.89	0.25	cpd00005;cpd00006;cpd00067;cpd19487;cpd19488	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36279	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8714_CPD-8716_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd19487[0] <=> (1) cpd00004[0] + (1) cpd19488[0]	-1:cpd00003:0:"NAD";-1:cpd19487:0:"Palustradienol";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd19488:0:"Palustradienal"	0	(1) cpd00003[0] + (1) cpd19487[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd19488[0]	(1) NAD[0] + (1) Palustradienol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Palustradienal[0]	=	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	4.89	0.24	cpd00003;cpd00004;cpd00067;cpd19487;cpd19488	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36280	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8714_CPD-8724_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd19487[0] <=> (1) cpd00005[0] + (1) cpd25399[0]	-1:cpd00006:0:"NADP";-1:cpd19487:0:"Palustradienol";1:cpd00005:0:"NADPH";3:cpd00067:0:"H+";1:cpd25399:0:"dehydroabietadienal"	0	(1) cpd00006[0] + (1) cpd19487[0] => (1) cpd00005[0] + (3) cpd00067[0] + (1) cpd25399[0]	(1) NADP[0] + (1) Palustradienol[0] => (1) NADPH[0] + (3) H+[0] + (1) dehydroabietadienal[0]	>	>	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-33.66	8.2	cpd00005;cpd00006;cpd00067;cpd19487;cpd25399	CI:2	0	null	GCC|EQP	Primary Database
rxn36281	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8714_CPD-8724_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd19487[0] <=> (1) cpd00004[0] + (1) cpd25399[0]	-1:cpd00003:0:"NAD";-1:cpd19487:0:"Palustradienol";1:cpd00004:0:"NADH";3:cpd00067:0:"H+";1:cpd25399:0:"dehydroabietadienal"	0	(1) cpd00003[0] + (1) cpd19487[0] => (1) cpd00004[0] + (3) cpd00067[0] + (1) cpd25399[0]	(1) NAD[0] + (1) Palustradienol[0] => (1) NADH[0] + (3) H+[0] + (1) dehydroabietadienal[0]	>	>	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-33.66	8.21	cpd00003;cpd00004;cpd00067;cpd19487;cpd25399	CI:2	0	null	GCC|EQP	Primary Database
rxn36282	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8714_CPD-8728_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd19487[0] <=> (1) cpd00005[0] + (1) cpd19490[0]	-1:cpd00006:0:"NADP";-1:cpd19487:0:"Palustradienol";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd19490:0:"Isopimaradienal"	0	(1) cpd00006[0] + (1) cpd19487[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd19490[0]	(1) NADP[0] + (1) Palustradienol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Isopimaradienal[0]	<	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	22.34	1.94	cpd00005;cpd00006;cpd00067;cpd19487;cpd19490	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36283	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8714_CPD-8728_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd19487[0] <=> (1) cpd00004[0] + (1) cpd19490[0]	-1:cpd00003:0:"NAD";-1:cpd19487:0:"Palustradienol";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd19490:0:"Isopimaradienal"	0	(1) cpd00003[0] + (1) cpd19487[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd19490[0]	(1) NAD[0] + (1) Palustradienol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Isopimaradienal[0]	<	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	22.33	1.94	cpd00003;cpd00004;cpd00067;cpd19487;cpd19490	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36284	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8716_CPD-8722_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd25397[0] <=> (1) cpd00005[0] + (1) cpd19488[0]	-1:cpd00006:0:"NADP";-1:cpd00067:0:"H+";-1:cpd25397:0:"dehydroabietadienol";1:cpd00005:0:"NADPH";1:cpd19488:0:"Palustradienal"	0	(1) cpd00006[0] + (1) cpd00067[0] + (1) cpd25397[0] <= (1) cpd00005[0] + (1) cpd19488[0]	(1) NADP[0] + (1) H+[0] + (1) dehydroabietadienol[0] <= (1) NADPH[0] + (1) Palustradienal[0]	<	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	44.1	8.2	cpd00005;cpd00006;cpd00067;cpd19488;cpd25397	CI:-2	0	null	GCC|EQP	Primary Database
rxn36285	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8716_CPD-8722_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd25397[0] <=> (1) cpd00004[0] + (1) cpd19488[0]	-1:cpd00003:0:"NAD";-1:cpd00067:0:"H+";-1:cpd25397:0:"dehydroabietadienol";1:cpd00004:0:"NADH";1:cpd19488:0:"Palustradienal"	0	(1) cpd00003[0] + (1) cpd00067[0] + (1) cpd25397[0] <= (1) cpd00004[0] + (1) cpd19488[0]	(1) NAD[0] + (1) H+[0] + (1) dehydroabietadienol[0] <= (1) NADH[0] + (1) Palustradienal[0]	<	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	44.1	8.21	cpd00003;cpd00004;cpd00067;cpd19488;cpd25397	CI:-2	0	null	GCC|EQP	Primary Database
rxn36286	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8716_CPD-8726_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd19489[0] <=> (1) cpd00005[0] + (1) cpd19488[0]	-1:cpd00006:0:"NADP";-1:cpd19489:0:"Isopimaradienol";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd19488:0:"Palustradienal"	0	(1) cpd00006[0] + (1) cpd19489[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd19488[0]	(1) NADP[0] + (1) Isopimaradienol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) Palustradienal[0]	>	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-12.56	1.9	cpd00005;cpd00006;cpd00067;cpd19488;cpd19489	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36287	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8716_CPD-8726_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd19489[0] <=> (1) cpd00004[0] + (1) cpd19488[0]	-1:cpd00003:0:"NAD";-1:cpd19489:0:"Isopimaradienol";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd19488:0:"Palustradienal"	0	(1) cpd00003[0] + (1) cpd19489[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd19488[0]	(1) NAD[0] + (1) Isopimaradienol[0] <=> (1) NADH[0] + (1) H+[0] + (1) Palustradienal[0]	>	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-12.56	1.9	cpd00003;cpd00004;cpd00067;cpd19488;cpd19489	OK	0	null	GCC|EQC|EQU	Primary Database
rxn36288	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8722_CPD-8724_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd25397[0] <=> (1) cpd00005[0] + (1) cpd25399[0]	-1:cpd00006:0:"NADP";-1:cpd25397:0:"dehydroabietadienol";1:cpd00005:0:"NADPH";1:cpd00067:0:"H+";1:cpd25399:0:"dehydroabietadienal"	0	(1) cpd00006[0] + (1) cpd25397[0] <=> (1) cpd00005[0] + (1) cpd00067[0] + (1) cpd25399[0]	(1) NADP[0] + (1) dehydroabietadienol[0] <=> (1) NADPH[0] + (1) H+[0] + (1) dehydroabietadienal[0]	=	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	5.22	8.0	cpd00005;cpd00006;cpd00067;cpd25397;cpd25399	OK	0	null	GCC|EQP	Primary Database
rxn36289	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8722_CPD-8724_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd25397[0] <=> (1) cpd00004[0] + (1) cpd25399[0]	-1:cpd00003:0:"NAD";-1:cpd25397:0:"dehydroabietadienol";1:cpd00004:0:"NADH";1:cpd00067:0:"H+";1:cpd25399:0:"dehydroabietadienal"	0	(1) cpd00003[0] + (1) cpd25397[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd25399[0]	(1) NAD[0] + (1) dehydroabietadienol[0] <=> (1) NADH[0] + (1) H+[0] + (1) dehydroabietadienal[0]	=	=	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	5.22	8.01	cpd00003;cpd00004;cpd00067;cpd25397;cpd25399	OK	0	null	GCC|EQP	Primary Database
rxn36290	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8722_CPD-8728_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd25397[0] <=> (1) cpd00005[0] + (1) cpd19490[0]	-1:cpd00006:0:"NADP";-1:cpd00067:0:"H+";-1:cpd25397:0:"dehydroabietadienol";1:cpd00005:0:"NADPH";1:cpd19490:0:"Isopimaradienal"	0	(1) cpd00006[0] + (1) cpd00067[0] + (1) cpd25397[0] <= (1) cpd00005[0] + (1) cpd19490[0]	(1) NADP[0] + (1) H+[0] + (1) dehydroabietadienol[0] <= (1) NADPH[0] + (1) Isopimaradienal[0]	<	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	48.53	8.19	cpd00005;cpd00006;cpd00067;cpd19490;cpd25397	CI:-2	0	null	GCC|EQP	Primary Database
rxn36291	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8722_CPD-8728_NAD_NADH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00003[0] + (1) cpd25397[0] <=> (1) cpd00004[0] + (1) cpd19490[0]	-1:cpd00003:0:"NAD";-1:cpd00067:0:"H+";-1:cpd25397:0:"dehydroabietadienol";1:cpd00004:0:"NADH";1:cpd19490:0:"Isopimaradienal"	0	(1) cpd00003[0] + (1) cpd00067[0] + (1) cpd25397[0] <= (1) cpd00004[0] + (1) cpd19490[0]	(1) NAD[0] + (1) H+[0] + (1) dehydroabietadienol[0] <= (1) NADH[0] + (1) Isopimaradienal[0]	<	<	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	48.53	8.2	cpd00003;cpd00004;cpd00067;cpd19490;cpd25397	CI:-2	0	null	GCC|EQP	Primary Database
rxn36292	ALCOHOL-DEHYDROGENASE-NADP+-RXN.c.metaexp.CPD-8724_CPD-8726_NADP_NADPH	alcohol dehydrogenase [NAD(P)+]	(1) cpd00006[0] + (1) cpd19489[0] <=> (1) cpd00005[0] + (1) cpd25399[0]	-1:cpd00006:0:"NADP";-1:cpd19489:0:"Isopimaradienol";1:cpd00005:0:"NADPH";3:cpd00067:0:"H+";1:cpd25399:0:"dehydroabietadienal"	0	(1) cpd00006[0] + (1) cpd19489[0] => (1) cpd00005[0] + (3) cpd00067[0] + (1) cpd25399[0]	(1) NADP[0] + (1) Isopimaradienol[0] => (1) NADPH[0] + (3) H+[0] + (1) dehydroabietadienal[0]	>	>	null	null	MetaCyc: ALCOHOL-DEHYDROGENASE-NADP+-RXN|Name: alcohol dehydrogenase [NAD(P)+]; alcohol dehydrogenase [NAD(P)]; alcohol:NAD(P)+ oxidoreductase; aldehyde reductase (NADPH/NADH); retinal reductase	1.1.1.71	-38.09	8.19	cpd00005;cpd00006;cpd00067;cpd19489;cpd25399	CI:2	0	null	GCC|EQP	Primary Database
