id	abbreviation	name	formula	mass	source	inchikey	charge	is_core	is_obsolete	linked_compound	is_cofactor	abstract_compound	comprised_of	aliases	smiles	notes
cpd32222	2-methylphenyl)-1H-pyrrol-2-yl)propanoic acid	2-methylphenyl)-1H-pyrrol-2-yl)propanoic acid	C24H21N4O3	413.455	Primary Database	YVPGZQLRPAGKLA-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: 2-methylphenyl)-1H-pyrrol-2-yl)propanoic acid; 3-{1-(4-carbamoyl-2-methylphenyl)-5-[4-(1H-imidazol-1-yl)phenyl]-1H-pyrrol-2-yl}propanoic acid; N6022|MetaCyc: CPD-19977	Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)[O-])ccc1-c1ccc(-n2ccnc2)cc1	GC
cpd32223	Ara2-Hyp	Ara2-Hyp	C15H25NO11	395.363	Primary Database	HBIOCZHRIWYSFJ-PUBJGORFSA-N	0	0	0	null	0	null	null	Name: Ara2-Hyp; Ara<sub>2</sub>-Hyp; beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-hydroxyproline|MetaCyc: CPD-15096|metanetx.chemical: MNXM145521	O=C([O-])C1C[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)C[NH2+]1	GC|EQ|EQU
cpd32224	lipid A (Thermomonas hydrothermalis)	lipid A (Thermomonas hydrothermalis)	C90H156N2O37P2	1922.177	Primary Database	JKMJGNBTSDOQNR-UFQVHSHHSA-H	-6	0	0	null	0	null	null	Name: lipid A (<i>Thermomonas hydrothermalis</i>); lipid A (Thermomonas hydrothermalis)|MetaCyc: CPD-21370	CCCCCCCCCCC(=O)O[C@H](CCCCCCCC)CC([O-])=N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)([O-])O[C@H]3O[C@H](C(=O)[O-])[C@H](O)[C@H](O)[C@H]3O)[C@H](N=C([O-])C[C@@H](CCCCCCCC)OC(=O)CCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCC)[C@@H]2O)O[C@H](CO)[C@@H](OP(=O)([O-])O[C@H]2O[C@H](C(=O)[O-])[C@H](O)[C@H](O)[C@H]2O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCC	GC
cpd32225	18-oxo-9Z-octadec-9-enoyl-CoA	18-oxo-9Z-octadec-9-enoyl-CoA	C39H61N7O18P3S	1041.936	Primary Database	WHOASQMNRGOGJB-UTNXWDCOSA-I	-5	0	0	null	0	null	null	Name: 18-oxo-9Z-octadec-9-enoyl-CoA; 18-oxo-octadec-9-enoyl-CoA; 18-oxo-oleoyl-CoA|MetaCyc: CPD-17623|metanetx.chemical: MNXM147695	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)CCCCCCC/C=C\CCCCCCCC=O	GC|EQ|EQU
cpd32226	preaspyridone A	preaspyridone A	C19H24NO4	330.403	Primary Database	YMUZLHMCRRJFQV-AVERBVTBSA-M	-1	0	0	null	0	null	null	Name: preaspyridone A|MetaCyc: CPD-17150|metanetx.chemical: MNXM147604	CCC(C)C[C@H](C)C(=O)C1=C(O)C(Cc2ccc(O)cc2)N=C1[O-]	GC
cpd32227	baumannoferrin A	baumannoferrin A	C28H39N4O13	641.651	Primary Database	GMUQSQFQFFQVEB-CSKARUKUSA-I	-5	0	0	null	0	null	null	Name: baumannoferrin A|MetaCyc: CPD-21009	CCCCCCC/C=C/C(=O)N(O)CCCN=C([O-])CC(O)(CC([O-])=NCCC(C(=O)[O-])N1C(=O)CCC1(O)C(=O)[O-])C(=O)[O-]	GC
cpd32228	(2Z)-2-hydroxypent-2-enedioate	(2Z)-2-hydroxypent-2-enedioate	C5H4O5	144.084	Primary Database	TXZJKNIRHCEURY-IWQZZHSRSA-L	-2	0	0	null	0	null	null	Name: (2Z)-2-hydroxypent-2-enedioate|MetaCyc: CPD-16852|metanetx.chemical: MNXM723136	O=C([O-])C/C=C(\O)C(=O)[O-]	GC|EQ|EQU
cpd32229	1-amino-6-hexanol	1-amino-6-hexanol	C6H16NO	118.198	Primary Database	SUTWPJHCRAITLU-UHFFFAOYSA-O	1	0	0	null	0	null	null	Name: 1-amino-6-hexanol; 6-amino-1-hexanol; 6-aminohexan-1-ol; 6-aminohexanol; 6-hydroxyhexylamine; aminohexyl alcohol|MetaCyc: CPD-16893|metanetx.chemical: MNXM151453	[NH3+]CCCCCCO	GC|EQ|EQU
cpd32230	methyl-mercaptopropanoate	methyl-mercaptopropanoate	C4H8O2S	120.166	Primary Database	LDTLDBDUBGAEDT-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: methyl-mercaptopropanoate|MetaCyc: CPD-16950|metanetx.chemical: MNXM149110	COC(=O)CCS	GC|EQ|EQU
cpd32231	C100 dolichol diphosphate	C100 dolichol diphosphate	C100H163O7P2	1539.331	Primary Database	QQXIZBNULDQRRT-MUXRWCLXSA-K	-3	0	0	null	0	null	null	Name: C100 dolichol diphosphate; dolichol-20 diphosphate|MetaCyc: CPD-17847|metanetx.chemical: MNXM152995	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CCC(C)CCOP(=O)([O-])OP(=O)([O-])[O-]	GC|EQ|EQU
cpd32232	6-hydroxy-FAD	6-hydroxy-FAD	C27H30N9O16P2	798.532	Primary Database	RUQAFCODKUVPLP-OKXKTURISA-K	-3	0	0	null	0	null	null	Name: 6-hydroxy-FAD|MetaCyc: CPD-17759|metanetx.chemical: MNXM489050	Cc1cc2c(nc3c([O-])nc(=O)nc-3n2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([n+]3c[n-]c4c(N)ncnc43)[C@H](O)[C@@H]2O)c(O)c1C	GC|EQ|EQU
cpd32233	2'-deoxyisoguanosine	2'-deoxyisoguanosine	C10H13N5O4	267.244	Primary Database	SWFIFWZFCNRPBN-KVQBGUIXSA-N	0	0	0	null	0	null	null	Name: 2'-deoxyisoguanosine; 2-oxo-2'-deoxyadenosine|MetaCyc: CPD-16020|metanetx.chemical: MNXM148628	Nc1nc(O)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	GC|EQ|EQU
cpd32234	5,9,13,17-tetramethyloctadeca-2,4,8,12,16-pentaenal	5,9,13,17-tetramethyloctadeca-2,4,8,12,16-pentaenal	C22H34O	314.51	Primary Database	QIUCPFHXTGGAAU-NKSKIHTISA-N	0	0	0	null	0	null	null	Name: 5,9,13,17-tetramethyloctadeca-2,4,8,12,16-pentaenal|MetaCyc: CPD-21191	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=C/C=O	GC
cpd32235	15-demethoxy-aclacinomycin A	15-demethoxy-aclacinomycin A	C41H51NO15	797.852	Primary Database	FZXGUTZRXQXBMU-UFJKXKKKSA-N	0	0	0	null	0	null	null	Name: 15-demethoxy-aclacinomycin A|MetaCyc: CPD-15785|metanetx.chemical: MNXM147691	CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH+](C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)[O-]	GC|EQ
cpd32236	reduced coenzyme F420-8	reduced coenzyme F420-8	C59H62N11O36P	1540.228	Primary Database	NAPSNYSJKOBOBH-GBOUYPOGSA-A	-18	0	0	null	0	null	null	Name: reduced coenzyme F420-8; reduced coenzyme F<sub>420</sub>-8; reduced factor 420-8; reduced factor F420-8|MetaCyc: CPD-19644|metanetx.chemical: MNXM681087	C[C@H](OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CN1c2cc(O)ccc2Cc2c(O)nc(O)nc21)C([O-])=N[C@@H](CCC([O-])=N[C@@H](CCC([O-])=N[C@@H](CCC([O-])=N[C@@H](CCC([O-])=N[C@@H](CCC([O-])=N[C@@H](CCC([O-])=N[C@@H](CCC([O-])=N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]	GC|EQ
cpd32237	10-dehydroxymelleolide D	10-dehydroxymelleolide D	C24H31ClO7	466.958	Primary Database	MTMJUSLUGGIJKC-FUVFEPFRSA-N	0	0	0	null	0	null	null	Name: 10-dehydroxymelleolide D|MetaCyc: CPD-20196	COc1cc(O)c(C(=O)O[C@@H]2C[C@]3(C)[C@H]4CC(C)(C)C[C@@]4(O)C=C(CO)[C@]23O)c(C)c1Cl	GC
cpd32238	lolitrem E	lolitrem E	C42H57NO7	687.915	Primary Database	XERCMAQJPCQQAO-ZQTVSYDPSA-N	0	0	0	null	0	null	null	Name: lolitrem E|MetaCyc: CPD-17203	CC(C)=CCOC(C)(C)[C@H]1O[C@H]2CC[C@]3(C)[C@@]4(C)c5[nH]c6ccc7c(c6c5C[C@@H]4CC[C@@]3(O)C23OC3C1O)CC1C(C7=O)C(C)(C)OC1(C)C	GC
cpd32239	(1E,3S,4Z)-7-amino-1-{3-[(1E)-prop-1-en-1-yl]oxiran-2-yl}hepta-1,4-dien-3-ol	(1E,3S,4Z)-7-amino-1-{3-[(1E)-prop-1-en-1-yl]oxiran-2-yl}hepta-1,4-dien-3-ol	C12H20NO2	210.295	Primary Database	DGNXMEQCKQRRCB-NIPRIBPZSA-O	1	0	0	null	0	null	null	Name: (1E,3S,4Z)-7-amino-1-{3-[(1E)-prop-1-en-1-yl]oxiran-2-yl}hepta-1,4-dien-3-ol|MetaCyc: CPD-19930	C/C=C/C1OC1/C=C/[C@@H](O)/C=C\CC[NH3+]	GC
cpd32240	3,7,11-trimethyl-2,6,10-dodecatrienyl acetate	3,7,11-trimethyl-2,6,10-dodecatrienyl acetate	C17H28O2	264.407	Primary Database	ZGIGZINMAOQWLX-NCZFFCEISA-N	0	0	0	null	0	null	null	Name: 3,7,11-trimethyl-2,6,10-dodecatrienyl acetate; farnesyl acetate|MetaCyc: CPD-18484|metanetx.chemical: MNXM99318	CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C	GC|EQ|EQU
cpd32241	beta-apo-11-carotenal	beta-apo-11-carotenal	C15H22O	218.338	Primary Database	OPSSCPNCFKJCFR-ANKZSMJWSA-N	0	0	0	null	0	null	null	Name: beta-apo-11-carotenal; beta-ionylideneacetaldehyde|MetaCyc: CPD-21224	CC1=C(/C=C/C(C)=C/C=O)C(C)(C)CCC1	GC
cpd32242	3-hydroxy-5-methyl-benzoate	3-hydroxy-5-methyl-benzoate	C8H7O3	151.141	Primary Database	CFXOUQXGRQXUSE-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: 3-hydroxy-5-methyl-benzoate; 3-hydroxy-5-methyl-benzoic acid|MetaCyc: CPD-18275|metanetx.chemical: MNXM164233	Cc1cc(O)cc(C(=O)[O-])c1	GC|EQ|EQU
cpd32243	Ile-Val	Ile-Val	C11H21N2O3	230.306	Primary Database	BCXBIONYYJCSDF-CIUDSAMLSA-M	-1	0	0	null	0	null	null	Name: Ile-Val; L-isoleucyl-L-valine|MetaCyc: CPD-20379	CC[C@H](C)[C@H]([NH3+])C([O-])=N[C@H](C(=O)[O-])C(C)C	GC|EQ|EQU
cpd32244	amarouciaxanthin A	amarouciaxanthin A	C40H54O5	614.864	Primary Database	NBAOGGCOLYTLDU-MEPQDIAVSA-N	0	0	0	null	0	null	null	Name: amarouciaxanthin A|MetaCyc: CPD-20691	CC1=CC(=O)CC(C)(C)[C@@]1(O)CC(=O)/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O	GC
cpd32245	CDP-1-palmitoyl-2-myristoylglycerol	CDP-1-palmitoyl-2-myristoylglycerol	C42H74N3O15P2	924.013	Primary Database	MWEWPNQHSHYEQH-HUKRWTLJSA-K	-3	0	0	null	0	null	null	Name: CDP-1-palmitoyl-2-myristoylglycerol|MetaCyc: CPD-18391|metanetx.chemical: MNXM497049	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=N)nc2[O-])[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCC	GC|EQ|EQU
cpd32246	(R)-phenylhexane-2,5-dione	(R)-phenylhexane-2,5-dione	C12H14O2	190.241	Primary Database	FXPCGHUTBCPZHN-LBPRGKRZSA-N	0	0	0	null	0	null	null	Name: (<i>R</i>)-phenylhexane-2,5-dione; (R)-phenylhexane-2,5-dione|MetaCyc: CPD-17001|metanetx.chemical: MNXM148571	CC(=O)C[C@@H](C(C)=O)c1ccccc1	GC|EQ|EQU
cpd32247	(2S)-2-methylmyristoyl-CoA	(2S)-2-methylmyristoyl-CoA	C36H59N7O17P3S	987.888	Primary Database	KJEFZXSIQKASDI-YFHVBOCQSA-I	-5	0	0	null	0	null	null	Name: (2S)-2-methylmyristoyl-CoA; (2S)-2-methylmyristoyl-CoA(4-); (2S)-2-methyltetradecanoyl-CoA; (2S)-2-methyltetradecanoyl-coenzyme A(4-)|ChEBI: 86521|MetaCyc: CPD-19077|metanetx.chemical: MNXM149385	CCCCCCCCCCCC[C@H](C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd32248	3-mercapto-1-hexanol acetate	3-mercapto-1-hexanol acetate	C8H16O2S	176.273	Primary Database	JUCARGIKESIVLB-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 3-mercapto-1-hexanol acetate; 3-mercaptohexyl acetate; 3-sulfanylhexyl acetate; 3-thiohexyl acetate|MetaCyc: CPD-21240	CCCC(S)CCOC(C)=O	GC|EQ|EQU
cpd32249	(9Z,12E)-hexadecadienoyl-CoA	(9Z,12E)-hexadecadienoyl-CoA	C37H57N7O17P3S	997.883	Primary Database	CQXSJFXWARGOBE-DIBTWYIESA-I	-5	0	0	null	0	null	null	Name: (9Z,12E)-hexadeca-9,12-dienoyl-CoA; (9Z,12E)-hexadecadienoyl-CoA|MetaCyc: CPD-17414|metanetx.chemical: MNXM173940	CCC/C=C/C/C=C\CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd32250	2-chloro-N-(2,6-diethylphenyl)-N-(isopropoxymethyl)acetamide	2-chloro-N-(2,6-diethylphenyl)-N-(isopropoxymethyl)acetamide	C16H24ClNO2	297.824	Primary Database	CHAOBIBLXFPGKD-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-chloro-<i>N</i>-(2,6-diethylphenyl)-<i>N</i>-(isopropoxymethyl)acetamide; 2-chloro-N-(2,6-diethylphenyl)-N-(isopropoxymethyl)acetamide; propisochlor|MetaCyc: CPD-18954|metanetx.chemical: MNXM680820	CCc1cccc(CC)c1N(COC(C)C)C(=O)CCl	GC|EQ|EQU
cpd32251	2-S-cysteinyldopa	2-S-cysteinyldopa	C12H16N2O6S	316.328	Primary Database	IAGPESOLVJAEAG-BQBZGAKWSA-N	0	0	0	null	0	null	null	Name: 2-<i>S</i>-cysteinyldopa; 2-S-cysteinyldopa|MetaCyc: CPD-20260	[NH3+][C@@H](CSc1c(C[C@H]([NH3+])C(=O)[O-])ccc(O)c1O)C(=O)[O-]	GC|EQ|EQU
cpd32252	2,3,4,5,6-pentachlorocyclohexanol	2,3,4,5,6-pentachlorocyclohexanol	C6H7Cl5O	272.386	Primary Database	DOMHZVJNLCAZSA-QWBQGLJISA-N	0	0	0	null	0	null	null	Name: 2,3,4,5,6-pentachlorocyclohexanol; PCHL|MetaCyc: CPD-21373	O[C@H]1[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl	GC
cpd32253	3-oxo-(9Z)-octadecenoyl-CoA	3-oxo-(9Z)-octadecenoyl-CoA	C39H61N7O18P3S	1041.936	Primary Database	AVEYYKDEKGJVBU-BPMMELMSSA-I	-5	0	0	null	0	null	null	Name: (9Z)-3-oxooctadecenoyl-CoA(4-); (9Z)-3-oxooctadecenoyl-coenzyme A(4-); 3-oxo-(9Z)-octadecenoyl-CoA; 3-oxo-(9Z-octadecenoyl)-CoA; 3-oxo-18:1-delta9-CoA; 3-oxo-9-cis-octadecenoyl-CoA; 3-oxooleoyl-coenzyme A(4-)|ChEBI: 87695|MetaCyc: CPD-19169|metanetx.chemical: MNXM150997	CCCCCCCC/C=C\CCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd32254	1,2-dipalmitoyl-phosphatidyl-N-dimethylethanolamine	1,2-dipalmitoyl-phosphatidyl-N-dimethylethanolamine	C39H78NO8P	720.021	Primary Database	SKWDCOTXHWCSGS-DIPNUNPCSA-N	0	0	0	null	0	null	null	Name: 1,2-dipalmitoyl-phosphatidyl-<i>N</i>-dimethylethanolamine; 1,2-dipalmitoyl-phosphatidyl-N-dimethylethanolamine; phosphatidyl-<i>N</i>-dimethylethanolamine (dihexadecanoyl, n-C16:0); phosphatidyl-N-dimethylethanolamine (dihexadecanoyl, n-C16:0)|MetaCyc: CPD-17315|metanetx.chemical: MNXM72993	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH+](C)C)OC(=O)CCCCCCCCCCCCCCC	GC|EQ
cpd32255	urolithin B 3-O-glucuronide	urolithin B 3-O-glucuronide	C19H15O9	387.322	Primary Database	MHBWCULXQBVPQT-KSPMYQCISA-M	-1	0	0	null	0	null	null	Name: urolithin B 3-<i>O</i>-glucuronide; urolithin B 3-O-glucuronide|MetaCyc: CPD-20722	O=C([O-])[C@H]1O[C@@H](Oc2ccc3c(c2)oc(=O)c2ccccc23)[C@H](O)[C@@H](O)[C@@H]1O	GC|EQ
cpd32256	6-hydroxyteasterone	6-hydroxyteasterone	C28H50O4	450.701	Primary Database	QQPPQQNYVDYNAA-QJZSHHPBSA-N	0	0	0	null	0	null	null	Name: 6-hydroxyteasterone; 6alpha-hydroxyteasterone|ChEBI: 188499|MetaCyc: CPD-17421|metanetx.chemical: MNXM147864	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	GC|EQ
cpd32257	4'-hydroxyfenbendazole	4'-hydroxyfenbendazole	C15H13N3O3S	315.346	Primary Database	KFNQNAKZKBFJAZ-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 4'-hydroxyfenbendazole; 4-Hydroxyfenbendazole; 5-(p-Hydroxyphenyl)thio-2-carbomethoxyaminobenzimidazole; Fbz-OH; methyl [5-(4-hydroxyphenylsulfanyl)-1H-benzimidazol-2-yl]carbamate|ChEBI: 140184|MetaCyc: CPD-20525	COC([O-])=[NH+]c1nc2ccc(Sc3ccc(O)cc3)cc2[nH]1	GC
cpd32258	2-nonanone	2-nonanone	C9H18O	142.241	Primary Database	VKCYHJWLYTUGCC-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-nonanone; Methyl heptyl ketone; Methyl n-heptyl ketone; NONANONE-2; NSC 14760; beta-Nonanone; beta-nonanone; heptyl methyl ketone; n-C7H15COCH3; nonan-2-one|ChEBI: 77927|MetaCyc: CPD-18989|metanetx.chemical: MNXM99412	CCCCCCCC(C)=O	GC|EQ|EQU
cpd32259	N-6-mercaptohexanoylthreonine phosphate	N-6-mercaptohexanoylthreonine phosphate	C10H16NO7PS	326.281	Primary Database	PRNNQVAYHYUTOD-APPZFPTMSA-J	-4	0	0	null	0	null	null	Name: <i>N</i>-6-mercaptohexanoyl-L-threonine phosphate; N-6-mercaptohexanoylthreonine phosphate|MetaCyc: CPD-19589|metanetx.chemical: MNXM577148	C[C@@H](OP(=O)([O-])[O-])[C@H](N=C([O-])CCCCCS)C(=O)[O-]	GC|EQ|EQU
cpd32260	(R)-3-(indol-3-yl)lactate	(R)-3-(indol-3-yl)lactate	C11H10NO3	204.205	Primary Database	XGILAAMKEQUXLS-SNVBAGLBSA-M	-1	0	0	null	0	null	null	Name: (2R)-2-hydroxy-3-(1H-indol-3-yl)propanoate; (<i>R</i>)-3-(indol-3-yl)lactate; (R)-3-(indol-3-yl)lactate|ChEBI: 55529|MetaCyc: CPD-21492	O=C([O-])[C@H](O)Cc1c[nH]c2ccccc12	GC|EQ|EQU
cpd32261	thieno[3,2-b] pyridine-5-carboxylate	thieno[3,2-b] pyridine-5-carboxylate	C8H6NO2S	180.201	Primary Database	SPUVZMLGQHMUSR-UHFFFAOYSA-M	-1	0	0	null	0	null	null	Name: thieno[3,2-b] pyridine-5-carboxylate; thieno[3,2-b] pyridine-5-carboxylic acid|MetaCyc: CPD-18552|metanetx.chemical: MNXM683578	O=C([O-])C1=NC2C=CSC2C=C1	GC|EQ
cpd32262	3-acetyl T-2	3-acetyl T-2	C26H36O10	508.564	Primary Database	NOTOVTQRFFVBSB-ZYWOEDSGSA-N	0	0	0	null	0	null	null	Name: 3-acetyl T-2; 3-acetyl T-2 toxin; acetyl T-2|MetaCyc: CPD-18415|metanetx.chemical: MNXM164209	CC(=O)OC[C@]12C[C@H](OC(=O)CC(C)C)C(C)=C[C@H]1O[C@@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@]2(C)C12CO2	GC
cpd32263	phenyl cobamide 5'-phosphate	phenyl cobamide 5'-phosphate	C69H95CoN16O21P2	1605.482	Primary Database	OMHFBEQFLVSFDA-SVTOEGCSSA-J	-2	0	0	null	0	null	null	Name: phenyl cobamide 5'-phosphate; phenyl-Cobeta-adenosylcobamide 5'-phosphate|MetaCyc: CPD-20827	CC1=C2[N]3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]2[C@@H](O)[C@@H](Oc4ccccc4)O[C@@H]2COP(=O)([O-])[O-])[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364[CH2][C@H]1O[C@@H](n3cnc4c(N)[nH+]cnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	GC
cpd32264	3-carboxy-7-(methylsulfanyl)-2-oxoheptanoate	3-carboxy-7-(methylsulfanyl)-2-oxoheptanoate	C9H12O5S	232.251	Primary Database	XXJZWLKRFPCKLB-UHFFFAOYSA-L	-2	0	0	null	0	null	null	Name: 3-carboxy-7-(methylsulfanyl)-2-oxoheptanoate; 3-carboxy-7-(methylthio)-2-oxoheptanoate|MetaCyc: CPD-19490|metanetx.chemical: MNXM164246	CSCCCCC(C(=O)[O-])C(=O)C(=O)[O-]	GC|EQ|EQU
cpd32265	apicidin	apicidin	C34H47N5O6	623.791	Primary Database	JWOGUUIOCYMBPV-LQJYRIKDSA-L	-2	0	0	null	0	null	null	Name: apicidin|MetaCyc: CPD-17957|metanetx.chemical: MNXM148944	CCC(=O)CCCCC[C@@H]1N=C([O-])[C@H]2CCCCN2C(=O)[C@H](C(C)CC)[NH+]=C([O-])[C@H](Cc2cn(OC)c3ccccc23)N=C1[O-]	GC
cpd32266	Mordant Yellow 3	Mordant Yellow 3	C17H10N2Na2O6S	10000000.0	Primary Database		10000000	0	0	null	0	null	null	Name: Mordant Yellow 3; Mordant yellow 3; disodium 2-hydroxy-5-[(E)-(6-sulfonato-2-naphthyl)diazenyl]benzoate|MetaCyc: CPD-21051		null
cpd32267	Hep	Hep	null	10000000.0	Primary Database		10000000	0	0	null	0	null	null	Name: Hep; a-HEP-1:5; alpha-deoxyheptose|MetaCyc: A-HEP-1:5; A-HEP-1:5_0:D		null
cpd32268	2-[(3-oxo-3-phenylpropyl)amino]acetate	2-[(3-oxo-3-phenylpropyl)amino]acetate	C11H13NO3	206.221	Primary Database	XHSURMJJKAFELI-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 2-[(3-oxo-3-phenylpropyl)amino]acetate|MetaCyc: CPD-16823|metanetx.chemical: MNXM36783	O=C([O-])C[NH2+]CCC(=O)c1ccccc1	GC|EQ|EQU
cpd32269	1'-carboxy-chondrochloren B	1'-carboxy-chondrochloren B	C29H42ClNO9	585.113	Primary Database	GOTORXHCOMNKGN-KDLMVTMWSA-L	-2	0	0	null	0	null	null	Name: 1'-carboxy-chondrochloren B|MetaCyc: CPD-18434|metanetx.chemical: MNXM165399	CCCC[C@@H](C)[C@H](O)[C@H](C)C(=O)/C(C)=C/C(OC)[C@@H](O)C(OCC)C([O-])=N[C@H](Cc1ccc(O)c(Cl)c1)C(=O)[O-]	GC|EQ|EQU
cpd32270	4-toluenecarboxylate-adenylate	4-toluenecarboxylate-adenylate	C18H20N5O8P	464.351	Primary Database	NVRMEESAIWUFLI-LSCFUAHRSA-N	0	0	0	null	0	null	null	Name: 4-toluenecarboxylate-adenylate|MetaCyc: CPD-18449|metanetx.chemical: MNXM487409	Cc1ccc(C(=O)OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)[nH+]cnc43)[C@H](O)[C@@H]2O)cc1	GC|EQ
cpd32271	10-cis-heptadecenoyl-CoA	10-cis-heptadecenoyl-CoA	C38H61N7O17P3S	1013.926	Primary Database	KFMWWNZRDBMYES-YGUIASHKSA-I	-5	0	0	null	0	null	null	Name: 10-<i>cis</i>-heptadecenoyl-CoA; 10-cis-heptadecenoyl-CoA; 10Z-heptadecenoyl-CoA|MetaCyc: CPD-15635|metanetx.chemical: MNXM148601	CCCCCC/C=C\CCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)[nH+]cnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	GC|EQ|EQU
cpd32272	3,5-dimethylphenol	3,5-dimethylphenol	C8H10O	122.166	Primary Database	TUAMRELNJMMDMT-UHFFFAOYSA-N	0	0	0	null	0	null	null	Name: 3,5-dimethylphenol; 3,5-xylenol|MetaCyc: CPD-16608|metanetx.chemical: MNXM36125	Cc1cc(C)cc(O)c1	GC|EQ|EQU
