ID	NAMES	EQUATION
0248	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase	2ahhmp[0] 4abz[0] <=> dhpt[0] h2o[0]
0249	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase	2ahhmd[0] 4abz[0] <=> ppi[0] dhpt[0]
0250	chorismate:L-glutamine aminotransferase	chor[0] gln-L[0] <=> 4adcho[0] glu-L[0]
0251	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine 6'-pyrophosphotransferase	atp[0] 2ahhmp[0] <=> amp[0] 2ahhmd[0] h[0]
0252	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)	ahdt[0] (3) h2o[0] <=> dhnpt[0] (3) pi[0] (2) h[0]
0257	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase	dhnpt[0] <=> gcald[0] 2ahhmp[0]
0258	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	atp[0] thf[0] glu-L[0] => adp[0] pi[0] thfglu[0] h[0]
0259	7,8-dihydropteroate:L-glutamate ligase (ADP-forming)	atp[0] dhpt[0] glu-L[0] <=> adp[0] pi[0] dhf[0] h[0]
0260	D-Glucitol:NAD+ 2-oxidoreductase	sbt-D[0] nad[0] => fru[0] nadh[0] h[0]
0261	GTP:alpha-D-mannose-1-phosphate guanylyltransferase	gtp[0] man1p[0] h[0] <=> ppi[0] gdpmann[0]
0262	ATP:D-mannose 6-phosphotransferase	atp[0] man[0] <=> adp[0] man6p[0] h[0]
0263	D-Mannose 6-phosphate 1,6-phosphomutase	man6p[0] => man1p[0]
0264	D-mannose-6-phosphate aldose-ketose-isomerase	man6p[0] => f6p[0]
0265	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	f1p[0] => dhap[0] glyald[0]
0266	D-Fructose-2,6-bisphosphate 2-phosphohydrolase	f26bp[0] h2o[0] <=> f6p[0] pi[0]
0267	ATP:D-fructose-6-phosphate 2-phosphotransferase	atp[0] f6p[0] <=> adp[0] f26bp[0] h[0]
0268	ATP:D-fructose 6-phosphotransferase	atp[0] fru[0] <=> adp[0] f6p[0] h[0]
0269	L-serine ammonia-lyase	ser-L[0] <=> pyr[0] nh4[0]
0271	ATP:L-aspartate 4-phosphotransferase	atp[0] asp-L[0] <=> adp[0] 4pasp[0]
0272	O-phospho-L-serine phosphohydrolase	pser-L[0] h2o[0] <=> ser-L[0] pi[0]
0273	L-threonine acetaldehyde-lyase (glycine-forming)	thr-L[0] => gly[0] acald[0]
0274	5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	mlthf[0] gly[0] h2o[0] => thf[0] ser-L[0]
0275	L-threonine ammonia-lyase (2-oxobutanoate-forming)	thr-L[0] <=> 2obut[0] nh4[0]
0276	L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming)	cyst-L[0] h2o[0] => cys-L[0] nh4[0] 2obut[0]
0277	L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming)	ser-L[0] hcys-L[0] <=> cyst-L[0] h2o[0]
0278	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)	phom[0] h2o[0] <=> thr-L[0] pi[0]
0279	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase	3pg[0] nad[0] <=> 3php[0] nadh[0] h[0]
0280	ATP:L-homoserine O-phosphotransferase	atp[0] hom-L[0] <=> adp[0] phom[0] h[0]
0281	L-homoserine:NADP+ oxidoreductase	hom-L[0] nadp[0] => aspsa[0] nadph[0] h[0]
0282	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)	4pasp[0] nadph[0] h[0] <=> aspsa[0] pi[0] nadp[0]
0284	glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating)	gly[0] lpro[0] h[0] => alpro[0] co2[0]
0285	dihydrolipoylprotein:NAD+ oxidoreductase	dhlpro[0] nad[0] => lpro[0] nadh[0] h[0]
0286	S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming)	alpro[0] thf[0] => dhlpro[0] mlthf[0] nh4[0]
0287	3-Phosphoserine:2-oxoglutarate aminotransferase	pser-L[0] akg[0] => 3php[0] glu-L[0]
0288	L-Allothreonine acetaldehyde-lyase	athr-L[0] => gly[0] acald[0]
0289	L-Serine:pyruvate aminotransferase	ser-L[0] pyr[0] => hpyr[0] ala-L[0]
0290	L-Serine:glyoxylate aminotransferase	ser-L[0] glx[0] => hpyr[0] gly[0]
0291	glutathione:NADP+ oxidoreductase	gthox[0] nadph[0] h[0] <=> (2) gthrd[0] nadp[0]
0292	5-oxo-L-proline amidohydrolase (ATP-hydrolysing)	atp[0] 5oxpro[0] (2) h2o[0] <=> adp[0] pi[0] glu-L[0] h[0]
0293	glutathione:hydrogen-peroxide oxidoreductase	h2o2[0] (2) gthrd[0] <=> gthox[0] (2) h2o[0]
0294	glutathione gamma-glutamylaminopeptidase	gthrd[0] h2o[0] <=> cgly[0] glu-L[0]
0295	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)	atp[0] glucys[0] gly[0] <=> adp[0] pi[0] gthrd[0] h[0]
0296	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	atp[0] glu-L[0] cys-L[0] <=> adp[0] pi[0] glucys[0] h[0]
0303	D-Glyceraldehyde:NAD+ oxidoreductase	glyald[0] h[0] nadh[0] glyc[0] => nad[0]
0304	ATP:glycerone phosphotransferase	atp[0] dha[0] <=> adp[0] dhap[0] h[0]
0305	ATP:glycerol 3-phosphotransferase	atp[0] glyc[0] <=> adp[0] glyc3p[0] h[0]
0307	glycerol 3-phosphate acyltransferase (glycerol 3-phosphate), yeast-specific	(.02) dcacoa[0] (.06) ddcacoa[0] glyc3p[0] (.17) hdcoa[0] (.09) ocdycacoa[0] (.24) odecoa[0] (.27) pmtcoa[0] (.05) stcoa[0] (.1) tdcoa[0] <=> (.01) 1ag3p_YL[0] coa[0]
0308	1-Acyl-glycerol-3-phosphate acyltransferase, yeast-specific	(.01) 1ag3p_YL[0] (.02) dcacoa[0] (.06) ddcacoa[0] (.17) hdcoa[0] (.09) ocdycacoa[0] (.24) odecoa[0] (.27) pmtcoa[0] (.05) stcoa[0] (.1) tdcoa[0] <=> coa[0] (.01) pa_YL[0]
0309	diacylglycerol pyrophosphate phosphatase, yeast-specific 	h2o[0] (.01) pa_YL[0] <=> (.01) 12dgr_YL[0] pi[0]
0310	triglycerol synthesis	(.01) 12dgr_YL[0] (.02) dcacoa[0] (.06) ddcacoa[0] (.17) hdcoa[0] (.09) ocdycacoa[0] (.24) odecoa[0] (.27) pmtcoa[0] (.05) stcoa[0] (.1) tdcoa[0] <=> coa[0] (.01) triglyc_YL[0]
0311	phosphatidylcholine-diacylglycerol acyltransferase	12dgr_YL[0] pc_YL[0] <=> 1agpc_YL[0] triglyc_YL[0]
0312	Triacylglycerol lipase, yeast-specific	h2o[0] (.01) triglyc_YL[0] <=> (.01) 12dgr_YL[0] (.02) dca[0] (.06) ddca[0] h[0] (.27) hdca[0] (.17) hdcea[0] (.05) ocdca[0] (.24) ocdcea[0] (.09) ocdcya[0] (.1) ttdca[0]
0313	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	dhap[0] nadh[0] h[0] <=> glyc3p[0] nad[0]
0314	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	dhap[0] nadh[0] h[0] <=> glyc3p[0] nad[0]
0315	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	glyc3p[0] fad[0] <=> dhap[0] fadh2[0]
0316	ATP:choline phosphotransferase	atp[0] chol[0] <=> adp[0] cholp[0] h[0]
0317	sn-Glycero-3-phosphocholine glycerophosphohydrolase	g3pc[0] h2o[0] <=> chol[0] glyc3p[0] h[0]
0318	Phosphatidylcholine phosphatidohydrolase	pc_YL[0] (100) h2o[0] <=> pa_YL[0] (100) chol[0] (100) h[0]
0319	Acyl-CoA:1-acyl-sn-glycero-3-phosphocholine O-acyltransferase	(.01) 1agpc_YL[0] (.02) dcacoa[0] (.06) ddcacoa[0] (.17) hdcoa[0] (.09) ocdycacoa[0] (.24) odecoa[0] (.27) pmtcoa[0] (.05) stcoa[0] (.1) tdcoa[0] <=> coa[0] (.01) pc_YL[0]
0320	ATP:ethanolamine O-phosphotransferase	atp[0] etha[0] <=> adp[0] ethamp[0] h[0]
0323	CTP:choline-phosphate cytidylyltransferase	ctp[0] cholp[0] h[0] <=> ppi[0] cdpchol[0]
0324	CTP:ethanolamine-phosphate cytidylyltransferase	ctp[0] ethamp[0] h[0] <=> ppi[0] cdpea[0]
0325	Phosphatidylethanolamine phosphatidohydrolase	pe_YL[0] (100) h2o[0] <=> (100) etha[0] pa_YL[0] (100) h[0]
0334	phosphatidylserine synthase, yeast-specific 	(.01) cdpdag_YL[0] ser-L[0] => cmp[0] h[0] (.01) ps_YL[0]
0335	glycerol 3-phosphate acyltransferase (glycerone phosphate), yeast-specific	(.02) dcacoa[0] (.06) ddcacoa[0] dhap[0] (.17) hdcoa[0] (.09) ocdycacoa[0] (.24) odecoa[0] (.27) pmtcoa[0] (.05) stcoa[0] (.1) tdcoa[0] <=> (.01) 1agly3p_YL[0] coa[0]
0336	acyldihydroxyacetonephosphate reductase, yeast-specific 	(.01) 1agly3p_YL[0] h[0] nadph[0] <=> (.01) 1ag3p_YL[0] nadp[0]
0337	CDP-Diacylglycerol synthetase, yeast-specific 	ctp[0] h[0] (.01) pa_YL[0] => (.01) cdpdag_YL[0] ppi[0]
0338	phosphatidylserine decarboxylase, yeast-specific, Golgi apparatus 	h[0] (.01) ps_YL[0] <=> co2[0] (.01) pe_YL[0]
0339	phosphatidylethanolamine N-methyltransferase, yeast-specific 	amet[0] (.01) pe_YL[0] <=> ahcys[0] h[0] (.01) ptdmeeta_YL[0]
0341	diacylglycerol cholinephosphotransferase, yeast-specific 	(.01) 12dgr_YL[0] cdpchol[0] <=> cmp[0] h[0] (.01) pc_YL[0]
0342	Ethanolaminephosphotransferase, yeast-specific 	(.01) 12dgr_YL[0] cdpea[0] => cmp[0] h[0] (.01) pe_YL[0]
0343	phosphatidylglycerol phosphate phosphatase A, yeast-specific, mitochondrial 	h2o[0] (.01) pgp_YL[0] <=> (.01) pg_YL[0] pi[0]
0344	CDP-diacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase	(.01) cdpdag_YL[0] glyc3p[0] <=> cmp[0] h[0] (.01) pgp_YL[0]
0345	cardiolipin synthase, yeast-specific, mitochondrial 	(.01) cdpdag_YL[0] (.01) pg_YL[0] <=> (.01) clpn_YL[0] cmp[0] h[0]
0346	CDP-diacylglycerol:myo-inositol 3-phosphatidyltransferase	(.01) cdpdag_YL[0] inost[0] <=> cmp[0] h[0] (.01) ptd1ino_YL[0]
0347	1D-myo-Inositol 1-phosphate phosphohydrolase	mi1p-D[0] h2o[0] <=> inost[0] pi[0]
0348	1D-myo-Inositol 4-phosphate phosphohydrolase	mi4p-D[0] h2o[0] <=> inost[0] pi[0]
0349	1D-myo-Inositol 3-phosphate phosphohydrolase	mi3p-D[0] h2o[0] <=> inost[0] pi[0]
0350	1-Phosphatidyl-D-myo-inositol inositolphosphohydrolase	ptd1ino_YL[0] (100) h2o[0] <=> (100) mi1p-D[0] 12dgr_YL[0] (100) h[0]
0351	phosphatidylinositol 4-kinase, yeast-specific	atp[0] (.01) ptd1ino_YL[0] <=> adp[0] h[0] (.01) ptd4ino_YL[0]
0352	1-phosphatidylinositol 3-kinase, yeast-specific 	atp[0] (.01) ptd1ino_YL[0] <=> adp[0] h[0] (.01) ptd3ino_YL[0]
0353	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase, yeast-specific	h2o[0] (.01) ptd145bp_YL[0] <=> (.01) 12dgr_YL[0] h[0] mi145tp-D[0]
0354	phosphatidylinositol-4-phosphate 5-kinase, yeast-specfic 	atp[0] (.01) ptd4ino_YL[0] <=> adp[0] h[0] (.01) ptd145bp_YL[0]
0355	ATP:1-phosphatidyl-1D-myo-inositol-3-phosphate 5-phosphotransferase	atp[0] (.01) ptd3ino_YL[0] <=> adp[0] (.01) ptd135bp_YL[0] h[0]
0356	1D-myo-inositol-3-phosphate lyase (isomerizing)	g6p[0] <=> mi3p-D[0]
0357	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)	pyr[0] thmpp[0] (4) h[0] <=> 2ahethmpp[0] co2[0]
0358	Acetate:CoA ligase (AMP-forming)	atp[0] ac[0] coa[0] <=> amp[0] ppi[0] accoa[0]
0359	ATP:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming)	atp[0] oaa[0] <=> adp[0] pep[0] co2[0]
0360	2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)	2pg[0] => pep[0] h2o[0]
0361	Acetaldehyde:NAD+ oxidoreductase	acald[0] nad[0] h2o[0] <=> ac[0] nadh[0] (2) h[0]
0362	Acetaldehyde:NADP+ oxidoreductase	acald[0] nadp[0] h2o[0] <=> ac[0] nadph[0] (2) h[0]
0363	ethanol:NAD+ oxidoreductase	etoh[0] nad[0] => acald[0] nadh[0] h[0]
0364	NO NAME	2ahethmpp[0] <=> acald[0] thmpp[0] (3) h[0]
0365	alpha-D-Glucose 1-phosphate 1,6-phosphomutase	g1p[0] => g6p[0]
0366	D-glyceraldehyde-3-phosphate aldose-ketose-isomerase	g3p[0] => dhap[0]
0367	D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)	g3p[0] pi[0] nad[0] => 13dpg[0] nadh[0] h[0]
0368	beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)	fdp[0] => dhap[0] g3p[0]
0369	ATP:3-phospho-D-glycerate 1-phosphotransferase	atp[0] 3pg[0] => adp[0] 13dpg[0]
0370	2-Phospho-D-glycerate 2,3-phosphomutase	2pg[0] => 3pg[0]
0371	ATP:beta-D-glucose 6-phosphotransferase	atp[0] D-glucose[0] <=> adp[0] g6p[0] h[0]
0374	acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase	accoa[0] dhlam[0] => coa[0] adhlam[0]
0376	alpha-D-Glucose 6-phosphate ketol-isomerase	g6p[0] => f6p[0]
0377	NO NAME	2ahethmpp[0] lpam[0] <=> adhlam[0] thmpp[0] (3) h[1]
0379	ATP:D-fructose-6-phosphate 1-phosphotransferase	atp[0] f6p[0] <=> adp[0] fdp[0] h[0]
0380	beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase	fdp[0] h2o[0] <=> f6p[0] pi[0]
0381	enzyme N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase	dhlam[0] nad[0] <=> lpam[0] nadh[0] h[0]
0382	ATP:pyruvate 2-O-phosphotransferase	adp[0] pep[0] h[0] <=> atp[0] pyr[0]
0383	acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing)	accoa[0] h2o[0] oaa[0] <=> cit[0] coa[0] h[0]
0384	acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming); L-Malate glyoxylate-lyase (CoA-acetylating)	accoa[0] h2o[0] glx[0] <=> mal-L[0] coa[0] h[0]
0385	Glycolate:oxygen 2-oxidoreductase	glyclt[0] o2[0] <=> glx[0] h2o2[0]
0386	isocitrate glyoxylate-lyase (succinate-forming)	icit[0] <=> succ[0] glx[0]
0387	(S)-malate:NAD+ oxidoreductase	mal-L[0] nad[0] => oaa[0] nadh[0] h[0]
0388	citrate hydroxymutase	cit[0] => icit[0]
0389	1-(5-phospho-D-ribosyl)-ATP:diphosphate phospho-alpha-D-ribosyl-transferase	atp[0] prpp[0] <=> prbatp[0] ppi[0]
0390	L-Histidinol-phosphate phosphohydrolase	hisp[0] h2o[0] <=> histd[0] pi[0]
0391	5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase	hisp[0] akg[0] => imacp[0] glu-L[0]
0392	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase	eig3p[0] <=> imacp[0] h2o[0]
0393	Phosphoribosyl-ATP pyrophosphohydrolase	prbatp[0] h2o[0] <=> prbamp[0] ppi[0] h[0]
0394	1-(5-phospho-D-ribosyl)-AMP 1,6-hydrolase	prbamp[0] h2o[0] <=> prfp[0]
0396	N-(5'-Phospho-D-ribosylformimino)-5-amino-1- (5''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase	prfp[0] <=> prlp[0]
0398	NO NAME	prlp[0] gln-L[0] <=> eig3p[0] aicar[0] glu-L[0] h[0]
0399	L-Histidinol:NAD+ oxidoreductase	histd[0] (2) nad[0] h2o[0] <=> his-L[0] (2) nadh[0] (3) h[0]
0400	Formate:NAD+ oxidoreductase	for[0] nad[0] <=> co2[0] nadh[0]
0401	S-Formylglutathione hydrolase	Sfglutth[0] h2o[0] <=> for[0] gthrd[0] h[0]
0402	methanol:hydrogen-peroxide oxidoreductase	meoh[0] h2o2[0] <=> fald[0] (2) h2o[0]
0403	ATP:glycerone phosphotransferase	atp[0] dha[0] <=> adp[0] dhap[0] h[0]
0404	S-(hydroxymethyl)glutathione dehydrogenase	hmgth[0] nad[0] <=> Sfglutth[0] nadh[0] h[0]
0405	NO NAME	thf[0] fald[0] <=> mlthf[0] h2o[0]
0414	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase (L-lysine-forming)	saccrp-L[0] nad[0] h2o[0] => lys-L[0] akg[0] nadh[0] h[0]
0415	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD+ oxidoreductase (decarboxylating)	hicit[0] nad[0] => 2oxoadp[0] co2[0] nadh[0]
0416	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase	saccrp-L[0] nadp[0] h2o[0] => glu-L[0] L2aadp6sa[0] nadph[0] h[0]
0417	NO NAME	hcit[0] => hicit[0]
0419	acetyl-CoA:2-oxoglutarate C-acetyltransferase (thioester-hydrolysing, carboxymethyl forming)	accoa[0] h2o[0] akg[0] <=> hcit[0] coa[0] h[0]
0420	L-2-aminoadipate:2-oxoglutarate aminotransferase	L2aadp[0] akg[0] => 2oxoadp[0] glu-L[0]
0421	L-2-Aminoadipate-6-semialdehyde:NAD+ 6-oxidoreductase	L2aadp[0] nadh[0] atp[0] h[0] <=> L2aadp6sa[0] nad[0] amp[0] ppi[0]
0422	L-2-Aminoadipate-6-semialdehyde:NADP+ 6-oxidoreductase	L2aadp[0] nadph[0] atp[0] h[0] <=> L2aadp6sa[0] amp[0] nadp[0] ppi[0]
0423	Glutaryl-CoA:(acceptor) 2,3-oxidoreductase (decarboxylating)	glutcoa[0] fad[0] h[0] <=> fadh2[0] b2coa[0] co2[0]
0424	(S)-3-Hydroxybutanoyl-CoA hydro-lyase	b2coa[0] h2o[0] <=> 3hbcoa[0]
0428	2-oxoadipate dehydrogenase complex	2oxoadp[0] coa[0] nad[0] <=> glutcoa[0] co2[0] nadh[0]
0430	NADH:ubiquinone oxidoreductase	h[0] nadh[0] q6[0] <=> nad[0] q6h2[0]
0431	Ubiquinol:ferricytochrome-c oxidoreductase	(2) ficytc[0] (1.5) h[0] q6h2[0] <=> (2) focytc[0] (1.5) h[1] q6[0]
0432	NADH:ubiquinone oxidoreductase	h[0] nadh[0] q6[1] <=> nad[0] q6h2[1]
0433	Ferrocytochrome-c:oxygen oxidoreductase	o2[0] (4) focytc[0] <=> (4) ficytc[0] (2) h2o[0]
0434	diphosphate phosphohydrolase; pyrophosphate phosphohydrolase	ppi[0] h2o[0] <=> (2) pi[0] h[0]
0435	diphosphate phosphohydrolase; pyrophosphate phosphohydrolase	ppi[0] h2o[0] <=> (2) pi[0] h[0]
0436	ATP phosphohydrolase	atp[0] h2o[0] <=> adp[0] h[1] pi[0]
0437	ATP phosphohydrolase	adp[0] (3) h[1] pi[0] <=> atp[0] (2) h[0] h2o[0]
0438	ATP:nicotinamide-nucleotide adenylyltransferase	atp[0] nmn[0] h[0] <=> ppi[0] nad[0]
0439	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)	atp[0] dnad[0] gln-L[0] h2o[0] <=> amp[0] ppi[0] nad[0] glu-L[0] h[0]
0440	Nicotinamide amidohydrolase	ncam[0] h2o[0] <=> nac[0] nh4[0]
0441	Nicotinate D-ribonucleotide:diphosphate phosphoribosyltransferase	nac[0] prpp[0] h[0] <=> nicrnt[0] ppi[0]
0442	N-Ribosylnicotinamide:orthophosphate ribosyltransferase	rnam[0] pi[0] => ncam[0] r1p[0] h[0]
0443	Nicotinate D-ribonucleoside:orthophosphate ribosyltransferase	nicrns[0] pi[0] => nac[0] r1p[0] h[0]
0444	Nicotinamide ribonucleotide phosphohydrolase	nmn[0] h2o[0] <=> rnam[0] pi[0]
0445	ATP:nicotinamide-nucleotide adenylyltransferase	atp[0] nicrnt[0] h[0] <=> ppi[0] dnad[0]
0446	Nicotinate D-ribonucleotide phosphohydrolase	nicrnt[0] h2o[0] => nicrns[0] pi[0]
0447	Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)	quln[0] prpp[0] (2) h[0] <=> nicrnt[0] ppi[0] co2[0]
0448	NO NAME	nicrns[0] atp[0] <=> nicrnt[0] adp[0] h[0]
0449	ATP:N-ribosylnicotinamide 5'-phosphotransferase	atp[0] rnam[0] <=> adp[0] nmn[0] h[0]
0450	carbonate hydro-lyase (carbon-dioxide-forming); carbonic acid hydro-lyase	hco3[0] h[0] => co2[0] h2o[0]
0451	glycine synthase; glycine cleavage system	mlthf[0] nh4[0] co2[0] nadh[0] <=> gly[0] thf[0] nad[0]
0452	Formate:tetrahydrofolate ligase (ADP-forming)	thf[0] for[0] atp[0] <=> adp[0] pi[0] 10fthf[0]
0453	5,10-methylenetetrahydrofolate:NAD+ oxidoreductase	mlthf[0] nad[0] <=> methf[0] nadh[0]
0454	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase	mlthf[0] nadp[0] => methf[0] nadph[0]
0455	5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)	methf[0] h2o[0] => 10fthf[0] h[0]
0456	S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming)	methf[0] h2o[0] <=> 5fthf[0] h[0]
0457	5-Formyltetrahydrofolate cyclo-ligase (ADP-forming)	atp[0] 5fthf[0] <=> adp[0] pi[0] methf[0]
0458	10-Formyltetrahydrofolate:L-methionyl-tRNA N-formyltransferase	mettrna[0] 10fthf[0] <=> thf[0] fmettrna[0] h[0]
0459	NO NAME	gar[0] methf[0] h2o[0] <=> fgam[0] thf[0] (2) h[0]
0460	5-methyltetrahydrofolate:NAD+ oxidoreductase	mlthf[0] nadh[0] (2) h[0] <=> 5mthf[0] nad[0]
0461	5-methyltetrahydrofolate:NADP+ oxidoreductase	mlthf[0] nadph[0] (2) h[0] <=> 5mthf[0] nadp[0]
0462	Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)	phpyr[0] o2[0] <=> 2hyoxplac[0] co2[0]
0463	Phenylacetaldehyde:NAD+ oxidoreductase	pacald[0] nad[0] h2o[0] <=> pac[0] nadh[0] (2) h[0]
0465	2-phenylacetamide amidohydrolase	pad[0] h2o[0] <=> pac[0] nh4[0]
0466	Phenethylamine:oxygen oxidoreductase (deaminating)	peamn[0] o2[0] h2o[0] => pacald[0] nh4[0] h2o2[0]
0467	NO NAME	pac[0] o2[0] nadh[0] h[0] <=> 2hyoxplac[0] nad[0] h2o[0]
0468	ATP:dephospho-CoA 3'-phosphotransferase	atp[0] dpcoa[0] <=> adp[0] coa[0] h[0]
0469	5,10-Methylenetetrahydrofolate:3-methyl-2-oxobutanoate hydroxymethyltransferase	mlthf[0] 3mob[0] h2o[0] <=> thf[0] 2dhp[0]
0470	(R)-Pantoate:NADP+ 2-oxidoreductase	2dhp[0] nadph[0] h[0] <=> pant-R[0] nadp[0]
0471	(R)-Pantoate:beta-alanine ligase (AMP-forming)	atp[0] pant-R[0] ala-B[0] <=> amp[0] ppi[0] pnto-R[0] h[0]
0472	ATP:pantothenate 4'-phosphotransferase	atp[0] ptth[0] <=> adp[0] pan4p[0] h[0]
0473	ATP:pantothenate 4'-phosphotransferase	atp[0] pnto-R[0] <=> adp[0] 4ppan[0] h[0]
0474	ATP:pantetheine-4'-phosphate adenylyltransferase	atp[0] pan4p[0] h[0] => ppi[0] dpcoa[0]
0475	N-[(R)-4'-Phosphopantothenoyl]-L-cysteine carboxy-lyase	4ppcys[0] h[0] <=> pan4p[0] co2[0]
0476	(R)-4'-Phosphopantothenate:L-cysteine ligase	ctp[0] 4ppan[0] cys-L[0] <=> cmp[0] ppi[0] 4ppcys[0] h[0]
0477	ATP:pantothenate 4'-phosphotransferase	atp[0] ptcys[0] <=> adp[0] 4ppcys[0] h[0]
0478	UDP-glucose:NAD+ 6-oxidoreductase	udpg[0] h2o[0] (2) nad[0] => udpglcur[0] (2) nadh[0] (3) h[0]
0479	ATP:D-xylulose 5-phosphotransferase	atp[0] xylu-D[0] <=> adp[0] xu5p-D[0] h[0]
0481	ATP:D-ribose 5-phosphotransferase	atp[0] rib-D[0] <=> adp[0] r5p[0] h[0]
0482	D-ribose-5-phosphate aldose-ketose-isomerase	r5p[0] => ru5p-D[0]
0483	6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating)	6pgc[0] nadp[0] <=> ru5p-D[0] co2[0] nadph[0]
0484	D-Ribulose-5-phosphate 3-epimerase	ru5p-D[0] => xu5p-D[0]
0485	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase	s7p[0] g3p[0] => r5p[0] xu5p-D[0]
0486	ATP:D-Gluconate 6-phosphotransferase	atp[0] glcn-D[0] <=> adp[0] 6pgc[0] h[0]
0487	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase	s7p[0] g3p[0] => e4p[0] f6p[0]
0488	beta-D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase	f6p[0] g3p[0] => e4p[0] xu5p-D[0]
0489	6-Phospho-D-glucono-1,5-lactone lactonohydrolase	6pgl[0] h2o[0] <=> 6pgc[0] h[0]
0490	beta-D-Glucose-6-phosphate:NADP+ 1-oxoreductase	g6p[0] nadp[0] <=> 6pgl[0] nadph[0] h[0]
0492	IMP:NAD+ oxidoreductase	imp[0] nad[0] h2o[0] <=> xmp[0] nadh[0] h[0]
0493	2'-Deoxyadenosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase	trdrd[0] adp[0] <=> dadp[0] trdox[0] h2o[0]
0494	2'-Deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase	gdp[0] trdrd[0] <=> dgdp[0] trdox[0] h2o[0]
0495	Urate:oxygen oxidoreductase	urate[0] o2[0] h2o[0] <=> ppchoxsr[0] h2o2[0]
0496	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase	10fthf[0] gar[0] <=> thf[0] fgam[0] h[0]
0497	10-Formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase	10fthf[0] aicar[0] => thf[0] fprica[0]
0498	IMP 1,2-hydrolase (decyclizing)	imp[0] h2o[0] => fprica[0]
0499	Adenosine:phosphate alpha-D-ribosyltransferase	adn[0] pi[0] => ade[0] r1p[0]
