ID	Name	Reversible	Reactants	Products	E.C.	Pathway
R0193	3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosyl-CoA)	UNDEF	M_3hxccoa_m[1];M_nad_m[1];	M_3ohxccoa_m[1];M_h_m[1];M_nadh_m[1];			
R0194	acetyl-CoA acyltransferase (tetracosanoyl-CoA)	False	M_3ohxccoa_m[1];M_coa_m[1];	M_accoa_m[1];M_ttccoa_m[1];			
R0195	fatty acid oxidation (tetradecansoyl-CoA)	False	M_coa_m[ 3 ];M_h2o_m[ 3 ];M_nad_m[ 3 ];M_o2_m[ 3 ];M_ttccoa_m[1];	M_accoa_m[ 3 ];M_h_m[ 3 ];M_h2o2_m[ 3 ];M_nadh_m[ 3 ];M_stcoa_m[1];			
R0196	acyl-CoA oxidase (octadecanoyl-CoA)	False	M_o2_m[1];M_stcoa_m[1];	M_h2o2_m[1];M_od2coa_m[1];			
R0197	3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA)	UNDEF	M_3hodcoa_m[1];	M_h2o_m[1];M_od2coa_m[1];			
R0198	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA)	UNDEF	M_3ohodcoa_m[1];M_h_m[1];M_nadh_m[1];	M_3hodcoa_m[1];M_nad_m[1];			
R0199	acetyl-CoA acyltransferase (hexadecanoyl-CoA)	False	M_3ohodcoa_m[1];M_coa_m[1];	M_accoa_m[1];M_pmtcoa_m[1];			
R0200	acyl-CoA oxidase (hexadecanoyl-CoA)	False	M_o2_m[1];M_pmtcoa_m[1];	M_h2o2_m[1];M_hdd2coa_m[1];			
R0201	(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase	UNDEF	M_3hhdcoa_m[1];	M_hdd2coa_m[1];M_h2o_m[1];			
R0202	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	UNDEF	M_3ohdcoa_m[1];M_h_m[1];M_nadh_m[1];	M_3hhdcoa_m[1];M_nad_m[1];			
R0203	myristoyl-CoA:acetylCoA C-myristoyltransferase	False	M_coa_m[1];M_3ohdcoa_m[1];	M_tdcoa_m[1];M_accoa_m[1];			
R0204	acyl-CpA oxidase (tetradecanoyl-CoA)	False	M_o2_m[1];M_tdcoa_m[1];	M_h2o2_m[1];M_td2coa_m[1];			
R0205	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase	UNDEF	M_3htdcoa_m[1];	M_td2coa_m[1];M_h2o_m[1];			
R0206	3-Hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	UNDEF	M_3otdcoa_m[1];M_h_m[1];M_nadh_m[1];	M_3htdcoa_m[1];M_nad_m[1];			
R0207	Lauroyl-CoA:acetyl-CoA C-acyltransferase	False	M_coa_m[1];M_3otdcoa_m[1];	M_ddcacoa_m[1];M_accoa_m[1];			
R0208	acyl-CoA oxidase (dodecanoyl-CoA)	False	M_ddcacoa_m[1];M_o2_m[1];	M_dd2coa_m[1];M_h2o2_m[1];			
R0209	(S)-3-Hydroxydodecanoyl-CoA hydro-lyase	UNDEF	M_3hddcoa_m[1];	M_dd2coa_m[1];M_h2o_m[1];			
R0210	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	UNDEF	M_3oddcoa_m[1];M_h_m[1];M_nadh_m[1];	M_3hddcoa_m[1];M_nad_m[1];			
R0211	Decanoyl-CoA:acetyl-CoA C-acyltransferase	False	M_coa_m[1];M_3oddcoa_m[1];	M_dcacoa_m[1];M_accoa_m[1];			
R0212	acyl-CoA oxidase (decanoyl-CoA)	False	M_dcacoa_m[1];M_o2_m[1];	M_dc2coa_m[1];M_h2o2_m[1];			
R0213	(S)-Hydroxydecanoyl-CoA hydro-lyase	UNDEF	M_3hdcoa_m[1];	M_dc2coa_m[1];M_h2o_m[1];			
R0214	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	UNDEF	M_3odcoa_m[1];M_h_m[1];M_nadh_m[1];	M_3hdcoa_m[1];M_nad_m[1];			
R0215	Octanoyl-CoA:acetyl-CoA C-acyltransferase	False	M_coa_m[1];M_3odcoa_m[1];	M_occoa_m[1];M_accoa_m[1];			
R0216	fatty acid oxidation (octanoyl-CoA)	False	M_coa_m[ 3 ];M_h2o_m[ 3 ];M_nad_m[ 3 ];M_o2_m[ 3 ];M_occoa_m[1];	M_accoa_m[ 4 ];M_h_m[ 3 ];M_h2o2_m[ 3 ];M_nadh_m[ 3 ];			
R0217	fatty acid oxidation	False	M_coa_m[ 6 ];M_h2o_m[ 6 ];M_nad_m[ 6 ];M_nadph_m[1];M_o2_m[ 6 ];M_tdecoa_m[1];	M_accoa_m[ 7 ];M_h_m[ 5 ];M_h2o2_m[ 6 ];M_nadh_m[ 6 ];M_nadp_m[1];			
R0218	Fatty acid oxidation	False	M_coa_m[ 6 ];M_h2o_m[ 6 ];M_nad_m[ 6 ];M_o2_m[ 5 ];M_tdecoa_m[1];	M_accoa_m[ 7 ];M_h_m[ 6 ];M_h2o2_m[ 5 ];M_nadh_m[ 6 ];			
R0219	Fatty acid oxidation	False	M_coa_m[ 7 ];M_h2o_m[ 7 ];M_hdcoa_m[1];M_nad_m[ 7 ];M_nadph_m[1];M_o2_m[ 7 ];	M_accoa_m[ 8 ];M_h_m[ 6 ];M_h2o2_m[ 7 ];M_nadh_m[ 7 ];M_nadp_m[1];			
R0220	Fatty acid oxidation	False	M_coa_m[ 7 ];M_h2o_m[ 7 ];M_hdcoa_m[1];M_nad_m[ 7 ];M_o2_m[ 6 ];	M_accoa_m[ 8 ];M_h_m[ 7 ];M_h2o2_m[ 6 ];M_nadh_m[ 7 ];			
R0221	Fatty acid oxidation	False	M_coa_m[ 8 ];M_h2o_m[ 8 ];M_nad_m[ 8 ];M_nadph_m[1];M_o2_m[ 8 ];M_odecoa_m[1];	M_accoa_m[ 9 ];M_h_m[ 7 ];M_h2o2_m[ 8 ];M_nadh_m[ 8 ];M_nadp_m[1];			
R0222	Fatty acid oxidation	False	M_coa_m[ 8 ];M_h2o_m[ 8 ];M_nad_m[ 8 ];M_o2_m[ 7 ];M_odecoa_m[1];	M_accoa_m[ 9 ];M_h_m[ 8 ];M_h2o2_m[ 7 ];M_nadh_m[ 8 ];			
R0223	Fatty acid oxidation	False	M_coa_m[ 8 ];M_h2o_m[ 8 ];M_nad_m[ 8 ];M_nadph_m[ 2 ];M_o2_m[ 8 ];M_ocdycacoa_m[1];	M_accoa_m[ 9 ];M_h_m[ 6 ];M_h2o2_m[ 8 ];M_nadh_m[ 8 ];M_nadp_m[ 2 ];			
R0224	Fatty acid oxidation	False	M_coa_m[ 8 ];M_h2o_m[ 8 ];M_nad_m[ 8 ];M_nadph_m[1];M_o2_m[ 7 ];M_ocdycacoa_m[1];	M_accoa_m[ 9 ];M_h_m[ 7 ];M_h2o2_m[ 7 ];M_nadh_m[ 8 ];M_nadp_m[1];			
R0225	Fatty acid oxidation	False	M_coa_m[ 8 ];M_h2o_m[ 8 ];M_nad_m[ 8 ];M_o2_m[ 6 ];M_ocdycacoa_m[1];	M_accoa_m[ 9 ];M_h_m[ 8 ];M_h2o2_m[ 6 ];M_nadh_m[ 8 ];			
R0226	acyl-CoA thioesterase	False	M_dcacoa_m[1];M_h2o_m[1];	M_coa_m[1];M_dca_m[1];M_h_m[1];			
R0227	acyl-CoA thioesterase	False	M_ddcacoa_m[1];M_h2o_m[1];	M_coa_m[1];M_ddca_m[1];M_h_m[1];			
R0228	acyl-CoA thioesterase	False	M_h2o_m[1];M_ttccoa_m[1];	M_coa_m[1];M_h_m[1];M_ttc_m[1];			
R0229	acyl-CoA thioesterase	False	M_h2o_m[1];M_pmtcoa_m[1];	M_coa_m[1];M_h_m[1];M_hdca_m[1];			
R0230	acyl-CoA thioesterase	False	M_h2o_m[1];M_tdcoa_m[1];	M_coa_m[1];M_h_m[1];M_ttdca_m[1];			
R0231	acyl-CoA thioesterase	False	M_h2o_m[1];M_stcoa_m[1];	M_coa_m[1];M_h_m[1];M_ocdca_m[1];			
R0232	acyl-CoA thioesterase	False	M_h2o_m[1];M_occoa_m[1];	M_coa_m[1];M_h_m[1];M_octa_m[1];			
R0233	fatty-acid--CoA ligase (decanoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_dca_m[1];	M_amp_m[1];M_dcacoa_m[1];M_ppi_m[1];			
R0234	fatty-acid--CoA ligase (dodecanoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_ddca_m[1];	M_amp_m[1];M_ddcacoa_m[1];M_ppi_m[1];			
R0235	fatty-acid--CoA ligase (tetradecanoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_ttdca_m[1];	M_amp_m[1];M_ppi_m[1];M_tdcoa_m[1];			
R0236	fatty-acid--CoA ligase (tetradecenoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_ttdcea_m[1];	M_amp_m[1];M_ppi_m[1];M_tdecoa_m[1];			
R0237	fatty-acid--CoA ligase (hexadecanoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_hdca_m[1];	M_amp_m[1];M_pmtcoa_m[1];M_ppi_m[1];			
R0238	fatty-acid--CoA ligase (hexadecenoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_hdcea_m[1];	M_amp_m[1];M_hdcoa_m[1];M_ppi_m[1];			
R0239	fatty-acid--CoA ligase (octadecanoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_ocdca_m[1];	M_amp_m[1];M_ppi_m[1];M_stcoa_m[1];			
R0240	fatty-acid--CoA ligase (octadecenoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_ocdcea_m[1];	M_amp_m[1];M_odecoa_m[1];M_ppi_m[1];			
R0241	fatty-acid--CoA ligase (octadecynoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_ocdcya_m[1];	M_amp_m[1];M_ocdycacoa_m[1];M_ppi_m[1];			
R0242	fatty-acid--CoA ligase (n-C24:0)	UNDEF	M_atp_m[1];M_coa_m[1];M_ttc_m[1];	M_amp_m[1];M_ppi_m[1];M_ttccoa_m[1];			
R0243	fatty-acid--CoA ligase (n-C26:0)	UNDEF	M_atp_m[1];M_coa_m[1];M_hexc_m[1];	M_amp_m[1];M_hexccoa_m[1];M_ppi_m[1];			
R0244	fatty-acid--CoA ligase (octanoate)	UNDEF	M_atp_m[1];M_coa_m[1];M_octa_m[1];	M_amp_m[1];M_occoa_m[1];M_ppi_m[1];			
R0245	Acetyl-CoA:carnitine O-acetyltransferase	UNDEF	M_accoa_c[1];M_crn-D_c[1];	M_coa_c[1];M_acrn_c[1];			
R0246	Acetyl-CoA:carnitine O-acetyltransferase	UNDEF	M_accoa_m[1];M_crn-D_m[1];	M_coa_m[1];M_acrn_m[1];			
R0247	5,6,7,8-tetrahydrofolate:NADP+ oxidoreductase	UNDEF	M_thf_c[1];M_nadp_c[1];	M_dhf_c[1];M_nadph_c[1];M_h_c[1];			
R0248	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase	False	M_2ahhmp_m[1];M_4abz_m[1];	M_dhpt_m[1];M_h2o_m[1];			
R0249	2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-diphosphate:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase	False	M_2ahhmd_m[1];M_4abz_m[1];	M_ppi_m[1];M_dhpt_m[1];			
R0250	chorismate:L-glutamine aminotransferase	False	M_chor_c[1];M_gln-L_c[1];	M_4adcho_c[1];M_glu-L_c[1];			
R0251	ATP:2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine 6'-pyrophosphotransferase	False	M_atp_m[1];M_2ahhmp_m[1];	M_amp_m[1];M_2ahhmd_m[1];M_h_m[1];			
R0252	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)	False	M_ahdt_c[1];M_h2o_c[ 3 ];	M_dhnpt_c[1];M_pi_c[ 3 ];M_h_c[ 2 ];			
R0257	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase	False	M_dhnpt_m[1];	M_gcald_m[1];M_2ahhmp_m[1];			
R0258	Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	UNDEF	M_atp_c[1];M_thf_c[1];M_glu-L_c[1];	M_adp_c[1];M_pi_c[1];M_thfglu_c[1];M_h_c[1];			
R0259	7,8-dihydropteroate:L-glutamate ligase (ADP-forming)	False	M_atp_c[1];M_dhpt_c[1];M_glu-L_c[1];	M_adp_c[1];M_pi_c[1];M_dhf_c[1];M_h_c[1];			
R0260	D-Glucitol:NAD+ 2-oxidoreductase	UNDEF	M_sbt-D_c[1];M_nad_c[1];	M_fru_c[1];M_nadh_c[1];M_h_c[1];			
R0261	GTP:alpha-D-mannose-1-phosphate guanylyltransferase	False	M_gtp_c[1];M_man1p_c[1];M_h_c[1];	M_ppi_c[1];M_gdpmann_c[1];			
R0262	ATP:D-mannose 6-phosphotransferase	False	M_atp_c[1];M_man_c[1];	M_adp_c[1];M_man6p_c[1];M_h_c[1];			
R0263	D-Mannose 6-phosphate 1,6-phosphomutase	UNDEF	M_man6p_c[1];	M_man1p_c[1];			
R0264	D-mannose-6-phosphate aldose-ketose-isomerase	UNDEF	M_man6p_c[1];	M_f6p_c[1];			
R0265	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	UNDEF	M_f1p_c[1];	M_dhap_c[1];M_glyald_c[1];			
R0266	D-Fructose-2,6-bisphosphate 2-phosphohydrolase	False	M_f26bp_c[1];M_h2o_c[1];	M_f6p_c[1];M_pi_c[1];			
R0267	ATP:D-fructose-6-phosphate 2-phosphotransferase	False	M_atp_c[1];M_f6p_c[1];	M_adp_c[1];M_f26bp_c[1];M_h_c[1];			
R0268	ATP:D-fructose 6-phosphotransferase	False	M_atp_c[1];M_fru_c[1];	M_adp_c[1];M_f6p_c[1];M_h_c[1];			
R0269	L-serine ammonia-lyase	False	M_ser-L_c[1];	M_pyr_c[1];M_nh4_c[1];			
R0271	ATP:L-aspartate 4-phosphotransferase	False	M_atp_c[1];M_asp-L_c[1];	M_adp_c[1];M_4pasp_c[1];			
R0272	O-phospho-L-serine phosphohydrolase	False	M_pser-L_c[1];M_h2o_c[1];	M_ser-L_c[1];M_pi_c[1];			
R0273	L-threonine acetaldehyde-lyase (glycine-forming)	UNDEF	M_thr-L_c[1];	M_gly_c[1];M_acald_c[1];			
R0274	5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase	UNDEF	M_mlthf_c[1];M_gly_c[1];M_h2o_c[1];	M_thf_c[1];M_ser-L_c[1];			
R0275	L-threonine ammonia-lyase (2-oxobutanoate-forming)	False	M_thr-L_c[1];	M_2obut_c[1];M_nh4_c[1];			
R0276	L-cystathionine cysteine-lyase (deaminating; 2-oxobutanoate-forming)	UNDEF	M_cyst-L_c[1];M_h2o_c[1];	M_cys-L_c[1];M_nh4_c[1];M_2obut_c[1];			
R0277	L-serine hydro-lyase (adding homocysteine; L-cystathionine-forming)	False	M_ser-L_c[1];M_hcys-L_c[1];	M_cyst-L_c[1];M_h2o_c[1];			
R0278	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)	False	M_phom_c[1];M_h2o_c[1];	M_thr-L_c[1];M_pi_c[1];			
R0279	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase	False	M_3pg_c[1];M_nad_c[1];	M_3php_c[1];M_nadh_c[1];M_h_c[1];			
R0280	ATP:L-homoserine O-phosphotransferase	False	M_atp_c[1];M_hom-L_c[1];	M_adp_c[1];M_phom_c[1];M_h_c[1];			
R0281	L-homoserine:NADP+ oxidoreductase	UNDEF	M_hom-L_c[1];M_nadp_c[1];	M_aspsa_c[1];M_nadph_c[1];M_h_c[1];			
R0282	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)	False	M_4pasp_c[1];M_nadph_c[1];M_h_c[1];	M_aspsa_c[1];M_pi_c[1];M_nadp_c[1];			
R0284	glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating)	UNDEF	M_gly_m[1];M_lpro_m[1];M_h_m[1];	M_alpro_m[1];M_co2_m[1];			
R0285	dihydrolipoylprotein:NAD+ oxidoreductase	UNDEF	M_dhlpro_m[1];M_nad_m[1];	M_lpro_m[1];M_nadh_m[1];M_h_m[1];			
R0286	S-aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming)	UNDEF	M_alpro_m[1];M_thf_m[1];	M_dhlpro_m[1];M_mlthf_m[1];M_nh4_m[1];			
R0287	3-Phosphoserine:2-oxoglutarate aminotransferase	UNDEF	M_pser-L_c[1];M_akg_c[1];	M_3php_c[1];M_glu-L_c[1];			
R0288	L-Allothreonine acetaldehyde-lyase	UNDEF	M_athr-L_c[1];	M_gly_c[1];M_acald_c[1];			
R0289	L-Serine:pyruvate aminotransferase	UNDEF	M_ser-L_c[1];M_pyr_c[1];	M_hpyr_c[1];M_ala-L_c[1];			
R0290	L-Serine:glyoxylate aminotransferase	UNDEF	M_ser-L_c[1];M_glx_c[1];	M_hpyr_c[1];M_gly_c[1];			
R0291	glutathione:NADP+ oxidoreductase	False	M_gthox_c[1];M_nadph_c[1];M_h_c[1];	M_gthrd_c[ 2 ];M_nadp_c[1];			
R0292	5-oxo-L-proline amidohydrolase (ATP-hydrolysing)	False	M_atp_c[1];M_5oxpro_c[1];M_h2o_c[ 2 ];	M_adp_c[1];M_pi_c[1];M_glu-L_c[1];M_h_c[1];			
R0293	glutathione:hydrogen-peroxide oxidoreductase	False	M_h2o2_c[1];M_gthrd_c[ 2 ];	M_gthox_c[1];M_h2o_c[ 2 ];			
R0294	glutathione gamma-glutamylaminopeptidase	False	M_gthrd_c[1];M_h2o_c[1];	M_cgly_c[1];M_glu-L_c[1];			
R0295	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)	False	M_atp_c[1];M_glucys_c[1];M_gly_c[1];	M_adp_c[1];M_pi_c[1];M_gthrd_c[1];M_h_c[1];			
R0296	L-glutamate:L-cysteine gamma-ligase (ADP-forming)	False	M_atp_c[1];M_glu-L_c[1];M_cys-L_c[1];	M_adp_c[1];M_pi_c[1];M_glucys_c[1];M_h_c[1];			
R0303	D-Glyceraldehyde:NAD+ oxidoreductase	UNDEF	M_glyald_c[1];M_h_c[1];M_nadh_c[1];M_glyc_c[1];	M_nad_c[1];			
R0304	ATP:glycerone phosphotransferase	False	M_atp_c[1];M_dha_c[1];	M_adp_c[1];M_dhap_c[1];M_h_c[1];			
R0305	ATP:glycerol 3-phosphotransferase	False	M_atp_c[1];M_glyc_c[1];	M_adp_c[1];M_glyc3p_c[1];M_h_c[1];			
R0307	glycerol 3-phosphate acyltransferase (glycerol 3-phosphate), yeast-specific	False	M_dcacoa_c[ .02 ];M_ddcacoa_c[ .06 ];M_glyc3p_c[1];M_hdcoa_c[ .17 ];M_ocdycacoa_c[ .09 ];M_odecoa_c[ .24 ];M_pmtcoa_c[ .27 ];M_stcoa_c[ .05 ];M_tdcoa_c[ .1 ];	M_1ag3p_YL_c[ .01 ];M_coa_c[1];			
R0308	1-Acyl-glycerol-3-phosphate acyltransferase, yeast-specific	False	M_1ag3p_YL_c[ .01 ];M_dcacoa_c[ .02 ];M_ddcacoa_c[ .06 ];M_hdcoa_c[ .17 ];M_ocdycacoa_c[ .09 ];M_odecoa_c[ .24 ];M_pmtcoa_c[ .27 ];M_stcoa_c[ .05 ];M_tdcoa_c[ .1 ];	M_coa_c[1];M_pa_YL_c[ .01 ];			
R0309	diacylglycerol pyrophosphate phosphatase, yeast-specific 	False	M_h2o_c[1];M_pa_YL_c[ .01 ];	M_12dgr_YL_c[ .01 ];M_pi_c[1];			
R0310	triglycerol synthesis	False	M_12dgr_YL_c[ .01 ];M_dcacoa_c[ .02 ];M_ddcacoa_c[ .06 ];M_hdcoa_c[ .17 ];M_ocdycacoa_c[ .09 ];M_odecoa_c[ .24 ];M_pmtcoa_c[ .27 ];M_stcoa_c[ .05 ];M_tdcoa_c[ .1 ];	M_coa_c[1];M_triglyc_YL_c[ .01 ];			
R0311	phosphatidylcholine-diacylglycerol acyltransferase	False	M_12dgr_YL_c[1];M_pc_YL_c[1];	M_1agpc_YL_c[1];M_triglyc_YL_c[1];			
R0312	Triacylglycerol lipase, yeast-specific	False	M_h2o_c[1];M_triglyc_YL_c[ .01 ];	M_12dgr_YL_c[ .01 ];M_dca_c[ .02 ];M_ddca_c[ .06 ];M_h_c[1];M_hdca_c[ .27 ];M_hdcea_c[ .17 ];M_ocdca_c[ .05 ];M_ocdcea_c[ .24 ];M_ocdcya_c[ .09 ];M_ttdca_c[ .1 ];			
R0313	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	False	M_dhap_c[1];M_nadh_c[1];M_h_c[1];	M_glyc3p_c[1];M_nad_c[1];			
R0314	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase	False	M_dhap_m[1];M_nadh_m[1];M_h_m[1];	M_glyc3p_m[1];M_nad_m[1];			
R0315	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase	False	M_glyc3p_m[1];M_fad_m[1];	M_dhap_m[1];M_fadh2_m[1];			
R0316	ATP:choline phosphotransferase	False	M_atp_c[1];M_chol_c[1];	M_adp_c[1];M_cholp_c[1];M_h_c[1];			
R0317	sn-Glycero-3-phosphocholine glycerophosphohydrolase	False	M_g3pc_c[1];M_h2o_c[1];	M_chol_c[1];M_glyc3p_c[1];M_h_c[1];			
R0318	Phosphatidylcholine phosphatidohydrolase	False	M_pc_YL_c[1];M_h2o_c[ 100 ];	M_pa_YL_c[1];M_chol_c[ 100 ];M_h_c[ 100 ];			
R0319	Acyl-CoA:1-acyl-sn-glycero-3-phosphocholine O-acyltransferase	False	M_1agpc_YL_c[ .01 ];M_dcacoa_c[ .02 ];M_ddcacoa_c[ .06 ];M_hdcoa_c[ .17 ];M_ocdycacoa_c[ .09 ];M_odecoa_c[ .24 ];M_pmtcoa_c[ .27 ];M_stcoa_c[ .05 ];M_tdcoa_c[ .1 ];	M_coa_c[1];M_pc_YL_c[ .01 ];			
R0320	ATP:ethanolamine O-phosphotransferase	False	M_atp_c[1];M_etha_c[1];	M_adp_c[1];M_ethamp_c[1];M_h_c[1];			
R0323	CTP:choline-phosphate cytidylyltransferase	False	M_ctp_c[1];M_cholp_c[1];M_h_c[1];	M_ppi_c[1];M_cdpchol_c[1];			
R0324	CTP:ethanolamine-phosphate cytidylyltransferase	False	M_ctp_c[1];M_ethamp_c[1];M_h_c[1];	M_ppi_c[1];M_cdpea_c[1];			
R0325	Phosphatidylethanolamine phosphatidohydrolase	False	M_pe_YL_c[1];M_h2o_c[ 100 ];	M_etha_c[ 100 ];M_pa_YL_c[1];M_h_c[ 100 ];			
R0334	phosphatidylserine synthase, yeast-specific 	UNDEF	M_cdpdag_YL_c[ .01 ];M_ser-L_c[1];	M_cmp_c[1];M_h_c[1];M_ps_YL_c[ .01 ];			
R0335	glycerol 3-phosphate acyltransferase (glycerone phosphate), yeast-specific	False	M_dcacoa_c[ .02 ];M_ddcacoa_c[ .06 ];M_dhap_c[1];M_hdcoa_c[ .17 ];M_ocdycacoa_c[ .09 ];M_odecoa_c[ .24 ];M_pmtcoa_c[ .27 ];M_stcoa_c[ .05 ];M_tdcoa_c[ .1 ];	M_1agly3p_YL_c[ .01 ];M_coa_c[1];			
R0336	acyldihydroxyacetonephosphate reductase, yeast-specific 	False	M_1agly3p_YL_c[ .01 ];M_h_c[1];M_nadph_c[1];	M_1ag3p_YL_c[ .01 ];M_nadp_c[1];			
R0337	CDP-Diacylglycerol synthetase, yeast-specific 	UNDEF	M_ctp_c[1];M_h_c[1];M_pa_YL_c[ .01 ];	M_cdpdag_YL_c[ .01 ];M_ppi_c[1];			
R0338	phosphatidylserine decarboxylase, yeast-specific, Golgi apparatus 	False	M_h_c[1];M_ps_YL_c[ .01 ];	M_co2_c[1];M_pe_YL_c[ .01 ];			
R0339	phosphatidylethanolamine N-methyltransferase, yeast-specific 	False	M_amet_c[1];M_pe_YL_c[ .01 ];	M_ahcys_c[1];M_h_c[1];M_ptdmeeta_YL_c[ .01 ];			
R0341	diacylglycerol cholinephosphotransferase, yeast-specific 	False	M_12dgr_YL_c[ .01 ];M_cdpchol_c[1];	M_cmp_c[1];M_h_c[1];M_pc_YL_c[ .01 ];			
R0342	Ethanolaminephosphotransferase, yeast-specific 	UNDEF	M_12dgr_YL_c[ .01 ];M_cdpea_c[1];	M_cmp_c[1];M_h_c[1];M_pe_YL_c[ .01 ];			
R0343	phosphatidylglycerol phosphate phosphatase A, yeast-specific, mitochondrial 	False	M_h2o_m[1];M_pgp_YL_m[ .01 ];	M_pg_YL_m[ .01 ];M_pi_m[1];			
R0344	CDP-diacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase	False	M_cdpdag_YL_m[ .01 ];M_glyc3p_m[1];	M_cmp_m[1];M_h_m[1];M_pgp_YL_m[ .01 ];			
R0345	cardiolipin synthase, yeast-specific, mitochondrial 	False	M_cdpdag_YL_m[ .01 ];M_pg_YL_m[ .01 ];	M_clpn_YL_m[ .01 ];M_cmp_m[1];M_h_m[1];			
R0346	CDP-diacylglycerol:myo-inositol 3-phosphatidyltransferase	False	M_cdpdag_YL_c[ .01 ];M_inost_c[1];	M_cmp_c[1];M_h_c[1];M_ptd1ino_YL_c[ .01 ];			
R0347	1D-myo-Inositol 1-phosphate phosphohydrolase	False	M_mi1p-D_c[1];M_h2o_c[1];	M_inost_c[1];M_pi_c[1];			
R0348	1D-myo-Inositol 4-phosphate phosphohydrolase	False	M_mi4p-D_c[1];M_h2o_c[1];	M_inost_c[1];M_pi_c[1];			
R0349	1D-myo-Inositol 3-phosphate phosphohydrolase	False	M_mi3p-D_c[1];M_h2o_c[1];	M_inost_c[1];M_pi_c[1];			
R0350	1-Phosphatidyl-D-myo-inositol inositolphosphohydrolase	False	M_ptd1ino_YL_c[1];M_h2o_c[ 100 ];	M_mi1p-D_c[ 100 ];M_12dgr_YL_c[1];M_h_c[ 100 ];			
R0351	phosphatidylinositol 4-kinase, yeast-specific	False	M_atp_c[1];M_ptd1ino_YL_c[ .01 ];	M_adp_c[1];M_h_c[1];M_ptd4ino_YL_c[ .01 ];			
R0352	1-phosphatidylinositol 3-kinase, yeast-specific 	False	M_atp_c[1];M_ptd1ino_YL_c[ .01 ];	M_adp_c[1];M_h_c[1];M_ptd3ino_YL_c[ .01 ];			
R0353	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase, yeast-specific	False	M_h2o_c[1];M_ptd145bp_YL_c[ .01 ];	M_12dgr_YL_c[ .01 ];M_h_c[1];M_mi145tp-D_c[1];			
R0354	phosphatidylinositol-4-phosphate 5-kinase, yeast-specfic 	False	M_atp_c[1];M_ptd4ino_YL_c[ .01 ];	M_adp_c[1];M_h_c[1];M_ptd145bp_YL_c[ .01 ];			
R0355	ATP:1-phosphatidyl-1D-myo-inositol-3-phosphate 5-phosphotransferase	False	M_atp_c[1];M_ptd3ino_YL_c[ .01 ];	M_adp_c[1];M_ptd135bp_YL_c[ .01 ];M_h_c[1];			
R0356	1D-myo-inositol-3-phosphate lyase (isomerizing)	False	M_g6p_c[1];	M_mi3p-D_c[1];			
R0357	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)	False	M_pyr_c[1];M_thmpp_c[1];M_h_c[ 4 ];	M_2ahethmpp_c[1];M_co2_c[1];			
