complex_id	complex_name	complex_source	complex_type	role_id	role_name	role_type	role_source	role_aliases	role_exemplar	type	triggering	optional
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.4248	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6)	SEED_role	SEED	searchname:aspartyl-trna(asn)amidotransferasesubunitc(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.6990	LSU ribosomal protein L5p (L11e)	SEED_role	SEED	searchname:lsuribosomalproteinl5p(l11e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.2965	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	SEED_role	SEED	searchname:isoleucyl-trnasynthetase(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.6998	LSU ribosomal protein L15p (L27Ae)	SEED_role	SEED	searchname:lsuribosomalproteinl15p(l27ae)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7002	LSU ribosomal protein L19p	SEED_role	SEED	searchname:lsuribosomalproteinl19p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.6989	LSU ribosomal protein L4p (L1e)	SEED_role	SEED	searchname:lsuribosomalproteinl4p(l1e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.11223	LSU ribosomal protein L7/L12 (P1/P2)	SEED_role	SEED	searchname:lsuribosomalproteinl7/l12(p1/p2)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.2968	Leucyl-tRNA synthetase (EC 6.1.1.4)	SEED_role	SEED	searchname:leucyl-trnasynthetase(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7013	LSU ribosomal protein L33p	SEED_role	SEED	searchname:lsuribosomalproteinl33p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.89	Alanyl-tRNA synthetase (EC 6.1.1.7)	SEED_role	SEED	searchname:alanyl-trnasynthetase(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.8344	SSU ribosomal protein S3p (S3e)	SEED_role	SEED	searchname:ssuribosomalproteins3p(s3e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.1703	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	SEED_role	SEED	searchname:methionyl-trnaformyltransferase(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.8105	SSU ribosomal protein S20p	SEED_role	SEED	searchname:ssuribosomalproteins20p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.8354	SSU ribosomal protein S17p (S11e)	SEED_role	SEED	searchname:ssuribosomalproteins17p(s11e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.8353	SSU ribosomal protein S16p	SEED_role	SEED	searchname:ssuribosomalproteins16p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.6986	LSU ribosomal protein L1p (L10Ae)	SEED_role	SEED	searchname:lsuribosomalproteinl1p(l10ae)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.6991	LSU ribosomal protein L6p (L9e)	SEED_role	SEED	searchname:lsuribosomalproteinl6p(l9e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.969	tRNA(Ile)-lysidine synthetase	SEED_role	SEED	searchname:trna(ile)-lysidinesynthetase	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.2963	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	SEED_role	SEED	searchname:glycyl-trnasynthetasealphachain(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.2970	Asparaginyl-tRNA synthetase (EC 6.1.1.22)	SEED_role	SEED	searchname:asparaginyl-trnasynthetase(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.8347	SSU ribosomal protein S8p (S15Ae)	SEED_role	SEED	searchname:ssuribosomalproteins8p(s15ae)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.8345	SSU ribosomal protein S6p	SEED_role	SEED	searchname:ssuribosomalproteins6p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7016	LSU ribosomal protein L36p	SEED_role	SEED	searchname:lsuribosomalproteinl36p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.8346	SSU ribosomal protein S7p (S5e)	SEED_role	SEED	searchname:ssuribosomalproteins7p(s5e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.2961	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	SEED_role	SEED	searchname:phenylalanyl-trnasynthetasebetachain(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7596	SSU ribosomal protein S15p (S13e)	SEED_role	SEED	searchname:ssuribosomalproteins15p(s13e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7070	SSU ribosomal protein S5p (S2e)	SEED_role	SEED	searchname:ssuribosomalproteins5p(s2e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7000	LSU ribosomal protein L17p	SEED_role	SEED	searchname:lsuribosomalproteinl17p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.4753	SSU ribosomal protein S4p (S9e)	SEED_role	SEED	searchname:ssuribosomalproteins4p(s9e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.2959	Glutamyl-tRNA synthetase (EC 6.1.1.17)	SEED_role	SEED	searchname:glutamyl-trnasynthetase(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7012	LSU ribosomal protein L31p	SEED_role	SEED	searchname:lsuribosomalproteinl31p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.1514	LSU ribosomal protein L28p	SEED_role	SEED	searchname:lsuribosomalproteinl28p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.1816	SSU ribosomal protein S12p (S23e)	SEED_role	SEED	searchname:ssuribosomalproteins12p(s23e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.2960	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	SEED_role	SEED	searchname:phenylalanyl-trnasynthetasealphachain(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.8350	SSU ribosomal protein S11p (S14e)	SEED_role	SEED	searchname:ssuribosomalproteins11p(s14e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7005	LSU ribosomal protein L22p (L17e)	SEED_role	SEED	searchname:lsuribosomalproteinl22p(l17e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.2973	Seryl-tRNA synthetase (EC 6.1.1.11)	SEED_role	SEED	searchname:seryl-trnasynthetase(ec)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7010	LSU ribosomal protein L29p (L35e)	SEED_role	SEED	searchname:lsuribosomalproteinl29p(l35e)	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7004	LSU ribosomal protein L21p	SEED_role	SEED	searchname:lsuribosomalproteinl21p	null	role_mapping	1	0
cpx.514	cpx.514	ModelSEED	SEED_role_complex	fr.7007	LSU ribosomal protein L24p (L26e)	SEED_role	SEED	searchname:lsuribosomalproteinl24p(l26e)	null	role_mapping	1	0
cpx.515	cpx.515	ModelSEED	SEED_role_complex	fr.9995	DNA-directed RNA polymerase subunit B (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitb(ec)	null	role_mapping	1	0
cpx.516	cpx.516	ModelSEED	SEED_role_complex	fr.9996	DNA-directed RNA polymerase subunit B'' (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitb''(ec)	null	role_mapping	1	0
cpx.517	cpx.517	ModelSEED	SEED_role_complex	fr.9998	DNA-directed RNA polymerase subunit D (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitd(ec)	null	role_mapping	1	0
cpx.518	cpx.518	ModelSEED	SEED_role_complex	fr.10003	DNA-directed RNA polymerase subunit L (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitl(ec)	null	role_mapping	1	0
cpx.519	cpx.519	ModelSEED	SEED_role_complex	fr.8953	DNA-directed RNA polymerase delta (= beta'') subunit (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasedelta(=beta'')subunit(ec)	null	role_mapping	1	0
cpx.521	cpx.521	ModelSEED	SEED_role_complex	fr.10001	DNA-directed RNA polymerase subunit H (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunith(ec)	null	role_mapping	1	0
cpx.522	cpx.522	ModelSEED	SEED_role_complex	fr.10002	DNA-directed RNA polymerase subunit K (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitk(ec)	null	role_mapping	1	0
cpx.523	cpx.523	ModelSEED	SEED_role_complex	fr.8952	DNA-directed RNA polymerase gamma subunit (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasegammasubunit(ec)	null	role_mapping	1	0
cpx.524	cpx.524	ModelSEED	SEED_role_complex	fr.9993	DNA-directed RNA polymerase subunit A' (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunita'(ec)	null	role_mapping	1	0
cpx.525	cpx.525	ModelSEED	SEED_role_complex	fr.9997	DNA-directed RNA polymerase subunit B' (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitb'(ec)	null	role_mapping	1	0
cpx.526	cpx.526	ModelSEED	SEED_role_complex	fr.6390	DNA-directed RNA polymerase subunit F (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitf(ec)	null	role_mapping	1	0
cpx.527	cpx.527	ModelSEED	SEED_role_complex	fr.8954	DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasedeltasubunit(ec)	null	role_mapping	1	0
cpx.528	cpx.528	ModelSEED	SEED_role_complex	fr.9994	DNA-directed RNA polymerase subunit A'' (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunita''(ec)	null	role_mapping	1	0
cpx.529	cpx.529	ModelSEED	SEED_role_complex	fr.9999	DNA-directed RNA polymerase subunit E' (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunite'(ec)	null	role_mapping	1	0
cpx.530	cpx.530	ModelSEED	SEED_role_complex	fr.4149	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymeraseomegasubunit(ec)	null	role_mapping	1	0
cpx.531	cpx.531	ModelSEED	SEED_role_complex	fr.10000	DNA-directed RNA polymerase subunit E''	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunite''	null	role_mapping	1	0
cpx.532	cpx.532	ModelSEED	SEED_role_complex	fr.8517	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasebeta'subunit(ec)	null	role_mapping	1	0
cpx.533	cpx.533	ModelSEED	SEED_role_complex	fr.10005	DNA-directed RNA polymerase subunit N (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitn(ec)	null	role_mapping	1	0
cpx.534	cpx.534	ModelSEED	SEED_role_complex	fr.10006	DNA-directed RNA polymerase subunit P (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunitp(ec)	null	role_mapping	1	0
cpx.535	cpx.535	ModelSEED	SEED_role_complex	fr.8515	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasealphasubunit(ec)	null	role_mapping	1	0
cpx.536	cpx.536	ModelSEED	SEED_role_complex	fr.9992	DNA-directed RNA polymerase subunit A (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasesubunita(ec)	null	role_mapping	1	0
cpx.537	cpx.537	ModelSEED	SEED_role_complex	fr.8516	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	SEED_role	SEED	searchname:dna-directedrnapolymerasebetasubunit(ec)	null	role_mapping	1	0
cpx.538	cpx.538	ModelSEED	SEED_role_complex	fr.160	Ribitol 2-dehydrogenase (EC 1.1.1.56)	SEED_role	SEED	searchname:ribitol2-dehydrogenase(ec)	null	role_mapping	1	0
cpx.539	cpx.539	ModelSEED	SEED_role_complex	fr.1635	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	SEED_role	SEED	searchname:5,10-methylenetetrahydrofolatereductase(ec)	null	role_mapping	1	0
cpx.540	cpx.540	ModelSEED	SEED_role_complex	fr.8502	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)	SEED_role	SEED	searchname:udp-n-acetylmuramate--alanineligase(ec)	null	role_mapping	1	0
cpx.541	cpx.541	ModelSEED	SEED_role_complex	fr.5212	Lipid-A-disaccharide synthase (EC 2.4.1.182)	SEED_role	SEED	searchname:lipid-a-disaccharidesynthase(ec)	null	role_mapping	1	0
cpx.542	cpx.542	ModelSEED	SEED_role_complex	fr.4037	Tryptophan synthase beta chain (EC 4.2.1.20)	SEED_role	SEED	searchname:tryptophansynthasebetachain(ec)	null	role_mapping	1	0
cpx.542	cpx.542	ModelSEED	SEED_role_complex	fr.4036	Tryptophan synthase alpha chain (EC 4.2.1.20)	SEED_role	SEED	searchname:tryptophansynthasealphachain(ec)	null	role_mapping	1	0
cpx.543	cpx.543	ModelSEED	SEED_role_complex	fr.9063	5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)	SEED_role	SEED	searchname:5-amino-6-(5-phosphoribosylamino)uracilreductase(ec)	null	role_mapping	1	0
cpx.545	cpx.545	ModelSEED	SEED_role_complex	fr.5041	L-Aspartate dehydrogenase (EC 1.4.1.21)	SEED_role	SEED	searchname:l-aspartatedehydrogenase(ec)	null	role_mapping	1	0
cpx.546	cpx.546	ModelSEED	SEED_role_complex	fr.5178	L-arabinose isomerase (EC 5.3.1.4)	SEED_role	SEED	searchname:l-arabinoseisomerase(ec)	null	role_mapping	1	0
cpx.547	cpx.547	ModelSEED	SEED_role_complex	fr.10702	Hexose phosphate transport protein UhpT	SEED_role	SEED	searchname:hexosephosphatetransportproteinuhpt	null	role_mapping	1	0
cpx.548	cpx.548	ModelSEED	SEED_role_complex	fr.10389	Propanediol dehydratase large subunit (EC 4.2.1.28)	SEED_role	SEED	searchname:propanedioldehydrataselargesubunit(ec)	null	role_mapping	1	0
cpx.549	cpx.549	ModelSEED	SEED_role_complex	fr.10391	Propanediol dehydratase small subunit (EC 4.2.1.28)	SEED_role	SEED	searchname:propanedioldehydratasesmallsubunit(ec)	null	role_mapping	1	0
cpx.550	cpx.550	ModelSEED	SEED_role_complex	fr.10390	Propanediol dehydratase medium subunit (EC 4.2.1.28)	SEED_role	SEED	searchname:propanedioldehydratasemediumsubunit(ec)	null	role_mapping	1	0
cpx.551	cpx.551	ModelSEED	SEED_role_complex	fr.3319	Geranylgeranyl diphosphate synthase (EC 2.5.1.29)	SEED_role	SEED	searchname:geranylgeranyldiphosphatesynthase(ec)	null	role_mapping	1	0
cpx.553	cpx.553	ModelSEED	SEED_role_complex	fr.3214	Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)	SEED_role	SEED	searchname:heptaprenyldiphosphatesynthasecomponentii(ec)	null	role_mapping	1	0
cpx.554	cpx.554	ModelSEED	SEED_role_complex	fr.3213	Heptaprenyl diphosphate synthase component I (EC 2.5.1.30)	SEED_role	SEED	searchname:heptaprenyldiphosphatesynthasecomponenti(ec)	null	role_mapping	1	0
cpx.555	cpx.555	ModelSEED	SEED_role_complex	fr.3618	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)	SEED_role	SEED	searchname:l-seryl-trna(sec)seleniumtransferase(ec)	null	role_mapping	1	0
cpx.557	cpx.557	ModelSEED	SEED_role_complex	fr.3112	Dihydroxy-acid dehydratase (EC 4.2.1.9)	SEED_role	SEED	searchname:dihydroxy-aciddehydratase(ec)	null	role_mapping	1	0
cpx.558	cpx.558	ModelSEED	SEED_role_complex	fr.8904	Uricase (EC 1.7.3.3)	SEED_role	SEED	searchname:uricase(ec)	null	role_mapping	1	0
cpx.559	cpx.559	ModelSEED	SEED_role_complex	fr.8873	Threonine synthase (EC 4.2.3.1)	SEED_role	SEED	searchname:threoninesynthase(ec)	null	role_mapping	1	0
cpx.560	cpx.560	ModelSEED	SEED_role_complex	fr.4138	2,3-diketo-5-methylthiopentyl-1-phosphate enolase	SEED_role	SEED	searchname:2,3-diketo-5-methylthiopentyl-1-phosphateenolase	null	role_mapping	1	0
cpx.561	cpx.561	ModelSEED	SEED_role_complex	fr.4140	2,3-diketo-5-methylthiopentyl-1-phosphate enolase-phosphatase (EC 3.1.3.77)	SEED_role	SEED	searchname:2,3-diketo-5-methylthiopentyl-1-phosphateenolase-phosphatase(ec)	null	role_mapping	1	0
cpx.562	cpx.562	ModelSEED	SEED_role_complex	fr.436	Alpha-acetolactate decarboxylase (EC 4.1.1.5)	SEED_role	SEED	searchname:alpha-acetolactatedecarboxylase(ec)	null	role_mapping	1	0
cpx.563	cpx.563	ModelSEED	SEED_role_complex	fr.4949	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	SEED_role	SEED	searchname:dtdp-glucose4,6-dehydratase(ec)	null	role_mapping	1	0
cpx.564	cpx.564	ModelSEED	SEED_role_complex	fr.9222	Phytochromobilin:ferredoxin oxidoreductase (EC 1.3.7.4)	SEED_role	SEED	searchname:phytochromobilin:ferredoxinoxidoreductase(ec)	null	role_mapping	1	0
cpx.565	cpx.565	ModelSEED	SEED_role_complex	fr.1838	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	SEED_role	SEED	searchname:glucosamine--fructose-6-phosphateaminotransferase[isomerizing](ec)	null	role_mapping	1	0
cpx.566	cpx.566	ModelSEED	SEED_role_complex	fr.6574	Aspartate aminotransferase (EC 2.6.1.1)	SEED_role	SEED	searchname:aspartateaminotransferase(ec)	null	role_mapping	1	0
cpx.567	cpx.567	ModelSEED	SEED_role_complex	fr.4869	Mannonate dehydratase (EC 4.2.1.8)	SEED_role	SEED	searchname:mannonatedehydratase(ec)	null	role_mapping	1	0
cpx.568	cpx.568	ModelSEED	SEED_role_complex	fr.8428	Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)	SEED_role	SEED	searchname:hydroxymethylpyrimidinephosphatekinasethid(ec)	null	role_mapping	1	0
cpx.569	cpx.569	ModelSEED	SEED_role_complex	fr.9518	IMP cyclohydrolase (EC 3.5.4.10)	SEED_role	SEED	searchname:impcyclohydrolase(ec)	null	role_mapping	1	0
cpx.569	cpx.569	ModelSEED	SEED_role_complex	fr.9517	Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	SEED_role	SEED	searchname:phosphoribosylaminoimidazolecarboxamideformyltransferase(ec)	null	role_mapping	1	0
cpx.570	cpx.570	ModelSEED	SEED_role_complex	fr.1705	Formate--tetrahydrofolate ligase (EC 6.3.4.3)	SEED_role	SEED	searchname:formate--tetrahydrofolateligase(ec)	null	role_mapping	1	0
cpx.571	cpx.571	ModelSEED	SEED_role_complex	fr.663	Lipopolysaccharide core biosynthesis protein RfaY	SEED_role	SEED	searchname:lipopolysaccharidecorebiosynthesisproteinrfay	null	role_mapping	1	0
cpx.572	cpx.572	ModelSEED	SEED_role_complex	fr.170	D-ribulokinase (EC 2.7.1.47)	SEED_role	SEED	searchname:d-ribulokinase(ec)	null	role_mapping	1	0
cpx.573	cpx.573	ModelSEED	SEED_role_complex	fr.377	Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57)	SEED_role	SEED	searchname:biosyntheticaromaticaminoacidaminotransferasealpha(ec)	null	role_mapping	1	0
cpx.574	cpx.574	ModelSEED	SEED_role_complex	fr.380	Aromatic amino acid aminotransferase gamma (EC 2.6.1.57)	SEED_role	SEED	searchname:aromaticaminoacidaminotransferasegamma(ec)	null	role_mapping	1	0
cpx.575	cpx.575	ModelSEED	SEED_role_complex	fr.378	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	SEED_role	SEED	searchname:biosyntheticaromaticaminoacidaminotransferasebeta(ec)	null	role_mapping	1	0
cpx.575	cpx.575	ModelSEED	SEED_role_complex	fr.2812	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	SEED_role	SEED	searchname:histidinol-phosphateaminotransferase(ec)	null	role_mapping	1	0
cpx.576	cpx.576	ModelSEED	SEED_role_complex	fr.5126	ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	SEED_role	SEED	searchname:abc-typenitrate/sulfonate/bicarbonatetransportsystems,periplasmiccomponents	null	role_mapping	1	0
cpx.577	cpx.577	ModelSEED	SEED_role_complex	fr.6313	Cobalt-precorrin-8x methylmutase (EC 5.4.1.2)	SEED_role	SEED	searchname:cobalt-precorrin-8xmethylmutase(ec)	null	role_mapping	1	0
cpx.578	cpx.578	ModelSEED	SEED_role_complex	fr.8550	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)	SEED_role	SEED	searchname:galactose-1-phosphateuridylyltransferase(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.3481	DNA topoisomerase I (EC 5.99.1.2)	SEED_role	SEED	searchname:dnatopoisomerasei(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.464	Chromosomal replication initiator protein DnaA	SEED_role	SEED	searchname:chromosomalreplicationinitiatorproteindnaa	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.5401	Replicative DNA helicase (EC 3.6.1.-) [SA14-24]	SEED_role	SEED	searchname:replicativednahelicase(ec)[sa14-24]	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.3190	DNA ligase (EC 6.5.1.2)	SEED_role	SEED	searchname:dnaligase(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.2991	Single-stranded DNA-binding protein	SEED_role	SEED	searchname:single-strandeddna-bindingprotein	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.3189	ATP-dependent DNA ligase (EC 6.5.1.1)	SEED_role	SEED	searchname:atp-dependentdnaligase(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.5021	DNA polymerase III alpha subunit (EC 2.7.7.7)	SEED_role	SEED	searchname:dnapolymeraseiiialphasubunit(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.8490	Helicase loader DnaI	SEED_role	SEED	searchname:helicaseloaderdnai	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.5552	Segregation and condensation protein B	SEED_role	SEED	searchname:segregationandcondensationproteinb	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.8243	Topoisomerase IV subunit A (EC 5.99.1.-)	SEED_role	SEED	searchname:topoisomeraseivsubunita(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.466	DNA gyrase subunit B (EC 5.99.1.3)	SEED_role	SEED	searchname:dnagyrasesubunitb(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.7933	DNA-binding protein HBsu	SEED_role	SEED	searchname:dna-bindingproteinhbsu	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.138	DNA primase (EC 2.7.7.-)	SEED_role	SEED	searchname:dnaprimase(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.2988	Helicase PriA essential for oriC/DnaA-independent DNA replication	SEED_role	SEED	searchname:helicasepriaessentialfororic/dnaa-independentdnareplication	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.8106	DNA polymerase III delta subunit (EC 2.7.7.7)	SEED_role	SEED	searchname:dnapolymeraseiiideltasubunit(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.8245	DNA gyrase subunit A (EC 5.99.1.3)	SEED_role	SEED	searchname:dnagyrasesubunita(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.5551	Segregation and condensation protein A	SEED_role	SEED	searchname:segregationandcondensationproteina	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.3793	ATP-dependent DNA helicase UvrD/PcrA	SEED_role	SEED	searchname:atp-dependentdnahelicaseuvrd/pcra	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.465	DNA polymerase III beta subunit (EC 2.7.7.7)	SEED_role	SEED	searchname:dnapolymeraseiiibetasubunit(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.5554	Chromosome partition protein smc	SEED_role	SEED	searchname:chromosomepartitionproteinsmc	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.8496	DNA polymerase III delta prime subunit (EC 2.7.7.7)	SEED_role	SEED	searchname:dnapolymeraseiiideltaprimesubunit(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.8244	Topoisomerase IV subunit B (EC 5.99.1.-)	SEED_role	SEED	searchname:topoisomeraseivsubunitb(ec)	null	role_mapping	1	0
cpx.579	cpx.579	ModelSEED	SEED_role_complex	fr.3585	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	SEED_role	SEED	searchname:dnapolymeraseiiisubunitsgammaandtau(ec)	null	role_mapping	1	0
cpx.580	cpx.580	ModelSEED	SEED_role_complex	fr.6605	4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)	SEED_role	SEED	searchname:4-alpha-glucanotransferase(amylomaltase)(ec)	null	role_mapping	1	0
cpx.581	cpx.581	ModelSEED	SEED_role_complex	fr.6328	Sirohydrochlorin cobaltochelatase (EC 4.99.1.3)	SEED_role	SEED	searchname:sirohydrochlorincobaltochelatase(ec)	null	role_mapping	1	0
cpx.582	cpx.582	ModelSEED	SEED_role_complex	fr.6305	Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3)	SEED_role	SEED	searchname:sirohydrochlorincobaltochelatasecbik(ec)	null	role_mapping	1	0
cpx.583	cpx.583	ModelSEED	SEED_role_complex	fr.2763	Rhamnulokinase (EC 2.7.1.5)	SEED_role	SEED	searchname:rhamnulokinase(ec)	null	role_mapping	1	0
cpx.584	cpx.584	ModelSEED	SEED_role_complex	fr.6557	4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-)	SEED_role	SEED	searchname:4-hydroxy-2-oxovaleratealdolase(ec)	null	role_mapping	1	0
